School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Central Michigan,2002-11-09,10,@,Toledo,L,9,31,29.0,71,1,41,213,5.2,1,0,2,2
Clemson,2002-11-09,10,@,North Carolina,W,12,20,60.0,274,4,50,256,5.1,2,1,0,1
Colorado,2002-11-09,10,@,Missouri,W,17,27,63.0,203,1,66,372,5.6,4,0,1,1
Connecticut,2002-11-09,10,,Kent State,W,15,22,68.2,200,3,33,202,6.1,4,0,0,0
East Carolina,2002-11-09,8,@,Houston,W,25,37,67.6,440,3,43,158,3.7,4,0,1,1
Eastern Michigan,2002-11-09,10,@,Western Michigan,L,21,37,56.8,221,2,34,112,3.3,2,0,4,4
Florida,2002-11-09,10,@,Vanderbilt,W,17,32,53.1,170,0,44,223,5.1,3,0,0,0
Florida State,2002-11-09,10,@,Georgia Tech,W,8,24,33.3,139,2,33,140,4.2,0,0,0,0
Fresno State,2002-11-09,10,,Tulsa,W,21,32,65.6,295,2,45,160,3.6,2,2,2,4
Georgia,2002-11-09,10,,Mississippi,W,12,22,54.5,206,2,54,196,3.6,1,1,1,2
Georgia Tech,2002-11-09,10,,Florida State,L,22,45,48.9,211,1,42,185,4.4,0,0,3,3
Houston,2002-11-09,9,,East Carolina,L,8,22,36.4,201,2,53,329,6.2,4,2,0,2
Idaho,2002-11-09,10,@,North Texas,L,14,33,42.4,180,0,29,68,2.3,0,0,0,0
Illinois,2002-11-09,10,@,Wisconsin,W,22,34,64.7,319,4,43,185,4.3,0,2,3,5
Indiana,2002-11-09,10,,Michigan State,L,23,48,47.9,257,1,33,107,3.2,2,1,2,3
Iowa,2002-11-09,11,,Northwestern,W,12,12,100.0,230,4,50,245,4.9,4,1,0,1
Iowa State,2002-11-09,11,@,Kansas State,L,12,28,42.9,178,0,39,71,1.8,1,3,3,6
Kansas,2002-11-09,11,@,Nebraska,L,10,31,32.3,153,1,36,71,2.0,0,1,2,3
Kansas State,2002-11-09,10,,Iowa State,W,12,17,70.6,162,0,47,223,4.7,6,0,0,0
Kent State,2002-11-09,10,@,Connecticut,L,13,31,41.9,112,1,47,278,5.9,2,2,3,5
Kentucky,2002-11-09,10,,Louisiana State,L,14,29,48.3,221,4,35,154,4.4,0,2,0,2
Louisiana,2002-11-09,10,,Arkansas State,W,25,34,73.5,256,1,45,136,3.0,0,0,1,1
Louisiana Tech,2002-11-09,9,@,San Jose State,L,29,48,60.4,341,3,31,141,4.5,1,0,2,2
Louisiana-Monroe,2002-11-09,10,@,Auburn,L,19,38,50.0,193,1,29,83,2.9,1,1,0,1
LSU,2002-11-09,9,@,Kentucky,W,10,23,43.5,264,3,42,213,5.1,1,0,0,0
Maryland,2002-11-09,10,,North Carolina State,W,10,18,55.6,130,0,40,202,5.1,3,0,0,0
Memphis,2002-11-09,10,@,South Florida,L,33,55,60.0,320,3,30,48,1.6,1,0,2,2
Miami (FL),2002-11-09,9,@,Tennessee,W,18,36,50.0,245,1,38,177,4.7,1,0,0,0
Michigan,2002-11-09,10,@,Minnesota,W,15,26,57.7,225,2,48,253,5.3,3,1,0,1
Michigan State,2002-11-09,10,@,Indiana,W,17,26,65.4,203,4,43,289,6.7,4,0,0,0
Minnesota,2002-11-09,10,,Michigan,L,18,37,48.6,209,2,36,127,3.5,1,0,3,3
Mississippi State,2002-11-09,9,@,Alabama,L,21,38,55.3,139,1,32,107,3.3,0,0,2,2
Missouri,2002-11-09,10,,Colorado,L,16,30,53.3,209,2,37,150,4.1,2,1,0,1
Navy,2002-11-09,9,,Notre Dame,L,6,15,40.0,52,0,56,216,3.9,3,0,2,2
Nebraska,2002-11-09,11,,Kansas,W,5,15,33.3,62,2,56,352,6.3,3,0,1,1
Nevada,2002-11-09,10,,Texas-El Paso,W,30,54,55.6,325,2,36,109,3.0,1,0,2,2
New Mexico,2002-11-09,10,,San Diego State,W,9,15,60.0,70,0,59,167,2.8,2,3,0,3
New Mexico State,2002-11-09,10,@,Utah State,L,8,16,50.0,165,2,47,256,5.4,2,0,0,0
North Carolina,2002-11-09,10,,Clemson,L,18,33,54.5,179,1,32,65,2.0,0,0,1,1
North Carolina State,2002-11-09,11,@,Maryland,L,24,40,60.0,297,1,36,109,3.0,2,0,2,2
North Texas,2002-11-09,10,,Idaho,W,3,14,21.4,50,0,50,225,4.5,1,0,2,2
Northern Illinois,2002-11-09,10,,Bowling Green State,W,10,16,62.5,145,2,46,198,4.3,0,0,1,1
Northwestern,2002-11-09,11,@,Iowa,L,24,41,58.5,199,1,36,99,2.8,0,0,3,3
Notre Dame,2002-11-09,10,@,Navy,W,13,21,61.9,272,1,41,68,1.7,2,3,0,3
Ohio,2002-11-09,10,,Akron,W,7,13,53.8,67,0,66,308,4.7,2,1,0,1
Ohio State,2002-11-09,11,@,Purdue,W,13,20,65.0,173,1,39,94,2.4,0,0,1,1
Oklahoma,2002-11-09,9,@,Texas A&M,L,20,34,58.8,249,2,37,156,4.2,0,1,1,2
Oklahoma State,2002-11-09,9,@,Texas Tech,L,19,39,48.7,257,1,29,175,6.0,2,0,1,1
Ole Miss,2002-11-09,10,@,Georgia,L,12,25,48.0,176,0,32,107,3.3,2,0,2,2
Oregon,2002-11-09,10,@,Washington State,L,16,35,45.7,192,1,35,60,1.7,0,0,1,1
Oregon State,2002-11-09,10,@,Washington,L,16,44,36.4,262,1,39,158,4.1,2,0,5,5
Penn State,2002-11-09,10,,Virginia,W,21,32,65.6,244,2,51,289,5.7,2,1,0,1
Pitt,2002-11-09,10,,Temple,W,13,20,65.0,125,2,29,64,2.2,1,1,0,1
Purdue,2002-11-09,10,,Ohio State,L,27,39,69.2,285,0,29,56,1.9,0,0,3,3
Rice,2002-11-09,10,@,Boise State,L,3,13,23.1,80,0,51,152,3.0,1,0,2,2
San Diego State,2002-11-09,10,@,New Mexico,L,18,35,51.4,153,0,29,30,1.0,0,1,1,2
San Jose State,2002-11-09,11,,Louisiana Tech,W,26,35,74.3,399,4,33,163,4.9,1,0,1,1
South Carolina,2002-11-09,10,,Arkansas,L,13,31,41.9,89,0,32,144,4.5,0,0,3,3
South Florida,2002-11-09,9,,Memphis,W,24,36,66.7,246,3,42,173,4.1,1,1,0,1
Southern Mississippi,2002-11-09,9,@,Alabama-Birmingham,W,10,20,50.0,223,1,43,101,2.3,1,0,2,2
Stanford,2002-11-09,9,,Southern California,L,23,35,65.7,165,2,40,78,2.0,0,1,1,2
Syracuse,2002-11-09,10,,Virginia Tech,W,24,40,60.0,403,1,60,201,3.4,5,0,3,3
Temple,2002-11-09,10,@,Pittsburgh,L,25,38,65.8,221,0,51,120,2.4,1,3,1,4
Tennessee,2002-11-09,9,,Miami (FL),L,8,21,38.1,77,0,38,141,3.7,0,0,0,0
Texas,2002-11-09,10,,Baylor,W,20,25,80.0,270,3,45,180,4.0,2,1,1,2
Texas A&M,2002-11-09,10,,Oklahoma,W,11,22,50.0,219,4,39,185,4.7,0,0,2,2
Texas Christian,2002-11-09,9,,Tulane,W,11,26,42.3,96,0,49,264,5.4,0,1,1,2
Texas Tech,2002-11-09,11,,Oklahoma State,W,41,54,75.9,458,4,32,98,3.1,2,1,0,1
Toledo,2002-11-09,9,,Central Michigan,W,28,37,75.7,329,2,37,193,5.2,3,0,1,1
Troy,2002-11-09,11,N,Florida A&M,W,8,19,42.1,63,0,43,134,3.1,2,0,1,1
Tulane,2002-11-09,10,@,Texas Christian,L,16,45,35.6,168,1,23,-53,-2.3,0,0,1,1
Tulsa,2002-11-09,10,@,Fresno State,L,10,25,40.0,82,0,44,144,3.3,2,0,1,1
UAB,2002-11-09,9,,Southern Mississippi,L,11,28,39.3,138,0,37,88,2.4,1,0,0,0
UCF,2002-11-09,9,@,Buffalo,W,25,43,58.1,360,5,30,104,3.5,1,1,2,3
UCLA,2002-11-09,10,@,Arizona,W,13,20,65.0,201,1,51,242,4.7,3,1,0,1
UNLV,2002-11-09,10,@,Utah,L,14,34,41.2,186,2,36,97,2.7,0,0,2,2
USC,2002-11-09,9,@,Stanford,W,23,33,69.7,327,4,29,87,3.0,3,1,0,1
Utah,2002-11-09,9,,Nevada-Las Vegas,W,18,30,60.0,172,3,42,211,5.0,1,0,0,0
Utah State,2002-11-09,9,,New Mexico State,W,27,41,65.9,299,2,31,182,5.9,2,1,0,1
UTEP,2002-11-09,10,@,Nevada,L,10,23,43.5,141,1,37,125,3.4,1,1,0,1
Vanderbilt,2002-11-09,10,,Florida,L,10,26,38.5,94,0,41,173,4.2,2,0,2,2
Virginia,2002-11-09,10,@,Penn State,L,30,38,78.9,260,1,22,30,1.4,1,2,0,2
Virginia Tech,2002-11-09,10,@,Syracuse,L,23,35,65.7,504,5,25,55,2.2,1,2,3,5
Washington,2002-11-09,10,,Oregon State,W,22,43,51.2,262,1,36,37,1.0,2,0,0,0
Washington State,2002-11-09,10,,Oregon,W,20,38,52.6,277,4,42,190,4.5,0,1,1,2
West Virginia,2002-11-09,10,,Boston College,W,12,18,66.7,124,1,53,273,5.2,2,0,0,0
Western Michigan,2002-11-09,10,,Eastern Michigan,W,14,34,41.2,227,1,37,155,4.2,1,0,1,1
Wisconsin,2002-11-09,11,,Illinois,L,13,24,54.2,162,0,39,135,3.5,2,1,1,2
Wyoming,2002-11-09,10,@,Brigham Young,L,21,36,58.3,283,1,30,76,2.5,2,1,1,2
Marshall,2002-11-12,9,,Miami (OH),W,25,39,64.1,292,4,35,108,3.1,1,0,2,2
Miami (OH),2002-11-12,11,@,Marshall,L,16,33,48.5,247,3,36,127,3.5,1,0,1,1
Louisville,2002-11-14,10,@,Southern Mississippi,W,19,37,51.4,200,2,45,23,0.5,0,4,0,4
Southern Mississippi,2002-11-14,10,,Louisville,L,17,35,48.6,228,2,43,74,1.7,0,3,1,4
Air Force,2002-11-16,11,@,Nevada-Las Vegas,W,4,8,50.0,102,2,64,366,5.7,5,0,2,2
Akron,2002-11-16,11,,Buffalo,W,12,19,63.2,144,0,46,153,3.3,3,1,0,1
Alabama,2002-11-16,11,@,Louisiana State,W,11,25,44.0,177,1,54,300,5.6,3,0,1,1
Arizona,2002-11-16,11,@,California,W,31,45,68.9,492,4,32,-5,-0.2,1,1,1,2
Arizona State,2002-11-16,12,@,Southern California,L,24,49,49.0,297,1,21,27,1.3,0,1,2,3
Arkansas,2002-11-16,10,,Louisiana,W,11,15,73.3,141,2,45,263,5.8,1,3,0,3
Arkansas State,2002-11-16,13,@,Idaho,W,11,23,47.8,173,0,54,294,5.4,5,0,1,1
Army,2002-11-16,10,@,Tulane,W,12,23,52.2,118,1,53,187,3.5,1,4,1,5
Auburn,2002-11-16,11,,Georgia,L,12,23,52.2,133,1,46,199,4.3,2,1,2,3
Ball State,2002-11-16,10,@,Central Michigan,W,22,33,66.7,304,5,46,145,3.2,0,1,0,1
Baylor,2002-11-16,11,,Oklahoma,L,21,38,55.3,241,0,46,137,3.0,1,0,2,2
Boise State,2002-11-16,11,,Louisiana Tech,W,19,33,57.6,399,4,36,144,4.0,1,0,1,1
Boston College,2002-11-16,10,,Syracuse,W,22,34,64.7,284,1,33,227,6.9,4,0,1,1
Bowling Green State,2002-11-16,10,@,South Florida,L,14,32,43.8,134,0,29,92,3.2,1,1,1,2
Brigham Young,2002-11-16,11,,New Mexico,L,11,32,34.4,94,0,30,94,3.1,0,0,2,2
Buffalo,2002-11-16,11,@,Akron,L,19,38,50.0,240,1,33,34,1.0,0,1,2,3
California,2002-11-16,11,,Arizona,L,22,45,48.9,298,2,27,58,2.1,1,1,2,3
Central Michigan,2002-11-16,11,,Ball State,L,18,31,58.1,163,1,40,169,4.2,2,0,0,0
Cincinnati,2002-11-16,10,,Houston,W,16,26,61.5,287,3,42,205,4.9,2,0,1,1
Clemson,2002-11-16,11,,Maryland,L,12,26,46.2,130,0,25,81,3.2,0,0,1,1
Colorado,2002-11-16,11,,Iowa State,W,17,29,58.6,187,2,51,331,6.5,2,2,0,2
Colorado State,2002-11-16,11,@,San Diego State,W,12,19,63.2,256,4,60,277,4.6,3,1,1,2
Connecticut,2002-11-16,11,@,Navy,W,29,35,82.9,272,3,49,237,4.8,2,2,1,3
Duke,2002-11-16,11,@,Georgia Tech,L,13,34,38.2,146,0,36,138,3.8,0,1,2,3
East Carolina,2002-11-16,9,@,Alabama-Birmingham,L,19,39,48.7,187,2,34,157,4.6,0,0,2,2
Eastern Michigan,2002-11-16,11,,Northern Illinois,L,27,43,62.8,272,2,36,21,0.6,1,2,3,5
Florida,2002-11-16,11,,South Carolina,W,25,37,67.6,249,4,32,155,4.8,0,1,0,1
Florida State,2002-11-16,11,,North Carolina,W,16,32,50.0,289,5,38,141,3.7,0,0,0,0
Fresno State,2002-11-16,11,,Nevada,W,15,28,53.6,179,1,42,153,3.6,2,0,1,1
Georgia,2002-11-16,11,@,Auburn,W,19,38,50.0,231,1,33,104,3.2,2,1,1,2
Georgia Tech,2002-11-16,11,,Duke,W,18,30,60.0,200,0,42,127,3.0,2,0,1,1
Hawaii,2002-11-16,10,@,Rice,W,35,64,54.7,369,2,28,160,5.7,2,1,1,2
Houston,2002-11-16,10,@,Cincinnati,L,13,28,46.4,201,0,47,92,2.0,2,1,3,4
Idaho,2002-11-16,11,,Arkansas State,L,19,41,46.3,215,1,26,80,3.1,2,1,5,6
Illinois,2002-11-16,11,,Ohio State,L,27,46,58.7,305,1,34,53,1.6,0,1,0,1
Indiana,2002-11-16,11,,Penn State,L,22,39,56.4,180,2,35,95,2.7,1,1,3,4
Iowa,2002-11-16,12,@,Minnesota,W,9,17,52.9,100,2,56,365,6.5,4,0,0,0
Iowa State,2002-11-16,12,@,Colorado,L,24,35,68.6,265,1,38,207,5.4,3,3,1,4
Kansas,2002-11-16,12,,Oklahoma State,L,18,37,48.6,245,1,56,182,3.3,1,1,0,1
Kansas State,2002-11-16,11,,Nebraska,W,4,8,50.0,92,0,57,415,7.3,6,3,0,3
Kent State,2002-11-16,11,@,Central Florida,L,10,21,47.6,58,0,33,83,2.5,0,3,0,3
Kentucky,2002-11-16,11,,Vanderbilt,W,14,23,60.9,128,0,40,228,5.7,4,0,2,2
Louisiana,2002-11-16,11,@,Arkansas,L,19,38,50.0,168,1,30,61,2.0,0,1,3,4
Louisiana Tech,2002-11-16,10,@,Boise State,L,32,56,57.1,355,1,22,84,3.8,0,1,1,2
Louisiana-Monroe,2002-11-16,11,@,Middle Tennessee State,L,17,42,40.5,151,2,34,170,5.0,1,1,1,2
LSU,2002-11-16,10,,Alabama,L,9,23,39.1,65,0,31,131,4.2,0,2,0,2
Maryland,2002-11-16,11,@,Clemson,W,13,24,54.2,153,3,59,285,4.8,1,0,3,3
Michigan,2002-11-16,11,,Wisconsin,W,19,28,67.9,136,1,36,216,6.0,2,1,2,3
Michigan State,2002-11-16,11,,Purdue,L,18,32,56.3,253,2,22,67,3.0,2,1,2,3
Middle Tennessee State,2002-11-16,10,,Louisiana-Monroe,W,17,23,73.9,245,3,47,196,4.2,1,1,0,1
Minnesota,2002-11-16,11,,Iowa,L,18,30,60.0,205,1,32,80,2.5,2,4,2,6
Mississippi State,2002-11-16,10,,Tennessee,L,15,35,42.9,160,1,30,121,4.0,1,3,0,3
Missouri,2002-11-16,11,@,Texas A&M,W,13,25,52.0,171,2,63,259,4.1,2,2,0,2
Navy,2002-11-16,10,,Connecticut,L,3,11,27.3,47,0,29,35,1.2,0,3,1,4
Nebraska,2002-11-16,12,@,Kansas State,L,9,25,36.0,134,0,40,97,2.4,1,0,0,0
Nevada,2002-11-16,11,@,Fresno State,L,26,47,55.3,363,2,28,98,3.5,2,0,2,2
New Mexico,2002-11-16,11,@,Brigham Young,W,11,22,50.0,155,1,49,145,3.0,2,1,2,3
New Mexico State,2002-11-16,11,@,North Texas,L,19,27,70.4,335,3,42,105,2.5,1,2,2,4
North Carolina,2002-11-16,11,@,Florida State,L,19,50,38.0,230,2,30,129,4.3,0,2,1,3
North Carolina State,2002-11-16,12,@,Virginia,L,28,47,59.6,236,0,31,96,3.1,1,2,1,3
North Texas,2002-11-16,11,,New Mexico State,W,6,10,60.0,57,2,51,263,5.2,3,1,0,1
Northern Illinois,2002-11-16,11,@,Eastern Michigan,W,8,14,57.1,221,2,28,227,8.1,5,1,0,1
Ohio State,2002-11-16,12,@,Illinois,W,10,21,47.6,176,1,45,145,3.2,1,0,0,0
Oklahoma,2002-11-16,10,@,Baylor,W,12,24,50.0,179,2,36,222,6.2,4,0,0,0
Oklahoma State,2002-11-16,10,@,Kansas,W,19,31,61.3,397,6,28,152,5.4,0,1,0,1
Oregon,2002-11-16,11,,Washington,L,10,33,30.3,170,2,25,130,5.2,0,1,2,3
Oregon State,2002-11-16,11,@,Stanford,W,17,41,41.5,290,1,45,228,5.1,2,0,1,1
Penn State,2002-11-16,11,@,Indiana,W,10,18,55.6,137,2,44,352,8.0,5,0,3,3
Purdue,2002-11-16,11,@,Michigan State,W,14,26,53.8,248,3,66,307,4.7,3,1,4,5
Rice,2002-11-16,11,,Hawaii,L,7,18,38.9,183,1,51,227,4.5,3,1,1,2
Rutgers,2002-11-16,10,,Temple,L,14,28,50.0,155,2,29,-13,-0.4,0,3,1,4
San Diego State,2002-11-16,11,,Colorado State,L,28,48,58.3,348,3,19,30,1.6,0,0,0,0
San Jose State,2002-11-16,12,@,Tulsa,W,21,37,56.8,267,2,35,179,5.1,5,0,0,0
SMU,2002-11-16,11,@,Texas-El Paso,W,16,27,59.3,238,3,41,110,2.7,2,1,1,2
South Carolina,2002-11-16,11,@,Florida,L,8,17,47.1,74,0,47,197,4.2,1,0,0,0
South Florida,2002-11-16,10,,Bowling Green State,W,21,40,52.5,220,1,44,163,3.7,2,0,0,0
Stanford,2002-11-16,10,,Oregon State,L,13,35,37.1,177,2,32,98,3.1,1,0,2,2
Syracuse,2002-11-16,11,@,Boston College,L,14,34,41.2,131,1,48,245,5.1,1,1,1,2
Temple,2002-11-16,11,@,Rutgers,W,12,28,42.9,129,1,60,271,4.5,1,4,1,5
Tennessee,2002-11-16,10,@,Mississippi State,W,3,8,37.5,90,1,64,232,3.6,3,3,0,3
Texas,2002-11-16,11,@,Texas Tech,L,24,37,64.9,345,4,31,92,3.0,1,0,1,1
Texas A&M,2002-11-16,11,,Missouri,L,26,41,63.4,350,0,31,36,1.2,3,1,2,3
Texas Tech,2002-11-16,12,,Texas,W,39,62,62.9,508,6,25,98,3.9,0,1,0,1
Toledo,2002-11-16,10,@,Western Michigan,W,25,35,71.4,207,2,47,259,5.5,2,1,0,1
Troy,2002-11-16,12,,Utah State,L,8,24,33.3,99,0,41,93,2.3,1,2,0,2
Tulane,2002-11-16,11,,Army,L,24,41,58.5,172,0,28,26,0.9,1,0,2,2
Tulsa,2002-11-16,11,,San Jose State,L,27,46,58.7,322,3,43,245,5.7,2,2,3,5
UAB,2002-11-16,10,,East Carolina,W,21,35,60.0,454,3,36,133,3.7,1,1,0,1
UCF,2002-11-16,10,,Kent State,W,24,45,53.3,281,2,47,246,5.2,1,1,2,3
UNLV,2002-11-16,11,,Air Force,L,10,22,45.5,166,2,47,303,6.4,2,2,1,3
USC,2002-11-16,10,,Arizona State,W,21,35,60.0,233,2,38,201,5.3,2,0,0,0
Utah,2002-11-16,10,@,Wyoming,W,19,35,54.3,216,1,41,186,4.5,2,1,2,3
Utah State,2002-11-16,10,@,Troy,W,21,43,48.8,278,2,41,111,2.7,0,4,2,6
UTEP,2002-11-16,11,,Southern Methodist,L,19,36,52.8,352,4,35,45,1.3,0,2,0,2
Vanderbilt,2002-11-16,11,@,Kentucky,L,11,26,42.3,176,2,40,102,2.6,1,2,0,2
Virginia,2002-11-16,11,,North Carolina State,W,14,26,53.8,149,2,42,197,4.7,0,2,0,2
Washington,2002-11-16,11,@,Oregon,W,26,37,70.3,316,4,49,163,3.3,2,0,2,2
Western Michigan,2002-11-16,11,,Toledo,L,15,31,48.4,143,1,23,84,3.7,1,2,2,4
Wisconsin,2002-11-16,12,@,Michigan,L,7,20,35.0,60,0,43,195,4.5,1,1,0,1
Wyoming,2002-11-16,11,,Utah,L,25,48,52.1,361,2,30,86,2.9,0,1,2,3
Virginia Tech,2002-11-20,11,,West Virginia,L,18,31,58.1,168,1,44,243,5.5,1,1,1,2
West Virginia,2002-11-20,11,@,Virginia Tech,W,13,20,65.0,124,0,46,263,5.7,3,0,1,1
Miami (FL),2002-11-21,10,,Pittsburgh,W,14,26,53.8,163,1,23,152,6.6,2,0,1,1
Pitt,2002-11-21,11,@,Miami (FL),L,17,38,44.7,150,2,50,193,3.9,1,1,0,1
Air Force,2002-11-23,12,,San Diego State,L,6,14,42.9,125,1,75,413,5.5,4,2,0,2
Akron,2002-11-23,12,@,Kent State,W,15,21,71.4,176,2,52,227,4.4,5,0,0,0
Alabama,2002-11-23,12,,Auburn,L,18,37,48.6,209,0,34,111,3.3,1,0,1,1
Arkansas,2002-11-23,11,@,Mississippi State,W,8,14,57.1,89,2,53,237,4.5,1,0,0,0
Army,2002-11-23,11,@,Memphis,L,11,28,39.3,123,1,25,44,1.8,0,0,2,2
Auburn,2002-11-23,12,@,Alabama,W,10,18,55.6,169,2,38,129,3.4,0,0,1,1
Ball State,2002-11-23,11,,Buffalo,W,12,24,50.0,134,1,54,289,5.4,5,0,1,1
Baylor,2002-11-23,12,@,Oklahoma State,L,20,38,52.6,293,1,50,107,2.1,3,0,0,0
Boise State,2002-11-23,12,@,Nevada,W,15,25,60.0,214,1,53,285,5.4,4,0,0,0
Boston College,2002-11-23,11,@,Temple,W,13,28,46.4,203,0,45,148,3.3,4,0,1,1
Bowling Green State,2002-11-23,11,,Eastern Michigan,W,24,36,66.7,284,5,52,351,6.8,4,1,0,1
Brigham Young,2002-11-23,12,@,Utah,L,20,34,58.8,237,0,23,-2,-0.1,0,2,1,3
Buffalo,2002-11-23,12,@,Ball State,L,18,36,50.0,210,1,31,152,4.9,2,0,0,0
California,2002-11-23,12,,Stanford,W,16,31,51.6,188,2,38,219,5.8,1,0,1,1
Central Michigan,2002-11-23,12,,Western Michigan,L,8,28,28.6,77,0,33,82,2.5,1,0,1,1
Cincinnati,2002-11-23,11,@,Hawaii,L,19,41,46.3,231,1,38,136,3.6,0,0,1,1
Clemson,2002-11-23,12,,South Carolina,W,27,39,69.2,287,0,40,145,3.6,3,1,0,1
Colorado State,2002-11-23,12,,New Mexico,W,10,17,58.8,123,0,33,129,3.9,1,1,0,1
Connecticut,2002-11-23,12,@,Iowa State,W,20,38,52.6,233,3,39,202,5.2,1,0,1,1
Duke,2002-11-23,12,,North Carolina,L,12,18,66.7,177,2,44,140,3.2,1,0,0,0
East Carolina,2002-11-23,10,,Texas Christian,W,11,36,30.6,161,2,32,75,2.3,0,1,4,5
Eastern Michigan,2002-11-23,12,@,Bowling Green State,L,18,38,47.4,233,1,27,76,2.8,2,3,2,5
Florida State,2002-11-23,12,@,North Carolina State,L,13,27,48.1,143,0,21,34,1.6,0,0,1,1
Fresno State,2002-11-23,12,@,San Jose State,W,16,33,48.5,175,1,38,128,3.4,0,1,0,1
Hawaii,2002-11-23,11,,Cincinnati,W,28,52,53.8,275,1,22,56,2.5,2,1,2,3
Houston,2002-11-23,11,,South Florida,L,25,49,51.0,358,2,35,53,1.5,0,0,7,7
Idaho,2002-11-23,12,,New Mexico State,L,26,46,56.5,277,2,30,171,5.7,2,1,2,3
Illinois,2002-11-23,12,@,Northwestern,W,21,34,61.8,282,3,50,209,4.2,1,0,1,1
Indiana,2002-11-23,12,@,Purdue,L,15,31,48.4,194,1,20,29,1.5,0,0,1,1
Iowa State,2002-11-23,13,,Connecticut,L,19,44,43.2,216,0,35,152,4.3,2,0,4,4
Kansas State,2002-11-23,12,@,Missouri,W,12,20,60.0,290,2,60,263,4.4,2,1,1,2
Kent State,2002-11-23,12,,Akron,L,15,23,65.2,132,1,34,70,2.1,0,3,1,4
Louisiana,2002-11-23,12,@,Louisiana-Monroe,L,21,45,46.7,254,1,21,1,0.0,0,1,2,3
Louisiana Tech,2002-11-23,11,,Texas-El Paso,W,29,43,67.4,421,1,23,184,8.0,4,0,3,3
Louisiana-Monroe,2002-11-23,12,,Louisiana,W,14,29,48.3,189,2,47,161,3.4,2,0,0,0
Louisville,2002-11-23,11,,Alabama-Birmingham,W,21,33,63.6,207,3,45,205,4.6,2,1,3,4
LSU,2002-11-23,11,,Mississippi,W,15,27,55.6,188,2,46,134,2.9,0,3,1,4
Marshall,2002-11-23,10,@,Ohio,W,21,34,61.8,259,1,42,175,4.2,2,0,1,1
Maryland,2002-11-23,12,@,Virginia,L,13,25,52.0,196,1,32,138,4.3,0,1,2,3
Memphis,2002-11-23,11,,Army,W,22,36,61.1,216,1,48,218,4.5,4,2,0,2
Miami (OH),2002-11-23,12,,Central Florida,L,27,51,52.9,328,3,35,107,3.1,1,1,2,3
Michigan,2002-11-23,12,@,Ohio State,L,23,48,47.9,247,0,41,121,3.0,0,1,1,2
Michigan State,2002-11-23,12,@,Penn State,L,19,32,59.4,202,0,46,186,4.0,1,1,1,2
Middle Tennessee State,2002-11-23,11,,North Texas,L,12,24,50.0,84,0,47,203,4.3,3,2,1,3
Minnesota,2002-11-23,12,@,Wisconsin,L,15,33,45.5,282,1,36,130,3.6,2,0,2,2
Mississippi State,2002-11-23,11,,Arkansas,L,25,49,51.0,289,2,31,125,4.0,0,0,2,2
Missouri,2002-11-23,12,,Kansas State,L,7,24,29.2,126,0,32,65,2.0,0,0,1,1
Navy,2002-11-23,11,@,Wake Forest,L,7,11,63.6,127,2,63,317,5.0,2,2,2,4
Nevada,2002-11-23,12,,Boise State,L,15,32,46.9,125,1,24,38,1.6,0,1,1,2
New Mexico,2002-11-23,12,@,Colorado State,L,19,30,63.3,121,0,41,186,4.5,2,2,0,2
New Mexico State,2002-11-23,12,@,Idaho,W,19,30,63.3,343,1,41,158,3.9,3,1,1,2
North Carolina,2002-11-23,12,@,Duke,W,21,35,60.0,262,1,37,135,3.6,2,1,1,2
North Carolina State,2002-11-23,13,,Florida State,W,18,29,62.1,171,0,46,191,4.2,1,1,0,1
North Texas,2002-11-23,12,@,Middle Tennessee State,W,14,21,66.7,206,2,44,175,4.0,2,2,1,3
Northern Illinois,2002-11-23,12,,Toledo,L,15,30,50.0,142,0,51,258,5.1,2,0,0,0
Northwestern,2002-11-23,12,,Illinois,L,31,49,63.3,368,1,39,170,4.4,2,2,3,5
Notre Dame,2002-11-23,11,,Rutgers,W,14,28,50.0,288,4,41,190,4.6,1,2,0,2
Ohio,2002-11-23,11,,Marshall,L,8,19,42.1,124,1,44,201,4.6,2,0,0,0
Ohio State,2002-11-23,13,,Michigan,W,10,14,71.4,124,0,34,140,4.1,2,0,0,0
Oklahoma,2002-11-23,11,,Texas Tech,W,17,28,60.7,149,2,61,329,5.4,5,0,2,2
Oklahoma State,2002-11-23,11,,Baylor,W,13,22,59.1,290,4,36,186,5.2,5,2,0,2
Ole Miss,2002-11-23,11,@,Louisiana State,L,19,38,50.0,218,1,28,61,2.2,0,1,2,3
Oregon,2002-11-23,12,@,Oregon State,L,14,33,42.4,182,1,28,140,5.0,1,1,3,4
Oregon State,2002-11-23,12,,Oregon,W,21,38,55.3,370,4,46,158,3.4,2,0,0,0
Penn State,2002-11-23,12,,Michigan State,W,8,13,61.5,146,1,50,390,7.8,7,0,0,0
Purdue,2002-11-23,12,,Indiana,W,24,34,70.6,243,1,54,296,5.5,3,0,0,0
Rutgers,2002-11-23,11,@,Notre Dame,L,20,48,41.7,158,0,28,14,0.5,0,1,2,3
San Diego State,2002-11-23,12,@,Air Force,W,29,42,69.0,289,2,26,109,4.2,3,0,1,1
