School,Date,G,Loc,Opponent,WL,Total TD opp,Points Against
California,2011-12-28,13,N,Texas,L,3,21
Texas,2011-12-28,13,N,California,W,1,10
Toledo,2011-12-28,13,N,Air Force,W,6,41
Baylor,2011-12-29,13,N,Washington,W,8,56
Florida State,2011-12-29,13,N,Notre Dame,W,2,14
Notre Dame,2011-12-29,13,N,Florida State,L,2,18
Washington,2011-12-29,13,N,Baylor,L,9,67
Brigham Young,2011-12-30,13,N,Tulsa,W,3,21
Iowa,2011-12-30,13,N,Oklahoma,L,4,31
Iowa State,2011-12-30,13,N,Rutgers,L,3,27
Mississippi State,2011-12-30,13,N,Wake Forest,W,2,17
Oklahoma,2011-12-30,13,N,Iowa,W,2,14
Rutgers,2011-12-30,13,N,Iowa State,W,1,13
Tulsa,2011-12-30,13,N,Brigham Young,L,3,24
Wake Forest,2011-12-30,13,N,Mississippi State,L,3,23
Auburn,2011-12-31,13,N,Virginia,W,3,24
Cincinnati,2011-12-31,13,N,Vanderbilt,W,3,24
Georgia Tech,2011-12-31,13,N,Utah,L,4,30
Illinois,2011-12-31,13,N,UCLA,W,2,14
Northwestern,2011-12-31,13,N,Texas A&M,L,3,33
Texas A&M,2011-12-31,13,N,Northwestern,W,3,22
UCLA,2011-12-31,14,N,Illinois,L,2,20
Utah,2011-12-31,13,N,Georgia Tech,W,3,27
Vanderbilt,2011-12-31,13,N,Cincinnati,L,4,31
Virginia,2011-12-31,13,N,Auburn,L,5,43
Florida,2012-01-02,13,N,Ohio State,W,2,17
Georgia,2012-01-02,14,N,Michigan State,L,4,33
Houston,2012-01-02,14,N,Penn State,W,2,14
Michigan State,2012-01-02,14,N,Georgia,W,3,30
Nebraska,2012-01-02,13,N,South Carolina,L,4,30
Ohio State,2012-01-02,13,N,Florida,L,3,24
Oklahoma State,2012-01-02,13,N,Stanford,W,5,38
Oregon,2012-01-02,14,N,Wisconsin,W,5,38
Penn State,2012-01-02,13,N,Houston,L,3,30
South Carolina,2012-01-02,13,N,Nebraska,W,2,13
Stanford,2012-01-02,13,N,Oklahoma State,L,5,41
Wisconsin,2012-01-02,14,N,Oregon,L,6,45
Michigan,2012-01-03,13,N,Virginia Tech,W,1,20
Virginia Tech,2012-01-03,14,N,Michigan,L,2,23
Clemson,2012-01-04,14,N,West Virginia,L,10,70
West Virginia,2012-01-04,13,N,Clemson,W,4,33
Arkansas,2012-01-06,13,N,Kansas State,W,2,16
Kansas State,2012-01-06,13,N,Arkansas,L,3,29
Pitt,2012-01-07,13,N,Southern Methodist,L,4,28
SMU,2012-01-07,13,N,Pittsburgh,W,0,6
Arkansas State,2012-01-08,13,N,Northern Illinois,L,5,38
Northern Illinois,2012-01-08,14,N,Arkansas State,W,2,20
Alabama,2012-01-09,13,N,Louisiana State,W,0,0
LSU,2012-01-09,14,N,Alabama,L,1,21
