School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Navy,2004-12-04,11,N,Army,W,7,11,63.6,100,2,54,305,5.6,3,1,0,1
Oklahoma,2004-12-04,12,N,Colorado,W,24,32,75.0,262,3,46,236,5.1,3,1,2,3
Pitt,2004-12-04,11,@,South Florida,W,20,32,62.5,422,5,34,53,1.6,0,1,0,1
South Florida,2004-12-04,11,,Pittsburgh,L,18,35,51.4,206,1,41,146,3.6,1,2,2,4
Southern Mississippi,2004-12-04,11,,California,L,17,37,45.9,304,1,24,23,1.0,1,0,0,0
Tennessee,2004-12-04,12,N,Auburn,L,8,20,40.0,69,1,24,228,9.5,3,0,0,0
Tulane,2004-12-04,11,,Louisville,L,12,25,48.0,112,1,27,53,2.0,0,1,1,2
UCLA,2004-12-04,11,,Southern California,L,20,34,58.8,278,1,25,17,0.7,1,1,2,3
USC,2004-12-04,12,@,UCLA,W,24,34,70.6,242,0,37,235,6.4,2,1,1,2
Virginia Tech,2004-12-04,12,@,Miami (FL),W,11,18,61.1,148,2,48,149,3.1,0,2,0,2
North Texas,2004-12-14,12,N,Southern Mississippi,L,15,30,50.0,134,1,39,78,2.0,0,1,2,3
Southern Mississippi,2004-12-14,12,N,North Texas,W,16,30,53.3,247,1,32,156,4.9,2,2,1,3
Georgia Tech,2004-12-21,12,N,Syracuse,W,13,20,65.0,228,2,53,286,5.4,4,2,1,3
Syracuse,2004-12-21,12,N,Georgia Tech,L,22,39,56.4,230,1,31,51,1.6,1,1,2,3
Bowling Green State,2004-12-22,12,N,Memphis,W,26,44,59.1,365,5,43,193,4.5,2,1,1,2
Memphis,2004-12-22,12,N,Bowling Green State,L,26,39,66.7,324,4,27,90,3.3,1,1,1,2
Cincinnati,2004-12-23,12,N,Marshall,W,24,39,61.5,231,2,45,168,3.7,0,0,2,2
Marshall,2004-12-23,12,N,Cincinnati,L,14,32,43.8,137,1,21,-3,-0.1,0,1,1,2
UCLA,2004-12-23,12,N,Wyoming,L,13,24,54.2,185,3,42,126,3.0,0,3,0,3
Wyoming,2004-12-23,12,N,UCLA,W,21,38,55.3,329,3,30,76,2.5,0,0,1,1
Hawaii,2004-12-24,13,,Alabama-Birmingham,W,31,47,66.0,405,4,16,84,5.3,2,1,0,1
UAB,2004-12-24,12,@,Hawaii,L,31,54,57.4,417,2,36,173,4.8,3,1,1,2
Connecticut,2004-12-27,12,N,Toledo,W,20,41,48.8,239,2,31,159,5.1,1,0,1,1
Fresno State,2004-12-27,12,N,Virginia,W,23,38,60.5,235,5,38,222,5.8,0,0,0,0
Toledo,2004-12-27,13,N,Connecticut,L,22,40,55.0,203,0,39,78,2.0,1,1,2,3
Virginia,2004-12-27,12,N,Fresno State,L,18,31,58.1,162,1,36,260,7.2,3,0,0,0
Iowa State,2004-12-28,12,N,Miami (OH),W,10,28,35.7,114,0,59,295,5.0,2,0,0,0
Miami (OH),2004-12-28,13,N,Iowa State,L,20,44,45.5,240,1,25,60,2.4,1,0,1,1
Notre Dame,2004-12-28,12,N,Oregon State,L,18,33,54.5,217,2,33,59,1.8,1,0,1,1
Oregon State,2004-12-28,12,N,Notre Dame,W,28,45,62.2,358,4,18,20,1.1,1,0,0,0
Colorado,2004-12-29,13,N,Texas-El Paso,W,24,33,72.7,333,2,44,157,3.6,1,0,0,0
Ohio State,2004-12-29,12,N,Oklahoma State,W,17,27,63.0,189,1,42,214,5.1,2,1,0,1
Oklahoma State,2004-12-29,12,N,Ohio State,L,15,35,42.9,137,0,30,149,5.0,1,1,1,2
UTEP,2004-12-29,12,N,Colorado,L,22,42,52.4,328,2,27,34,1.3,2,1,2,3
Boston College,2004-12-30,12,N,North Carolina,W,25,35,71.4,249,2,46,228,5.0,3,1,0,1
California,2004-12-30,12,N,Texas Tech,L,24,42,57.1,246,1,39,221,5.7,3,0,1,1
Navy,2004-12-30,12,N,New Mexico,W,5,8,62.5,124,1,58,269,4.6,3,0,0,0
New Mexico,2004-12-30,12,N,Navy,L,15,24,62.5,207,1,42,212,5.0,2,1,2,3
North Carolina,2004-12-30,12,N,Boston College,L,23,41,56.1,259,3,33,105,3.2,0,0,0,0
Northern Illinois,2004-12-30,12,N,Troy,W,8,24,33.3,146,0,44,213,4.8,4,0,0,0
Texas Tech,2004-12-30,12,N,California,W,39,60,65.0,520,3,21,77,3.7,3,1,0,1
Troy,2004-12-30,12,N,Northern Illinois,L,6,22,27.3,122,1,41,170,4.1,2,0,1,1
Alabama,2004-12-31,12,N,Minnesota,L,22,36,61.1,243,1,21,21,1.0,1,2,0,2
Arizona State,2004-12-31,12,N,Purdue,W,25,45,55.6,370,3,40,158,4.0,0,1,0,1
Boise State,2004-12-31,12,N,Louisville,L,15,31,48.4,196,1,38,88,2.3,3,0,1,1
Florida,2004-12-31,12,N,Miami (FL),L,19,39,48.7,262,1,40,144,3.6,0,0,2,2
Louisville,2004-12-31,12,N,Boise State,W,21,31,67.7,235,3,50,329,6.6,3,2,2,4
Miami (FL),2004-12-31,12,N,Florida,W,13,24,54.2,171,1,36,106,2.9,0,1,1,2
Minnesota,2004-12-31,12,N,Alabama,W,5,13,38.5,75,0,72,276,3.8,1,1,2,3
Purdue,2004-12-31,12,N,Arizona State,L,23,47,48.9,281,3,26,66,2.5,0,2,0,2
Florida State,2005-01-01,12,N,West Virginia,W,16,31,51.6,157,1,42,301,7.2,2,1,2,3
Georgia,2005-01-01,12,N,Wisconsin,W,19,41,46.3,264,2,37,196,5.3,1,1,2,3
Iowa,2005-01-01,12,N,Louisiana State,W,20,32,62.5,287,2,29,47,1.6,1,0,2,2
LSU,2005-01-01,12,N,Iowa,L,23,35,65.7,228,2,36,118,3.3,1,0,1,1
Michigan,2005-01-01,12,N,Texas,L,18,34,52.9,227,4,31,125,4.0,0,0,0,0
Pitt,2005-01-01,12,N,Utah,L,22,40,55.0,251,1,30,17,0.6,0,0,0,0
Tennessee,2005-01-01,13,N,Texas A&M,W,19,31,61.3,233,3,54,241,4.5,2,0,0,0
Texas,2005-01-01,12,N,Michigan,W,16,28,57.1,180,1,46,264,5.7,4,1,1,2
Texas A&M,2005-01-01,12,N,Tennessee,L,23,38,60.5,241,1,18,77,4.3,0,4,1,5
Utah,2005-01-01,12,N,Pittsburgh,W,29,37,78.4,328,4,31,139,4.5,1,1,0,1
West Virginia,2005-01-01,12,N,Florida State,L,13,30,43.3,191,1,47,238,5.1,1,2,2,4
Wisconsin,2005-01-01,12,N,Georgia,L,12,27,44.4,170,1,35,60,1.7,0,2,0,2
Auburn,2005-01-03,13,N,Virginia Tech,W,11,16,68.8,189,1,43,110,2.6,0,1,1,2
Virginia Tech,2005-01-03,13,N,Auburn,L,21,38,55.3,299,2,22,76,3.5,0,0,2,2
Oklahoma,2005-01-04,13,N,Southern California,L,24,36,66.7,244,2,40,128,3.2,0,2,3,5
USC,2005-01-04,13,N,Oklahoma,W,18,35,51.4,332,5,28,193,6.9,2,0,0,0
