School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
Clemson,2003-11-08,10,,Florida State,W,17,27,63.0,272,1,50,152,3.0,1,0,1,1
Colorado,2003-11-08,10,,Missouri,W,19,26,73.1,187,2,33,89,2.7,1,0,0,0
Connecticut,2003-11-08,11,,Rutgers,W,17,32,53.1,222,2,30,99,3.3,3,0,0,0
Duke,2003-11-08,10,,Georgia Tech,W,8,15,53.3,141,1,48,253,5.3,3,0,1,1
East Carolina,2003-11-08,10,,South Florida,L,16,34,47.1,146,1,61,216,3.5,3,1,0,1
Eastern Michigan,2003-11-08,10,,Central Florida,W,8,18,44.4,116,1,47,152,3.2,1,1,1,2
Florida,2003-11-08,10,,Vanderbilt,W,15,25,60.0,179,1,34,194,5.7,3,2,2,4
Florida State,2003-11-08,10,@,Clemson,L,27,52,51.9,358,1,17,11,0.6,0,1,2,3
Fresno State,2003-11-08,10,@,Nevada,W,19,28,67.9,184,1,53,212,4.0,2,1,0,1
Georgia Tech,2003-11-08,9,@,Duke,L,27,47,57.4,247,0,30,142,4.7,2,1,3,4
Houston,2003-11-08,9,,Southern Mississippi,L,15,30,50.0,158,0,52,205,3.9,1,1,1,2
Idaho,2003-11-08,10,@,Arkansas State,L,23,39,59.0,270,1,35,66,1.9,2,2,1,3
Illinois,2003-11-08,11,@,Indiana,L,15,21,71.4,163,2,42,178,4.2,0,1,1,2
Indiana,2003-11-08,10,,Illinois,W,17,24,70.8,161,0,51,195,3.8,2,0,0,0
Iowa,2003-11-08,10,@,Purdue,L,16,30,53.3,203,1,36,98,2.7,1,0,1,1
Iowa State,2003-11-08,9,,Kansas State,L,11,30,36.7,101,0,28,39,1.4,0,0,3,3
Kansas,2003-11-08,10,,Nebraska,L,24,34,70.6,204,0,29,88,3.0,0,1,3,4
Kansas State,2003-11-08,11,@,Iowa State,W,14,17,82.4,147,2,48,356,7.4,4,2,0,2
Kent State,2003-11-08,10,@,Ohio,W,21,37,56.8,283,1,36,168,4.7,4,3,1,4
Louisiana,2003-11-08,11,,Florida International,W,21,37,56.8,207,0,50,236,4.7,5,0,1,1
Louisiana Tech,2003-11-08,10,,Southern Methodist,W,11,22,50.0,209,2,34,192,5.6,2,0,1,1
Louisiana-Monroe,2003-11-08,10,,North Texas,L,23,39,59.0,230,2,28,106,3.8,1,1,1,2
Miami (FL),2003-11-08,9,,Tennessee,L,22,35,62.9,213,0,25,108,4.3,0,2,2,4
Michigan State,2003-11-08,10,@,Ohio State,L,36,56,64.3,373,2,17,5,0.3,0,0,2,2
Middle Tennessee State,2003-11-08,10,,Troy,W,16,23,69.6,182,1,42,195,4.6,2,1,0,1
Minnesota,2003-11-08,11,,Wisconsin,W,11,17,64.7,159,0,55,336,6.1,4,0,0,0
Mississippi State,2003-11-08,9,,Alabama,L,16,31,51.6,128,0,20,24,1.2,0,0,2,2
Missouri,2003-11-08,9,@,Colorado,L,29,42,69.0,278,2,41,169,4.1,0,2,2,4
Navy,2003-11-08,10,@,Notre Dame,L,4,5,80.0,46,0,53,238,4.5,3,1,0,1
Nebraska,2003-11-08,10,@,Kansas,W,7,12,58.3,110,0,53,290,5.5,3,1,1,2
Nevada,2003-11-08,10,,Fresno State,L,17,34,50.0,308,1,28,113,4.0,0,1,1,2
North Carolina,2003-11-08,10,,Wake Forest,W,12,26,46.2,147,2,46,328,7.1,3,0,1,1
North Texas,2003-11-08,10,@,Louisiana-Monroe,W,12,18,66.7,215,3,48,142,3.0,1,0,1,1
Northern Illinois,2003-11-08,10,@,Buffalo,W,17,31,54.8,280,3,43,201,4.7,2,1,1,2
Northwestern,2003-11-08,10,,Penn State,W,13,21,61.9,188,1,51,253,5.0,1,2,1,3
Notre Dame,2003-11-08,9,,Navy,W,14,27,51.9,137,1,48,280,5.8,2,0,0,0
Ohio,2003-11-08,9,,Kent State,L,10,12,83.3,168,0,58,274,4.7,4,1,0,1
Ohio State,2003-11-08,10,,Michigan State,W,12,24,50.0,213,3,49,182,3.7,0,0,1,1
Oklahoma,2003-11-08,10,,Texas A&M,W,18,21,85.7,297,5,61,342,5.6,5,0,0,0
Oklahoma State,2003-11-08,10,,Texas,L,11,32,34.4,149,1,48,160,3.3,0,1,2,3
Ole Miss,2003-11-08,10,@,Auburn,W,19,30,63.3,218,2,37,84,2.3,1,0,0,0
Oregon,2003-11-08,10,,California,W,17,34,50.0,224,2,27,94,3.5,1,0,0,0
Penn State,2003-11-08,10,@,Northwestern,L,23,38,60.5,241,0,31,93,3.0,1,0,1,1
Pitt,2003-11-08,9,,Virginia Tech,W,24,31,77.4,303,2,39,143,3.7,2,2,1,3
Purdue,2003-11-08,10,,Iowa,W,13,20,65.0,167,1,44,154,3.5,2,0,0,0
Rice,2003-11-08,9,,Tulsa,L,2,8,25.0,31,0,54,201,3.7,3,2,1,3
Rutgers,2003-11-08,9,@,Connecticut,L,18,32,56.3,211,1,45,244,5.4,2,3,2,5
San Diego State,2003-11-08,10,@,Nevada-Las Vegas,W,13,25,52.0,158,1,50,151,3.0,0,1,1,2
San Jose State,2003-11-08,9,@,Texas-El Paso,W,29,41,70.7,547,7,33,117,3.5,2,1,0,1
SMU,2003-11-08,10,@,Louisiana Tech,L,10,20,50.0,80,0,43,162,3.8,0,0,2,2
South Florida,2003-11-08,9,@,East Carolina,W,10,22,45.5,101,3,39,142,3.6,1,3,0,3
Southern Mississippi,2003-11-08,9,@,Houston,W,17,26,65.4,237,2,35,136,3.9,1,0,0,0
Stanford,2003-11-08,8,,Arizona State,W,18,34,52.9,279,2,53,188,3.5,3,0,1,1
Syracuse,2003-11-08,8,,Temple,W,16,20,80.0,221,1,51,232,4.5,4,0,1,1
Temple,2003-11-08,9,@,Syracuse,L,19,34,55.9,183,1,30,94,3.1,1,0,2,2
Tennessee,2003-11-08,9,@,Miami (FL),W,11,18,61.1,81,0,40,89,2.2,1,0,0,0
Texas,2003-11-08,10,@,Oklahoma State,W,11,16,68.8,204,1,47,298,6.3,5,0,0,0
Texas A&M,2003-11-08,10,@,Oklahoma,L,4,14,28.6,32,0,28,22,0.8,0,1,0,1
Texas Tech,2003-11-08,10,@,Baylor,W,44,64,68.8,580,8,28,136,4.9,1,0,0,0
Troy,2003-11-08,10,@,Middle Tennessee State,L,12,29,41.4,147,1,46,202,4.4,2,1,1,2
Tulane,2003-11-08,10,@,Alabama-Birmingham,W,16,33,48.5,255,3,37,244,6.6,2,1,1,2
Tulsa,2003-11-08,10,@,Rice,W,18,30,60.0,195,2,38,206,5.4,2,1,3,4
UAB,2003-11-08,10,,Tulane,L,14,36,38.9,262,2,45,237,5.3,1,2,2,4
UCF,2003-11-08,10,@,Eastern Michigan,L,7,18,38.9,46,0,47,135,2.9,1,2,1,3
UCLA,2003-11-08,10,@,Washington State,L,18,42,42.9,220,1,42,145,3.5,0,4,3,7
UNLV,2003-11-08,10,,San Diego State,L,15,34,44.1,144,0,22,31,1.4,0,1,3,4
UTEP,2003-11-08,10,,San Jose State,L,23,40,57.5,349,2,42,281,6.7,2,0,4,4
Vanderbilt,2003-11-08,10,@,Florida,L,18,39,46.2,189,2,45,133,3.0,0,0,4,4
Virginia Tech,2003-11-08,9,@,Pittsburgh,L,11,21,52.4,186,0,40,269,6.7,4,2,2,4
Wake Forest,2003-11-08,10,@,North Carolina,L,22,33,66.7,311,2,53,251,4.7,2,3,0,3
Washington,2003-11-08,10,@,Arizona,L,31,51,60.8,351,2,35,101,2.9,1,2,0,2
Washington State,2003-11-08,10,,UCLA,W,8,22,36.4,177,1,49,146,3.0,3,4,3,7
West Virginia,2003-11-08,9,@,Boston College,W,11,16,68.8,167,3,39,144,3.7,0,0,0,0
Western Michigan,2003-11-08,10,,Ball State,W,20,23,87.0,250,4,35,167,4.8,0,0,0,0
Wisconsin,2003-11-08,10,@,Minnesota,L,23,34,67.6,305,4,32,119,3.7,0,0,1,1
Marshall,2003-11-12,10,@,Miami (OH),L,14,25,56.0,113,1,28,126,4.5,0,3,2,5
Miami (OH),2003-11-12,10,,Marshall,W,18,30,60.0,282,2,44,212,4.8,3,0,0,0
Maryland,2003-11-13,10,,Virginia,W,14,21,66.7,191,1,48,278,5.8,2,0,0,0
Virginia,2003-11-13,10,@,Maryland,L,13,26,50.0,186,1,32,108,3.4,1,0,0,0
Air Force,2003-11-15,11,@,New Mexico,L,8,15,53.3,115,0,44,158,3.6,1,0,1,1
Akron,2003-11-15,12,,Ohio,W,17,31,54.8,277,3,36,98,2.7,2,0,0,0
Alabama,2003-11-15,11,,Louisiana State,L,12,33,36.4,154,0,26,65,2.5,0,0,1,1
Arizona,2003-11-15,11,,Southern California,L,12,34,35.3,145,0,26,50,1.9,0,1,3,4
Arizona State,2003-11-15,11,@,Washington State,L,19,35,54.3,262,1,32,60,1.9,1,1,1,2
Arkansas,2003-11-15,10,,New Mexico State,W,12,17,70.6,192,1,56,308,5.5,5,1,0,1
Arkansas State,2003-11-15,11,@,North Texas,L,13,24,54.2,149,1,35,41,1.2,1,2,2,4
Army,2003-11-15,11,,Houston,L,11,29,37.9,198,2,28,10,0.4,0,0,0,0
Auburn,2003-11-15,11,@,Georgia,L,20,33,60.6,178,0,25,81,3.2,1,2,1,3
Ball State,2003-11-15,11,@,Eastern Michigan,L,27,48,56.3,273,2,27,63,2.3,0,1,2,3
Baylor,2003-11-15,11,@,Oklahoma,L,16,30,53.3,108,0,36,75,2.1,0,1,1,2
Boise State,2003-11-15,10,,Texas-El Paso,W,16,34,47.1,218,2,45,256,5.7,4,0,1,1
Boston College,2003-11-15,11,@,Rutgers,W,17,26,65.4,244,2,42,215,5.1,3,1,0,1
Bowling Green State,2003-11-15,10,,Kent State,W,24,36,66.7,324,3,42,297,7.1,3,3,0,3
Brigham Young,2003-11-15,11,@,Notre Dame,L,18,30,60.0,250,0,26,53,2.0,2,1,3,4
California,2003-11-15,12,,Washington,W,20,34,58.8,348,3,35,381,10.9,4,0,0,0
Central Michigan,2003-11-15,11,@,Western Michigan,L,16,32,50.0,190,1,48,160,3.3,2,3,0,3
Cincinnati,2003-11-15,10,@,Texas Christian,L,27,52,51.9,284,1,34,89,2.6,0,1,2,3
Clemson,2003-11-15,11,,Duke,W,28,43,65.1,344,3,37,142,3.8,1,1,2,3
Colorado,2003-11-15,11,@,Iowa State,W,21,29,72.4,288,2,45,110,2.4,4,2,1,3
Colorado State,2003-11-15,11,,San Diego State,W,11,19,57.9,156,1,40,168,4.2,1,1,0,1
Connecticut,2003-11-15,12,@,Wake Forest,W,24,38,63.2,313,2,44,223,5.1,4,1,1,2
Duke,2003-11-15,11,@,Clemson,L,7,15,46.7,57,0,39,117,3.0,1,1,2,3
Eastern Michigan,2003-11-15,11,,Ball State,W,6,9,66.7,52,0,53,238,4.5,5,0,0,0
Florida,2003-11-15,11,@,South Carolina,W,12,20,60.0,121,1,40,243,6.1,2,2,0,2
Florida State,2003-11-15,11,,North Carolina State,W,15,32,46.9,183,3,43,272,6.3,3,0,1,1
Fresno State,2003-11-15,11,,San Jose State,W,21,32,65.6,197,1,40,311,7.8,3,0,0,0
Georgia,2003-11-15,10,,Auburn,W,12,25,48.0,208,1,45,123,2.7,1,0,0,0
Georgia Tech,2003-11-15,10,,North Carolina,W,14,27,51.9,148,4,50,298,6.0,0,0,0,0
Hawaii,2003-11-15,10,@,Nevada,L,25,48,52.1,269,1,20,89,4.5,0,1,2,3
Houston,2003-11-15,10,@,Army,W,24,28,85.7,301,2,70,260,3.7,2,3,0,3
Idaho,2003-11-15,11,@,Louisiana-Monroe,W,12,18,66.7,223,3,52,284,5.5,3,0,1,1
Indiana,2003-11-15,11,@,Penn State,L,15,28,53.6,126,1,61,253,4.1,0,1,1,2
Iowa,2003-11-15,11,,Minnesota,W,17,28,60.7,210,1,31,134,4.3,3,0,1,1
Iowa State,2003-11-15,10,,Colorado,L,16,40,40.0,121,1,32,102,3.2,0,2,1,3
Kansas,2003-11-15,11,@,Oklahoma State,L,30,53,56.6,259,2,36,136,3.8,0,0,3,3
Kansas State,2003-11-15,12,@,Nebraska,W,15,28,53.6,313,2,53,248,4.7,3,0,3,3
Kent State,2003-11-15,11,@,Bowling Green State,L,19,45,42.2,239,1,46,298,6.5,4,0,0,0
Kentucky,2003-11-15,10,@,Vanderbilt,L,16,38,42.1,241,1,37,168,4.5,1,0,1,1
Louisiana,2003-11-15,12,@,Middle Tennessee State,W,37,56,66.1,435,4,43,139,3.2,3,1,1,2
Louisiana Tech,2003-11-15,11,@,Tulsa,L,12,27,44.4,161,0,44,152,3.5,2,1,4,5
Louisiana-Monroe,2003-11-15,11,,Idaho,L,22,43,51.2,232,1,31,93,3.0,2,0,3,3
Louisville,2003-11-15,10,,Memphis,L,13,31,41.9,159,0,27,57,2.1,1,0,1,1
LSU,2003-11-15,10,@,Alabama,W,24,36,66.7,251,2,40,219,5.5,1,1,1,2
Memphis,2003-11-15,10,@,Louisville,W,17,29,58.6,201,1,51,242,4.7,2,0,0,0
Miami (FL),2003-11-15,10,,Syracuse,W,5,14,35.7,80,1,49,170,3.5,1,2,1,3
Michigan,2003-11-15,11,@,Northwestern,W,22,31,71.0,288,2,48,217,4.5,3,1,0,1
Michigan State,2003-11-15,11,@,Wisconsin,L,17,33,51.5,215,2,34,95,2.8,1,1,2,3
Middle Tennessee State,2003-11-15,11,,Louisiana,L,23,40,57.5,284,4,41,121,3.0,2,1,1,2
Minnesota,2003-11-15,12,@,Iowa,L,28,46,60.9,388,0,51,175,3.4,2,4,1,5
Mississippi State,2003-11-15,10,@,Tennessee,L,19,32,59.4,192,1,32,96,3.0,2,1,2,3
Missouri,2003-11-15,10,,Texas A&M,W,12,20,60.0,89,0,48,362,7.5,6,0,0,0
Nebraska,2003-11-15,11,,Kansas State,L,8,26,30.8,98,1,41,195,4.8,0,2,2,4
Nevada,2003-11-15,11,,Hawaii,W,15,30,50.0,169,0,49,143,2.9,1,1,1,2
New Mexico,2003-11-15,11,,Air Force,W,5,10,50.0,90,1,58,274,4.7,2,0,0,0
New Mexico State,2003-11-15,11,@,Arkansas,L,19,27,70.4,214,2,37,136,3.7,0,2,0,2
North Carolina,2003-11-15,11,@,Georgia Tech,L,26,40,65.0,289,2,31,157,5.1,1,1,1,2
North Carolina State,2003-11-15,11,@,Florida State,L,28,39,71.8,422,4,35,92,2.6,1,3,0,3
North Texas,2003-11-15,11,,Arkansas State,W,10,17,58.8,185,3,49,337,6.9,5,2,1,3
Northern Illinois,2003-11-15,11,@,Toledo,L,19,34,55.9,211,3,47,233,5.0,1,1,3,4
Northwestern,2003-11-15,11,,Michigan,L,12,23,52.2,144,0,33,117,3.5,1,2,1,3
Notre Dame,2003-11-15,10,,Brigham Young,W,15,30,50.0,156,0,50,204,4.1,3,0,1,1
Ohio,2003-11-15,10,@,Akron,L,11,23,47.8,190,1,53,220,4.2,3,0,2,2
Ohio State,2003-11-15,11,,Purdue,W,15,30,50.0,226,0,39,125,3.2,0,0,0,0
Oklahoma,2003-11-15,11,,Baylor,W,22,41,53.7,308,4,29,56,1.9,1,0,0,0
Oklahoma State,2003-11-15,11,,Kansas,W,14,22,63.6,190,1,36,295,8.2,4,0,2,2
Oregon,2003-11-15,11,@,UCLA,W,21,28,75.0,183,2,30,45,1.5,0,1,0,1
Oregon State,2003-11-15,10,,Stanford,W,28,52,53.8,441,4,37,222,6.0,1,2,1,3
Penn State,2003-11-15,11,,Indiana,W,14,23,60.9,260,4,31,178,5.7,1,0,0,0
Pitt,2003-11-15,10,@,West Virginia,L,25,47,53.2,419,4,26,10,0.4,0,0,3,3
Purdue,2003-11-15,11,@,Ohio State,L,27,47,57.4,249,0,36,106,2.9,1,2,0,2
Rice,2003-11-15,10,@,Southern Methodist,W,6,10,60.0,221,2,61,300,4.9,3,0,0,0
Rutgers,2003-11-15,10,,Boston College,L,20,28,71.4,249,1,42,101,2.4,0,0,0,0
San Diego State,2003-11-15,11,@,Colorado State,L,23,50,46.0,237,0,30,108,3.6,0,0,2,2
San Jose State,2003-11-15,10,@,Fresno State,L,24,38,63.2,179,1,27,114,4.2,0,1,0,1
SMU,2003-11-15,11,,Rice,L,17,26,65.4,186,2,37,137,3.7,0,2,1,3
South Carolina,2003-11-15,11,,Florida,L,14,27,51.9,132,0,49,199,4.1,2,1,1,2
Southern Mississippi,2003-11-15,10,,Tulane,W,11,17,64.7,231,2,50,166,3.3,1,0,1,1
Stanford,2003-11-15,9,@,Oregon State,L,16,44,36.4,145,0,30,-12,-0.4,0,1,1,2
Syracuse,2003-11-15,9,@,Miami (FL),L,12,21,57.1,85,0,37,107,2.9,1,0,1,1
Temple,2003-11-15,10,,Virginia Tech,L,15,30,50.0,156,2,43,237,5.5,1,0,0,0
Tennessee,2003-11-15,10,,Mississippi State,W,22,36,61.1,358,5,37,177,4.8,3,0,0,0
Texas,2003-11-15,11,,Texas Tech,W,20,30,66.7,287,3,43,207,4.8,2,1,2,3
Texas A&M,2003-11-15,11,@,Missouri,L,30,43,69.8,376,1,47,108,2.3,1,1,0,1
Texas Christian,2003-11-15,10,,Cincinnati,W,9,20,45.0,121,0,38,177,4.7,2,0,2,2
Texas Tech,2003-11-15,11,@,Texas,L,32,58,55.2,365,3,30,162,5.4,3,0,0,0
Toledo,2003-11-15,10,,Northern Illinois,W,24,27,88.9,301,3,32,131,4.1,4,2,0,2
Troy,2003-11-15,11,@,Utah State,W,7,18,38.9,105,0,61,223,3.7,3,1,0,1
Tulane,2003-11-15,11,@,Southern Mississippi,L,21,36,58.3,244,2,35,104,3.0,0,1,0,1
Tulsa,2003-11-15,11,,Louisiana Tech,W,20,31,64.5,241,3,45,242,5.4,4,0,1,1
UCLA,2003-11-15,11,,Oregon,L,29,49,59.2,249,1,32,78,2.4,0,0,1,1
USC,2003-11-15,10,@,Arizona,W,26,37,70.3,367,4,48,220,4.6,2,2,0,2
Utah,2003-11-15,10,,Wyoming,W,17,26,65.4,296,2,51,252,4.9,4,1,0,1
Utah State,2003-11-15,11,,Troy,L,21,37,56.8,196,0,32,111,3.5,2,4,3,7
UTEP,2003-11-15,11,@,Boise State,L,18,33,54.5,211,1,37,101,2.7,2,1,2,3
Vanderbilt,2003-11-15,11,,Kentucky,W,14,17,82.4,175,4,41,246,6.0,0,0,0,0
Virginia Tech,2003-11-15,10,@,Temple,W,15,25,60.0,188,1,41,209,5.1,2,0,2,2
Wake Forest,2003-11-15,11,,Connecticut,L,16,28,57.1,149,1,40,135,3.4,1,1,1,2
Washington,2003-11-15,11,@,California,L,25,47,53.2,259,0,33,34,1.0,1,1,2,3
Washington State,2003-11-15,11,,Arizona State,W,19,31,61.3,284,1,39,118,3.0,2,0,1,1
West Virginia,2003-11-15,10,,Pittsburgh,W,14,23,60.9,216,2,58,307,5.3,5,1,1,2
Western Michigan,2003-11-15,11,,Central Michigan,W,20,35,57.1,348,5,37,143,3.9,1,1,1,2
Wisconsin,2003-11-15,11,,Michigan State,W,17,26,65.4,385,5,39,245,6.3,3,1,0,1
Wyoming,2003-11-15,10,@,Utah,L,19,31,61.3,272,1,22,60,2.7,1,0,0,0
Marshall,2003-11-19,11,@,Central Florida,W,16,24,66.7,139,0,47,225,4.8,3,0,1,1
UCF,2003-11-19,11,,Marshall,L,7,13,53.8,59,0,32,111,3.5,1,0,0,0
Arkansas State,2003-11-20,12,,Middle Tennessee State,L,21,41,51.2,218,1,31,124,4.0,1,0,4,4
Middle Tennessee State,2003-11-20,12,@,Arkansas State,W,23,37,62.2,306,1,37,76,2.1,2,2,0,2
Southern Mississippi,2003-11-20,11,,Texas Christian,W,14,23,60.9,227,3,35,51,1.5,2,0,1,1
Texas Christian,2003-11-20,11,@,Southern Mississippi,L,18,31,58.1,260,0,52,169,3.3,3,2,2,4
Boise State,2003-11-21,11,@,Fresno State,W,22,31,71.0,273,2,35,90,2.6,2,0,1,1
Fresno State,2003-11-21,12,,Boise State,L,28,51,54.9,290,1,30,48,1.6,0,0,1,1
Air Force,2003-11-22,12,@,San Diego State,L,10,24,41.7,95,0,54,191,3.5,0,1,1,2
Alabama,2003-11-22,12,@,Auburn,L,13,29,44.8,180,1,34,111,3.3,1,1,2,3
Arkansas,2003-11-22,11,,Mississippi State,W,14,21,66.7,254,3,63,322,5.1,4,0,0,0
Army,2003-11-22,12,@,Hawaii,L,27,41,65.9,338,1,24,60,2.5,2,2,2,4
Auburn,2003-11-22,12,,Alabama,W,18,27,66.7,270,1,41,249,6.1,2,1,2,3
Ball State,2003-11-22,12,,Bowling Green State,L,21,43,48.8,211,0,31,116,3.7,2,1,1,2
Baylor,2003-11-22,12,,Oklahoma State,L,21,33,63.6,219,1,41,170,4.1,1,0,0,0
Boston College,2003-11-22,12,@,Virginia Tech,W,15,28,53.6,232,2,54,229,4.2,2,2,2,4
Bowling Green State,2003-11-22,11,@,Ball State,W,16,29,55.2,150,2,48,295,6.1,4,0,0,0
Brigham Young,2003-11-22,12,,Utah,L,4,14,28.6,41,0,32,115,3.6,0,1,2,3
Buffalo,2003-11-22,12,@,Kent State,L,18,28,64.3,172,2,52,262,5.0,1,1,0,1
California,2003-11-22,13,@,Stanford,W,26,38,68.4,359,3,38,174,4.6,1,3,1,4
Central Michigan,2003-11-22,12,@,Navy,L,20,28,71.4,233,3,62,283,4.6,1,1,1,2
Cincinnati,2003-11-22,11,@,Memphis,L,18,39,46.2,272,1,34,29,0.9,0,0,1,1
Clemson,2003-11-22,12,@,South Carolina,W,18,26,69.2,302,4,41,240,5.9,5,1,1,2
Colorado State,2003-11-22,12,@,Nevada-Las Vegas,W,17,26,65.4,214,1,40,182,4.6,2,1,2,3
Duke,2003-11-22,12,@,North Carolina,W,10,18,55.6,171,0,62,254,4.1,3,0,0,0
East Carolina,2003-11-22,11,@,Tulane,L,13,27,48.1,126,0,43,213,5.0,2,0,2,2
Eastern Michigan,2003-11-22,12,@,Northern Illinois,L,12,24,50.0,148,1,47,155,3.3,2,0,4,4
Georgia,2003-11-22,11,,Kentucky,W,24,38,63.2,289,0,46,153,3.3,3,0,0,0
Georgia Tech,2003-11-22,11,@,Virginia,L,16,30,53.3,157,0,32,116,3.6,1,1,1,2
Hawaii,2003-11-22,11,,Army,W,42,61,68.9,543,3,33,198,6.0,4,0,3,3
Houston,2003-11-22,11,@,Louisville,L,21,27,77.8,224,2,48,229,4.8,3,2,0,2
Idaho,2003-11-22,12,,Utah State,W,21,35,60.0,250,0,43,143,3.3,2,1,0,1
Illinois,2003-11-22,12,,Northwestern,L,32,56,57.1,281,0,34,122,3.6,1,2,4,6
Indiana,2003-11-22,12,,Purdue,L,12,26,46.2,115,0,47,196,4.2,1,0,1,1
Iowa,2003-11-22,12,@,Wisconsin,W,8,27,29.6,66,1,34,201,5.9,2,1,2,3
Iowa State,2003-11-22,11,@,Kansas,L,10,28,35.7,79,0,36,97,2.7,1,0,2,2
Kansas,2003-11-22,12,,Iowa State,W,18,28,64.3,221,1,44,180,4.1,3,0,1,1
Kansas State,2003-11-22,13,,Missouri,W,7,16,43.8,70,0,69,367,5.3,3,1,1,2
Kent State,2003-11-22,12,,Buffalo,W,16,38,42.1,211,1,35,239,6.8,3,1,0,1
Kentucky,2003-11-22,11,@,Georgia,L,21,36,58.3,137,0,28,75,2.7,1,0,1,1
Louisiana-Monroe,2003-11-22,12,@,Troy,L,28,52,53.8,317,3,31,37,1.2,0,2,1,3
Louisville,2003-11-22,11,,Houston,W,24,31,77.4,334,2,52,445,8.6,7,0,0,0
LSU,2003-11-22,11,@,Mississippi,W,16,29,55.2,189,2,47,152,3.2,0,0,3,3
Maryland,2003-11-22,11,@,North Carolina State,W,17,37,45.9,243,2,42,190,4.5,1,1,1,2
Memphis,2003-11-22,11,,Cincinnati,W,9,28,32.1,145,1,45,167,3.7,2,0,3,3
Miami (FL),2003-11-22,11,,Rutgers,W,7,17,41.2,93,2,43,220,5.1,1,0,0,0
Miami (OH),2003-11-22,11,@,Ohio,W,22,35,62.9,372,4,34,123,3.6,2,2,1,3
Michigan,2003-11-22,12,,Ohio State,W,21,32,65.6,278,2,40,170,4.3,3,0,1,1
Michigan State,2003-11-22,12,,Penn State,W,29,50,58.0,357,4,30,119,4.0,2,0,1,1
Mississippi State,2003-11-22,11,@,Arkansas,L,11,28,39.3,107,0,31,120,3.9,0,2,6,8
Missouri,2003-11-22,11,@,Kansas State,L,14,28,50.0,155,1,29,109,3.8,1,0,1,1
Navy,2003-11-22,11,,Central Michigan,W,3,6,50.0,114,1,52,530,10.2,8,0,0,0
New Mexico,2003-11-22,12,@,Wyoming,W,8,15,53.3,77,2,60,336,5.6,1,0,1,1
North Carolina,2003-11-22,12,,Duke,L,18,35,51.4,203,2,22,86,3.9,1,1,1,2
North Carolina State,2003-11-22,12,,Maryland,L,16,30,53.3,276,0,34,98,2.9,2,1,1,2
Northern Illinois,2003-11-22,12,,Eastern Michigan,W,11,26,42.3,159,1,36,188,5.2,3,0,0,0
Northwestern,2003-11-22,12,@,Illinois,W,3,9,33.3,24,0,70,444,6.3,4,1,1,2
Ohio,2003-11-22,11,,Miami (OH),L,14,31,45.2,247,1,45,87,1.9,3,0,0,0
Ohio State,2003-11-22,12,@,Michigan,L,28,46,60.9,329,2,25,54,2.2,1,0,1,1
Oklahoma,2003-11-22,12,@,Texas Tech,W,22,32,68.8,394,4,36,78,2.2,4,2,0,2
Oklahoma State,2003-11-22,12,@,Baylor,W,11,22,50.0,180,2,44,283,6.4,3,2,0,2
Ole Miss,2003-11-22,11,,Louisiana State,L,16,36,44.4,200,1,21,27,1.3,0,0,1,1
Oregon,2003-11-22,12,,Oregon State,W,11,27,40.7,125,3,47,218,4.6,1,1,1,2
Oregon State,2003-11-22,11,@,Oregon,L,22,46,47.8,303,1,26,24,0.9,1,1,2,3
Penn State,2003-11-22,12,@,Michigan State,L,16,33,48.5,183,1,31,55,1.8,0,1,1,2
Pitt,2003-11-22,11,@,Temple,W,10,22,45.5,147,2,41,253,6.2,2,0,1,1
Purdue,2003-11-22,12,@,Indiana,W,11,20,55.0,222,2,52,173,3.3,1,1,2,3
Rice,2003-11-22,11,,Texas-El Paso,W,4,9,44.4,48,0,64,450,7.0,6,1,1,2
Rutgers,2003-11-22,11,@,Miami (FL),L,24,46,52.2,213,1,35,130,3.7,0,0,3,3
San Diego State,2003-11-22,12,,Air Force,W,24,32,75.0,251,1,33,132,4.0,1,0,0,0
San Jose State,2003-11-22,11,,Tulsa,L,32,52,61.5,470,1,33,97,2.9,2,1,1,2
South Carolina,2003-11-22,12,,Clemson,L,16,34,47.1,166,2,39,153,3.9,0,0,3,3
South Florida,2003-11-22,10,,Alabama-Birmingham,L,12,32,37.5,144,0,41,192,4.7,2,1,5,6
Stanford,2003-11-22,10,,California,L,16,35,45.7,207,2,30,77,2.6,0,1,1,2
Syracuse,2003-11-22,10,,West Virginia,L,23,37,62.2,336,2,38,163,4.3,0,2,0,2
Temple,2003-11-22,11,,Pittsburgh,L,24,40,60.0,278,1,33,92,2.8,1,0,1,1
Tennessee,2003-11-22,11,,Vanderbilt,W,17,31,54.8,290,3,37,162,4.4,2,1,1,2
Texas Tech,2003-11-22,12,,Oklahoma,L,31,54,57.4,230,1,27,129,4.8,2,0,5,5
Toledo,2003-11-22,11,,Western Michigan,W,22,33,66.7,225,1,49,227,4.6,3,0,2,2
Troy,2003-11-22,12,,Louisiana-Monroe,W,17,41,41.5,192,2,35,42,1.2,2,1,0,1
Tulane,2003-11-22,12,,East Carolina,W,14,20,70.0,227,4,38,82,2.2,0,0,1,1
Tulsa,2003-11-22,12,@,San Jose State,W,16,25,64.0,213,1,44,251,5.7,4,0,1,1
