"Player","unique_id","position","Date","G","School","Team Code","Loc","Opponent","Team Code opp","WL","Pass Comp","Pass Att","Pass Pct","Pass Yard","Pass TD","Pass Int","QBR","Rush Att","Rush Yard","Rush Avg","Rush TD","Rec","Rec Yards","Rec Avg","Rec TD","Tackle Solo","Tackle Assist","Tackle Tot","Tackle for Loss","Sack","Int Ret","Int Ret Yds","Int TD","Pass Broken Up","FR","FR Yds","FR TD","Fumble Forced","XP Made","XP Att","XP %","FG Made","FG Att","FG %","Pts","Kick Ret","Kick Ret Yds","Kick Ret Avg","Kick Ret TD","Punt Ret","Punt Ret Yds","Punt Ret Avg","Punt Ret TD"
"Jason Stephens","jason-stephens-2","['TE']","2003-09-27",4,"Utah St.",93,,"UL Monroe",130,"W",,,,,,,,,,,,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bryant Stewart","bryant-stewart-1","[]","2003-09-27",5,"Troy",129,,"Marshall",55,"W",,,,,,,,,,,,1,17,17,0,,,,,,,,,,,,,,,,,,,,,1,5,5,0,,,,
"Chauncey Stovall","chauncey-stovall-1","[]","2003-09-27",5,"Florida St.",16,"@","Duke",15,"W",,,,,,,,,,,,2,28,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maurice Stovall","maurice-stovall-1","['WR']","2003-09-27",4,"Notre Dame",70,"@","Purdue",38,"L",,,,,,,,,,,,9,171,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeff Stowe","jeff-stowe-1","[]","2003-09-27",5,"Idaho",133,"@","Montana",135,"L",,,,,,,,,,,,2,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taylor Stubblefield","taylor-stubblefield-1","[]","2003-09-27",4,"Purdue",38,,"Notre Dame",70,"W",,,,,,,,,,,,3,21,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terrence Stubbs","terrence-stubbs-1","[]","2003-09-27",4,"Temple",10,"@","Louisville",18,"L",,,,,,,,,,,,6,78,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Demetris Summers","demetris-summers-1","[]","2003-09-27",5,"South Carolina",117,"@","Tennessee",118,"L",,,,,,,,27,158,5.9,0,1,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,1,-5,-5,0
"Steve Suter","steve-suter-1","[]","2003-09-27",5,"Maryland",30,"@","Eastern Michigan",76,"W",,,,,,,,1,11,11,0,4,84,21,0,,,,,,,,,,,,,,,,,,,,,1,17,17,0,4,13,3.3,0
"Greg Swenson","greg-swenson-1","[]","2003-09-27",4,"Boise St.",84,,"Wyoming",94,"W",,,,,,,,,,,,2,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Talley","chris-talley-1","[]","2003-09-27",5,"Eastern Michigan",76,,"Maryland",30,"L",,,,,,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Taylor","chris-taylor-1","['RB']","2003-09-27",5,"Indiana",28,"@","Michigan",31,"L",,,,,,,,5,10,2,0,1,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Courtney Taylor","courtney-taylor-1","['WR']","2003-09-27",4,"Auburn",109,,"Western Kentucky",64,"W",,,,,,,,,,,,1,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jamaar Taylor","jamaar-taylor-1","[]","2003-09-27",4,"Texas A&M",119,,"Pittsburgh",22,"L",,,,,,,,2,13,6.5,0,6,110,18.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Junior Taylor","junior-taylor-1","['WR']","2003-09-27",4,"UCLA",102,,"San Diego St.",90,"W",,,,,,,,1,10,10,0,7,110,15.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kellen Taylor","kellen-taylor-1","[]","2003-09-27",5,"Oregon",99,,"Washington St.",106,"L",,,,,,,,,,,,3,50,16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lance Taylor","lance-taylor-1","[]","2003-09-27",5,"Alabama",107,,"Arkansas",108,"L",,,,,,,,,,,,1,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jason Teague","jason-teague-1","['RB']","2003-09-27",5,"Michigan St.",32,,"Iowa",29,"W",,,,,,,,3,8,2.7,0,1,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bubba Terranova","bubba-terranova-1","['WR']","2003-09-27",5,"Tulane",11,"@","Texas",48,"L",,,,,,,,,,,,1,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ernie Terrell","ernie-terrell-1","[]","2003-09-27",5,"Penn State",37,,"Minnesota",33,"L",,,,,,,,,,,,1,20,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antonio Thomas","antonio-thomas-1","[]","2003-09-27",4,"Western Michigan",82,"@","Ohio",80,"W",,,,,,,,,,,,3,18,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Art Thomas","art-thomas-1","[]","2003-09-27",4,"Virginia",24,,"Wake Forest",26,"W",,,,,,,,1,7,7,0,7,72,10.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"David Thomas","david-thomas-1","['TE']","2003-09-27",4,"Texas",48,,"Tulane",11,"W",,,,,,,,,,,,3,27,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Thomas","matthew-thomas-1","[]","2003-09-27",5,"South Carolina",117,"@","Tennessee",118,"L",,,,,,,,,,,,2,29,14.5,0,,,,,,,,,,,,,,,,,,,,,2,31,15.5,0,,,,
"Sloan Thomas","sloan-thomas-1","[]","2003-09-27",4,"Texas",48,,"Tulane",11,"W",,,,,,,,,,,,1,36,36,0,,,,,,,,,,,,,,,,,,,,,1,9,9,0,,,,
"Terrence Thomas","terrence-thomas-2","[]","2003-09-27",4,"Texas A&M",119,,"Pittsburgh",22,"L",,,,,,,,,,,,2,38,19,0,,,,,,,,,,,,,,,,,,,,,,,,,3,21,7,0
"Brian Thompson","brian-thompson-2","['RB']","2003-09-27",5,"Michigan",31,,"Indiana",28,"W",,,,,,,,,,,,2,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Patrick Thompson","patrick-thompson-1","[]","2003-09-27",5,"Indiana",28,"@","Michigan",31,"L",,,,,,,,,,,,1,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Craphonso Thorpe","craphonso-thorpe-1","[]","2003-09-27",5,"Florida St.",16,"@","Duke",15,"W",,,,,,,,,,,,1,43,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joshua Tinch","joshua-tinch-1","['WR']","2003-09-27",4,"Louisville",18,,"Temple",10,"W",,,,,,,,,,,,1,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greg Toal","greg-toal-1","[]","2003-09-27",5,"Boston College",13,,"Ball St.",72,"W",,,,,,,,,,,,2,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Burl Toler","burl-toler-1","[]","2003-09-27",6,"California",97,,"USC",103,"W",,,,,,,,,,,,4,81,20.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barry Tolli","barry-tolli-1","[]","2003-09-27",4,"Utah St.",93,,"UL Monroe",130,"W",,,,,,,,,,,,1,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenneth Tolon","kenneth-tolon-1","[]","2003-09-27",3,"Stanford",101,"@","Washington",105,"L",,,,,,,,29,87,3,0,5,22,4.4,0,,,,,,,,,,,,,,,,,,,,,1,13,13,0,,,,
"Lorenzo Townsend","lorenzo-townsend-1","[]","2003-09-27",4,"Ole Miss",116,,"Texas Tech",49,"L",,,,,,,,,,,,2,33,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ben Troupe","ben-troupe-1","[]","2003-09-27",5,"Florida",110,"@","Kentucky",112,"W",,,,,,,,,,,,2,13,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shawn Tucker","shawn-tucker-1","['WR']","2003-09-27",4,"Rutgers",39,,"Navy",7,"W",,,,,,,,,,,,1,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daccus Turman","daccus-turman-1","['RB']","2003-09-27",5,"South Carolina",117,"@","Tennessee",118,"L",,,,,,,,8,26,3.3,1,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brooks Turner","brooks-turner-1","['WR']","2003-09-27",4,"Central Florida",1,"@","Kent State",77,"L",,,,,,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hart Turner","hart-turner-1","[]","2003-09-27",5,"South Carolina",117,"@","Tennessee",118,"L",,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Turner","michael-turner-2","[]","2003-09-27",4,"Northern Illinois",79,,"Iowa St.",42,"W",,,,,,,,30,134,4.5,1,2,30,15,0,,,,,,,,,,,,,,,,,,,,,1,15,15,0,,,,
"Tremaine Turner","tremaine-turner-1","[]","2003-09-27",4,"Ole Miss",116,,"Texas Tech",49,"L",,,,,,,,7,29,4.1,0,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ricky Upton","ricky-upton-1","[]","2003-09-27",5,"Penn State",37,,"Minnesota",33,"L",,,,,,,,1,2,2,0,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ben Utecht","ben-utecht-1","[]","2003-09-27",5,"Minnesota",33,"@","Penn State",37,"W",,,,,,,,,,,,3,34,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tim Van Zant","tim-van-zant-1","[]","2003-09-27",4,"Texas A&M",119,,"Pittsburgh",22,"L",,,,,,,,,,,,3,27,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Booker Vann","booker-vann-1","[]","2003-09-27",4,"Cincinnati",2,"@","Miami (OH)",78,"L",,,,,,,,2,5,2.5,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roshon Vercher","roshon-vercher-1","['WR', 'RB']","2003-09-27",5,"Fresno St.",86,,"Portland State",139,"W",,,,,,,,1,3,3,0,2,26,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gary Vincent","gary-vincent-1","['WR']","2003-09-27",5,"Arkansas St.",122,"@","Memphis",6,"L",,,,,,,,,,,,2,47,23.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mack Vincent","mack-vincent-1","[]","2003-09-27",5,"UL Monroe",130,"@","Utah St.",93,"L",,,,,,,,,,,,6,35,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Wagner","michael-wagner-1","[]","2003-09-27",4,"Iowa St.",42,"@","Northern Illinois",79,"L",,,,,,,,18,97,5.4,0,2,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuck Walker","chuck-walker-1","[]","2003-09-27",5,"Arkansas St.",122,"@","Memphis",6,"L",,,,,,,,,,,,3,11,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Walker","mike-walker-1","['WR']","2003-09-27",4,"Central Florida",1,"@","Kent State",77,"L",,,,,,,,,,,,1,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyrone Walker","tyrone-walker-1","[]","2003-09-27",4,"Western Michigan",82,"@","Ohio",80,"W",,,,,,,,,,,,1,15,15,0,,,,,,,,,,,,,,,,,,,,,3,61,20.3,0,,,,
"Cooper Wallace","cooper-wallace-1","['TE']","2003-09-27",4,"Auburn",109,,"Western Kentucky",64,"W",,,,,,,,,,,,1,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Franklin Wallace","franklin-wallace-1","[]","2003-09-27",5,"Marshall",55,"@","Troy",129,"L",,,,,,,,12,33,2.8,0,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J.P. Waller","jp-waller-1","[]","2003-09-27",5,"Air Force",83,"@","BYU",66,"W",,,,,,,,,,,,4,53,13.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matt Ward","matt-ward-1","[]","2003-09-27",5,"Air Force",83,"@","BYU",66,"W",,,,,,,,2,4,2,0,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,3,29,9.7,0
"Brandon Warfield","brandon-warfield-1","[]","2003-09-27",4,"Utah",104,"@","Colorado St.",85,"W",,,,,,,,20,78,3.9,1,3,20,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antonio Warren","antonio-warren-1","['RB']","2003-09-27",5,"Arkansas St.",122,"@","Memphis",6,"L",,,,,,,,17,44,2.6,1,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Warren","josh-warren-1","[]","2003-09-27",5,"Wake Forest",26,"@","Virginia",24,"L",,,,,,,,,,,,1,23,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paris Warren","paris-warren-2","[]","2003-09-27",4,"Utah",104,"@","Colorado St.",85,"W",,,,,,,,2,22,11,0,8,76,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brian Watson","brian-watson-1","['WR', 'TE']","2003-09-27",5,"Buffalo",74,,"Akron",71,"L",,,,,,,,,,,,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darius Watts","darius-watts-1","[]","2003-09-27",5,"Marshall",55,"@","Troy",129,"L",,,,,,,,1,0,0,0,9,75,8.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Weatherspoon","kyle-weatherspoon-1","['WR']","2003-09-27",5,"Oregon",99,,"Washington St.",106,"L",,,,,,,,,,,,2,20,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeffrey Webb","jeffrey-webb-1","['WR']","2003-09-27",5,"San Diego St.",90,"@","UCLA",102,"L",,,,,,,,,,,,2,32,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gerald Welch","gerald-welch-1","[]","2003-09-27",4,"Hawaii",87,,"Rice",59,"W",,,,,,,,,,,,6,71,11.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wes Welker","wes-welker-1","[]","2003-09-27",4,"Texas Tech",49,"@","Ole Miss",116,"W",,,,,,,,1,4,4,0,10,131,13.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
"Lionel Wesley","lionel-wesley-1","[]","2003-09-27",4,"Navy",7,"@","Rutgers",39,"L",,,,,,,,,,,,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John West","john-west-1","[]","2003-09-27",4,"Hawaii",87,,"Rice",59,"W",,,,,,,,8,60,7.5,1,2,5,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus Whalen","marcus-whalen-1","[]","2003-09-27",5,"BYU",66,,"Air Force",83,"L",,,,,,,,10,28,2.8,0,2,17,8.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darron White","darron-white-1","[]","2003-09-27",4,"Memphis",6,,"Arkansas St.",122,"W",,,,,,,,2,4,2,1,5,66,13.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuel White","manuel-white-1","[]","2003-09-27",4,"UCLA",102,,"San Diego St.",90,"W",,,,,,,,16,48,3,0,1,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"William White","william-white-1","[]","2003-09-27",4,"Army",65,,"South Florida",9,"L",,,,,,,,,,,,1,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terrence Whitehead","terrence-whitehead-1","['RB']","2003-09-27",5,"Oregon",99,,"Washington St.",106,"L",,,,,,,,10,18,1.8,1,2,21,10.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huey Whittaker","huey-whittaker-1","[]","2003-09-27",3,"South Florida",9,"@","Army",65,"W",,,,,,,,,,,,5,94,18.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jack Whitver","jack-whitver-1","[]","2003-09-27",4,"Iowa St.",42,"@","Northern Illinois",79,"L",,,,,,,,,,,,2,13,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dontavius Wilcox","dontavius-wilcox-1","['RB']","2003-09-27",4,"Central Florida",1,"@","Kent State",77,"L",,,,,,,,1,1,1,1,1,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ernest Wilford","ernest-wilford-1","[]","2003-09-27",4,"Virginia Tech",25,,"Connecticut",3,"W",,,,,,,,,,,,4,59,14.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rodney Wilkerson","rodney-wilkerson-1","[]","2003-09-27",5,"BYU",66,,"Air Force",83,"L",,,,,,,,,,,,1,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Williams","brandon-williams-6","['WR']","2003-09-27",5,"Wisconsin",40,"@","Illinois",27,"W",,,,,,,,,,,,1,75,75,0,,,,,,,,,,,,,,,,,,,,,4,94,23.5,0,,,,
"DeAngelo Williams","deangelo-williams-1","['RB']","2003-09-27",4,"Memphis",6,,"Arkansas St.",122,"W",,,,,,,,23,108,4.7,1,3,20,6.7,0,,,,,,,,,,,,,,,,,,,,,1,24,24,0,,,,
"Demetrius Williams","demetrius-williams-1","['WR']","2003-09-27",5,"Oregon",99,,"Washington St.",106,"L",,,,,,,,,,,,9,175,19.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deyon Williams","deyon-williams-1","['WR']","2003-09-27",4,"Virginia",24,,"Wake Forest",26,"W",,,,,,,,,,,,2,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jason Williams","jason-williams-1","['WR']","2003-09-27",5,"Connecticut",3,"@","Virginia Tech",25,"L",,,,,,,,,,,,3,27,9,0,,,,,,,,,,,,,,,,,,,,,4,73,18.3,0,,,,
"Mike Williams","mike-williams-3","[]","2003-09-27",4,"USC",103,"@","California",97,"L",,,,,,,,1,17,17,0,6,96,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rashard Williams","rashard-williams-1","[]","2003-09-27",4,"Syracuse",23,,"Toledo",81,"W",,,,,,,,,,,,1,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ray Williams","ray-williams-1","['WR']","2003-09-27",4,"Purdue",38,,"Notre Dame",70,"W",,,,,,,,1,3,3,0,2,41,20.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reggie Williams","reggie-williams-1","[]","2003-09-27",4,"Washington",105,,"Stanford",101,"W",,,,,,,,,,,,10,138,13.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ricky Williams","ricky-williams-1","[]","2003-09-27",5,"Arizona",95,,"TCU",47,"L",,,,,,,,,,,,5,131,26.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roy Williams","roy-williams-3","[]","2003-09-27",4,"Texas",48,,"Tulane",11,"W",,,,,,,,,,,,4,84,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roydell Williams","roydell-williams-1","[]","2003-09-27",5,"Tulane",11,"@","Texas",48,"L",,,,,,,,,,,,5,129,25.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T.J. Williams","tj-williams-2","['TE', 'WR']","2003-09-27",5,"NC State",20,,"North Carolina",21,"W",,,,,,,,,,,,3,69,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wesley Williams","wesley-williams-1","[]","2003-09-27",5,"San Diego St.",90,"@","UCLA",102,"L",,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bryan Williamson","bryan-williamson-1","['WR']","2003-09-27",5,"Ball St.",72,"@","Boston College",13,"L",,,,,,,,,,,,3,50,16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Troy Williamson","troy-williamson-1","[]","2003-09-27",5,"South Carolina",117,"@","Tennessee",118,"L",,,,,,,,,,,,3,27,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"George Wilson","george-wilson-1","[]","2003-09-27",4,"Arkansas",108,"@","Alabama",107,"W",,,,,,,,,,,,3,49,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kris Wilson","kris-wilson-1","[]","2003-09-27",4,"Pittsburgh",22,"@","Texas A&M",119,"W",,,,,,,,,,,,2,33,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"O'Neil Wilson","oneil-wilson-1","[]","2003-09-27",5,"Connecticut",3,"@","Virginia Tech",25,"L",,,,,,,,,,,,3,40,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Orlando Winston","orlando-winston-1","[]","2003-09-27",5,"Idaho",133,"@","Montana",135,"L",,,,,,,,,,,,9,167,18.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clint Woody","clint-woody-1","[]","2003-09-27",4,"Army",65,,"South Florida",9,"L",,,,,,,,,,,,3,24,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dwayne Wright","dwayne-wright-1","['RB']","2003-09-27",5,"Fresno St.",86,,"Portland State",139,"W",,,,,,,,19,113,5.9,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dwight Wright","dwight-wright-1","[]","2003-09-27",5,"Oregon St.",100,,"Arizona St.",96,"W",,,,,,,,10,58,5.8,1,1,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charles Wynn","charles-wynn-1","['RB']","2003-09-27",5,"Ball St.",72,"@","Boston College",13,"L",,,,,,,,9,49,5.4,0,1,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthony Young","anthony-young-1","[]","2003-09-27",5,"Wake Forest",26,"@","Virginia",24,"L",,,,,,,,,,,,1,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Young","brandon-young-1","['WR']","2003-09-27",5,"Connecticut",3,"@","Virginia Tech",25,"L",,,,,,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Young","chris-young-3","[]","2003-09-27",5,"Vanderbilt",120,,"Georgia Tech",17,"L",,,,,,,,,,,,2,18,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lance Young","lance-young-1","[]","2003-09-27",4,"Iowa St.",42,"@","Northern Illinois",79,"L",,,,,,,,,,,,4,53,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kevin Zureki","kevin-zureki-1","[]","2003-09-27",5,"Eastern Michigan",76,,"Maryland",30,"L",,,,,,,,,,,,2,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terrance Copper","terrance-copper-1","[]","2003-09-30",5,"East Carolina",4,,"Houston",5,"L",,,,,,,,,,,,5,32,6.4,0,,,,,,,,,,,,,,,,,,,,,,,,,3,19,6.3,0
"Anthony Evans","anthony-evans-1","['RB']","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,8,69,8.6,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leonard Gibson","leonard-gibson-1","[]","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,,,,,3,34,11.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iverick Harris","iverick-harris-1","[]","2003-09-30",5,"East Carolina",4,,"Houston",5,"L",,,,,,,,,,,,1,39,39,0,,,,,,,,,,,,,,,,,,,,,1,22,22,0,,,,
"Vonta Leach","vonta-leach-1","[]","2003-09-30",5,"East Carolina",4,,"Houston",5,"L",,,,,,,,2,6,3,0,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vincent Marshall","vincent-marshall-1","['WR']","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,,,,,3,22,7.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chad McCullar","chad-mccullar-1","[]","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,,,,,2,30,15,0,,,,,,,,,,,,,,,,,,,,,1,21,21,0,1,0,0,0
"Brandon Middleton","brandon-middleton-1","[]","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,,,,,5,135,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shang Moore","shang-moore-1","[]","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,,,,,3,13,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jonathan Pritchett","jonathan-pritchett-1","[]","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,,,,,2,26,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bobby Tillman","bobby-tillman-1","[]","2003-09-30",5,"Houston",5,"@","East Carolina",4,"W",,,,,,,,8,42,5.3,0,1,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marvin Townes","marvin-townes-1","[]","2003-09-30",5,"East Carolina",4,,"Houston",5,"L",,,,,,,,25,118,4.7,0,2,23,11.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dee Alston","dee-alston-1","[]","2003-10-02",5,"West Virginia",50,"@","Miami (FL)",19,"L",,,,,,,,,,,,1,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kevin Beard","kevin-beard-1","[]","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,3,24,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Cobia","kyle-cobia-1","[]","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kevin Everett","kevin-everett-1","[]","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,1,20,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jason Geathers","jason-geathers-1","[]","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,1,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kay-Jay Harris","kay-jay-harris-1","[]","2003-10-02",5,"West Virginia",50,"@","Miami (FL)",19,"L",,,,,,,,5,28,5.6,0,1,84,84,0,,,,,,,,,,,,,,,,,,,,,5,122,24.4,0,,,,
"Chris Henry","chris-henry-3","[]","2003-10-02",5,"West Virginia",50,"@","Miami (FL)",19,"L",,,,,,,,,,,,4,75,18.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quadtrine Hill","quadtrine-hill-1","['RB']","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,2,1,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Moore","ryan-moore-1","['WR']","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,7,81,11.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roscoe Parrish","roscoe-parrish-1","[]","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,,,,,2,26,13,0,,,,,,,,,,,,,,,,,,,,,,,,,3,20,6.7,0
"Jarrett Payton","jarrett-payton-1","[]","2003-10-02",5,"Miami (FL)",19,,"West Virginia",50,"W",,,,,,,,22,72,3.3,0,10,71,7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quincy Wilson","quincy-wilson-1","[]","2003-10-02",5,"West Virginia",50,"@","Miami (FL)",19,"L",,,,,,,,20,99,5,1,3,43,14.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
