Player,Date,G,School,Loc,Opponent,WL,unique_id,Int Ret,Int Ret Yds,Int TD,Pass Broken Up
John Guice,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,john-guice-1,1.0,3.0,0.0,
Gary Guyton,2006-09-16,3,Georgia Tech,,Troy,W,gary-guyton-1,1.0,7.0,0.0,
Leon Hall,2006-09-16,3,Michigan,@,Notre Dame,W,leon-hall-1,1.0,0.0,0.0,2.0
Nic Harris,2006-09-16,3,Oklahoma,@,Oregon,L,nic-harris-1,2.0,0.0,0.0,2.0
Justin Harrison,2006-09-16,3,Illinois,,Syracuse,L,justin-harrison-1,1.0,1.0,0.0,1.0
Nick Hawthrone,2006-09-16,3,Nevada,,Colorado State,W,nick-hawthrone-1,1.0,32.0,0.0,1.0
Caleb Hendrix,2006-09-16,3,Southern Mississippi,,North Carolina State,W,caleb-hendrix-1,1.0,0.0,0.0,1.0
Jordan Hill,2006-09-16,3,Arizona State,@,Colorado,W,jordan-hill-1,1.0,26.0,0.0,1.0
Calvin Hissong,2006-09-16,3,Central Michigan,,Akron,W,calvin-hissong-1,1.0,0.0,0.0,3.0
Del Howard,2006-09-16,3,Missouri,@,New Mexico,W,del-howard-1,1.0,0.0,0.0,1.0
Daymeion Hughes,2006-09-16,3,California,,Portland State,W,daymeion-hughes-1,1.0,30.0,1.0,1.0
Malcolm Jenkins,2006-09-16,3,Ohio State,,Cincinnati,W,malcolm-jenkins-1,1.0,0.0,0.0,1.0
Quinton Jones,2006-09-16,3,Boise State,@,Wyoming,W,quinton-jones-1,1.0,61.0,1.0,1.0
Thomas Keith,2006-09-16,3,Central Michigan,,Akron,W,thomas-keith-1,1.0,0.0,0.0,1.0
Alex Knipp,2006-09-16,3,Ball State,@,Purdue,L,alex-knipp-1,1.0,30.0,0.0,1.0
James Laurinaitis,2006-09-16,3,Ohio State,,Cincinnati,W,james-laurinaitis-1,1.0,2.0,0.0,1.0
Orie Lemon,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,orie-lemon-1,1.0,73.0,0.0,1.0
Jamal Lewis,2006-09-16,3,Georgia Tech,,Troy,W,jamal-lewis-1,1.0,20.0,0.0,1.0
Kenny Lewis,2006-09-16,3,Bowling Green State,@,Florida International,W,kenny-lewis-1,1.0,0.0,0.0,1.0
Chris May,2006-09-16,3,Eastern Michigan,@,Northwestern,L,chris-may-1,1.0,5.0,0.0,1.0
Marcus McClure,2006-09-16,3,Ball State,@,Purdue,L,marcus-mcclure-1,1.0,22.0,0.0,1.0
Jeremy McGown,2006-09-16,3,Navy,@,Stanford,W,jeremy-mcgown-1,1.0,0.0,0.0,1.0
Calvin Mickens,2006-09-16,3,Oklahoma State,,Florida Atlantic,W,calvin-mickens-1,1.0,0.0,0.0,
Terence Moore,2006-09-16,3,Troy,@,Georgia Tech,L,terence-moore-1,1.0,0.0,0.0,1.0
Clayton Mullins,2006-09-16,3,Miami (OH),,Kent State,L,clayton-mullins-1,1.0,7.0,0.0,1.0
Matt Muncy,2006-09-16,3,Ohio,@,Rutgers,L,matt-muncy-1,1.0,6.0,0.0,1.0
Cory Muse,2006-09-16,3,Southern Methodist,,Sam Houston State,W,cory-muse-1,1.0,2.0,0.0,1.0
Chinedum Ndukwe,2006-09-16,3,Notre Dame,,Michigan,L,chinedum-ndukwe-1,1.0,51.0,0.0,1.0
Reggie Nelson,2006-09-16,3,Florida,@,Tennessee,W,reggie-nelson-1,2.0,0.0,0.0,
Mike Pagnotta,2006-09-16,3,Colorado State,@,Nevada,L,mike-pagnotta-1,1.0,24.0,0.0,1.0
Pierre Parker,2006-09-16,3,East Carolina,,Memphis,W,pierre-parker-1,1.0,0.0,0.0,2.0
Brandon Patterson,2006-09-16,3,Memphis,@,East Carolina,L,brandon-patterson-1,1.0,0.0,0.0,1.0
Leonard Peters,2006-09-16,2,Hawaii,,Nevada-Las Vegas,W,leonard-peters-1,1.0,33.0,1.0,4.0
Jordan Peterson,2006-09-16,3,Texas A&M,,Army,W,jordan-peterson-1,1.0,0.0,0.0,1.0
Kelly Poppinga,2006-09-16,3,Brigham Young,@,Boston College,L,kelly-poppinga-1,1.0,0.0,0.0,1.0
Martavius Prince,2006-09-16,3,Southern Mississippi,,North Carolina State,W,martavius-prince-1,1.0,2.0,0.0,1.0
Myron Pryor,2006-09-16,3,Kentucky,,Mississippi,W,myron-pryor-1,1.0,5.0,0.0,1.0
Sha'Reff Rashad,2006-09-16,3,Central Florida,,South Florida,L,shareff-rashad-1,1.0,15.0,0.0,3.0
Kasey Ross,2006-09-16,3,East Carolina,,Memphis,W,kasey-ross-1,1.0,77.0,1.0,2.0
Anderson Russell,2006-09-16,3,Ohio State,,Cincinnati,W,anderson-russell-1,1.0,0.0,0.0,1.0
Jerrett Sanderson,2006-09-16,3,Bowling Green State,@,Florida International,W,jerrett-sanderson-1,2.0,0.0,0.0,2.0
Lydell Sargeant,2006-09-16,3,Penn State,,Youngstown State,W,lydell-sargeant-1,1.0,4.0,0.0,
Orlando Scandrick,2006-09-16,3,Boise State,@,Wyoming,W,orlando-scandrick-1,1.0,25.0,0.0,2.0
Anthony Scirrotto,2006-09-16,3,Penn State,,Youngstown State,W,anthony-scirrotto-1,1.0,28.0,0.0,1.0
Eric Shyne,2006-09-16,3,Utah,@,Utah State,W,eric-shyne-1,1.0,21.0,1.0,1.0
Jamie Silva,2006-09-16,3,Boston College,,Brigham Young,W,jamie-silva-1,1.0,0.0,0.0,1.0
Lionell Singleton,2006-09-16,3,Florida International,,Bowling Green State,L,lionell-singleton-1,2.0,26.0,0.0,
Zach Slate,2006-09-16,3,East Carolina,,Memphis,W,zach-slate-1,1.0,7.0,1.0,
Darlron Spead,2006-09-16,3,Vanderbilt,,Arkansas,L,darlron-spead-1,1.0,26.0,0.0,1.0
Craig Steltz,2006-09-16,3,Louisiana State,@,Auburn,L,craig-steltz-1,1.0,16.0,0.0,
Desman Stephen,2006-09-16,3,Western Michigan,@,Virginia,W,desman-stephen-1,1.0,34.0,1.0,1.0
Riley Swanson,2006-09-16,3,Wake Forest,@,Connecticut,W,riley-swanson-1,1.0,0.0,0.0,1.0
Stevenson Sylvester,2006-09-16,3,Utah,@,Utah State,W,stevenson-sylvester-1,1.0,45.0,1.0,1.0
John Talley,2006-09-16,3,Duke,@,Virginia Tech,L,john-talley-1,1.0,0.0,0.0,1.0
Jeremy Thompson,2006-09-16,3,Wake Forest,@,Connecticut,W,jeremy-thompson-1,1.0,86.0,1.0,1.0
Dennis Thornton,2006-09-16,3,Marshall,@,Kansas State,L,dennis-thornton-1,1.0,0.0,0.0,1.0
James Todd,2006-09-16,3,Baylor,@,Washington State,L,james-todd-1,1.0,0.0,0.0,1.0
Robert Travers,2006-09-16,3,Nevada-Las Vegas,@,Hawaii,L,robert-travers-1,1.0,0.0,0.0,1.0
Dejuan Tribble,2006-09-16,3,Boston College,,Brigham Young,W,dejuan-tribble-1,1.0,0.0,0.0,5.0
Michael Tuohy,2006-09-16,3,New Mexico,,Missouri,L,michael-tuohy-1,1.0,11.0,1.0,1.0
Terrell Vinson,2006-09-16,3,Purdue,,Ball State,W,terrell-vinson-1,1.0,15.0,0.0,1.0
Jonathan Wade,2006-09-16,3,Tennessee,,Florida,L,jonathan-wade-1,1.0,20.0,0.0,3.0
Marcus Watts,2006-09-16,3,Kansas State,,Marshall,W,marcus-watts-1,1.0,0.0,0.0,1.0
Terrence Wheatley,2006-09-16,3,Colorado,,Arizona State,L,terrence-wheatley-1,1.0,9.0,0.0,2.0
Demond Williams,2006-09-16,3,Michigan State,@,Pittsburgh,W,demond-williams-1,1.0,0.0,0.0,2.0
Jack Williams,2006-09-16,3,Kent State,@,Miami (OH),W,jack-williams-1,1.0,0.0,0.0,1.0
Tavares Williams,2006-09-16,3,Troy,@,Georgia Tech,L,tavares-williams-1,1.0,0.0,0.0,1.0
C.J. Wilson,2006-09-16,3,Baylor,@,Washington State,L,cj-wilson-2,1.0,0.0,0.0,1.0
Corey Wootton,2006-09-16,3,Northwestern,,Eastern Michigan,W,corey-wootton-1,1.0,4.0,0.0,2.0
T.J. Wright,2006-09-16,3,Ohio,@,Rutgers,L,tj-wright-1,1.0,17.0,0.0,
Djay Jones,2006-09-21,4,Georgia Tech,,Virginia,W,djay-jones-1,1.0,0.0,0.0,1.0
Jahi Word-Daniels,2006-09-21,4,Georgia Tech,,Virginia,W,jahi-word-daniels-1,1.0,0.0,0.0,1.0
Jeremy Engstrom,2006-09-22,4,Nevada,,Northwestern,W,jeremy-engstrom-1,1.0,25.0,0.0,1.0
Joe Garcia,2006-09-22,4,Nevada,,Northwestern,W,joe-garcia-2,2.0,32.0,1.0,2.0
Brendan Smith,2006-09-22,4,Northwestern,@,Nevada,L,brendan-smith-1,1.0,35.0,0.0,1.0
Brandon Anderson,2006-09-23,4,Akron,,North Texas,W,brandon-anderson-1,1.0,4.0,0.0,1.0
Marcus Bacon,2006-09-23,4,Missouri,,Ohio,W,marcus-bacon-1,1.0,48.0,0.0,1.0
Ervin Baldwin,2006-09-23,4,Michigan State,,Notre Dame,L,ervin-baldwin-1,1.0,19.0,1.0,
Marcus Ball,2006-09-23,4,Florida State,,Rice,W,marcus-ball-1,1.0,54.0,0.0,1.0
E.J. Biggers,2006-09-23,4,Western Michigan,,Temple,W,ej-biggers-1,1.0,6.0,0.0,
Marcus Buggs,2006-09-23,4,Vanderbilt,,Tennessee State,W,marcus-buggs-1,1.0,0.0,1.0,1.0
Matt Buskirk,2006-09-23,4,Western Michigan,,Temple,W,matt-buskirk-1,1.0,29.0,0.0,1.0
Darius Butler,2006-09-23,3,Connecticut,@,Indiana,W,darius-butler-1,1.0,16.0,0.0,2.0
Reggie Carter,2006-09-23,4,Pittsburgh,,Citadel,W,reggie-carter-1,1.0,11.0,0.0,
Antoine Cason,2006-09-23,4,Arizona,,Southern California,L,antoine-cason-1,1.0,17.0,0.0,2.0
Simeon Castille,2006-09-23,4,Alabama,@,Arkansas,L,simeon-castille-1,1.0,11.0,0.0,1.0
Zach Catanese,2006-09-23,4,Arizona State,@,California,L,zach-catanese-1,1.0,0.0,0.0,1.0
Adron Chambers,2006-09-23,4,Mississippi State,@,Alabama-Birmingham,W,adron-chambers-1,1.0,0.0,0.0,1.0
Chris Clemons,2006-09-23,4,Clemson,,North Carolina,W,chris-clemons-1,1.0,10.0,0.0,3.0
Dan Connor,2006-09-23,4,Penn State,@,Ohio State,L,dan-connor-1,1.0,0.0,0.0,1.0
Reggie Corner,2006-09-23,4,Akron,,North Texas,W,reggie-corner-1,1.0,0.0,0.0,2.0
Matt Couch,2006-09-23,4,Marshall,@,Tennessee,L,matt-couch-1,1.0,15.0,0.0,1.0
Derrick Doggett,2006-09-23,3,Oregon State,,Idaho,W,derrick-doggett-1,1.0,12.0,1.0,2.0
Daniel Drayton,2006-09-23,3,Oregon State,,Idaho,W,daniel-drayton-1,1.0,0.0,0.0,1.0
Jeffrey Dukes,2006-09-23,4,Alabama,@,Arkansas,L,jeffrey-dukes-1,1.0,0.0,0.0,1.0
M.J. Estep,2006-09-23,3,Connecticut,@,Indiana,W,mj-estep-1,1.0,17.0,0.0,1.0
Jamar Flournoy,2006-09-23,4,East Carolina,,West Virginia,L,jamar-flournoy-1,1.0,0.0,0.0,1.0
Mesphin Forrester,2006-09-23,4,Washington,,UCLA,W,mesphin-forrester-1,1.0,0.0,0.0,2.0
Stanley Franks,2006-09-23,4,Idaho,@,Oregon State,L,stanley-franks-1,1.0,15.0,0.0,1.0
Londen Fryar,2006-09-23,4,Western Michigan,,Temple,W,londen-fryar-1,1.0,17.0,0.0,1.0
William Gay,2006-09-23,4,Louisville,@,Kansas State,W,william-gay-1,1.0,31.0,0.0,1.0
Patrick Ghee,2006-09-23,4,Wake Forest,@,Mississippi,W,patrick-ghee-1,1.0,43.0,0.0,1.0
De'Mon Glanton,2006-09-23,4,Mississippi State,@,Alabama-Birmingham,W,demon-glanton-1,1.0,0.0,0.0,1.0
Mike Graise,2006-09-23,4,Washington State,@,Stanford,W,mike-graise-1,1.0,33.0,1.0,1.0
Courtney Greene,2006-09-23,4,Rutgers,,Howard,W,courtney-greene-1,1.0,0.0,0.0,2.0
Michael Griffin,2006-09-23,4,Texas,,Iowa State,W,michael-griffin-1,1.0,16.0,0.0,2.0
George Hall,2006-09-23,4,Purdue,,Minnesota,W,george-hall-1,1.0,0.0,0.0,1.0
Nic Harris,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,nic-harris-1,1.0,11.0,0.0,2.0
Victor Harris,2006-09-23,4,Virginia Tech,,Cincinnati,W,victor-harris-1,2.0,75.0,1.0,2.0
Kendric Hawkins,2006-09-23,4,Buffalo,@,Auburn,L,kendric-hawkins-1,1.0,33.0,0.0,1.0
Jonathan Hefney,2006-09-23,4,Tennessee,,Marshall,W,jonathan-hefney-1,1.0,16.0,0.0,1.0
Chris Horton,2006-09-23,3,UCLA,@,Washington,L,chris-horton-1,1.0,0.0,0.0,1.0
Daniel Howell,2006-09-23,4,Washington,,UCLA,W,daniel-howell-1,1.0,33.0,1.0,1.0
Daymeion Hughes,2006-09-23,4,California,,Arizona State,W,daymeion-hughes-1,2.0,63.0,1.0,3.0
Jack Ikegwuonu,2006-09-23,4,Wisconsin,@,Michigan,L,jack-ikegwuonu-1,1.0,23.0,0.0,1.0
Malcolm Jenkins,2006-09-23,4,Ohio State,,Penn State,W,malcolm-jenkins-1,1.0,61.0,1.0,2.0
Justin King,2006-09-23,4,Penn State,@,Ohio State,L,justin-king-1,1.0,0.0,0.0,1.0
Andre Kirkland,2006-09-23,4,Kent State,@,Bowling Green State,W,andre-kirkland-1,2.0,15.0,0.0,4.0
Terrail Lambert,2006-09-23,4,Notre Dame,@,Michigan State,W,terrail-lambert-1,2.0,27.0,1.0,2.0
Allen Langford,2006-09-23,4,Wisconsin,@,Michigan,L,allen-langford-1,2.0,4.0,0.0,2.0
Reshard Langford,2006-09-23,4,Vanderbilt,,Tennessee State,W,reshard-langford-1,1.0,21.0,0.0,1.0
Danny Lansanah,2006-09-23,3,Connecticut,@,Indiana,W,danny-lansanah-1,1.0,39.0,1.0,2.0
Zach Latimer,2006-09-23,4,Oklahoma,,Middle Tennessee State,W,zach-latimer-1,1.0,22.0,1.0,2.0
James Laurinaitis,2006-09-23,4,Ohio State,,Penn State,W,james-laurinaitis-1,1.0,13.0,0.0,1.0
Dwight Lowery,2006-09-23,3,San Jose State,,Cal Poly,W,dwight-lowery-1,3.0,42.0,0.0,4.0
Ben Maljovec,2006-09-23,4,Syracuse,,Miami (OH),W,ben-maljovec-1,1.0,27.0,1.0,1.0
Rey Maualuga,2006-09-23,3,Southern California,@,Arizona,W,rey-maualuga-1,1.0,0.0,0.0,1.0
Terrell Maze,2006-09-23,3,San Diego State,,Utah,L,terrell-maze-1,1.0,0.0,0.0,2.0
Bryan McCann,2006-09-23,4,Southern Methodist,,Arkansas State,W,bryan-mccann-1,1.0,29.0,0.0,1.0
Danny McCray,2006-09-23,4,Louisiana State,,Tulane,W,danny-mccray-1,1.0,0.0,0.0,1.0
Miguel Merrick,2006-09-23,4,Iowa,@,Illinois,W,miguel-merrick-1,1.0,5.0,0.0,2.0
Kevin Mitchell,2006-09-23,4,Illinois,,Iowa,L,kevin-mitchell-1,1.0,0.0,0.0,1.0
Lionel Mitchell,2006-09-23,4,Alabama,@,Arkansas,L,lionel-mitchell-1,1.0,51.0,0.0,1.0
Eric Moala Liava'a,2006-09-23,3,Oregon State,,Idaho,W,eric-moala-liavaa-1,1.0,6.0,0.0,
Nigel Morris,2006-09-23,4,Toledo,,McNeese State,W,nigel-morris-1,1.0,0.0,0.0,1.0
Devan Moylan,2006-09-23,4,Iowa,@,Illinois,W,devan-moylan-1,1.0,0.0,0.0,2.0
Kenny Patton,2006-09-23,3,Hawaii,@,Boise State,L,kenny-patton-1,1.0,19.0,0.0,2.0
Drew Pearson,2006-09-23,4,Utah State,@,Brigham Young,L,drew-pearson-1,1.0,0.0,0.0,2.0
Mickey Pimentel,2006-09-23,4,California,,Arizona State,W,mickey-pimentel-1,1.0,20.0,1.0,1.0
Sabby Piscitelli,2006-09-23,3,Oregon State,,Idaho,W,sabby-piscitelli-1,1.0,0.0,0.0,
Tracy Porter,2006-09-23,4,Indiana,,Connecticut,L,tracy-porter-1,2.0,22.0,0.0,3.0
Curtis Rice,2006-09-23,4,South Carolina,,Florida Atlantic,W,curtis-rice-1,1.0,10.0,0.0,1.0
Roy Roberts,2006-09-23,4,Tulsa,@,Navy,W,roy-roberts-1,1.0,1.0,0.0,1.0
Justin Robinson,2006-09-23,4,Brigham Young,,Utah State,W,justin-robinson-1,1.0,64.0,1.0,1.0
Aaron Ross,2006-09-23,4,Texas,,Iowa State,W,aaron-ross-1,1.0,6.0,0.0,7.0
Dominic Ross,2006-09-23,4,Cincinnati,@,Virginia Tech,L,dominic-ross-1,1.0,3.0,0.0,1.0
Kasey Ross,2006-09-23,4,East Carolina,,West Virginia,L,kasey-ross-1,1.0,0.0,0.0,2.0
Johnathan Russell,2006-09-23,4,Louisville,@,Kansas State,W,johnathan-russell-1,1.0,53.0,0.0,1.0
Adam Shada,2006-09-23,4,Iowa,@,Illinois,W,adam-shada-1,2.0,15.0,0.0,3.0
Andrew Shanle,2006-09-23,4,Nebraska,,Troy,W,andrew-shanle-1,1.0,0.0,0.0,1.0
Eric Shyne,2006-09-23,4,Utah,@,San Diego State,W,eric-shyne-1,1.0,22.0,0.0,1.0
Chris Singleton,2006-09-23,4,Iowa State,@,Texas,L,chris-singleton-1,1.0,5.0,0.0,1.0
Lionell Singleton,2006-09-23,4,Florida International,@,Maryland,L,lionell-singleton-1,1.0,13.0,0.0,2.0
Antonio Smith,2006-09-23,4,Ohio State,,Penn State,W,antonio-smith-1,1.0,55.0,1.0,1.0
Craig Steltz,2006-09-23,4,Louisiana State,,Tulane,W,craig-steltz-1,1.0,76.0,0.0,1.0
Jimmie Sutton,2006-09-23,4,North Carolina State,,Boston College,W,jimmie-sutton-1,1.0,0.0,0.0,1.0
Aqib Talib,2006-09-23,4,Kansas,,South Florida,W,aqib-talib-1,1.0,0.0,0.0,2.0
Steve Tate,2006-09-23,4,Utah,@,San Diego State,W,steve-tate-2,1.0,0.0,0.0,1.0
Kareen Taylor,2006-09-23,4,North Carolina,@,Clemson,L,kareen-taylor-1,1.0,2.0,0.0,1.0
Tony Taylor,2006-09-23,4,Georgia,,Colorado,W,tony-taylor-1,1.0,0.0,0.0,1.0
Syd'Quan Thompson,2006-09-23,4,California,,Arizona State,W,sydquan-thompson-1,1.0,0.0,0.0,1.0
Justin Thornton,2006-09-23,4,Kansas,,South Florida,W,justin-thornton-1,1.0,0.0,0.0,1.0
Bryant Tisdale,2006-09-23,3,Texas-El Paso,@,New Mexico,L,bryant-tisdale-1,1.0,9.0,0.0,1.0
Dejuan Tribble,2006-09-23,4,Boston College,@,North Carolina State,L,dejuan-tribble-1,1.0,0.0,0.0,1.0
Christian Varner,2006-09-23,4,Maryland,,Florida International,W,christian-varner-1,1.0,2.0,0.0,2.0
Marcus Watts,2006-09-23,4,Kansas State,,Louisville,L,marcus-watts-1,1.0,68.0,0.0,1.0
Eric Weddle,2006-09-23,4,Utah,@,San Diego State,W,eric-weddle-1,3.0,64.0,2.0,4.0
Eric Wicks,2006-09-23,4,West Virginia,@,East Carolina,W,eric-wicks-1,1.0,9.0,0.0,2.0
Dominique Williams,2006-09-23,3,Arkansas State,@,Southern Methodist,L,dominique-williams-1,1.0,7.0,0.0,3.0
Roger Williams,2006-09-23,4,Kentucky,@,Florida,L,roger-williams-2,1.0,21.0,0.0,1.0
Travis Williams,2006-09-23,4,East Carolina,,West Virginia,L,travis-williams-1,1.0,0.0,0.0,2.0
Kyle Wilson,2006-09-23,4,Boise State,,Hawaii,W,kyle-wilson-1,1.0,16.0,0.0,2.0
T.J. Wright,2006-09-23,4,Ohio,@,Missouri,L,tj-wright-1,1.0,0.0,0.0,4.0
Jacob Wyatt,2006-09-23,4,Eastern Michigan,,Central Michigan,L,jacob-wyatt-1,1.0,12.0,0.0,2.0
Usama Young,2006-09-23,4,Kent State,@,Bowling Green State,W,usama-young-1,1.0,16.0,0.0,1.0
Jerome Lyons,2006-09-26,4,Southern Mississippi,@,Central Florida,W,jerome-lyons-1,1.0,4.0,1.0,1.0
Will Herring,2006-09-28,5,Auburn,@,South Carolina,W,will-herring-1,1.0,0.0,0.0,1.0
Cameron Jensen,2006-09-28,5,Brigham Young,@,Texas Christian,W,cameron-jensen-1,1.0,20.0,0.0,1.0
Ron Girault,2006-09-29,5,Rutgers,@,South Florida,W,ron-girault-1,1.0,25.0,0.0,1.0
Courtney Greene,2006-09-29,5,Rutgers,@,South Florida,W,courtney-greene-1,1.0,0.0,0.0,1.0
Trae Williams,2006-09-29,5,South Florida,,Rutgers,L,trae-williams-1,1.0,0.0,0.0,1.0
Gerald Alexander,2006-09-30,5,Boise State,@,Utah,W,gerald-alexander-1,1.0,0.0,0.0,2.0
Ricky Bethel,2006-09-30,5,Florida Atlantic,@,Louisiana-Monroe,W,ricky-bethel-1,1.0,0.0,0.0,1.0
John Bowie,2006-09-30,5,Cincinnati,,Miami (OH),W,john-bowie-1,1.0,24.0,0.0,2.0
Tyron Brackenridge,2006-09-30,5,Washington State,,Southern California,L,tyron-brackenridge-1,1.0,0.0,0.0,1.0
Colt Brooks,2006-09-30,5,Boise State,@,Utah,W,colt-brooks-1,1.0,12.0,1.0,2.0
Cha'Pelle Brown,2006-09-30,5,Colorado,@,Missouri,L,chapelle-brown-1,1.0,0.0,0.0,2.0
Trey Brown,2006-09-30,4,UCLA,,Stanford,W,trey-brown-1,1.0,19.0,0.0,3.0
Robert Browning,2006-09-30,5,Bowling Green State,@,Ohio,W,robert-browning-1,1.0,12.0,0.0,1.0
Courtney Bryan,2006-09-30,4,New Mexico State,@,Texas-El Paso,L,courtney-bryan-1,1.0,0.0,0.0,2.0
Crezdon Butler,2006-09-30,5,Clemson,,Louisiana Tech,W,crezdon-butler-1,2.0,35.0,0.0,3.0
Henry Chubb,2006-09-30,5,Troy,@,Alabama-Birmingham,L,henry-chubb-1,1.0,0.0,0.0,1.0
Dwain Crawford,2006-09-30,5,Baylor,,Kansas State,W,dwain-crawford-1,2.0,4.0,0.0,3.0
Reggie Doucet,2006-09-30,5,Middle Tennessee State,@,North Texas,W,reggie-doucet-1,1.0,0.0,0.0,
Andray Downs,2006-09-30,5,Rice,@,Army,W,andray-downs-1,1.0,72.0,1.0,1.0
Will Dunbar,2006-09-30,5,Alabama-Birmingham,,Troy,W,will-dunbar-1,1.0,0.0,0.0,2.0
Joe Fields,2006-09-30,5,Syracuse,,Wyoming,W,joe-fields-1,1.0,0.0,0.0,2.0
Jeffrey Fitzgerald,2006-09-30,5,Virginia,@,Duke,W,jeffrey-fitzgerald-1,1.0,3.0,0.0,2.0
Stanley Franks,2006-09-30,5,Idaho,@,Utah State,W,stanley-franks-1,1.0,98.0,1.0,1.0
Marcus Freeman,2006-09-30,5,Ohio State,@,Iowa,W,marcus-freeman-2,1.0,5.0,0.0,1.0
Jake Galusha,2006-09-30,4,Colorado State,@,Fresno State,W,jake-galusha-1,1.0,0.0,0.0,1.0
Dashon Goldson,2006-09-30,5,Washington,@,Arizona,W,dashon-goldson-1,1.0,6.0,0.0,1.0
Marcus Griffin,2006-09-30,5,Texas,,Sam Houston State,W,marcus-griffin-1,1.0,0.0,0.0,1.0
Will Gulley,2006-09-30,5,Houston,@,Miami (FL),L,will-gulley-1,1.0,18.0,0.0,1.0
Korey Hall,2006-09-30,5,Boise State,@,Utah,W,korey-hall-1,2.0,61.0,0.0,3.0
Marcus Hamilton,2006-09-30,5,Virginia,@,Duke,W,marcus-hamilton-1,2.0,0.0,0.0,2.0
Loren Hargrove,2006-09-30,5,Bowling Green State,@,Ohio,W,loren-hargrove-1,1.0,31.0,0.0,1.0
Jonathan Harris,2006-09-30,5,Middle Tennessee State,@,North Texas,W,jonathan-harris-1,1.0,7.0,0.0,1.0
Victor Harris,2006-09-30,5,Virginia Tech,,Georgia Tech,L,victor-harris-1,1.0,0.0,0.0,1.0
Brandon Harrison,2006-09-30,5,Stanford,@,UCLA,L,brandon-harrison-2,1.0,15.0,0.0,2.0
C.J. Hawthorne,2006-09-30,4,Hawaii,,Eastern Illinois,W,cj-hawthorne-1,1.0,0.0,0.0,1.0
Jonathan Hefney,2006-09-30,5,Tennessee,@,Memphis,W,jonathan-hefney-1,1.0,0.0,0.0,
Brenden Hill,2006-09-30,5,Virginia Tech,,Georgia Tech,L,brenden-hill-1,1.0,26.0,0.0,1.0
Trevor Hooper,2006-09-30,5,Stanford,@,UCLA,L,trevor-hooper-1,1.0,0.0,0.0,1.0
Pacino Horne,2006-09-30,5,Central Michigan,@,Kentucky,L,pacino-horne-1,1.0,0.0,0.0,1.0
Chris Horton,2006-09-30,4,UCLA,,Stanford,W,chris-horton-1,1.0,2.0,0.0,1.0
Tanard Jackson,2006-09-30,5,Syracuse,,Wyoming,W,tanard-jackson-1,1.0,27.0,0.0,1.0
Michael Johnson,2006-09-30,5,Arizona,,Washington,L,michael-johnson-4,1.0,0.0,0.0,2.0
Andre Jones,2006-09-30,5,Nebraska,,Kansas,W,andre-jones-1,1.0,0.0,0.0,3.0
Frantz Joseph,2006-09-30,5,Florida Atlantic,@,Louisiana-Monroe,W,frantz-joseph-1,1.0,0.0,0.0,3.0
Shiloh Keo,2006-09-30,5,Idaho,@,Utah State,W,shiloh-keo-1,1.0,33.0,0.0,1.0
Wade Koehl,2006-09-30,5,Houston,@,Miami (FL),L,wade-koehl-1,1.0,3.0,0.0,2.0
Ben Koger,2006-09-30,5,Vanderbilt,,Temple,W,ben-koger-1,1.0,0.0,0.0,1.0
Jordan Lake,2006-09-30,5,Baylor,,Kansas State,W,jordan-lake-1,1.0,0.0,0.0,1.0
James Laurinaitis,2006-09-30,5,Ohio State,@,Iowa,W,james-laurinaitis-1,1.0,11.0,0.0,1.0
Sean Lee,2006-09-30,5,Penn State,,Northwestern,W,sean-lee-1,1.0,0.0,0.0,1.0
Blake Ligon,2006-09-30,5,New Mexico,@,Air Force,L,blake-ligon-1,1.0,0.0,0.0,1.0
Dwight Lowery,2006-09-30,4,San Jose State,,San Diego State,W,dwight-lowery-1,2.0,0.0,0.0,
Julian Madrid,2006-09-30,3,Air Force,,New Mexico,W,julian-madrid-1,1.0,0.0,0.0,1.0
Joshua Mauga,2006-09-30,5,Nevada,@,Nevada-Las Vegas,W,joshua-mauga-1,1.0,8.0,0.0,2.0
Taylor Mays,2006-09-30,4,Southern California,@,Washington State,W,taylor-mays-1,1.0,2.0,0.0,2.0
Marcus McClinton,2006-09-30,5,Kentucky,,Central Michigan,W,marcus-mcclinton-1,1.0,13.0,0.0,1.0
Brandon Mitchell,2006-09-30,5,Ohio State,@,Iowa,W,brandon-mitchell-1,1.0,13.0,0.0,2.0
Jonas Murrell,2006-09-30,5,Florida International,,Arkansas State,L,jonas-murrell-1,1.0,25.0,0.0,1.0
Gus Mustakas,2006-09-30,5,Pittsburgh,,Toledo,W,gus-mustakas-1,1.0,9.0,1.0,
Jonathan Najm,2006-09-30,4,Arkansas State,@,Florida International,W,jonathan-najm-1,1.0,22.0,0.0,
Reggie Nelson,2006-09-30,5,Florida,,Alabama,W,reggie-nelson-1,1.0,70.0,1.0,2.0
Myron Newberry,2006-09-30,4,Hawaii,,Eastern Illinois,W,myron-newberry-1,1.0,0.0,0.0,
Nathan Nuttall,2006-09-30,4,New Mexico State,@,Texas-El Paso,L,nathan-nuttall-1,1.0,0.0,0.0,1.0
Paul Oliver,2006-09-30,5,Georgia,@,Mississippi,W,paul-oliver-1,1.0,30.0,0.0,1.0
