Player,Date,G,School,Loc,Opponent,WL,Punt Ret,Punt Ret Yds,Punt Ret Avg,Punt Ret TD,unique_id
Hutch White,2019-11-09,9,Texas State,,South Alabama,W,1,4,4.0,0,hutch-white-1
Luke Whittemore,2019-11-09,9,Troy,,Georgia Southern,W,2,-2,-1.0,0,luke-whittemore-1
Avery Williams,2019-11-09,9,Boise State,,Wyoming,W,2,0,0.0,0,avery-williams-6
Garrett Wilson,2019-11-09,9,Ohio State,,Maryland,W,2,-5,-2.5,0,garrett-wilson-2
D.L. Knock,2019-11-12,10,Ohio,,Western Michigan,L,2,0,0.0,0,dl-knock-1
Jake Rogers,2019-11-13,10,Bowling Green State,@,Miami (OH),L,2,25,12.5,0,jake-rogers-2
Maurice Thomas,2019-11-13,10,Miami (OH),,Bowling Green State,W,1,14,14.0,0,maurice-thomas-2
Ron Cook Jr.,2019-11-14,10,Buffalo,@,Kent State,L,2,-7,-3.5,0,ron-cook-jr-1
Jamal Parker,2019-11-14,10,Kent State,,Buffalo,W,2,18,9.0,0,jamal-parker-1
Jeremiah Salaam,2019-11-14,10,Kent State,,Buffalo,W,1,21,21.0,0,jeremiah-salaam-1
John Vardzel,2019-11-14,10,Pittsburgh,,North Carolina,W,1,7,7.0,0,john-vardzel-1
Talik Keaton,2019-11-15,10,Marshall,,Louisiana Tech,W,2,27,13.5,0,talik-keaton-1
Jesse Matthews,2019-11-15,10,San Diego State,,Fresno State,W,2,0,0.0,0,jesse-matthews-1
Brandon Aiyuk,2019-11-16,10,Arizona State,@,Oregon State,L,3,76,25.3,1,brandon-aiyuk-1
Calvin Austin III,2019-11-16,10,Memphis,@,Houston,W,2,1,0.5,0,calvin-austin-iii-1
Dominick Blaylock,2019-11-16,10,Georgia,@,Auburn,W,2,0,0.0,0,dominick-blaylock-1
Phillip Brooks,2019-11-16,10,Kansas State,,West Virginia,L,1,0,0.0,0,phillip-brooks-1
Ahmarean Brown,2019-11-16,10,Georgia Tech,,Virginia Tech,L,1,18,18.0,0,ahmarean-brown-1
Rodjay Burns,2019-11-16,10,Louisville,@,North Carolina State,W,1,21,21.0,0,rodjay-burns-1
Cedric Byrd,2019-11-16,11,Hawaii,@,Nevada-Las Vegas,W,4,21,5.3,0,cedric-byrd-1
Perry Carter,2019-11-16,10,Louisiana-Monroe,@,Georgia Southern,L,3,2,0.7,0,perry-carter-2
OJ Clark,2019-11-16,10,New Mexico State,,Incarnate Word,W,6,96,16.0,1,oj-clark-1
Austin Conway,2019-11-16,10,Wyoming,@,Utah State,L,4,49,12.3,0,austin-conway-1
Ashtyn Davis,2019-11-16,10,California,,Southern California,L,1,19,19.0,0,ashtyn-davis-1
Danny Davis,2019-11-16,10,Wisconsin,@,Nebraska,W,1,1,1.0,0,danny-davis-5
Demetrius Douglas,2019-11-16,10,Minnesota,@,Iowa,L,1,11,11.0,0,demetrius-douglas-2
B.J. Edmonds,2019-11-16,10,Arkansas State,,Coastal Carolina,W,1,10,10.0,0,bj-edmonds-1
Chris Finke,2019-11-16,10,Notre Dame,,Navy,W,2,9,4.5,0,chris-finke-1
Richaud Floyd,2019-11-16,10,Missouri,,Florida,L,2,8,4.0,0,richaud-floyd-1
Justin Garrett,2019-11-16,10,Texas-El Paso,@,Alabama-Birmingham,L,1,2,2.0,0,justin-garrett-3
Eric Garror,2019-11-16,10,Louisiana,@,South Alabama,W,1,72,72.0,0,eric-garror-1
Jacob Gasser,2019-11-16,10,Nevada-Las Vegas,,Hawaii,L,1,3,3.0,0,jacob-gasser-1
Kyle Griffitts,2019-11-16,10,Brigham Young,,Idaho State,W,1,6,6.0,0,kyle-griffitts-1
Thomas Hennigan,2019-11-16,10,Appalachian State,@,Georgia State,W,4,34,8.5,0,thomas-hennigan-1
Jevon Holland,2019-11-16,10,Oregon,,Arizona,W,1,2,2.0,0,jevon-holland-1
Khaleke Hudson,2019-11-16,10,Michigan,,Michigan State,W,1,18,18.0,0,khaleke-hudson-1
Jamarye Joiner,2019-11-16,10,Arizona,@,Oregon,L,1,4,4.0,0,jamarye-joiner-1
Brandon Jones,2019-11-16,10,Texas,@,Iowa State,L,1,5,5.0,0,brandon-jones-13
Sheldon Jones,2019-11-16,10,Texas-San Antonio,,Southern Mississippi,L,4,3,0.8,0,sheldon-jones-1
Derion Kendrick,2019-11-16,11,Clemson,,Wake Forest,W,1,4,4.0,0,derion-kendrick-1
Ty Lee,2019-11-16,10,Middle Tennessee State,,Rice,L,1,2,2.0,0,ty-lee-1
Riley Lees,2019-11-16,10,Northwestern,,Massachusetts,W,1,-1,-1.0,0,riley-lees-1
Kenny Logan Jr.,2019-11-16,10,Kansas,@,Oklahoma State,L,2,6,3.0,0,kenny-logan-jr-1
D.J. Matthews,2019-11-16,11,Florida State,,Alabama State,W,3,8,2.7,0,dj-matthews-1
Demario McCall,2019-11-16,10,Ohio State,@,Rutgers,W,1,14,14.0,0,demario-mccall-1
Dax Milne,2019-11-16,10,Brigham Young,,Idaho State,W,5,57,11.4,0,dax-milne-1
Ryan Montgomery,2019-11-16,10,Cincinnati,@,South Florida,W,3,26,8.7,0,ryan-montgomery-1
Jordan Nathan,2019-11-16,10,Utah State,,Wyoming,W,1,15,15.0,0,jordan-nathan-1
Tony Nicholson,2019-11-16,10,New Mexico State,,Incarnate Word,W,2,4,2.0,0,tony-nicholson-1
Chux Nwabuko III,2019-11-16,10,Texas Tech,,Texas Christian,L,1,22,22.0,0,chux-nwabuko-iii-1
Gervarrius Owens,2019-11-16,10,Houston,,Memphis,L,1,26,26.0,0,gervarrius-owens-1
Donovan Peoples-Jones,2019-11-16,10,Michigan,,Michigan State,W,2,58,29.0,0,donovan-peoples-jones-1
Whop Philyor,2019-11-16,10,Indiana,@,Penn State,L,1,-3,-3.0,0,whop-philyor-1
Kalil Pimpleton,2019-11-16,11,Central Michigan,@,Ball State,W,1,20,20.0,0,kalil-pimpleton-1
Sean Riley,2019-11-16,10,Syracuse,@,Duke,W,1,3,3.0,0,sean-riley-2
Jacob Robertson,2019-11-16,10,Tulane,@,Temple,L,1,1,1.0,0,jacob-robertson-1
Tayvion Robinson,2019-11-16,10,Virginia Tech,@,Georgia Tech,W,3,34,11.3,0,tayvion-robinson-1
Amari Rodgers,2019-11-16,11,Clemson,,Wake Forest,W,2,57,28.5,0,amari-rodgers-1
De'John Rogers,2019-11-16,10,New Mexico,@,Boise State,L,2,1,0.5,0,dejohn-rogers-1
K.J. Sails,2019-11-16,10,South Florida,,Cincinnati,L,2,12,6.0,0,kj-sails-1
Khalil Shakir,2019-11-16,10,Boise State,,New Mexico,W,1,3,3.0,0,khalil-shakir-1
Alec Sinkfield,2019-11-16,10,West Virginia,@,Kansas State,W,1,7,7.0,0,alec-sinkfield-1
Ainias Smith,2019-11-16,10,Texas A&M,,South Carolina,W,4,53,13.3,0,ainias-smith-1
Bryson Smith,2019-11-16,10,Houston,,Memphis,L,1,0,0.0,0,bryson-smith-1
Brandon Sowards,2019-11-16,10,Michigan State,@,Michigan,L,1,0,0.0,0,brandon-sowards-1
Amon-Ra St. Brown,2019-11-16,11,Southern California,@,California,W,2,20,10.0,0,amon-ra-st-brown-1
Dillon Stoner,2019-11-16,10,Oklahoma State,,Kansas,W,2,7,3.5,0,dillon-stoner-1
Freddie Swain,2019-11-16,11,Florida,@,Missouri,W,1,0,0.0,0,freddie-swain-1
Deddrick Thomas,2019-11-16,10,Mississippi State,,Alabama,L,1,0,0.0,0,deddrick-thomas-1
Austin Trammell,2019-11-16,10,Rice,@,Middle Tennessee State,W,1,0,0.0,0,austin-trammell-1
Christian Tutt,2019-11-16,10,Auburn,,Georgia,L,3,43,14.3,0,christian-tutt-1
Ky'Jon Tyler,2019-11-16,10,Coastal Carolina,@,Arkansas State,L,1,6,6.0,0,kyjon-tyler-1
Jaylen Waddle,2019-11-16,10,Alabama,@,Mississippi State,W,2,28,14.0,0,jaylen-waddle-1
Hutch White,2019-11-16,10,Texas State,,Troy,L,2,26,13.0,0,hutch-white-1
Quavian White,2019-11-16,10,Georgia State,,Appalachian State,L,1,0,0.0,0,quavian-white-1
Avery Williams,2019-11-16,10,Boise State,,New Mexico,W,1,23,23.0,0,avery-williams-6
Garrett Wilson,2019-11-16,10,Ohio State,@,Rutgers,W,1,0,0.0,0,garrett-wilson-2
Dante Wright,2019-11-16,10,Colorado State,,Air Force,L,1,2,2.0,0,dante-wright-1
Aaron Young,2019-11-16,10,Rutgers,,Ohio State,L,1,7,7.0,0,aaron-young-5
