Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Brice McCain,2007-08-30,1,Utah,@,Oregon State,L,1,1,2,0.0,0.0,brice-mccain-1
Marcus McClure,2007-08-30,1,Ball State,,Miami (OH),L,2,5,7,1.0,0.0,marcus-mcclure-1
Devin McCourty,2007-08-30,1,Rutgers,,Buffalo,W,2,3,5,0.0,0.0,devin-mccourty-1
Jason McCourty,2007-08-30,1,Rutgers,,Buffalo,W,1,1,2,0.5,0.0,jason-mccourty-1
Cortez McCraney,2007-08-30,1,Mississippi State,,Louisiana State,L,1,2,3,1.5,0.0,cortez-mccraney-2
Danny McCray,2007-08-30,1,Louisiana State,@,Mississippi State,W,2,1,3,1.0,1.0,danny-mccray-1
Devin McDowell,2007-08-30,1,Iowa State,,Kent State,L,1,0,1,0.0,0.0,devin-mcdowell-1
Brandon McKinney,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,4,4,1.0,0.0,brandon-mckinney-1
Kenny Meeks,2007-08-30,1,Ball State,,Miami (OH),L,2,3,5,0.0,0.0,kenny-meeks-1
Craig Mester,2007-08-30,1,Miami (OH),@,Ball State,W,0,2,2,0.5,0.0,craig-mester-1
Bret Meyer,2007-08-30,1,Iowa State,,Kent State,L,1,0,1,0.0,0.0,bret-meyer-1
Mike Mickens,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,2,4,6,0.0,0.0,mike-mickens-1
Chris Miller,2007-08-30,1,Ball State,,Miami (OH),L,1,0,1,0.0,0.0,chris-miller-2
Jimmy Miller,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,2,0,2,1.0,1.0,jimmy-miller-3
Koa Misi,2007-08-30,1,Utah,@,Oregon State,L,4,1,5,0.0,0.0,koa-misi-1
Maurice Mitchell,2007-08-30,1,Louisville,,Murray State,W,3,1,4,1.0,0.0,maurice-mitchell-1
Malakai Mokofisi,2007-08-30,1,Utah,@,Oregon State,L,1,3,4,0.0,0.0,malakai-mokofisi-1
Alex Moore,2007-08-30,1,Ball State,,Miami (OH),L,0,2,2,0.0,0.0,alex-moore-2
Greg Moore,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,0,1,0.0,0.0,greg-moore-1
Justin Moore,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,0,1,0.0,0.0,justin-moore-1
Andres Morales,2007-08-30,1,Rutgers,,Buffalo,W,0,2,2,0.0,0.0,andres-morales-1
Aaron Morgan,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,2,0,2,1.0,1.0,aaron-morgan-1
Leo Morgan,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,0,1,1,0.0,0.0,leo-morgan-1
Dylan Moss,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,1,1,0.0,0.0,dylan-moss-1
Clint Mower,2007-08-30,1,Utah,@,Oregon State,L,1,1,2,0.0,0.0,clint-mower-1
Clayton Mullins,2007-08-30,1,Miami (OH),@,Ball State,W,7,8,15,1.0,0.0,clayton-mullins-1
Damaso Munoz,2007-08-30,1,Rutgers,,Buffalo,W,1,4,5,1.0,0.5,damaso-munoz-1
Kejon Murphy,2007-08-30,1,Utah State,,Nevada-Las Vegas,L,2,0,2,0.0,0.0,kejon-murphy-1
Richard Murphy,2007-08-30,1,Louisiana State,@,Mississippi State,W,0,1,1,0.0,0.0,richard-murphy-1
Derico Murray,2007-08-30,1,Kent State,@,Iowa State,W,6,1,7,0.0,0.0,derico-murray-1
Maurice Murray,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,3,3,0.0,0.0,maurice-murray-1
Lamar Myles,2007-08-30,1,Louisville,,Murray State,W,3,2,5,0.0,0.0,lamar-myles-1
Haruki Nakamura,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,2,6,8,0.5,0.5,haruki-nakamura-1
Jared Naylor,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,4,4,0.0,0.0,jared-naylor-1
Lamonte Nelms,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,4,5,1.5,0.5,lamonte-nelms-1
Patrick Nemorin,2007-08-30,1,Rutgers,,Buffalo,W,1,3,4,0.0,0.0,patrick-nemorin-1
Greg Newman,2007-08-30,1,Utah,@,Oregon State,L,0,1,1,0.0,0.0,greg-newman-1
Jon Newton,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,0,1,0.0,0.0,jon-newton-1
Mike Newton,2007-08-30,1,Buffalo,@,Rutgers,L,5,3,8,0.0,0.0,mike-newton-1
Bradley Niles,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,2,4,6,0.0,0.0,bradley-niles-1
Slade Norris,2007-08-30,1,Oregon State,,Utah,W,1,1,2,0.5,0.5,slade-norris-1
Travis Norton,2007-08-30,1,Louisville,,Murray State,W,1,0,1,1.0,0.0,travis-norton-1
Chris Nwoko,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,3,6,9,0.5,0.5,chris-nwoko-1
Gabe O'Neal,2007-08-30,1,Mississippi State,,Louisiana State,L,4,1,5,0.0,0.0,gabe-oneal-1
Jasper O'Quinn,2007-08-30,1,Mississippi State,,Louisiana State,L,0,2,2,0.0,0.0,jasper-oquinn-1
Geno Odong,2007-08-30,1,Utah State,,Nevada-Las Vegas,L,1,0,1,0.0,0.0,geno-odong-1
Marc Orosz,2007-08-30,1,Rutgers,,Buffalo,W,1,0,1,0.0,0.0,marc-orosz-1
Ty Page,2007-08-30,1,Tulsa,@,Louisiana-Monroe,W,0,1,1,0.0,0.0,ty-page-1
Deon Palmer,2007-08-30,1,Louisville,,Murray State,W,1,1,2,0.0,0.0,deon-palmer-1
Rashawn Parker,2007-08-30,1,Iowa State,,Kent State,L,2,1,3,1.0,1.0,rashawn-parker-1
Ronnie Paulo,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,0,1,1,0.0,0.0,ronnie-paulo-1
Mark Paun,2007-08-30,1,Miami (OH),@,Ball State,W,0,1,1,0.0,0.0,mark-paun-1
Chance Payne,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,2,0,2,0.0,0.0,chance-payne-1
Bryan Payton,2007-08-30,1,Oregon State,,Utah,W,0,1,1,0.0,0.0,bryan-payton-2
C.J. Peake,2007-08-30,1,Louisville,,Murray State,W,1,0,1,0.0,0.0,cj-peake-1
Derek Pegues,2007-08-30,1,Mississippi State,,Louisiana State,L,2,1,3,0.0,0.0,derek-pegues-1
Alex Pierre,2007-08-30,1,Buffalo,@,Rutgers,L,0,1,1,0.0,0.0,alex-pierre-1
Thor Pili,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,0,1,1,0.0,0.0,thor-pili-1
Kirston Pittman,2007-08-30,1,Louisiana State,@,Mississippi State,W,1,0,1,0.0,0.0,kirston-pittman-1
Nick Ply,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,1,2,3,0.0,0.0,nick-ply-1
Quinton Pointer,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,4,1,5,0.0,0.0,quinton-pointer-1
Brandon Powers,2007-08-30,1,Oregon State,,Utah,W,1,0,1,0.0,0.0,brandon-powers-1
Chris Quaye,2007-08-30,1,Rutgers,,Buffalo,W,1,0,1,1.0,0.0,chris-quaye-1
Richard Raglin,2007-08-30,1,Louisville,,Murray State,W,4,2,6,0.0,0.0,richard-raglin-1
Sean Redwine,2007-08-30,1,Miami (OH),@,Ball State,W,0,1,1,0.0,0.0,sean-redwine-1
Brandon Renkart,2007-08-30,1,Rutgers,,Buffalo,W,1,6,7,1.0,0.0,brandon-renkart-1
Andre Revels,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,2,1,3,1.0,0.0,andre-revels-1
R.J. Rice,2007-08-30,1,Utah,@,Oregon State,L,1,0,1,0.0,0.0,rj-rice-1
Derrick Richardson,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,3,5,8,1.5,1.0,derrick-richardson-1
Perry Riley,2007-08-30,1,Louisiana State,@,Mississippi State,W,0,2,2,0.0,0.0,perry-riley-1
Dwight Roberson,2007-08-30,1,Oregon State,,Utah,W,0,1,1,0.0,0.0,dwight-roberson-1
Roy Roberts,2007-08-30,1,Tulsa,@,Louisiana-Monroe,W,3,1,4,0.0,0.0,roy-roberts-1
Todd Robertson,2007-08-30,1,Buffalo,@,Rutgers,L,0,1,1,0.0,0.0,todd-robertson-1
Dane Robinson,2007-08-30,1,Buffalo,@,Rutgers,L,0,1,1,0.0,0.0,dane-robinson-1
Jason Robinson,2007-08-30,1,Boise State,,Weber State,W,1,1,2,0.0,0.0,jason-robinson-1
Jake Rogers,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,1,2,0.0,0.0,jake-rogers-1
Ahtyba Rubin,2007-08-30,1,Iowa State,,Kent State,L,2,1,3,0.0,0.0,ahtyba-rubin-1
Danny Sadler,2007-08-30,1,Kent State,@,Iowa State,W,1,0,1,0.0,0.0,danny-sadler-1
Luke Sanders,2007-08-30,1,Louisiana State,@,Mississippi State,W,1,1,2,0.0,0.0,luke-sanders-1
Zac Sandvig,2007-08-30,1,Iowa State,,Kent State,L,0,1,1,0.0,0.0,zac-sandvig-1
Skyler Sargent,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,1,1,0.0,0.0,skyler-sargent-1
Orlando Scandrick,2007-08-30,1,Boise State,,Weber State,W,3,1,4,0.0,0.0,orlando-scandrick-1
Caleb Schlauderaff,2007-08-30,1,Utah,@,Oregon State,L,0,1,1,0.0,0.0,caleb-schlauderaff-1
Nick Schlekeway,2007-08-30,1,Boise State,,Weber State,W,0,1,1,0.0,0.0,nick-schlekeway-1
Derec Schmidgall,2007-08-30,1,Iowa State,,Kent State,L,1,4,5,1.5,0.0,derec-schmidgall-1
Charles Scott,2007-08-30,1,Louisiana State,@,Mississippi State,W,2,0,2,0.0,0.0,charles-scott-1
Rashaun Scott,2007-08-30,1,Boise State,,Weber State,W,1,1,2,0.0,0.0,rashaun-scott-1
Trevor Scott,2007-08-30,1,Buffalo,@,Rutgers,L,1,0,1,0.0,0.0,trevor-scott-1
Quintez Secka,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,3,0,3,1.0,0.0,quintez-secka-1
Elton Shackelford,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,1,4,5,1.0,1.0,elton-shackelford-1
Davonte Shannon,2007-08-30,1,Buffalo,@,Rutgers,L,1,2,3,0.0,0.0,davonte-shannon-1
Kelvin Sheppard,2007-08-30,1,Louisiana State,@,Mississippi State,W,0,2,2,0.0,0.0,kelvin-sheppard-1
Chris Shula,2007-08-30,1,Miami (OH),@,Ball State,W,1,0,1,0.0,0.0,chris-shula-1
Carl Singleton,2007-08-30,1,Utah State,,Nevada-Las Vegas,L,3,3,6,0.5,0.5,carl-singleton-1
Chris Singleton,2007-08-30,1,Iowa State,,Kent State,L,3,0,3,0.0,0.0,chris-singleton-1
Tom Sitko,2007-08-30,1,Kent State,@,Iowa State,W,1,0,1,0.0,0.0,tom-sitko-1
Davon Smart,2007-08-30,1,Rutgers,,Buffalo,W,1,3,4,0.0,0.0,davon-smart-1
Ian Smart,2007-08-30,1,Boise State,,Weber State,W,1,1,2,0.0,0.0,ian-smart-1
Solomon Smart,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,0,2,2,0.0,0.0,solomon-smart-1
Austin Smith,2007-08-30,1,Boise State,,Weber State,W,1,0,1,0.0,0.0,austin-smith-1
Corey Smith,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,2,3,5,0.0,0.0,corey-smith-1
Deangelo Smith,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,4,0,4,0.0,0.0,deangelo-smith-1
Dorian Smith,2007-08-30,1,Oregon State,,Utah,W,2,1,3,1.0,1.0,dorian-smith-1
James Smith,2007-08-30,1,Iowa State,,Kent State,L,6,2,8,0.0,0.0,james-smith-3
Jesse Smith,2007-08-30,1,Iowa State,,Kent State,L,9,3,12,0.0,0.0,jesse-smith-1
Preston Smith,2007-08-30,1,Louisville,,Murray State,W,3,0,3,0.0,0.0,preston-smith-1
Sean Smith,2007-08-30,1,Utah,@,Oregon State,L,3,1,4,0.0,0.0,sean-smith-2
Zach Smith,2007-08-30,1,Mississippi State,,Louisiana State,L,1,0,1,0.0,0.0,zach-smith-2
R.J. Stanford,2007-08-30,1,Utah,@,Oregon State,L,1,0,1,0.0,0.0,rj-stanford-1
Craig Steltz,2007-08-30,1,Louisiana State,@,Mississippi State,W,2,1,3,1.0,0.0,craig-steltz-1
Alex Stewart,2007-08-30,1,Miami (OH),@,Ball State,W,1,2,3,0.0,0.0,alex-stewart-1
Vantrise Studivant,2007-08-30,1,Rutgers,,Buffalo,W,0,4,4,0.0,0.0,vantrise-studivant-1
Casey Sutera,2007-08-30,1,Utah,@,Oregon State,L,0,1,1,0.0,0.0,casey-sutera-1
Stevenson Sylvester,2007-08-30,1,Utah,@,Oregon State,L,2,1,3,1.0,0.0,stevenson-sylvester-1
Lei Talamaivao,2007-08-30,1,Utah,@,Oregon State,L,1,1,2,0.0,0.0,lei-talamaivao-1
Steve Tate,2007-08-30,1,Utah,@,Oregon State,L,3,2,5,1.0,0.0,steve-tate-2
Malo Taumua,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,3,2,5,1.0,0.0,malo-taumua-1
Sione Tavake,2007-08-30,1,Boise State,,Weber State,W,0,2,2,0.0,0.0,sione-tavake-1
Antonio Taylor,2007-08-30,1,Utah State,,Nevada-Las Vegas,L,5,5,10,0.0,0.0,antonio-taylor-1
Caleb Taylor,2007-08-30,1,Utah State,,Nevada-Las Vegas,L,0,4,4,0.0,0.0,caleb-taylor-1
Curtis Taylor,2007-08-30,1,Louisiana State,@,Mississippi State,W,2,1,3,0.0,0.0,curtis-taylor-1
Joshua Taylor,2007-08-30,1,Utah State,,Nevada-Las Vegas,L,1,0,1,0.0,0.0,joshua-taylor-2
Kurtis Taylor,2007-08-30,1,Iowa State,,Kent State,L,2,1,3,0.0,0.0,kurtis-taylor-1
Brandon Thermilus,2007-08-30,1,Buffalo,@,Rutgers,L,0,1,1,0.0,0.0,brandon-thermilus-1
Josh Thomas,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,0,2,2,0.0,0.0,josh-thomas-1
Latarrius Thomas,2007-08-30,1,Louisville,,Murray State,W,2,1,3,0.0,0.0,latarrius-thomas-1
Rico Thomas,2007-08-30,1,Nevada-Las Vegas,@,Utah State,W,0,2,2,0.0,0.0,rico-thomas-1
Jeff Thompson,2007-08-30,1,Miami (OH),@,Ball State,W,0,5,5,0.0,0.0,jeff-thompson-1
Josh Thompson,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,5,4,9,1.0,0.0,josh-thompson-1
Cedric Tolbert,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,3,2,5,1.0,0.0,cedric-tolbert-1
Aaron Tonga,2007-08-30,1,Utah,@,Oregon State,L,1,0,1,0.0,0.0,aaron-tonga-1
James Truxillo,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,7,1,8,0.0,0.0,james-truxillo-1
Zeke Tuinei-Wily,2007-08-30,1,Utah,@,Oregon State,L,1,0,1,0.0,0.0,zeke-tuinei-wily-1
Turenne,2007-08-30,1,Louisville,,Murray State,W,2,0,2,0.0,0.0,turenne-1
Jeff Van Orsow,2007-08-30,1,Oregon State,,Utah,W,1,1,2,0.0,0.0,jeff-van-orsow-1
Marcus Washington,2007-08-30,1,Mississippi State,,Louisiana State,L,3,0,3,0.0,0.0,marcus-washington-2
Gary Watts,2007-08-30,1,Rutgers,,Buffalo,W,2,1,3,1.0,0.0,gary-watts-1
Aaron Webster,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,2,1,3,0.0,0.0,aaron-webster-1
Quinton Wesley,2007-08-30,1,Mississippi State,,Louisiana State,L,1,2,3,0.5,0.0,quinton-wesley-1
Jamaal Westerman,2007-08-30,1,Rutgers,,Buffalo,W,1,1,2,0.0,0.0,jamaal-westerman-1
Dan White,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,1,1,0.0,0.0,dan-white-3
Deantwan Whitehead,2007-08-30,1,Louisville,,Murray State,W,2,1,3,1.5,0.0,deantwan-whitehead-1
Jason Whitehead,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,2,3,0.0,0.0,jason-whitehead-1
Anthony Williams,2007-08-30,1,Cincinnati,,Southeast Missouri State,W,1,1,2,0.0,0.0,anthony-williams-1
Jack Williams,2007-08-30,1,Kent State,@,Iowa State,W,11,1,12,2.0,0.0,jack-williams-1
Ricky Williams,2007-08-30,1,Louisiana-Monroe,,Tulsa,L,2,0,2,0.0,0.0,ricky-williams-5
Willie Williams,2007-08-30,1,Louisville,,Murray State,W,1,1,2,1.0,0.0,willie-williams-4
Kyle Wilson,2007-08-30,1,Boise State,,Weber State,W,5,0,5,0.0,0.0,kyle-wilson-1
Robbie Wilson,2007-08-30,1,Miami (OH),@,Ball State,W,5,1,6,0.0,0.0,robbie-wilson-1
Kramer Winingham,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,0,1,1,0.0,0.0,kramer-winingham-1
Ryan Winterswyk,2007-08-30,1,Boise State,,Weber State,W,3,5,8,0.0,0.0,ryan-winterswyk-1
Al Woods,2007-08-30,1,Louisiana State,@,Mississippi State,W,1,0,1,1.0,1.0,al-woods-2
Chris Woods,2007-08-30,1,New Mexico State,,Southeastern Louisiana,W,2,3,5,0.5,0.0,chris-woods-3
Dustin Woods,2007-08-30,1,Miami (OH),@,Ball State,W,1,0,1,0.0,0.0,dustin-woods-1
Sam Woodworth,2007-08-30,1,Ball State,,Miami (OH),L,0,1,1,0.0,0.0,sam-woodworth-1
Jonathan Zenon,2007-08-30,1,Louisiana State,@,Mississippi State,W,2,2,4,0.5,0.0,jonathan-zenon-1
Wilson Afoa,2007-08-31,1,Washington,@,Syracuse,W,3,1,4,1.5,0.5,wilson-afoa-1
Leyon Azubuike,2007-08-31,1,Temple,,Navy,L,5,0,5,1.0,0.0,leyon-azubuike-1
Jared Ballman,2007-08-31,1,Washington,@,Syracuse,W,1,0,1,0.0,0.0,jared-ballman-1
Terrance Banks,2007-08-31,1,Temple,,Navy,L,2,2,4,0.0,0.0,terrance-banks-1
Morris Blueford,2007-08-31,1,Temple,,Navy,L,0,2,2,0.0,0.0,morris-blueford-1
A.J. Brown,2007-08-31,1,Syracuse,,Washington,L,6,2,8,0.0,0.0,aj-brown-1
Ketric Buffin,2007-08-31,1,Navy,@,Temple,W,1,5,6,0.0,0.0,ketric-buffin-1
Donald Butler,2007-08-31,1,Washington,@,Syracuse,W,4,1,5,0.0,0.0,donald-butler-1
Reggie Campbell,2007-08-31,1,Navy,@,Temple,W,1,0,1,0.0,0.0,reggie-campbell-1
Nicholas Chestnut,2007-08-31,1,Syracuse,,Washington,L,2,3,5,0.0,0.0,nicholas-chestnut-1
Georg Coleman,2007-08-31,1,Temple,,Navy,L,0,2,2,0.0,0.0,georg-coleman-1
Evan Cooper,2007-08-31,1,Temple,,Navy,L,1,0,1,0.0,0.0,evan-cooper-1
Dowayne Davis,2007-08-31,1,Syracuse,,Washington,L,5,1,6,1.0,0.0,dowayne-davis-1
Jeff Deliz,2007-08-31,1,Navy,@,Temple,W,1,8,9,0.0,0.0,jeff-deliz-1
Alex Derenthal,2007-08-31,1,Temple,,Navy,L,1,0,1,0.0,0.0,alex-derenthal-1
Anthony Ferla,2007-08-31,1,Temple,,Navy,L,2,0,2,0.0,0.0,anthony-ferla-1
Joe Fields,2007-08-31,1,Syracuse,,Washington,L,2,4,6,0.0,0.0,joe-fields-1
Jake Flaherty,2007-08-31,1,Syracuse,,Washington,L,2,2,4,0.0,0.0,jake-flaherty-1
Mesphin Forrester,2007-08-31,1,Washington,@,Syracuse,W,2,5,7,0.0,0.0,mesphin-forrester-1
Mason Foster,2007-08-31,1,Washington,@,Syracuse,W,2,1,3,0.0,0.0,mason-foster-1
Nate Frazier,2007-08-31,1,Navy,@,Temple,W,1,3,4,1.0,0.0,nate-frazier-1
Brandon Gilbeaux,2007-08-31,1,Syracuse,,Washington,L,5,0,5,1.0,0.0,brandon-gilbeaux-1
Vincenzo Giruzzi,2007-08-31,1,Syracuse,,Washington,L,3,3,6,0.0,0.0,vincenzo-giruzzi-1
Ryan Griffith,2007-08-31,1,Navy,@,Temple,W,0,1,1,0.0,0.0,ryan-griffith-1
Greyson Gunheim,2007-08-31,1,Washington,@,Syracuse,W,2,2,4,2.0,1.5,greyson-gunheim-1
Tony Haberer,2007-08-31,1,Navy,@,Temple,W,0,1,1,0.0,0.0,tony-haberer-1
John Haley,2007-08-31,1,Temple,,Navy,L,2,5,7,0.5,0.0,john-haley-1
Jason Harper,2007-08-31,1,Temple,,Navy,L,1,0,1,0.0,0.0,jason-harper-1
Dominique Harris,2007-08-31,1,Temple,,Navy,L,4,4,8,0.0,0.0,dominique-harris-1
Daniel Howell,2007-08-31,1,Washington,@,Syracuse,W,2,2,4,1.0,1.0,daniel-howell-1
Matt Humiston,2007-08-31,1,Navy,@,Temple,W,0,2,2,0.5,0.0,matt-humiston-1
Jesse Iwuji,2007-08-31,1,Navy,@,Temple,W,2,0,2,0.0,0.0,jesse-iwuji-1
Jaiquawn Jarrett,2007-08-31,1,Temple,,Navy,L,2,0,2,0.0,0.0,jaiquawn-jarrett-1
Arthur Jones,2007-08-31,1,Syracuse,,Washington,L,1,0,1,1.0,0.0,arthur-jones-1
Alex Joseph,2007-08-31,1,Temple,,Navy,L,1,1,2,0.0,0.0,alex-joseph-1
Elisha Joseph,2007-08-31,1,Temple,,Navy,L,1,3,4,0.0,0.0,elisha-joseph-1
Amara Kamara,2007-08-31,1,Temple,,Navy,L,1,7,8,0.0,0.0,amara-kamara-1
Jared Kimmel,2007-08-31,1,Syracuse,,Washington,L,1,0,1,0.0,0.0,jared-kimmel-1
Rashawn King,2007-08-31,1,Navy,@,Temple,W,0,5,5,0.0,0.0,rashawn-king-1
Terrance Knighton,2007-08-31,1,Temple,,Navy,L,0,4,4,0.0,0.0,terrance-knighton-1
Luke Kravitz,2007-08-31,1,Washington,@,Syracuse,W,1,0,1,0.0,0.0,luke-kravitz-1
Chris Kuhar-Pitters,2007-08-31,1,Navy,@,Temple,W,2,3,5,0.5,0.0,chris-kuhar-pitters-1
Roy Lewis,2007-08-31,1,Washington,@,Syracuse,W,2,3,5,0.0,0.0,roy-lewis-1
Ben Maljovec,2007-08-31,1,Syracuse,,Washington,L,3,4,7,0.0,0.0,ben-maljovec-1
Jameel McClain,2007-08-31,1,Syracuse,,Washington,L,4,2,6,0.5,0.0,jameel-mcclain-1
Omar McDonnaugh-Hale,2007-08-31,1,Temple,,Navy,L,2,2,4,0.0,0.0,omar-mcdonnaugh-hale-1
Vonzell McDowell,2007-08-31,1,Washington,@,Syracuse,W,0,2,2,0.0,0.0,vonzell-mcdowell-1
Lamar McPherson,2007-08-31,1,Temple,,Navy,L,3,0,3,0.0,0.0,lamar-mcpherson-1
Mike Mele,2007-08-31,1,Syracuse,,Washington,L,1,1,2,0.0,0.0,mike-mele-1
Wyatt Middleton,2007-08-31,1,Navy,@,Temple,W,1,1,2,0.0,0.0,wyatt-middleton-1
Andre Neblett,2007-08-31,1,Temple,,Navy,L,2,3,5,0.0,0.0,andre-neblett-1
Matt Nechak,2007-08-31,1,Navy,@,Temple,W,1,1,2,0.0,0.0,matt-nechak-1
Mike Owen,2007-08-31,1,Syracuse,,Washington,L,1,1,2,0.0,0.0,mike-owen-1
Anthony Perkins,2007-08-31,1,Syracuse,,Washington,L,1,0,1,0.0,0.0,anthony-perkins-2
Louis Rankin,2007-08-31,1,Washington,@,Syracuse,W,0,1,1,0.0,0.0,louis-rankin-1
Caesar Rayford,2007-08-31,1,Washington,@,Syracuse,W,1,1,2,1.5,1.5,caesar-rayford-1
Jordan Reffett,2007-08-31,1,Washington,@,Syracuse,W,2,3,5,1.5,1.0,jordan-reffett-1
Brian Sanford,2007-08-31,1,Temple,,Navy,L,0,1,1,0.0,0.0,brian-sanford-1
Nick Santiago,2007-08-31,1,Syracuse,,Washington,L,0,1,1,0.5,0.0,nick-santiago-1
E.J. Savannah,2007-08-31,1,Washington,@,Syracuse,W,1,5,6,0.0,0.0,ej-savannah-1
Jamal Schulters,2007-08-31,1,Temple,,Navy,L,0,1,1,0.0,0.0,jamal-schulters-1
Richard Sheppard,2007-08-31,1,Temple,,Navy,L,3,2,5,0.0,0.0,richard-sheppard-1
Philip Simpson,2007-08-31,1,Temple,,Navy,L,0,1,1,0.0,0.0,philip-simpson-1
Zerbin Singleton,2007-08-31,1,Navy,@,Temple,W,1,1,2,0.0,0.0,zerbin-singleton-1
Clint Sovie,2007-08-31,1,Navy,@,Temple,W,1,9,10,0.0,0.0,clint-sovie-1
Irv Spencer,2007-08-31,1,Navy,@,Temple,W,3,3,6,0.5,0.0,irv-spencer-1
Chris Stevens,2007-08-31,1,Washington,@,Syracuse,W,2,2,4,0.0,0.0,chris-stevens-1
Jason Tanner,2007-08-31,1,Syracuse,,Washington,L,1,0,1,0.0,0.0,jason-tanner-1
Daniel Te'o-Nesheim,2007-08-31,1,Washington,@,Syracuse,W,1,1,2,1.0,1.0,daniel-teo-nesheim-1
Darius Terry,2007-08-31,1,Navy,@,Temple,W,1,0,1,0.0,0.0,darius-terry-2
Chris Tremel,2007-08-31,1,Temple,,Navy,L,0,1,1,0.0,0.0,chris-tremel-1
Kyle Trew,2007-08-31,1,Washington,@,Syracuse,W,1,0,1,0.0,0.0,kyle-trew-1
Bud Tribbey,2007-08-31,1,Syracuse,,Washington,L,3,0,3,0.0,0.0,bud-tribbey-1
Trenton Tuiasosopo,2007-08-31,1,Washington,@,Syracuse,W,1,3,4,0.0,0.0,trenton-tuiasosopo-1
Ram Vela,2007-08-31,1,Navy,@,Temple,W,0,2,2,0.0,0.0,ram-vela-1
Greg Veteto,2007-08-31,1,Navy,@,Temple,W,1,0,1,0.0,0.0,greg-veteto-1
Michael Walsh,2007-08-31,1,Navy,@,Temple,W,1,4,5,1.5,0.0,michael-walsh-1
Tommie Weatherspoon,2007-08-31,1,Temple,,Navy,L,2,6,8,0.0,0.0,tommie-weatherspoon-1
Jason Wells,2007-08-31,1,Washington,@,Syracuse,W,2,1,3,0.0,0.0,jason-wells-1
Fred Wiggs,2007-08-31,1,Washington,@,Syracuse,W,1,2,3,0.0,0.0,fred-wiggs-1
Nate Williams,2007-08-31,1,Washington,@,Syracuse,W,3,0,3,0.0,0.0,nate-williams-2
Tommie Williams,2007-08-31,1,Temple,,Navy,L,3,1,4,0.5,0.0,tommie-williams-1
Matt Wimsatt,2007-08-31,1,Navy,@,Temple,W,2,5,7,1.0,1.0,matt-wimsatt-1
Paul 'Unga,2007-09-01,1,Arizona State,,San Jose State,W,1,1,2,0.0,0.0,paul-unga-1
Michael Abana,2007-09-01,1,Kansas State,@,Auburn,L,0,1,1,0.0,0.0,michael-abana-1
Tokumbo Abanikanda,2007-09-01,1,Southern Mississippi,,Tennessee-Martin,W,1,4,5,0.0,0.0,tokumbo-abanikanda-1
Nader Abdallah,2007-09-01,1,Ohio State,,Youngstown State,W,1,1,2,0.0,0.0,nader-abdallah-1
Husain Abdullah,2007-09-01,1,Washington State,@,Wisconsin,L,3,4,7,0.0,0.0,husain-abdullah-1
Joshua Abrams,2007-09-01,1,Ohio,,Gardner-Webb,W,1,0,1,0.0,0.0,joshua-abrams-1
Justin Abt,2007-09-01,1,Rice,,Nicholls State,L,2,0,2,1.0,0.0,justin-abt-1
Taheem Acevedo,2007-09-01,1,Florida Atlantic,,Middle Tennessee State,W,4,1,5,0.0,0.0,taheem-acevedo-1
