Player,Date,G,School,Loc,Opponent,WL,Rec,Rec Yards,Rec Avg,Rec TD,unique_id
Lou Greenwood,2011-10-01,5,Colorado State,,San Jose State,L,6,149,24.8,2,lou-greenwood-1
Ryan Griffin,2011-10-01,5,Connecticut,,Western Michigan,L,4,73,18.3,0,ryan-griffin-1
Noel Grigsby,2011-10-01,5,San Jose State,@,Colorado State,W,7,70,10.0,0,noel-grigsby-1
Xavier Grimble,2011-10-01,5,Southern California,,Arizona,W,1,7,7.0,1,xavier-grimble-1
Kyle Griswould,2011-10-01,4,Middle Tennessee State,,Memphis,W,1,2,2.0,0,kyle-griswould-1
David Gru,2011-10-01,5,Louisiana Tech,,Hawaii,L,1,21,21.0,0,david-gru-1
Andrew Guillot,2011-10-01,5,Louisiana Tech,,Hawaii,L,4,38,9.5,0,andrew-guillot-1
Obum Gwacham,2011-10-01,4,Oregon State,@,Arizona State,L,2,41,20.5,0,obum-gwacham-1
Joe Halahuni,2011-10-01,4,Oregon State,@,Arizona State,L,3,25,8.3,0,joe-halahuni-1
Cobi Hamilton,2011-10-01,5,Arkansas,N,Texas A&M,W,3,47,15.7,0,cobi-hamilton-1
Kurt Hammerschmidt,2011-10-01,4,Iowa State,,Texas,L,3,18,6.0,0,kurt-hammerschmidt-1
Frankie Hammond Jr.,2011-10-01,5,Florida,,Alabama,L,1,9,9.0,0,frankie-hammond-jr-1
Darius Hanks,2011-10-01,5,Alabama,@,Florida,W,2,19,9.5,0,darius-hanks-1
James Hanna,2011-10-01,4,Oklahoma,,Ball State,W,2,11,5.5,1,james-hanna-1
Justin Hardy,2011-10-01,4,East Carolina,,North Carolina,L,10,73,7.3,0,justin-hardy-1
Kendrick Hardy,2011-10-01,5,Southern Mississippi,,Rice,W,1,14,14.0,0,kendrick-hardy-1
Cory Harkey,2011-10-01,5,UCLA,@,Stanford,L,1,10,10.0,0,cory-harkey-1
Chris Harper,2011-10-01,4,Kansas State,,Baylor,W,6,67,11.2,1,chris-harper-2
D.J. Harper,2011-10-01,4,Boise State,,Nevada,W,1,21,21.0,1,dj-harper-1
Josh Harper,2011-10-01,5,Fresno State,,Mississippi,L,3,30,10.0,0,josh-harper-1
Evan Harrington,2011-10-01,5,Colorado,,Washington State,L,1,9,9.0,0,evan-harrington-1
Jerry Harris,2011-10-01,5,Central Michigan,,Northern Illinois,W,3,35,11.7,0,jerry-harris-1
Melvin Harris,2011-10-01,5,Mississippi,@,Fresno State,W,1,22,22.0,1,melvin-harris-1
Michaelee Harris,2011-10-01,4,Louisville,,Marshall,L,4,34,8.5,0,michaelee-harris-1
Montel Harris,2011-10-01,5,Boston College,,Wake Forest,L,2,20,10.0,0,montel-harris-1
Spencer Harris,2011-10-01,5,Illinois,,Northwestern,W,6,63,10.5,0,spencer-harris-1
Mark Harrison,2011-10-01,4,Rutgers,@,Syracuse,W,5,79,15.8,0,mark-harrison-1
Michael Hartvigson,2011-10-01,5,Washington,@,Utah,W,1,1,1.0,0,michael-hartvigson-1
Nick Harwell,2011-10-01,4,Miami (OH),,Cincinnati,L,6,149,24.8,0,nick-harwell-1
Sam Haskins,2011-10-01,4,Troy,,Alabama-Birmingham,W,1,6,6.0,0,sam-haskins-1
Dexter Haynes,2011-10-01,4,Western Kentucky,,Arkansas State,L,4,36,9.0,1,dexter-haynes-1
Hakeem Haynie,2011-10-01,4,Troy,,Alabama-Birmingham,W,1,6,6.0,0,hakeem-haynie-1
Patrick Hearn,2011-10-01,4,Alabama-Birmingham,@,Troy,L,4,33,8.3,0,patrick-hearn-1
Cooper Helfet,2011-10-01,5,Duke,@,Florida International,W,2,50,25.0,1,cooper-helfet-1
Junior Hemingway,2011-10-01,5,Michigan,,Minnesota,W,5,56,11.2,0,junior-hemingway-1
Charles Henderson,2011-10-01,4,Utah,,Washington,L,1,13,13.0,0,charles-henderson-1
Jeremy Hester,2011-10-01,5,Southern Mississippi,,Rice,W,1,1,1.0,0,jeremy-hester-1
Ryan Hewitt,2011-10-01,4,Stanford,,UCLA,W,2,10,5.0,0,ryan-hewitt-1
Antoine Hicks,2011-10-01,5,Texas Christian,,Southern Methodist,L,4,28,7.0,0,antoine-hicks-1
Erik Highsmith,2011-10-01,5,North Carolina,@,East Carolina,W,3,94,31.3,1,erik-highsmith-1
Austin Hill,2011-10-01,5,Arizona,@,Southern California,L,5,57,11.4,1,austin-hill-1
Stephen Hill,2011-10-01,5,Georgia Tech,@,North Carolina State,W,1,40,40.0,0,stephen-hill-1
T.Y. Hilton,2011-10-01,5,Florida International,,Duke,L,5,102,20.4,1,ty-hilton-1
Adrian Hodges,2011-10-01,5,Bowling Green State,@,West Virginia,L,1,2,2.0,0,adrian-hodges-1
Jay Hollingsworth,2011-10-01,5,Duke,@,Florida International,W,2,9,4.5,0,jay-hollingsworth-1
Jordan Hopgood,2011-10-01,5,Bowling Green State,@,West Virginia,L,1,10,10.0,0,jordan-hopgood-1
Deandre Hopkins,2011-10-01,5,Clemson,@,Virginia Tech,W,1,15,15.0,0,deandre-hopkins-1
Jasmin Hopkins,2011-10-01,5,Northern Illinois,@,Central Michigan,L,3,20,6.7,1,jasmin-hopkins-1
Stephen Hopkins,2011-10-01,5,Michigan,,Minnesota,W,1,28,28.0,0,stephen-hopkins-1
Aaron Horne,2011-10-01,4,Iowa State,,Texas,L,4,35,8.8,0,aaron-horne-2
Julian Horton,2011-10-01,5,Arkansas,N,Texas A&M,W,1,19,19.0,0,julian-horton-1
Garrett Hoskins,2011-10-01,5,Eastern Michigan,,Akron,W,2,39,19.5,0,garrett-hoskins-1
Gator Hoskins,2011-10-01,5,Marshall,@,Louisville,W,1,3,3.0,0,gator-hoskins-1
Houston,2011-10-01,5,Indiana,,Penn State,L,3,3,1.0,0,houston-2
Steven Howard,2011-10-01,5,North Carolina State,,Georgia Tech,L,3,48,16.0,0,steven-howard-1
John Howell,2011-10-01,4,Navy,,Air Force,L,1,5,5.0,0,john-howell-3
John Hubert,2011-10-01,4,Kansas State,,Baylor,W,3,47,15.7,1,john-hubert-1
Kofi Hughes,2011-10-01,5,Indiana,,Penn State,L,1,8,8.0,0,kofi-hughes-1
Mario Hull,2011-10-01,4,Rice,@,Southern Mississippi,L,6,51,8.5,0,mario-hull-1
Maudrecus Humphrey,2011-10-01,5,Arkansas,N,Texas A&M,W,1,9,9.0,0,maudrecus-humphrey-1
Akeem Hunt,2011-10-01,4,Purdue,,Notre Dame,L,1,4,4.0,0,akeem-hunt-1
Mikel Hunter,2011-10-01,4,Air Force,@,Navy,W,2,37,18.5,0,mikel-hunter-1
Matthew Hurdle,2011-10-01,5,Kent State,@,Ohio,L,3,31,10.3,0,matthew-hurdle-1
Allen Hurns,2011-10-01,4,Miami (FL),,Bethune-Cookman,W,1,17,17.0,0,allen-hurns-1
Nelson Hurst,2011-10-01,5,North Carolina,@,East Carolina,W,1,24,24.0,0,nelson-hurst-2
Ray Hutson,2011-10-01,5,Bowling Green State,@,West Virginia,L,3,30,10.0,1,ray-hutson-1
Carlos Hyde,2011-10-01,5,Ohio State,,Michigan State,L,3,14,4.7,0,carlos-hyde-1
Taulib Ikharo,2011-10-01,5,Louisiana Tech,,Hawaii,L,3,25,8.3,1,taulib-ikharo-1
Joey Iosefa,2011-10-01,5,Hawaii,@,Louisiana Tech,W,2,28,14.0,0,joey-iosefa-1
Kameel Jackson,2011-10-01,4,Oklahoma,,Ball State,W,1,8,8.0,0,kameel-jackson-1
Lovell Jackson,2011-10-01,4,Wake Forest,@,Boston College,W,1,4,4.0,0,lovell-jackson-1
Terrell Jackson,2011-10-01,5,Buffalo,@,Tennessee,L,3,19,6.3,0,terrell-jackson-3
Jordon James,2011-10-01,5,UCLA,@,Stanford,L,1,21,21.0,0,jordon-james-1
Waymon James,2011-10-01,5,Texas Christian,,Southern Methodist,L,1,2,2.0,0,waymon-james-1
Jawan Jamison,2011-10-01,4,Rutgers,@,Syracuse,W,3,22,7.3,0,jawan-jamison-1
Josh Jarboe,2011-10-01,5,Arkansas State,@,Western Kentucky,W,9,112,12.4,0,josh-jarboe-2
Tavarres Jefferson,2011-10-01,4,Middle Tennessee State,,Memphis,W,3,11,3.7,0,tavarres-jefferson-1
Alshon Jeffery,2011-10-01,5,South Carolina,,Auburn,L,5,86,17.2,1,alshon-jeffery-1
A.J. Jenkins,2011-10-01,5,Illinois,,Northwestern,W,12,268,22.3,3,aj-jenkins-1
Daniel Jenkins,2011-10-01,5,Arizona,@,Southern California,L,1,5,5.0,0,daniel-jenkins-1
Jordan Jenkins,2011-10-01,4,Oregon State,@,Arizona State,L,5,30,6.0,0,jordan-jenkins-1
A.J. Johnson,2011-10-01,5,Fresno State,,Mississippi,L,1,10,10.0,0,aj-johnson-2
Anthony Johnson,2011-10-01,5,Northern Illinois,@,Central Michigan,L,1,20,20.0,0,anthony-johnson-6
Armauni Johnson,2011-10-01,5,Idaho,@,Virginia,L,3,49,16.3,1,armauni-johnson-1
Breece Johnson,2011-10-01,5,North Texas,@,Tulsa,L,2,20,10.0,0,breece-johnson-1
Corey Johnson,2011-10-01,4,Troy,,Alabama-Birmingham,W,5,66,13.2,0,corey-johnson-3
Darius Johnson,2011-10-01,5,Southern Methodist,@,Texas Christian,W,12,152,12.7,2,darius-johnson-2
Dennis Johnson,2011-10-01,5,Arkansas,N,Texas A&M,W,4,69,17.3,0,dennis-johnson-1
James Johnson,2011-10-01,5,Washington,@,Utah,W,3,37,12.3,0,james-johnson-7
Jeremy Johnson,2011-10-01,5,Southern Methodist,@,Texas Christian,W,6,69,11.5,1,jeremy-johnson-4
Ricky Johnson,2011-10-01,5,Tulsa,,North Texas,W,3,43,14.3,1,ricky-johnson-1
Chandler Jones,2011-10-01,5,San Jose State,@,Colorado State,W,5,47,9.4,0,chandler-jones-1
Domnique Jones,2011-10-01,4,Texas,@,Iowa State,W,1,13,13.0,0,domnique-jones-1
Dwight Jones,2011-10-01,5,North Carolina,@,East Carolina,W,6,93,15.5,2,dwight-jones-1
Joe Jones,2011-10-01,5,Temple,,Toledo,L,3,21,7.0,0,joe-jones-1
Kadeem Jones,2011-10-01,4,Western Kentucky,,Arkansas State,L,1,5,5.0,0,kadeem-jones-1
Perry Jones,2011-10-01,5,Virginia,,Idaho,W,7,41,5.9,1,perry-jones-1
Roddy Jones,2011-10-01,5,Georgia Tech,@,North Carolina State,W,1,38,38.0,1,roddy-jones-1
T.J. Jones,2011-10-01,5,Notre Dame,@,Purdue,W,5,49,9.8,1,tj-jones-2
Tebucky Jones,2011-10-01,5,Connecticut,,Western Michigan,L,1,10,10.0,0,tebucky-jones-2
Tony Jones,2011-10-01,5,Colorado,,Washington State,L,1,2,2.0,0,tony-jones-7
Shaun Joplin,2011-10-01,5,Bowling Green State,@,West Virginia,L,1,8,8.0,0,shaun-joplin-1
Kamar Jorden,2011-10-01,5,Bowling Green State,@,West Virginia,L,5,46,9.2,0,kamar-jorden-1
Jared Karstetter,2011-10-01,4,Washington State,@,Colorado,W,9,105,11.7,0,jared-karstetter-1
Zack Kauth,2011-10-01,4,Air Force,@,Navy,W,2,31,15.5,0,zack-kauth-1
Jermaine Kearse,2011-10-01,5,Washington,@,Utah,W,7,70,10.0,1,jermaine-kearse-1
Travis Kelce,2011-10-01,5,Cincinnati,@,Miami (OH),W,1,30,30.0,1,travis-kelce-1
Jermaine Kelson,2011-10-01,5,Marshall,@,Louisville,W,3,40,13.3,0,jermaine-kelson-1
Joe Kemp,2011-10-01,5,Tulane,@,Army,L,3,28,9.3,0,joe-kemp-1
Marcus Kennard,2011-10-01,4,Texas Tech,@,Kansas,W,1,12,12.0,0,marcus-kennard-1
Shawney Kersey,2011-10-01,5,Penn State,@,Indiana,W,2,32,16.0,0,shawney-kersey-1
Anthony Kincy,2011-10-01,5,Arkansas State,@,Western Kentucky,W,1,18,18.0,0,anthony-kincy-1
Jazz King,2011-10-01,5,Marshall,@,Louisville,W,1,2,2.0,1,jazz-king-1
La'Rod King,2011-10-01,5,Kentucky,@,Louisiana State,L,2,31,15.5,0,larod-king-1
Tavarres King,2011-10-01,5,Georgia,,Mississippi State,W,2,21,10.5,0,tavarres-king-1
Brandon Kinnie,2011-10-01,5,Nebraska,@,Wisconsin,L,2,17,8.5,0,brandon-kinnie-1
Ty Kirk,2011-10-01,5,New Mexico,,New Mexico State,L,11,90,8.2,0,ty-kirk-1
Sam Kirkland,2011-10-01,5,Kent State,@,Ohio,L,3,12,4.0,0,sam-kirkland-1
Corey Knox,2011-10-01,5,Buffalo,@,Tennessee,L,1,9,9.0,0,corey-knox-1
Kevin Koger,2011-10-01,5,Michigan,,Minnesota,W,3,35,11.7,1,kevin-koger-1
D.D. Kyles,2011-10-01,4,Middle Tennessee State,,Memphis,W,2,29,14.5,0,dd-kyles-1
Eddie Lacy,2011-10-01,5,Alabama,@,Florida,W,1,3,3.0,0,eddie-lacy-1
Rhyne Ladrach,2011-10-01,5,Akron,@,Eastern Michigan,L,1,4,4.0,0,rhyne-ladrach-1
Eric Lair,2011-10-01,5,Minnesota,@,Michigan,L,1,5,5.0,0,eric-lair-1
Tracy Lampley,2011-10-01,5,Southern Mississippi,,Rice,W,1,14,14.0,0,tracy-lampley-1
Marlin Lane Jr.,2011-10-01,4,Tennessee,,Buffalo,W,2,15,7.5,0,marlin-lane-jr-1
Colin Larmond,2011-10-01,5,Boston College,,Wake Forest,L,5,80,16.0,0,colin-larmond-1
Latimer,2011-10-01,5,Indiana,,Penn State,L,1,8,8.0,0,latimer-1
Derek Lawson,2011-10-01,5,Arkansas State,@,Western Kentucky,W,2,11,5.5,0,derek-lawson-1
Javone Lawson,2011-10-01,5,Louisiana,,Florida Atlantic,W,4,32,8.0,0,javone-lawson-1
Hunter Lee,2011-10-01,5,Louisiana Tech,,Hawaii,L,1,14,14.0,0,hunter-lee-1
Marqise Lee,2011-10-01,5,Southern California,,Arizona,W,8,144,18.0,1,marqise-lee-1
Todd Lee,2011-10-01,5,New Mexico State,@,New Mexico,W,3,62,20.7,1,todd-lee-1
Alec Lemon,2011-10-01,5,Syracuse,,Rutgers,L,4,54,13.5,0,alec-lemon-1
Josh Lenz,2011-10-01,4,Iowa State,,Texas,L,2,11,5.5,0,josh-lenz-1
Lance Lewis,2011-10-01,4,East Carolina,,North Carolina,L,10,166,16.6,1,lance-lewis-1
Rell Lewis,2011-10-01,4,Kansas,,Texas Tech,L,1,19,19.0,1,rell-lewis-1
Zach Line,2011-10-01,5,Southern Methodist,@,Texas Christian,W,1,20,20.0,0,zach-line-1
John Lister,2011-10-01,5,Hawaii,@,Louisiana Tech,W,2,7,3.5,0,john-lister-1
Tyler Lockett,2011-10-01,4,Kansas State,,Baylor,W,1,5,5.0,0,tyler-lockett-1
Ja-Mes Logan,2011-10-01,5,Mississippi,@,Fresno State,W,3,65,21.7,0,ja-mes-logan-1
Tony Logan,2011-10-01,4,Maryland,,Towson,W,1,6,6.0,0,tony-logan-1
Deon Long,2011-10-01,5,New Mexico,,New Mexico State,L,6,94,15.7,0,deon-long-1
Corbin Louks,2011-10-01,4,Nevada,@,Boise State,L,1,30,30.0,0,corbin-louks-2
Earl Lucas,2011-10-01,5,Arkansas State,@,Western Kentucky,W,1,10,10.0,0,earl-lucas-1
Andrew Luck,2011-10-01,4,Stanford,,UCLA,W,1,13,13.0,0,andrew-luck-1
Philip Lutzenkirchen,2011-10-01,5,Auburn,@,South Carolina,W,1,9,9.0,1,philip-lutzenkirchen-1
Ty Macarthur,2011-10-01,4,Air Force,@,Navy,W,1,52,52.0,1,ty-macarthur-1
Dwight Macon,2011-10-01,5,Toledo,@,Temple,W,1,33,33.0,1,dwight-macon-1
Keiwone Malone,2011-10-01,5,Memphis,@,Middle Tennessee State,L,3,48,16.0,1,keiwone-malone-1
Corey Manning,2011-10-01,5,Connecticut,,Western Michigan,L,1,4,4.0,0,corey-manning-1
Raymond Maples,2011-10-01,5,Army,,Tulane,W,1,5,5.0,0,raymond-maples-1
Bradley Marquez,2011-10-01,4,Texas Tech,@,Kansas,W,4,55,13.8,0,bradley-marquez-1
Cameron Marshall,2011-10-01,5,Arizona State,,Oregon State,W,2,7,3.5,0,cameron-marshall-1
Doug Martin,2011-10-01,4,Boise State,,Nevada,W,3,4,1.3,0,doug-martin-1
Glasco Martin,2011-10-01,4,Baylor,@,Kansas State,L,1,1,1.0,0,glasco-martin-1
Keshawn Martin,2011-10-01,5,Michigan State,@,Ohio State,W,5,45,9.0,0,keshawn-martin-1
Joe Martinek,2011-10-01,4,Rutgers,@,Syracuse,W,5,46,9.2,0,joe-martinek-1
Tron Martinez,2011-10-01,5,Marshall,@,Louisville,W,1,25,25.0,0,tron-martinez-1
Ricky Marvray,2011-10-01,5,UCLA,@,Stanford,L,1,4,4.0,0,ricky-marvray-1
Tyler Mason,2011-10-01,4,Middle Tennessee State,,Memphis,W,2,20,10.0,0,tyler-mason-1
Barrett Matthews,2011-10-01,4,Texas,@,Iowa State,W,1,3,3.0,0,barrett-matthews-1
Luke Matthews,2011-10-01,4,Utah,,Washington,L,2,26,13.0,0,luke-matthews-1
Rishard Matthews,2011-10-01,4,Nevada,@,Boise State,L,4,84,21.0,1,rishard-matthews-1
Marquis Maze,2011-10-01,5,Alabama,@,Florida,W,2,36,18.0,0,marquis-maze-1
Onterio McCalebb,2011-10-01,5,Auburn,@,South Carolina,W,3,33,11.0,0,onterio-mccalebb-1
McCants,2011-10-01,5,Indiana,,Penn State,L,1,9,9.0,0,mccants-1
Carlos McCants,2011-10-01,5,Arkansas State,@,Western Kentucky,W,1,7,7.0,0,carlos-mccants-1
Ivan McCartney,2011-10-01,5,West Virginia,,Bowling Green State,W,5,54,10.8,1,ivan-mccartney-1
Princeton McCarty,2011-10-01,5,Idaho,@,Virginia,L,4,21,5.3,0,princeton-mccarty-1
Anthony McClung,2011-10-01,5,Cincinnati,@,Miami (OH),W,6,64,10.7,0,anthony-mcclung-1
Lyle McCombs,2011-10-01,5,Connecticut,,Western Michigan,L,3,52,17.3,1,lyle-mccombs-1
Quintin McCree,2011-10-01,4,Maryland,,Towson,W,2,16,8.0,0,quintin-mccree-1
Andre McDonald,2011-10-01,4,Kansas State,,Baylor,W,2,27,13.5,0,andre-mcdonald-1
Sancho McDonald,2011-10-01,4,Middle Tennessee State,,Memphis,W,1,1,1.0,0,sancho-mcdonald-1
Vance McDonald,2011-10-01,4,Rice,@,Southern Mississippi,L,4,47,11.8,1,vance-mcdonald-1
McGarry,2011-10-01,5,Minnesota,@,Michigan,L,2,9,4.5,0,mcgarry-1
Sam McGuffie,2011-10-01,4,Rice,@,Southern Mississippi,L,1,9,9.0,0,sam-mcguffie-1
Da'Jon McKnight,2011-10-01,5,Minnesota,@,Michigan,L,3,31,10.3,0,dajon-mcknight-1
Davin Meggett,2011-10-01,4,Maryland,,Towson,W,2,28,14.0,0,davin-meggett-1
Christine Michael,2011-10-01,4,Texas A&M,N,Arkansas,L,2,7,3.5,0,christine-michael-1
Kyle Middlebrooks,2011-10-01,5,Arizona State,,Oregon State,W,5,49,9.8,0,kyle-middlebrooks-1
Jamal Miles,2011-10-01,5,Arizona State,,Oregon State,W,8,62,7.8,0,jamal-miles-1
Willie Milhouse,2011-10-01,5,West Virginia,,Bowling Green State,W,1,11,11.0,0,willie-milhouse-1
Max Milien,2011-10-01,5,Virginia,,Idaho,W,3,19,6.3,0,max-milien-1
Darrian Miller,2011-10-01,4,Kansas,,Texas Tech,L,1,25,25.0,0,darrian-miller-1
Dejuan Miller,2011-10-01,4,Oklahoma,,Ball State,W,1,6,6.0,0,dejuan-miller-1
Drew Miller,2011-10-01,5,North Texas,@,Tulsa,L,3,44,14.7,0,drew-miller-1
Lamar Miller,2011-10-01,4,Miami (FL),,Bethune-Cookman,W,1,-3,-3.0,0,lamar-miller-1
Matt Miller,2011-10-01,4,Boise State,,Nevada,W,5,27,5.4,1,matt-miller-6
Malcolm Mitchell,2011-10-01,5,Georgia,,Mississippi State,W,5,60,12.0,1,malcolm-mitchell-2
Donte Moncrief,2011-10-01,5,Mississippi,@,Fresno State,W,1,57,57.0,0,donte-moncrief-1
Eric Monette,2011-10-01,5,Western Michigan,@,Connecticut,W,1,4,4.0,0,eric-monette-1
Jerod Monk,2011-10-01,4,Baylor,@,Kansas State,L,2,10,5.0,1,jerod-monk-1
Clayton Moore,2011-10-01,5,Akron,@,Eastern Michigan,L,1,8,8.0,1,clayton-moore-1
Donte Moore,2011-10-01,4,Rice,@,Southern Mississippi,L,2,17,8.5,0,donte-moore-1
Hollis Moore,2011-10-01,4,Troy,,Alabama-Birmingham,W,1,16,16.0,0,hollis-moore-1
Isiah Moore,2011-10-01,5,Connecticut,,Western Michigan,L,2,18,9.0,0,isiah-moore-1
Kashif Moore,2011-10-01,5,Connecticut,,Western Michigan,L,8,112,14.0,2,kashif-moore-1
Kirby Moore,2011-10-01,4,Boise State,,Nevada,W,1,20,20.0,0,kirby-moore-1
Martel Moore,2011-10-01,5,Northern Illinois,@,Central Michigan,L,6,130,21.7,1,martel-moore-1
Alfred Morris,2011-10-01,4,Florida Atlantic,@,Louisiana,L,2,10,5.0,0,alfred-morris-1
Richard Morrison,2011-10-01,5,Arizona,@,Southern California,L,1,7,7.0,0,richard-morrison-1
Derek Moye,2011-10-01,5,Penn State,@,Indiana,W,6,158,26.3,1,derek-moye-1
Dre Muhammad,2011-10-01,5,Indiana,,Penn State,L,1,5,5.0,0,dre-muhammad-1
Jordan Najvar,2011-10-01,4,Baylor,@,Kansas State,L,3,21,7.0,0,jordan-najvar-1
Rajion Neal,2011-10-01,4,Tennessee,,Buffalo,W,1,14,14.0,0,rajion-neal-1
Ryan Nehlen,2011-10-01,5,West Virginia,,Bowling Green State,W,1,15,15.0,1,ryan-nehlen-1
Alex Neutz,2011-10-01,5,Buffalo,@,Tennessee,L,2,19,9.5,0,alex-neutz-1
Keith Nichol,2011-10-01,5,Michigan State,@,Ohio State,W,2,21,10.5,0,keith-nichol-1
Gary Nova,2011-10-01,4,Rutgers,@,Syracuse,W,1,9,9.0,0,gary-nova-1
Kyle Nunn,2011-10-01,5,San Jose State,@,Colorado State,W,1,3,3.0,0,kyle-nunn-1
Uzoma Nwachukwu,2011-10-01,4,Texas A&M,N,Arkansas,L,4,35,8.8,0,uzoma-nwachukwu-1
Chris Nwoke,2011-10-01,5,Colorado State,,San Jose State,L,3,18,6.0,0,chris-nwoke-1
Connor Odykirk,2011-10-01,5,Central Michigan,,Northern Illinois,W,2,8,4.0,0,connor-odykirk-1
Josh Oglesby,2011-10-01,5,Virginia Tech,,Clemson,L,1,9,9.0,0,josh-oglesby-1
Jamize Olawale,2011-10-01,5,North Texas,@,Tulsa,L,1,7,7.0,0,jamize-olawale-1
Branden Oliver,2011-10-01,5,Buffalo,@,Tennessee,L,2,13,6.5,0,branden-oliver-1
Briggs Orsbon,2011-10-01,5,Ball State,@,Oklahoma,L,1,6,6.0,0,briggs-orsbon-1
Ryan Otten,2011-10-01,5,San Jose State,@,Colorado State,W,6,112,18.7,1,ryan-otten-1
Michael Outlaw,2011-10-01,5,North Texas,@,Tulsa,L,2,11,5.5,0,michael-outlaw-1
Chris Owusu,2011-10-01,4,Stanford,,UCLA,W,6,48,8.0,1,chris-owusu-1
Eric Page,2011-10-01,5,Toledo,@,Temple,W,4,26,6.5,0,eric-page-1
Nathan Palmer,2011-10-01,5,Northern Illinois,@,Central Michigan,L,1,12,12.0,0,nathan-palmer-1
Tobias Palmer,2011-10-01,5,North Carolina State,,Georgia Tech,L,2,6,3.0,0,tobias-palmer-1
Chris Pantale,2011-10-01,5,Boston College,,Wake Forest,L,2,13,6.5,0,chris-pantale-1
Parker,2011-10-01,4,Louisville,,Marshall,L,1,9,9.0,0,parker-1
Danny Parker,2011-10-01,5,Duke,@,Florida International,W,1,10,10.0,0,danny-parker-1
Quinton Patton,2011-10-01,5,Louisiana Tech,,Hawaii,L,8,126,15.8,1,quinton-patton-1
Felton Payton,2011-10-01,4,Troy,,Alabama-Birmingham,W,1,4,4.0,0,felton-payton-1
Isaiah Pead,2011-10-01,5,Cincinnati,@,Miami (OH),W,2,5,2.5,0,isaiah-pead-1
Jacob Pedersen,2011-10-01,5,Wisconsin,,Nebraska,W,3,49,16.3,0,jacob-pedersen-1
Brandon Pendergrass,2011-10-01,4,Wake Forest,@,Boston College,W,1,7,7.0,0,brandon-pendergrass-1
Harry Peoples,2011-10-01,5,Louisiana,,Florida Atlantic,W,12,176,14.7,1,harry-peoples-1
Ladarius Perkins,2011-10-01,5,Mississippi State,@,Georgia,L,1,6,6.0,0,ladarius-perkins-1
Darriet Perry,2011-10-01,5,Florida International,,Duke,L,3,32,10.7,0,darriet-perry-1
Turner Petersen,2011-10-01,4,Rice,@,Southern Mississippi,L,1,14,14.0,0,turner-petersen-1
Deangelo Peterson,2011-10-01,5,Louisiana State,,Kentucky,W,2,22,11.0,0,deangelo-peterson-1
Aaron Pflugrad,2011-10-01,5,Arizona State,,Oregon State,W,3,31,10.3,0,aaron-pflugrad-1
Kale Pick,2011-10-01,4,Kansas,,Texas Tech,L,4,31,7.8,1,kale-pick-1
A.J. Pickens,2011-10-01,5,Arizona State,,Oregon State,W,3,35,11.7,1,aj-pickens-1
Bernard Pierce,2011-10-01,5,Temple,,Toledo,L,1,37,37.0,0,bernard-pierce-1
Casey Pierce,2011-10-01,5,Kent State,@,Ohio,L,1,7,7.0,0,casey-pierce-1
Chris Polk,2011-10-01,5,Washington,@,Utah,W,3,16,5.3,0,chris-polk-1
Royce Pollard,2011-10-01,5,Hawaii,@,Louisiana Tech,W,10,216,21.6,3,royce-pollard-1
Tauren Poole,2011-10-01,4,Tennessee,,Buffalo,W,1,32,32.0,0,tauren-poole-1
Andrew Power,2011-10-01,5,North Texas,@,Tulsa,L,1,4,4.0,0,andrew-power-1
Quron Pratt,2011-10-01,4,Rutgers,@,Syracuse,W,6,56,9.3,0,quron-pratt-1
A.J. Price,2011-10-01,5,Akron,@,Eastern Michigan,L,2,26,13.0,0,aj-price-1
Hutson Prioleau,2011-10-01,4,Texas A&M,N,Arkansas,L,2,8,4.0,0,hutson-prioleau-1
Nick Provo,2011-10-01,5,Syracuse,,Rutgers,L,4,50,12.5,0,nick-provo-1
Tyler Purvis,2011-10-01,5,North Carolina State,,Georgia Tech,L,4,33,8.3,2,tyler-purvis-1
Bobby Rainey,2011-10-01,4,Western Kentucky,,Arkansas State,L,3,68,22.7,1,bobby-rainey-1
Chris Rainey,2011-10-01,5,Florida,,Alabama,L,3,32,10.7,0,chris-rainey-1
Rueben Randle,2011-10-01,5,Louisiana State,,Kentucky,W,1,37,37.0,0,rueben-randle-1
Bobby Ratliff,2011-10-01,4,Washington State,@,Colorado,W,4,36,9.0,0,bobby-ratliff-1
Trent Ratterree,2011-10-01,4,Oklahoma,,Ball State,W,1,6,6.0,0,trent-ratterree-1
Chleb Ravenell,2011-10-01,5,Western Michigan,@,Connecticut,W,9,123,13.7,2,chleb-ravenell-1
Silas Redd,2011-10-01,5,Penn State,@,Indiana,W,1,-3,-3.0,0,silas-redd-1
Jordan Reed,2011-10-01,5,Florida,,Alabama,L,5,31,6.2,0,jordan-reed-1
Lucas Reed,2011-10-01,5,New Mexico,,New Mexico State,L,1,8,8.0,0,lucas-reed-1
Verlon Reed,2011-10-01,5,Ohio State,,Michigan State,L,4,43,10.8,0,verlon-reed-1
Tevin Reese,2011-10-01,4,Baylor,@,Kansas State,L,5,86,17.2,1,tevin-reese-1
Tannar Rehrer,2011-10-01,5,Memphis,@,Middle Tennessee State,L,10,72,7.2,0,tannar-rehrer-1
Darius Reynolds,2011-10-01,4,Iowa State,,Texas,L,6,70,11.7,0,darius-reynolds-1
