Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
J Leman,2007-09-15,3,Illinois,@,Syracuse,W,0,0,0,1,j-leman-1
Haydrian Lewis,2007-09-15,3,Clemson,,Furman,W,0,0,0,2,haydrian-lewis-1
Eric Lively,2007-09-15,3,Akron,@,Indiana,L,0,0,0,1,eric-lively-1
Michael Lockett,2007-09-15,3,Wake Forest,,Army,W,0,0,0,1,michael-lockett-1
Josh Lumar,2007-09-15,2,Tulane,,Houston,L,0,0,0,1,josh-lumar-1
Nate Lyles,2007-09-15,3,Virginia,@,North Carolina,W,0,0,0,1,nate-lyles-1
Ryan Marando,2007-09-15,3,Indiana,,Akron,W,0,0,0,1,ryan-marando-1
Brian Mattison,2007-09-15,3,Iowa,@,Iowa State,L,0,0,0,1,brian-mattison-1
Omar McDonnaugh-Hale,2007-09-15,3,Temple,@,Connecticut,L,0,0,0,1,omar-mcdonnaugh-hale-1
J.J. Milbrook,2007-09-15,3,East Carolina,,Southern Mississippi,L,0,0,0,1,jj-milbrook-1
Roy Miller,2007-09-15,3,Texas,@,Central Florida,W,0,0,0,1,roy-miller-1
Michael Mitchell,2007-09-15,3,Ohio,@,Virginia Tech,L,0,0,0,1,michael-mitchell-1
Nick Moore,2007-09-15,3,Baylor,,Texas State,W,0,0,0,1,nick-moore-2
Taji Morris,2007-09-15,3,Boston College,@,Georgia Tech,W,0,0,0,1,taji-morris-1
Dustin Mouzon,2007-09-15,3,Mississippi,@,Vanderbilt,L,0,0,0,1,dustin-mouzon-1
Captain Munnerlyn,2007-09-15,3,South Carolina,,South Carolina State,W,0,0,0,1,captain-munnerlyn-1
Siua Musika,2007-09-15,3,Idaho,@,Washington State,L,0,0,0,1,siua-musika-1
J.C. Neal,2007-09-15,3,North Carolina State,,Wofford,W,0,0,0,1,jc-neal-1
Chris Nwoko,2007-09-15,3,New Mexico State,,Texas-El Paso,W,0,0,0,1,chris-nwoko-1
Max Onyegbule,2007-09-15,3,Kansas,,Toledo,W,0,0,0,1,max-onyegbule-1
Ben Owens,2007-09-15,2,Arkansas State,,Southern Methodist,W,0,0,0,1,ben-owens-1
Jeffrey Owens,2007-09-15,3,Georgia,,Western Carolina,W,0,0,0,1,jeffrey-owens-1
Ryan Palmer,2007-09-15,3,Texas,@,Central Florida,W,0,0,0,1,ryan-palmer-1
Lester Richmond,2007-09-15,3,Toledo,@,Kansas,L,0,0,0,1,lester-richmond-1
Darrell Robertson,2007-09-15,3,Georgia Tech,,Boston College,L,0,0,0,1,darrell-robertson-1
Charlie Rockwood,2007-09-15,3,Army,@,Wake Forest,L,0,0,0,1,charlie-rockwood-1
Bo Ruud,2007-09-15,3,Nebraska,,Southern California,L,0,0,0,1,bo-ruud-1
Jonal Saint-Dic,2007-09-15,3,Michigan State,,Pittsburgh,W,0,0,0,2,jonal-saint-dic-1
Cergile Sincere,2007-09-15,3,Florida Atlantic,,Minnesota,W,0,0,0,2,cergile-sincere-1
Clint Sintim,2007-09-15,3,Virginia,@,North Carolina,W,0,0,0,1,clint-sintim-1
Zack Slate,2007-09-15,3,East Carolina,,Southern Mississippi,L,0,0,0,1,zack-slate-1
Matt Slater,2007-09-15,3,UCLA,@,Utah,L,0,0,0,1,matt-slater-1
Corey Small,2007-09-15,3,Florida Atlantic,,Minnesota,W,0,0,0,1,corey-small-1
Brian Smith,2007-09-15,3,Notre Dame,@,Michigan,L,0,0,0,1,brian-smith-2
C.J. Spillman,2007-09-15,3,Marshall,,New Hampshire,L,0,0,0,1,cj-spillman-1
Craig Stevens,2007-09-15,3,Auburn,,Mississippi State,L,0,0,0,1,craig-stevens-2
Alex Suber,2007-09-15,3,Middle Tennessee State,@,Louisiana State,L,0,0,0,1,alex-suber-1
Stryker Sulak,2007-09-15,3,Missouri,,Western Michigan,W,0,0,0,1,stryker-sulak-1
O.J. Swift,2007-09-15,3,New Mexico,@,Arizona,W,2,69,0,1,oj-swift-1
Hilee Taylor,2007-09-15,3,North Carolina,,Virginia,L,0,0,0,1,hilee-taylor-1
Rickey Thenarse,2007-09-15,3,Nebraska,,Southern California,L,0,0,0,1,rickey-thenarse-1
Brandon Thompson,2007-09-15,3,Army,@,Wake Forest,L,0,0,0,1,brandon-thompson-1
Devon Torrence,2007-09-15,3,Ohio State,@,Washington,W,0,0,0,1,devon-torrence-1
Greg Trent,2007-09-15,3,Washington State,,Idaho,W,0,0,0,1,greg-trent-1
Dejuan Tribble,2007-09-15,3,Boston College,@,Georgia Tech,W,0,0,0,1,dejuan-tribble-1
Steven Turner,2007-09-15,2,Memphis,,Jacksonville State,W,0,0,0,1,steven-turner-1
Vance Walker,2007-09-15,3,Georgia Tech,,Boston College,L,0,0,0,1,vance-walker-1
Michael Walsh,2007-09-15,3,Navy,,Ball State,L,0,0,0,1,michael-walsh-1
Donovan Warren,2007-09-15,3,Michigan,,Notre Dame,W,0,0,0,1,donovan-warren-1
Quinton Wesley,2007-09-15,3,Mississippi State,@,Auburn,W,0,0,0,1,quinton-wesley-1
Chaz West,2007-09-15,3,Central Michigan,@,Purdue,L,0,0,0,1,chaz-west-1
Brian Williams,2007-09-15,3,Washington State,,Idaho,W,0,0,0,1,brian-williams-5
Laquincy Williams,2007-09-15,3,Louisiana,,McNeese State,L,0,0,0,1,laquincy-williams-1
Torri Williams,2007-09-15,3,Purdue,,Central Michigan,W,0,0,0,1,torri-williams-1
Eddie Young,2007-09-15,3,California,,Louisiana Tech,W,0,0,0,1,eddie-young-1
Lawrence Young,2007-09-15,2,Central Florida,,Texas,L,0,0,0,2,lawrence-young-1
Willie Young,2007-09-15,3,North Carolina State,,Wofford,W,0,0,0,1,willie-young-1
Billy Chavis,2007-09-20,4,Texas A&M,@,Miami (FL),L,0,0,0,1,billy-chavis-1
Willie Cooper,2007-09-20,4,Miami (FL),,Texas A&M,W,0,0,0,2,willie-cooper-1
Mark Dodge,2007-09-20,4,Texas A&M,@,Miami (FL),L,0,0,0,1,mark-dodge-1
Kellen Heard,2007-09-20,4,Texas A&M,@,Miami (FL),L,0,0,0,1,kellen-heard-1
Tavares Jones,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,0,0,0,1,tavares-jones-1
Jeremy Kellem,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,0,0,0,1,jeremy-kellem-1
Chris McCoy,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,0,0,0,1,chris-mccoy-1
Eric Moncur,2007-09-20,4,Miami (FL),,Texas A&M,W,0,0,0,1,eric-moncur-1
Erik Walden,2007-09-20,4,Middle Tennessee State,,Western Kentucky,L,0,0,0,1,erik-walden-1
Joshua Abrams,2007-09-22,4,Ohio,,Wyoming,L,0,0,0,1,joshua-abrams-1
Adekunle Akingba,2007-09-22,4,Buffalo,,Baylor,L,0,0,0,1,adekunle-akingba-1
Alex Albright,2007-09-22,4,Boston College,,Army,W,0,0,0,1,alex-albright-1
Dominique Barber,2007-09-22,4,Minnesota,,Purdue,L,0,0,0,1,dominique-barber-1
Deante Battle,2007-09-22,4,Northwestern,@,Ohio State,L,0,0,0,1,deante-battle-1
Wesley Beck,2007-09-22,4,New Mexico,,Sacramento State,W,0,0,0,1,wesley-beck-1
Beau Bell,2007-09-22,4,Nevada-Las Vegas,,Utah,W,0,0,0,1,beau-bell-1
Tony Bell,2007-09-22,3,Memphis,@,Central Florida,L,0,0,0,1,tony-bell-2
Andrew Blevins,2007-09-22,4,Idaho,,Northern Illinois,L,0,0,0,1,andrew-blevins-1
Demario Bobo,2007-09-22,4,Mississippi State,,Gardner-Webb,W,0,0,0,2,demario-bobo-1
Will Bonilla,2007-09-22,4,Southern Methodist,@,Texas Christian,L,0,0,0,1,will-bonilla-1
Jahmal Brown,2007-09-22,3,Bowling Green State,,Temple,W,0,0,0,1,jahmal-brown-1
Titus Brown,2007-09-22,4,Mississippi State,,Gardner-Webb,W,0,0,0,1,titus-brown-1
Eddie Burk,2007-09-22,4,Ball State,@,Nebraska,L,0,0,0,1,eddie-burk-1
Victor Butler,2007-09-22,4,Oregon State,@,Arizona State,L,0,0,0,1,victor-butler-1
Caleb Campbell,2007-09-22,4,Army,@,Boston College,L,0,0,0,1,caleb-campbell-1
Isaiah Carter,2007-09-22,4,Texas-El Paso,,Texas Southern,W,0,0,0,1,isaiah-carter-1
Zach Carter,2007-09-22,4,Oklahoma State,,Texas Tech,W,0,0,0,1,zach-carter-1
Tony Clark,2007-09-22,4,Georgia Tech,@,Virginia,L,0,0,0,1,tony-clark-1
Brandon Crawford,2007-09-22,4,Ball State,@,Nebraska,L,0,0,0,1,brandon-crawford-1
Andre Crenshaw,2007-09-22,4,Oregon,@,Stanford,W,0,0,0,1,andre-crenshaw-1
Maurice Cummings,2007-09-22,4,Oklahoma State,,Texas Tech,W,0,0,0,1,maurice-cummings-1
Aaron Curry,2007-09-22,4,Wake Forest,,Maryland,W,0,0,0,1,aaron-curry-1
Joe Dale,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,0,0,0,1,joe-dale-1
Dietrich Davis,2007-09-22,4,Rice,@,Texas,L,0,0,0,1,dietrich-davis-1
Will Davis,2007-09-22,4,Illinois,@,Indiana,W,0,0,0,1,will-davis-1
Thomas Decoud,2007-09-22,4,California,,Arizona,W,0,0,0,1,thomas-decoud-1
Michael Dominguez,2007-09-22,4,Florida International,@,Kansas,L,0,0,0,1,michael-dominguez-1
Chinonso Echebelem,2007-09-22,3,Tulane,,Southeastern Louisiana,W,0,0,0,1,chinonso-echebelem-1
Larry English,2007-09-22,4,Northern Illinois,@,Idaho,W,0,0,1,1,larry-english-1
Zac Etheridge,2007-09-22,4,Auburn,,New Mexico State,W,0,0,0,1,zac-etheridge-1
Jeffrey Fitzgerald,2007-09-22,4,Virginia,,Georgia Tech,W,0,0,0,1,jeffrey-fitzgerald-1
Keith Fitzhugh,2007-09-22,4,Mississippi State,,Gardner-Webb,W,0,0,0,1,keith-fitzhugh-1
Grant Fleming,2007-09-22,4,Louisiana,,Troy,L,0,0,0,1,grant-fleming-1
Keith Forestal,2007-09-22,4,Toledo,,Iowa State,W,0,0,0,1,keith-forestal-1
Brooks Foster,2007-09-22,4,North Carolina,@,South Florida,L,0,0,0,1,brooks-foster-1
Brandon Ghee,2007-09-22,4,Wake Forest,,Maryland,W,0,0,0,1,brandon-ghee-1
Brandon Graham,2007-09-22,4,Michigan,,Penn State,W,0,0,0,1,brandon-graham-1
Levirt Griffin,2007-09-22,3,Stanford,,Oregon,L,0,0,0,1,levirt-griffin-1
Chris Hampton,2007-09-22,4,South Carolina,@,Louisiana State,L,0,0,0,1,chris-hampton-1
Jacob Hardwick,2007-09-22,3,Bowling Green State,,Temple,W,0,0,0,1,jacob-hardwick-1
Antonio Harris,2007-09-22,3,Tulane,,Southeastern Louisiana,W,0,0,0,1,antonio-harris-1
Justin Harrison,2007-09-22,4,Illinois,@,Indiana,W,0,0,0,1,justin-harrison-1
Erin Henderson,2007-09-22,4,Maryland,@,Wake Forest,L,0,0,0,1,erin-henderson-1
Matt Hewitt,2007-09-22,3,Arkansas,,Kentucky,L,0,0,0,1,matt-hewitt-1
Dere Hicks,2007-09-22,4,Illinois,@,Indiana,W,0,0,0,1,dere-hicks-1
Tommie Hill,2007-09-22,3,Colorado State,@,Houston,L,1,6,0,1,tommie-hill-1
Paul Homer,2007-09-22,4,Washington,@,UCLA,L,0,0,0,1,paul-homer-1
Mortty Ivy,2007-09-22,4,West Virginia,,East Carolina,W,0,0,0,1,mortty-ivy-1
Kenny Iwebema,2007-09-22,4,Iowa,@,Wisconsin,L,0,0,0,1,kenny-iwebema-1
Tim Jamison,2007-09-22,4,Michigan,,Penn State,W,0,0,0,1,tim-jamison-1
Jeremy Jarmon,2007-09-22,4,Kentucky,@,Arkansas,W,0,0,0,2,jeremy-jarmon-1
Darcel Johnson,2007-09-22,3,Arkansas,,Kentucky,L,0,0,0,1,darcel-johnson-1
Michael Johnson,2007-09-22,4,Georgia Tech,@,Virginia,L,0,0,0,1,michael-johnson-2
Scott Johnson,2007-09-22,4,Brigham Young,,Air Force,W,0,0,0,1,scott-johnson-2
Tyrell Johnson,2007-09-22,3,Arkansas State,@,Tennessee,L,0,0,0,1,tyrell-johnson-1
Andre Jones,2007-09-22,4,Akron,,Kent State,W,0,0,0,1,andre-jones-2
Brandon Jones,2007-09-22,4,Southern Methodist,@,Texas Christian,L,0,0,0,1,brandon-jones-6
Malcolm Jones,2007-09-22,3,Memphis,@,Central Florida,L,0,0,0,1,malcolm-jones-3
Adam Kadela,2007-09-22,4,Northwestern,@,Ohio State,L,0,0,0,1,adam-kadela-1
Jared Kimmel,2007-09-22,4,Syracuse,@,Louisville,W,0,0,0,1,jared-kimmel-1
Mike Klinkenborg,2007-09-22,4,Iowa,@,Wisconsin,L,0,0,0,1,mike-klinkenborg-1
Jordan Lake,2007-09-22,4,Baylor,@,Buffalo,W,0,0,0,2,jordan-lake-1
John Larson,2007-09-22,4,Kansas,,Florida International,W,0,0,0,2,john-larson-1
Kenny Lewis,2007-09-22,3,Bowling Green State,,Temple,W,1,35,1,1,kenny-lewis-1
John Mackey,2007-09-22,4,Akron,,Kent State,W,0,0,0,1,john-mackey-1
Marc Magro,2007-09-22,4,West Virginia,,East Carolina,W,0,0,0,1,marc-magro-1
P.J. Mahone,2007-09-22,3,Bowling Green State,,Temple,W,0,0,0,1,pj-mahone-1
J.T. Mapu,2007-09-22,4,Tennessee,,Arkansas State,W,0,0,0,1,jt-mapu-1
Jameel McClain,2007-09-22,4,Syracuse,@,Louisville,W,0,0,0,1,jameel-mcclain-1
Javon McKinnon,2007-09-22,3,Arkansas State,@,Tennessee,L,0,0,0,1,javon-mckinnon-1
Chris Meadows,2007-09-22,4,UCLA,,Washington,W,0,0,0,1,chris-meadows-1
Kevin Mitchell,2007-09-22,4,Illinois,@,Indiana,W,0,0,0,1,kevin-mitchell-1
Joe Mortensen,2007-09-22,4,Kansas,,Florida International,W,0,0,0,1,joe-mortensen-1
Jayme Murphy,2007-09-22,4,Iowa,@,Wisconsin,L,0,0,0,1,jayme-murphy-1
Andre Neblett,2007-09-22,4,Temple,@,Bowling Green State,L,0,0,0,1,andre-neblett-1
Adamm Oliver,2007-09-22,4,Georgia Tech,@,Virginia,L,0,0,0,1,adamm-oliver-1
Nick Osborn,2007-09-22,3,San Diego State,,Portland State,W,0,0,0,1,nick-osborn-1
Will Patterson,2007-09-22,4,Indiana,,Illinois,L,0,0,0,1,will-patterson-1
Alex Polito,2007-09-22,4,Connecticut,@,Pittsburgh,W,0,0,0,1,alex-polito-1
Zach Potter,2007-09-22,4,Nebraska,,Ball State,W,0,0,0,1,zach-potter-1
Tyronne Pruitt,2007-09-22,4,Boston College,,Army,W,0,0,0,1,tyronne-pruitt-1
John Rabold,2007-09-22,4,Air Force,@,Brigham Young,L,0,0,0,1,john-rabold-1
Andre Revels,2007-09-22,4,Cincinnati,,Marshall,W,0,0,0,1,andre-revels-1
David Roach,2007-09-22,4,Texas Christian,,Southern Methodist,W,0,0,0,1,david-roach-1
Quincy Rogers,2007-09-22,4,Wyoming,@,Ohio,W,0,0,0,1,quincy-rogers-1
Matt Rupp,2007-09-22,3,Colorado State,@,Houston,L,0,0,0,1,matt-rupp-1
Anderson Russell,2007-09-22,4,Ohio State,,Northwestern,W,0,0,0,1,anderson-russell-1
Jonal Saint-Dic,2007-09-22,4,Michigan State,@,Notre Dame,W,0,0,0,1,jonal-saint-dic-1
Justin Scott,2007-09-22,4,Purdue,@,Minnesota,W,1,0,0,1,justin-scott-1
Trevor Scott,2007-09-22,4,Buffalo,,Baylor,L,0,0,0,2,trevor-scott-1
Cameron Sheffield,2007-09-22,4,Troy,@,Louisiana,W,0,0,0,1,cameron-sheffield-1
Malcolm Sheppard,2007-09-22,3,Arkansas,,Kentucky,L,0,0,0,1,malcolm-sheppard-1
Monte Simmons,2007-09-22,4,Kent State,@,Akron,L,0,0,0,1,monte-simmons-1
Carl Singleton,2007-09-22,4,Utah State,,San Jose State,L,0,0,0,1,carl-singleton-1
Lionell Singleton,2007-09-22,4,Florida International,@,Kansas,L,0,0,0,1,lionell-singleton-1
Allan Smith,2007-09-22,4,Boston College,,Army,W,0,0,0,1,allan-smith-1
Clinton Snyder,2007-09-22,3,Stanford,,Oregon,L,0,0,0,1,clinton-snyder-1
Jonathan Soto,2007-09-22,3,San Diego State,,Portland State,W,0,0,0,1,jonathan-soto-1
Craig Steltz,2007-09-22,4,Louisiana State,,South Carolina,W,0,0,0,1,craig-steltz-1
Tate Stewart,2007-09-22,3,Houston,,Colorado State,W,0,0,0,1,tate-stewart-1
Stevenson Sylvester,2007-09-22,4,Utah,@,Nevada-Las Vegas,L,0,0,0,1,stevenson-sylvester-1
Hilee Taylor,2007-09-22,4,North Carolina,@,South Florida,L,0,0,0,1,hilee-taylor-1
Daniel Te'o-Nesheim,2007-09-22,4,Washington,@,UCLA,L,0,0,0,1,daniel-teo-nesheim-1
Jeremy Thompson,2007-09-22,4,Wake Forest,,Maryland,W,0,0,0,1,jeremy-thompson-1
Syd'Quan Thompson,2007-09-22,4,California,,Arizona,W,0,0,0,1,sydquan-thompson-1
Rodney Van,2007-09-22,4,UCLA,,Washington,W,0,0,0,1,rodney-van-1
Jason Venson,2007-09-22,3,Central Florida,,Memphis,W,0,0,0,1,jason-venson-1
Terrell Vinson,2007-09-22,4,Purdue,@,Minnesota,W,0,0,0,1,terrell-vinson-1
Philip Wheeler,2007-09-22,4,Georgia Tech,@,Virginia,L,0,0,0,1,philip-wheeler-1
Darryl Williams,2007-09-22,3,Colorado State,@,Houston,L,0,0,0,1,darryl-williams-1
Julius Williams,2007-09-22,4,Connecticut,@,Pittsburgh,W,0,0,0,1,julius-williams-1
Thomas Williams,2007-09-22,3,Southern California,,Washington State,W,0,0,0,1,thomas-williams-1
Matt Wimsatt,2007-09-22,4,Navy,,Duke,W,0,0,0,1,matt-wimsatt-1
Chris Woods,2007-09-22,4,New Mexico State,@,Auburn,L,0,0,0,1,chris-woods-3
Stoney Woodson,2007-09-22,4,South Carolina,@,Louisiana State,L,0,0,0,1,stoney-woodson-1
Wesley Woodyard,2007-09-22,4,Kentucky,@,Arkansas,W,0,0,0,1,wesley-woodyard-1
Major Wright,2007-09-22,4,Florida,@,Mississippi,W,0,0,0,1,major-wright-1
Eric Young,2007-09-22,4,Eastern Michigan,,Howard,W,0,0,0,1,eric-young-3
Brandon Patterson,2007-09-27,4,Memphis,@,Arkansas State,L,0,0,0,1,brandon-patterson-1
Greg Terrell,2007-09-27,4,Memphis,@,Arkansas State,L,0,0,0,1,greg-terrell-1
Mortty Ivy,2007-09-28,5,West Virginia,@,South Florida,L,0,0,0,1,mortty-ivy-1
Tyrone McKenzie,2007-09-28,4,South Florida,,West Virginia,W,0,0,0,1,tyrone-mckenzie-1
Jerome Murphy,2007-09-28,4,South Florida,,West Virginia,W,0,0,0,1,jerome-murphy-1
Eric Wicks,2007-09-28,5,West Virginia,@,South Florida,L,0,0,0,1,eric-wicks-1
Jake Blackwood,2007-09-29,5,Georgia Tech,,Clemson,W,0,0,0,1,jake-blackwood-1
Eric Brock,2007-09-29,5,Auburn,@,Florida,W,0,0,0,1,eric-brock-1
Everette Brown,2007-09-29,4,Florida State,N,Alabama,W,0,0,0,1,everette-brown-1
Jahmal Brown,2007-09-29,4,Bowling Green State,,Western Kentucky,W,0,0,0,1,jahmal-brown-1
Kreg Brown,2007-09-29,5,Florida International,@,Middle Tennessee State,L,0,0,0,1,kreg-brown-1
Beau Brudzinski,2007-09-29,5,Toledo,,Western Michigan,L,0,0,0,1,beau-brudzinski-1
Marcus Buggs,2007-09-29,4,Vanderbilt,,Eastern Michigan,W,0,0,0,1,marcus-buggs-1
Calais Campbell,2007-09-29,5,Miami (FL),,Duke,W,0,0,0,2,calais-campbell-1
Caleb Campbell,2007-09-29,5,Army,,Temple,W,0,0,0,1,caleb-campbell-1
Reggie Carter,2007-09-29,5,UCLA,@,Oregon State,W,0,0,0,1,reggie-carter-2
Ian Clark,2007-09-29,5,New Mexico,,Brigham Young,L,0,0,0,1,ian-clark-1
Nelson Coleman,2007-09-29,4,Tulsa,,Alabama-Birmingham,W,0,0,0,1,nelson-coleman-1
Evan Cooper,2007-09-29,5,Temple,@,Army,L,0,0,0,1,evan-cooper-1
Allan Cozart,2007-09-29,5,Eastern Michigan,@,Vanderbilt,L,0,0,0,1,allan-cozart-1
Shawn Crable,2007-09-29,5,Michigan,@,Northwestern,W,0,0,0,1,shawn-crable-1
Brandon Crawford,2007-09-29,5,Ball State,,Buffalo,W,0,0,0,1,brandon-crawford-1
Dexter Davis,2007-09-29,5,Arizona State,@,Stanford,W,0,0,0,1,dexter-davis-1
Alton Dixon,2007-09-29,5,Texas A&M,,Baylor,W,0,0,0,1,alton-dixon-1
Victor Doman,2007-09-29,5,Central Michigan,,Northern Illinois,W,0,0,0,1,victor-doman-1
Ras-I Dowling,2007-09-29,5,Virginia,,Pittsburgh,W,0,0,0,1,ras-i-dowling-1
Marcus Ezeff,2007-09-29,5,California,@,Oregon,W,0,0,0,1,marcus-ezeff-1
Josh Ferguson,2007-09-29,5,Purdue,,Notre Dame,W,0,0,0,1,josh-ferguson-1
Daryl Forte,2007-09-29,5,Nevada-Las Vegas,@,Nevada,L,0,0,0,1,daryl-forte-1
Elston Forte,2007-09-29,4,Arkansas,,North Texas,W,0,0,0,1,elston-forte-1
Matt Garris,2007-09-29,5,Florida International,@,Middle Tennessee State,L,0,0,0,1,matt-garris-1
Anthony Glover,2007-09-29,5,Middle Tennessee State,,Florida International,W,0,0,0,1,anthony-glover-1
Travis Goethel,2007-09-29,5,Arizona State,@,Stanford,W,0,0,0,1,travis-goethel-1
Brandon Graham,2007-09-29,5,Michigan,@,Northwestern,W,0,0,0,1,brandon-graham-1
Justin Harrison,2007-09-29,5,Illinois,,Penn State,W,0,0,0,1,justin-harrison-1
Greg Hay,2007-09-29,5,Toledo,,Western Michigan,L,0,0,0,1,greg-hay-1
Geno Hayes,2007-09-29,4,Florida State,N,Alabama,W,0,0,0,1,geno-hayes-1
Anthony Heygood,2007-09-29,5,Purdue,,Notre Dame,W,0,0,0,1,anthony-heygood-1
Earl Heyman,2007-09-29,5,Louisville,@,North Carolina State,W,0,0,0,1,earl-heyman-1
Cameron Heyward,2007-09-29,5,Ohio State,@,Minnesota,W,0,0,0,1,cameron-heyward-1
Maurice Holman,2007-09-29,4,North Texas,@,Arkansas,L,0,0,0,1,maurice-holman-1
Mike Humpal,2007-09-29,5,Iowa,,Indiana,L,0,0,0,1,mike-humpal-1
Josh Hunt,2007-09-29,5,Eastern Michigan,@,Vanderbilt,L,0,0,0,1,josh-hunt-1
Tony Jenkins,2007-09-29,5,Syracuse,@,Miami (OH),L,0,0,0,1,tony-jenkins-1
Troy Johnson,2007-09-29,5,Iowa,,Indiana,L,0,0,0,1,troy-johnson-1
Jeremy Jones,2007-09-29,5,Texas-El Paso,@,Southern Methodist,W,0,0,0,1,jeremy-jones-2
Bryan Kehl,2007-09-29,5,Brigham Young,@,New Mexico,W,0,0,0,1,bryan-kehl-1
Thomas Keith,2007-09-29,5,Central Michigan,,Northern Illinois,W,0,0,0,1,thomas-keith-1
Jeremy Kellem,2007-09-29,5,Middle Tennessee State,,Florida International,W,0,0,0,1,jeremy-kellem-1
Alex Krutsch,2007-09-29,5,Northern Illinois,@,Central Michigan,L,0,0,0,1,alex-krutsch-1
Deandre Levy,2007-09-29,5,Wisconsin,,Michigan State,W,0,0,0,1,deandre-levy-1
Kenny Mainor,2007-09-29,5,Troy,,Louisiana-Monroe,W,0,0,0,1,kenny-mainor-1
Orion Martin,2007-09-29,5,Virginia Tech,,North Carolina,W,0,0,0,1,orion-martin-1
Sherrod Martin,2007-09-29,5,Troy,,Louisiana-Monroe,W,0,0,0,1,sherrod-martin-1
Dre Moore,2007-09-29,5,Maryland,@,Rutgers,W,0,0,0,1,dre-moore-1
Cory Muse,2007-09-29,5,Southern Methodist,,Texas-El Paso,L,0,0,0,1,cory-muse-1
Siua Musika,2007-09-29,5,Idaho,,Hawaii,L,0,0,0,1,siua-musika-1
Jeremy Navarre,2007-09-29,5,Maryland,@,Rutgers,W,0,0,0,1,jeremy-navarre-1
Johnell Neal,2007-09-29,4,Central Florida,,Louisiana,W,0,0,0,1,johnell-neal-1
Will Patterson,2007-09-29,5,Indiana,@,Iowa,W,0,0,0,1,will-patterson-1
Kenny Phillips,2007-09-29,5,Miami (FL),,Duke,W,0,0,0,1,kenny-phillips-1
Nick Polk,2007-09-29,5,Indiana,@,Iowa,W,0,0,0,1,nick-polk-1
Kelly Poppinga,2007-09-29,5,Brigham Young,@,New Mexico,W,0,0,0,1,kelly-poppinga-1
Richard Raglin,2007-09-29,5,Louisville,@,North Carolina State,W,0,0,0,1,richard-raglin-1
Jay Ross,2007-09-29,5,East Carolina,@,Houston,W,0,0,0,1,jay-ross-1
Ahtyba Rubin,2007-09-29,5,Iowa State,@,Nebraska,L,0,0,0,1,ahtyba-rubin-1
Bo Ruud,2007-09-29,5,Nebraska,,Iowa State,W,0,0,0,1,bo-ruud-1
Jonal Saint-Dic,2007-09-29,5,Michigan State,@,Wisconsin,L,0,0,0,1,jonal-saint-dic-1
Justin Sanders,2007-09-29,5,Illinois,,Penn State,W,0,0,0,1,justin-sanders-1
Kevin Sanders,2007-09-29,4,Alabama-Birmingham,@,Tulsa,L,0,0,0,1,kevin-sanders-1
Luke Sanders,2007-09-29,5,Louisiana State,@,Tulane,W,0,0,0,1,luke-sanders-1
Brian Sanford,2007-09-29,5,Temple,@,Army,L,0,0,0,1,brian-sanford-1
Rocky Schwartz,2007-09-29,4,Houston,,East Carolina,L,0,0,0,1,rocky-schwartz-1
Reggie Scott,2007-09-29,4,Tulane,,Louisiana State,L,0,0,0,1,reggie-scott-1
Trevor Scott,2007-09-29,5,Buffalo,@,Ball State,L,0,0,0,1,trevor-scott-1
Glenn Sharpe,2007-09-29,5,Miami (FL),,Duke,W,0,0,0,1,glenn-sharpe-1
John Shevlin,2007-09-29,5,Minnesota,,Ohio State,L,0,0,0,1,john-shevlin-1
Solomon Smart,2007-09-29,5,Nevada-Las Vegas,@,Nevada,L,0,0,0,1,solomon-smart-1
Deangelo Smith,2007-09-29,5,Cincinnati,@,San Diego State,W,0,0,0,1,deangelo-smith-1
Dorian Smith,2007-09-29,5,Oregon State,,UCLA,L,0,0,0,1,dorian-smith-1
James Smith,2007-09-29,5,Iowa State,@,Nebraska,L,0,0,0,1,james-smith-3
Ty Steinkuhler,2007-09-29,5,Nebraska,,Iowa State,W,0,0,0,1,ty-steinkuhler-1
Alex Suber,2007-09-29,5,Middle Tennessee State,,Florida International,W,0,0,0,1,alex-suber-1
Terrell Thomas,2007-09-29,4,Southern California,@,Washington,W,0,0,0,1,terrell-thomas-1
Greg Trent,2007-09-29,5,Washington State,@,Arizona,L,0,0,0,1,greg-trent-1
Michael Tuohy,2007-09-29,5,New Mexico,,Brigham Young,L,0,0,0,1,michael-tuohy-1
Chris Turner,2007-09-29,5,Maryland,@,Rutgers,W,0,0,0,1,chris-turner-1
Victor Ugenyi,2007-09-29,5,Army,,Temple,W,0,0,0,1,victor-ugenyi-1
Jonathon Vance,2007-09-29,5,Louisiana,@,Central Florida,L,0,0,0,1,jonathon-vance-1
L.T. Walker,2007-09-29,5,Louisville,@,North Carolina State,W,0,0,0,1,lt-walker-1
Aaron Ware,2007-09-29,5,UCLA,@,Oregon State,W,0,0,0,1,aaron-ware-1
Jezreel Washington,2007-09-29,5,Louisiana,@,Central Florida,L,0,0,0,1,jezreel-washington-1
Aaron Weathers,2007-09-29,4,North Texas,@,Arkansas,L,0,0,0,1,aaron-weathers-1
