School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Auburn,109,2003-11-22,12,,Alabama,107,W,28,23,5,18,27,66.7,270,1,2,41,249,6.1,2,1,3,3,13,29,44.8,180,1,34,111,3.3,1,1,2,3,3
Ball St.,72,2003-11-22,12,,Bowling Green,73,L,14,41,-27,21,43,48.8,211,0,1,31,116,3.7,2,1,2,2,16,29,55.2,150,2,48,295,6.1,4,0,0,0,6
Baylor,41,2003-11-22,12,,Oklahoma St.,46,L,21,38,-17,21,33,63.6,219,1,0,41,170,4.1,1,0,0,3,11,22,50.0,180,2,44,283,6.4,3,2,0,2,5
Boston College,13,2003-11-22,12,@,Virginia Tech,25,W,34,27,7,15,28,53.6,232,2,2,54,229,4.2,2,2,4,4,13,27,48.1,187,0,40,203,5.1,3,2,0,2,3
Bowling Green,73,2003-11-22,11,@,Ball St.,72,W,41,14,27,16,29,55.2,150,2,0,48,295,6.1,4,0,0,6,21,43,48.8,211,0,31,116,3.7,2,1,1,2,2
BYU,66,2003-11-22,12,,Utah,104,L,0,3,-3,4,14,28.6,41,0,2,32,115,3.6,0,1,3,0,11,20,55.0,113,0,46,107,2.3,0,1,1,2,0
Buffalo,74,2003-11-22,12,@,Kent State,77,L,24,34,-10,18,28,64.3,172,2,0,52,262,5.0,1,1,1,3,16,38,42.1,211,1,35,239,6.8,3,1,0,1,4
California,97,2003-11-22,13,@,Stanford,101,W,28,16,12,26,38,68.4,359,3,1,38,174,4.6,1,3,4,4,16,35,45.7,207,2,30,77,2.6,0,1,1,2,2
Central Michigan,75,2003-11-22,12,@,Navy,7,L,34,63,-29,20,28,71.4,233,3,1,62,283,4.6,1,1,2,5,3,6,50.0,114,1,52,530,10.2,8,0,0,0,9
Cincinnati,2,2003-11-22,11,@,Memphis,6,L,16,21,-5,18,39,46.2,272,1,1,34,29,0.9,0,0,1,2,9,28,32.1,145,1,45,167,3.7,2,0,3,3,3
Clemson,14,2003-11-22,12,@,South Carolina,117,W,63,17,46,18,26,69.2,302,4,1,41,240,5.9,5,1,2,9,16,34,47.1,166,2,39,153,3.9,0,0,3,3,2
Colorado St.,85,2003-11-22,12,@,UNLV,92,W,24,23,1,17,26,65.4,214,1,2,40,182,4.6,2,1,3,3,12,27,44.4,172,0,48,168,3.5,1,0,0,0,2
Duke,15,2003-11-22,12,@,North Carolina,21,W,30,22,8,10,18,55.6,171,0,0,62,254,4.1,3,0,0,3,18,35,51.4,203,2,22,86,3.9,1,1,1,2,3
East Carolina,4,2003-11-22,11,@,Tulane,11,L,18,28,-10,13,27,48.1,126,0,2,43,213,5.0,2,0,2,2,14,20,70.0,227,4,38,82,2.2,0,0,1,1,4
Eastern Michigan,76,2003-11-22,12,@,Northern Illinois,79,L,24,38,-14,12,24,50.0,148,1,4,47,155,3.3,2,0,4,3,11,26,42.3,159,1,36,188,5.2,3,0,0,0,4
Georgia,111,2003-11-22,11,,Kentucky,112,W,30,10,20,24,38,63.2,289,0,0,46,153,3.3,3,0,0,3,21,36,58.3,137,0,28,75,2.7,1,0,1,1,1
Georgia Tech,17,2003-11-22,11,@,Virginia,24,L,17,29,-12,16,30,53.3,157,0,1,32,116,3.6,1,1,2,2,28,37,75.7,275,1,38,89,2.3,1,0,0,0,2
Hawaii,87,2003-11-22,11,,Army,65,W,59,28,31,42,61,68.9,543,3,3,33,198,6.0,4,0,3,8,27,41,65.9,338,1,24,60,2.5,2,2,2,4,4
Houston,5,2003-11-22,11,@,Louisville,18,L,45,66,-21,21,27,77.8,224,2,0,48,229,4.8,3,2,2,6,24,31,77.4,334,2,52,445,8.6,7,0,0,0,9
Idaho,133,2003-11-22,12,,Utah St.,93,W,20,13,7,21,35,60.0,250,0,0,43,143,3.3,2,1,1,2,30,45,66.7,322,1,28,114,4.1,0,1,0,1,1
Illinois,27,2003-11-22,12,,Northwestern,35,L,20,37,-17,32,56,57.1,281,0,4,34,122,3.6,1,2,6,2,3,9,33.3,24,0,70,444,6.3,4,1,1,2,5
Indiana,28,2003-11-22,12,,Purdue,38,L,16,24,-8,12,26,46.2,115,0,1,47,196,4.2,1,0,1,1,11,20,55.0,222,2,52,173,3.3,1,1,2,3,3
Iowa,29,2003-11-22,12,@,Wisconsin,40,W,27,21,6,8,27,29.6,66,1,2,34,201,5.9,2,1,3,3,14,31,45.2,194,0,50,171,3.4,3,1,3,4,3
Iowa St.,42,2003-11-22,11,@,Kansas,43,L,7,36,-29,10,28,35.7,79,0,2,36,97,2.7,1,0,2,1,18,28,64.3,221,1,44,180,4.1,3,0,1,1,5
Kansas,43,2003-11-22,12,,Iowa St.,42,W,36,7,29,18,28,64.3,221,1,1,44,180,4.1,3,0,1,5,10,28,35.7,79,0,36,97,2.7,1,0,2,2,1
Kansas St.,44,2003-11-22,13,,Missouri,115,W,24,14,10,7,16,43.8,70,0,1,69,367,5.3,3,1,2,3,14,28,50.0,155,1,29,109,3.8,1,0,1,1,2
Kent State,77,2003-11-22,12,,Buffalo,74,W,34,24,10,16,38,42.1,211,1,0,35,239,6.8,3,1,1,4,18,28,64.3,172,2,52,262,5.0,1,1,0,1,3
Kentucky,112,2003-11-22,11,@,Georgia,111,L,10,30,-20,21,36,58.3,137,0,1,28,75,2.7,1,0,1,1,24,38,63.2,289,0,46,153,3.3,3,0,0,0,3
UL Monroe,130,2003-11-22,12,@,Troy,129,L,24,28,-4,28,52,53.8,317,3,1,31,37,1.2,0,2,3,3,17,41,41.5,192,2,35,42,1.2,2,1,0,1,4
Louisville,18,2003-11-22,11,,Houston,5,W,66,45,21,24,31,77.4,334,2,0,52,445,8.6,7,0,0,9,21,27,77.8,224,2,48,229,4.8,3,2,0,2,6
LSU,113,2003-11-22,11,@,Ole Miss,116,W,17,14,3,16,29,55.2,189,2,3,47,152,3.2,0,0,3,2,16,36,44.4,200,1,21,27,1.3,0,0,1,1,2
Maryland,30,2003-11-22,11,@,NC State,20,W,26,24,2,17,37,45.9,243,2,1,42,190,4.5,1,1,2,3,16,30,53.3,276,0,34,98,2.9,2,1,1,2,3
Memphis,6,2003-11-22,11,,Cincinnati,2,W,21,16,5,9,28,32.1,145,1,3,45,167,3.7,2,0,3,3,18,39,46.2,272,1,34,29,0.9,0,0,1,1,2
Miami (FL),19,2003-11-22,11,,Rutgers,39,W,34,10,24,7,17,41.2,93,2,0,43,220,5.1,1,0,0,4,24,46,52.2,213,1,35,130,3.7,0,0,3,3,1
Miami (OH),78,2003-11-22,11,@,Ohio,80,W,49,31,18,22,35,62.9,372,4,1,34,123,3.6,2,2,3,7,14,31,45.2,247,1,45,87,1.9,3,0,0,0,4
Michigan,31,2003-11-22,12,,Ohio St.,36,W,35,21,14,21,32,65.6,278,2,1,40,170,4.3,3,0,1,5,28,46,60.9,329,2,25,54,2.2,1,0,1,1,3
Michigan St.,32,2003-11-22,12,,Penn State,37,W,41,10,31,29,50,58.0,357,4,1,30,119,4.0,2,0,1,6,16,33,48.5,183,1,31,55,1.8,0,1,1,2,1
Mississippi St.,114,2003-11-22,11,@,Arkansas,108,L,6,52,-46,11,28,39.3,107,0,6,31,120,3.9,0,2,8,0,14,21,66.7,254,3,63,322,5.1,4,0,0,0,7
Missouri,115,2003-11-22,11,@,Kansas St.,44,L,14,24,-10,14,28,50.0,155,1,1,29,109,3.8,1,0,1,2,7,16,43.8,70,0,69,367,5.3,3,1,1,2,3
Navy,7,2003-11-22,11,,Central Michigan,75,W,63,34,29,3,6,50.0,114,1,0,52,530,10.2,8,0,0,9,20,28,71.4,233,3,62,283,4.6,1,1,1,2,5
New Mexico,89,2003-11-22,12,@,Wyoming,94,W,26,3,23,8,15,53.3,77,2,1,60,336,5.6,1,0,1,3,12,25,48.0,99,0,23,23,1.0,0,1,1,2,0
North Carolina,21,2003-11-22,12,,Duke,15,L,22,30,-8,18,35,51.4,203,2,1,22,86,3.9,1,1,2,3,10,18,55.6,171,0,62,254,4.1,3,0,0,0,3
NC State,20,2003-11-22,12,,Maryland,30,L,24,26,-2,16,30,53.3,276,0,1,34,98,2.9,2,1,2,3,17,37,45.9,243,2,42,190,4.5,1,1,1,2,3
Northern Illinois,79,2003-11-22,12,,Eastern Michigan,76,W,38,24,14,11,26,42.3,159,1,0,36,188,5.2,3,0,0,4,12,24,50.0,148,1,47,155,3.3,2,0,4,4,3
Northwestern,35,2003-11-22,12,@,Illinois,27,W,37,20,17,3,9,33.3,24,0,1,70,444,6.3,4,1,2,5,32,56,57.1,281,0,34,122,3.6,1,2,4,6,2
Ohio,80,2003-11-22,11,,Miami (OH),78,L,31,49,-18,14,31,45.2,247,1,0,45,87,1.9,3,0,0,4,22,35,62.9,372,4,34,123,3.6,2,2,1,3,7
Ohio St.,36,2003-11-22,12,@,Michigan,31,L,21,35,-14,28,46,60.9,329,2,1,25,54,2.2,1,0,1,3,21,32,65.6,278,2,40,170,4.3,3,0,1,1,5
Oklahoma,45,2003-11-22,12,@,Texas Tech,49,W,56,25,31,22,32,68.8,394,4,0,36,78,2.2,4,2,2,8,31,54,57.4,230,1,27,129,4.8,2,0,5,5,3
Oklahoma St.,46,2003-11-22,12,@,Baylor,41,W,38,21,17,11,22,50.0,180,2,0,44,283,6.4,3,2,2,5,21,33,63.6,219,1,41,170,4.1,1,0,0,0,3
Ole Miss,116,2003-11-22,11,,LSU,113,L,14,17,-3,16,36,44.4,200,1,1,21,27,1.3,0,0,1,2,16,29,55.2,189,2,47,152,3.2,0,0,3,3,2
Oregon,99,2003-11-22,12,,Oregon St.,100,W,34,20,14,11,27,40.7,125,3,1,47,218,4.6,1,1,2,4,22,46,47.8,303,1,26,24,0.9,1,1,2,3,2
Oregon St.,100,2003-11-22,11,@,Oregon,99,L,20,34,-14,22,46,47.8,303,1,2,26,24,0.9,1,1,3,2,11,27,40.7,125,3,47,218,4.6,1,1,1,2,4
Penn State,37,2003-11-22,12,@,Michigan St.,32,L,10,41,-31,16,33,48.5,183,1,1,31,55,1.8,0,1,2,1,29,50,58.0,357,4,30,119,4.0,2,0,1,1,6
Pittsburgh,22,2003-11-22,11,@,Temple,10,W,30,16,14,10,22,45.5,147,2,1,41,253,6.2,2,0,1,4,24,40,60.0,278,1,33,92,2.8,1,0,1,1,2
Purdue,38,2003-11-22,12,@,Indiana,28,W,24,16,8,11,20,55.0,222,2,2,52,173,3.3,1,1,3,3,12,26,46.2,115,0,47,196,4.2,1,0,1,1,1
Rice,59,2003-11-22,11,,UTEP,62,W,45,14,31,4,9,44.4,48,0,1,64,450,7.0,6,1,2,6,14,26,53.8,185,0,42,167,4.0,2,2,1,3,2
Rutgers,39,2003-11-22,11,@,Miami (FL),19,L,10,34,-24,24,46,52.2,213,1,3,35,130,3.7,0,0,3,1,7,17,41.2,93,2,43,220,5.1,1,0,0,0,4
San Diego St.,90,2003-11-22,12,,Air Force,83,W,24,3,21,24,32,75.0,251,1,0,33,132,4.0,1,0,0,3,10,24,41.7,95,0,54,191,3.5,0,1,1,2,0
San Jose St.,91,2003-11-22,11,,Tulsa,12,L,32,34,-2,32,52,61.5,470,1,1,33,97,2.9,2,1,2,4,16,25,64.0,213,1,44,251,5.7,4,0,1,1,5
South Carolina,117,2003-11-22,12,,Clemson,14,L,17,63,-46,16,34,47.1,166,2,3,39,153,3.9,0,0,3,2,18,26,69.2,302,4,41,240,5.9,5,1,1,2,9
South Florida,9,2003-11-22,10,,UAB,61,L,19,22,-3,12,32,37.5,144,0,5,41,192,4.7,2,1,6,2,12,21,57.1,167,2,44,110,2.5,0,0,1,1,2
Stanford,101,2003-11-22,10,,California,97,L,16,28,-12,16,35,45.7,207,2,1,30,77,2.6,0,1,2,2,26,38,68.4,359,3,38,174,4.6,1,3,1,4,4
Syracuse,23,2003-11-22,10,,West Virginia,50,L,23,34,-11,23,37,62.2,336,2,0,38,163,4.3,0,2,2,3,14,25,56.0,271,3,48,196,4.1,1,0,1,1,4
Temple,10,2003-11-22,11,,Pittsburgh,22,L,16,30,-14,24,40,60.0,278,1,1,33,92,2.8,1,0,1,2,10,22,45.5,147,2,41,253,6.2,2,0,1,1,4
Tennessee,118,2003-11-22,11,,Vanderbilt,120,W,48,0,48,17,31,54.8,290,3,1,37,162,4.4,2,1,2,6,9,27,33.3,66,0,37,125,3.4,0,0,2,2,0
Texas Tech,49,2003-11-22,12,,Oklahoma,45,L,25,56,-31,31,54,57.4,230,1,5,27,129,4.8,2,0,5,3,22,32,68.8,394,4,36,78,2.2,4,2,0,2,8
Toledo,81,2003-11-22,11,,Western Michigan,82,W,34,17,17,22,33,66.7,225,1,2,49,227,4.6,3,0,2,5,24,35,68.6,262,1,25,39,1.6,1,0,2,2,2
Troy,129,2003-11-22,12,,UL Monroe,130,W,28,24,4,17,41,41.5,192,2,0,35,42,1.2,2,1,1,4,28,52,53.8,317,3,31,37,1.2,0,2,1,3,3
Tulane,11,2003-11-22,12,,East Carolina,4,W,28,18,10,14,20,70.0,227,4,1,38,82,2.2,0,0,1,4,13,27,48.1,126,0,43,213,5.0,2,0,2,2,2
Tulsa,12,2003-11-22,12,@,San Jose St.,91,W,34,32,2,16,25,64.0,213,1,1,44,251,5.7,4,0,1,5,32,52,61.5,470,1,33,97,2.9,2,1,1,2,4
UAB,61,2003-11-22,11,@,South Florida,9,W,22,19,3,12,21,57.1,167,2,1,44,110,2.5,0,0,1,2,12,32,37.5,144,0,41,192,4.7,2,1,5,6,2
UCLA,102,2003-11-22,12,@,USC,103,L,22,47,-25,22,40,55.0,283,2,1,29,11,0.4,0,3,4,3,27,41,65.9,321,2,34,123,3.6,1,2,0,2,6
UNLV,92,2003-11-22,11,,Colorado St.,85,L,23,24,-1,12,27,44.4,172,0,0,48,168,3.5,1,0,0,2,17,26,65.4,214,1,40,182,4.6,2,1,2,3,3
USC,103,2003-11-22,11,,UCLA,102,W,47,22,25,27,41,65.9,321,2,0,34,123,3.6,1,2,2,6,22,40,55.0,283,2,29,11,0.4,0,3,1,4,3
Utah,104,2003-11-22,11,@,BYU,66,W,3,0,3,11,20,55.0,113,0,1,46,107,2.3,0,1,2,0,4,14,28.6,41,0,32,115,3.6,0,1,2,3,0
Utah St.,93,2003-11-22,12,@,Idaho,133,L,13,20,-7,30,45,66.7,322,1,0,28,114,4.1,0,1,1,1,21,35,60.0,250,0,43,143,3.3,2,1,0,1,2
UTEP,62,2003-11-22,12,@,Rice,59,L,14,45,-31,14,26,53.8,185,0,1,42,167,4.0,2,2,3,2,4,9,44.4,48,0,64,450,7.0,6,1,1,2,6
Vanderbilt,120,2003-11-22,12,@,Tennessee,118,L,0,48,-48,9,27,33.3,66,0,2,37,125,3.4,0,0,2,0,17,31,54.8,290,3,37,162,4.4,2,1,1,2,6
Virginia,24,2003-11-22,11,,Georgia Tech,17,W,29,17,12,28,37,75.7,275,1,0,38,89,2.3,1,0,0,2,16,30,53.3,157,0,32,116,3.6,1,1,1,2,2
Virginia Tech,25,2003-11-22,11,,Boston College,13,L,27,34,-7,13,27,48.1,187,0,0,40,203,5.1,3,2,2,3,15,28,53.6,232,2,54,229,4.2,2,2,2,4,4
Washington,105,2003-11-22,12,,Washington St.,106,W,27,19,8,23,45,51.1,183,2,2,42,78,1.9,1,3,5,4,16,35,45.7,157,1,33,147,4.5,0,2,5,7,1
Washington St.,106,2003-11-22,12,@,Washington,105,L,19,27,-8,16,35,45.7,157,1,5,33,147,4.5,0,2,7,1,23,45,51.1,183,2,42,78,1.9,1,3,2,5,4
West Virginia,50,2003-11-22,11,@,Syracuse,23,W,34,23,11,14,25,56.0,271,3,1,48,196,4.1,1,0,1,4,23,37,62.2,336,2,38,163,4.3,0,2,0,2,3
Western Michigan,82,2003-11-22,12,@,Toledo,81,L,17,34,-17,24,35,68.6,262,1,2,25,39,1.6,1,0,2,2,22,33,66.7,225,1,49,227,4.6,3,0,2,2,5
Wisconsin,40,2003-11-22,12,,Iowa,29,L,21,27,-6,14,31,45.2,194,0,3,50,171,3.4,3,1,4,3,8,27,29.6,66,1,34,201,5.9,2,1,2,3,3
Wyoming,94,2003-11-22,11,,New Mexico,89,L,3,26,-23,12,25,48.0,99,0,1,23,23,1.0,0,1,2,0,8,15,53.3,77,2,60,336,5.6,1,0,1,1,3
New Mexico State,69,2003-11-25,12,,North Texas,57,L,10,13,-3,16,22,72.7,206,0,1,42,163,3.9,1,0,1,1,4,11,36.4,85,0,44,182,4.1,1,0,0,0,1
North Texas,57,2003-11-25,12,@,New Mexico State,69,W,13,10,3,4,11,36.4,85,0,0,44,182,4.1,1,0,0,1,16,22,72.7,206,0,42,163,3.9,1,0,1,1,1
Mississippi St.,114,2003-11-27,12,,Ole Miss,116,L,0,31,-31,14,31,45.2,91,0,1,25,101,4.0,0,1,2,0,19,27,70.4,260,3,39,99,2.5,1,2,0,2,4
Ole Miss,116,2003-11-27,12,@,Mississippi St.,114,W,31,0,31,19,27,70.4,260,3,0,39,99,2.5,1,2,2,4,14,31,45.2,91,0,25,101,4.0,0,1,1,2,0
Arizona,95,2003-11-28,12,@,Arizona St.,96,L,7,28,-21,28,48,58.3,339,1,1,35,113,3.2,0,1,2,1,16,26,61.5,281,3,37,203,5.5,1,2,0,2,4
Arizona St.,96,2003-11-28,12,,Arizona,95,W,28,7,21,16,26,61.5,281,3,0,37,203,5.5,1,2,2,4,28,48,58.3,339,1,35,113,3.2,0,1,1,2,1
Arkansas,108,2003-11-28,12,@,LSU,113,L,24,55,-31,4,12,33.3,100,2,2,40,201,5.0,1,3,5,3,12,20,60.0,186,4,50,250,5.0,2,1,0,1,7
Cincinnati,2,2003-11-28,12,,Louisville,18,L,40,43,-3,20,40,50.0,336,1,0,42,203,4.8,3,1,1,4,16,27,59.3,211,2,35,315,9.0,3,3,1,4,6
Colorado,98,2003-11-28,12,,Nebraska,34,L,22,31,-9,26,44,59.1,269,3,2,31,64,2.1,0,0,2,3,8,18,44.4,146,1,59,223,3.8,3,0,0,0,4
Louisville,18,2003-11-28,12,@,Cincinnati,2,W,43,40,3,16,27,59.3,211,2,1,35,315,9.0,3,3,4,6,20,40,50.0,336,1,42,203,4.8,3,1,0,1,4
LSU,113,2003-11-28,12,,Arkansas,108,W,55,24,31,12,20,60.0,186,4,0,50,250,5.0,2,1,1,7,4,12,33.3,100,2,40,201,5.0,1,3,2,5,3
Marshall,55,2003-11-28,12,,Ohio,80,W,28,0,28,7,15,46.7,119,1,1,58,290,5.0,2,0,1,4,4,11,36.4,52,0,40,101,2.5,0,2,0,2,0
Miami (OH),78,2003-11-28,12,@,Central Florida,1,W,56,21,35,35,44,79.5,450,5,1,29,107,3.7,2,0,1,8,23,48,47.9,355,3,28,22,0.8,0,1,2,3,3
Nebraska,34,2003-11-28,12,@,Colorado,98,W,31,22,9,8,18,44.4,146,1,0,59,223,3.8,3,0,0,4,26,44,59.1,269,3,31,64,2.1,0,0,2,2,3
Ohio,80,2003-11-28,12,@,Marshall,55,L,0,28,-28,4,11,36.4,52,0,0,40,101,2.5,0,2,2,0,7,15,46.7,119,1,58,290,5.0,2,0,1,1,4
Texas,48,2003-11-28,12,@,Texas A&M,119,W,46,15,31,5,8,62.5,97,1,0,60,393,6.6,5,3,3,6,17,37,45.9,212,0,37,121,3.3,2,2,1,3,2
Texas A&M,119,2003-11-28,12,,Texas,48,L,15,46,-31,17,37,45.9,212,0,1,37,121,3.3,2,2,3,2,5,8,62.5,97,1,60,393,6.6,5,3,0,3,6
Central Florida,1,2003-11-28,12,,Miami (OH),78,L,21,56,-35,23,48,47.9,355,3,2,28,22,0.8,0,1,3,3,35,44,79.5,450,5,29,107,3.7,2,0,1,1,8
Alabama,107,2003-11-29,13,@,Hawaii,87,L,29,37,-8,21,38,55.3,258,2,2,43,151,3.5,1,1,3,4,22,48,45.8,275,4,21,134,6.4,1,0,1,1,5
Boise St.,84,2003-11-29,12,,Nevada,88,W,56,3,53,21,31,67.7,437,4,1,45,140,3.1,4,0,1,8,13,36,36.1,127,0,32,149,4.7,0,0,3,3,0
Bowling Green,73,2003-11-29,12,,Toledo,81,W,31,23,8,22,27,81.5,304,4,0,36,129,3.6,0,1,1,4,13,23,56.5,184,3,44,198,4.5,0,0,1,1,3
East Carolina,4,2003-11-29,12,,Southern Miss,60,L,21,38,-17,20,35,57.1,239,1,2,39,108,2.8,1,2,4,3,11,24,45.8,208,1,47,190,4.0,3,0,3,3,5
Florida,110,2003-11-29,12,,Florida St.,16,L,34,38,-4,23,37,62.2,303,2,0,34,142,4.2,0,1,1,3,14,19,73.7,256,3,43,134,3.1,1,1,0,1,5
Florida St.,16,2003-11-29,12,@,Florida,110,W,38,34,4,14,19,73.7,256,3,0,43,134,3.1,1,1,1,5,23,37,62.2,303,2,34,142,4.2,0,1,0,1,3
Fresno St.,86,2003-11-29,13,@,UTEP,62,W,23,20,3,22,31,71.0,325,2,2,41,168,4.1,0,1,3,2,13,26,50.0,124,1,41,128,3.1,1,1,1,2,2
Georgia,111,2003-11-29,12,@,Georgia Tech,17,W,34,17,17,16,22,72.7,235,1,0,38,106,2.8,3,1,1,4,21,38,55.3,255,2,41,146,3.6,0,1,3,4,2
Georgia Tech,17,2003-11-29,12,,Georgia,111,L,17,34,-17,21,38,55.3,255,2,3,41,146,3.6,0,1,4,2,16,22,72.7,235,1,38,106,2.8,3,1,0,1,4
Hawaii,87,2003-11-29,12,,Alabama,107,W,37,29,8,22,48,45.8,275,4,1,21,134,6.4,1,0,1,5,21,38,55.3,258,2,43,151,3.5,1,1,2,3,4
Houston,5,2003-11-29,12,,UAB,61,W,56,28,28,9,14,64.3,196,2,0,59,375,6.4,6,0,0,8,9,18,50.0,153,2,45,276,6.1,2,0,2,2,4
Iowa St.,42,2003-11-29,12,@,Missouri,115,L,7,45,-38,13,23,56.5,162,1,1,47,178,3.8,0,3,4,1,15,25,60.0,108,0,46,376,8.2,6,0,0,0,6
Kentucky,112,2003-11-29,12,,Tennessee,118,L,7,20,-13,19,43,44.2,136,0,2,25,51,2.0,1,1,3,1,11,27,40.7,110,1,38,160,4.2,1,0,1,1,2
Louisiana Tech,54,2003-11-29,12,,Rice,59,L,14,49,-35,26,49,53.1,344,2,0,19,97,5.1,0,3,3,2,3,5,60.0,61,0,89,672,7.6,7,1,0,1,7
Maryland,30,2003-11-29,12,@,Wake Forest,26,W,41,28,13,12,22,54.5,198,3,0,45,339,7.5,3,0,0,6,12,24,50.0,108,0,48,316,6.6,4,0,2,2,4
Memphis,6,2003-11-29,12,,South Florida,9,L,16,21,-5,25,51,49.0,271,2,4,38,187,4.9,0,3,7,2,8,17,47.1,167,0,47,25,0.5,1,2,0,2,3
Miami (FL),19,2003-11-29,12,@,Pittsburgh,22,W,28,14,14,12,17,70.6,195,1,1,52,280,5.4,3,1,2,4,17,30,56.7,206,2,33,26,0.8,0,0,3,3,2
Missouri,115,2003-11-29,12,,Iowa St.,42,W,45,7,38,15,25,60.0,108,0,0,46,376,8.2,6,0,0,6,13,23,56.5,162,1,47,178,3.8,0,3,1,4,1
Nevada,88,2003-11-29,12,@,Boise St.,84,L,3,56,-53,13,36,36.1,127,0,3,32,149,4.7,0,0,3,0,21,31,67.7,437,4,45,140,3.1,4,0,1,1,8
Notre Dame,70,2003-11-29,11,@,Stanford,101,W,57,7,50,10,16,62.5,192,2,1,50,320,6.4,4,0,1,8,22,39,56.4,231,1,35,20,0.6,0,2,1,3,1
Pittsburgh,22,2003-11-29,12,,Miami (FL),19,L,14,28,-14,17,30,56.7,206,2,3,33,26,0.8,0,0,3,2,12,17,70.6,195,1,52,280,5.4,3,1,1,2,4
Rice,59,2003-11-29,12,@,Louisiana Tech,54,W,49,14,35,3,5,60.0,61,0,0,89,672,7.6,7,1,1,7,26,49,53.1,344,2,19,97,5.1,0,3,0,3,2
Rutgers,39,2003-11-29,12,,Syracuse,23,W,24,7,17,19,33,57.6,125,1,1,53,167,3.2,2,0,1,3,14,32,43.8,161,0,27,37,1.4,0,1,1,2,1
SMU,8,2003-11-29,12,,TCU,47,L,13,20,-7,7,16,43.8,116,0,0,40,122,3.1,1,0,0,1,18,26,69.2,180,0,50,193,3.9,2,0,1,1,2
South Florida,9,2003-11-29,11,@,Memphis,6,W,21,16,5,8,17,47.1,167,0,0,47,25,0.5,1,2,2,3,25,51,49.0,271,2,38,187,4.9,0,3,4,7,2
Southern Miss,60,2003-11-29,12,@,East Carolina,4,W,38,21,17,11,24,45.8,208,1,3,47,190,4.0,3,0,3,5,20,35,57.1,239,1,39,108,2.8,1,2,2,4,3
Stanford,101,2003-11-29,11,,Notre Dame,70,L,7,57,-50,22,39,56.4,231,1,1,35,20,0.6,0,2,3,1,10,16,62.5,192,2,50,320,6.4,4,0,1,1,8
Syracuse,23,2003-11-29,11,@,Rutgers,39,L,7,24,-17,14,32,43.8,161,0,1,27,37,1.4,0,1,2,1,19,33,57.6,125,1,53,167,3.2,2,0,1,1,3
Temple,10,2003-11-29,12,@,West Virginia,50,L,28,45,-17,17,33,51.5,171,0,3,49,176,3.6,4,1,4,4,7,17,41.2,91,1,49,208,4.2,3,1,1,2,6
Tennessee,118,2003-11-29,12,@,Kentucky,112,W,20,7,13,11,27,40.7,110,1,1,38,160,4.2,1,0,1,2,19,43,44.2,136,0,25,51,2.0,1,1,2,3,1
TCU,47,2003-11-29,12,@,SMU,8,W,20,13,7,18,26,69.2,180,0,1,50,193,3.9,2,0,1,2,7,16,43.8,116,0,40,122,3.1,1,0,0,0,1
Toledo,81,2003-11-29,12,@,Bowling Green,73,L,23,31,-8,13,23,56.5,184,3,1,44,198,4.5,0,0,1,3,22,27,81.5,304,4,36,129,3.6,0,1,0,1,4
UAB,61,2003-11-29,12,@,Houston,5,L,28,56,-28,9,18,50.0,153,2,2,45,276,6.1,2,0,2,4,9,14,64.3,196,2,59,375,6.4,6,0,0,0,8
UNLV,92,2003-11-29,12,@,Wyoming,94,W,35,24,11,13,25,52.0,170,3,1,40,235,5.9,1,1,2,4,27,44,61.4,321,2,42,74,1.8,1,1,0,1,3
UTEP,62,2003-11-29,13,,Fresno St.,86,L,20,23,-3,13,26,50.0,124,1,1,41,128,3.1,1,1,2,2,22,31,71.0,325,2,41,168,4.1,0,1,2,3,2
Virginia,24,2003-11-29,12,,Virginia Tech,25,W,35,21,14,32,46,69.6,358,2,1,31,110,3.5,3,0,1,5,14,26,53.8,214,1,40,151,3.8,2,0,2,2,3
Virginia Tech,25,2003-11-29,12,@,Virginia,24,L,21,35,-14,14,26,53.8,214,1,2,40,151,3.8,2,0,2,3,32,46,69.6,358,2,31,110,3.5,3,0,1,1,5
Wake Forest,26,2003-11-29,12,,Maryland,30,L,28,41,-13,12,24,50.0,108,0,2,48,316,6.6,4,0,2,4,12,22,54.5,198,3,45,339,7.5,3,0,0,0,6
West Virginia,50,2003-11-29,12,,Temple,10,W,45,28,17,7,17,41.2,91,1,1,49,208,4.2,3,1,2,6,17,33,51.5,171,0,49,176,3.6,4,1,3,4,4
Wyoming,94,2003-11-29,12,,UNLV,92,L,24,35,-11,27,44,61.4,321,2,0,42,74,1.8,1,1,1,3,13,25,52.0,170,3,40,235,5.9,1,1,1,2,4
Bowling Green,73,2003-12-04,13,,Miami (OH),78,L,27,49,-22,30,49,61.2,260,2,1,35,142,4.1,1,2,3,3,26,35,74.3,440,4,31,136,4.4,3,0,0,0,7
