School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Oklahoma,45,2004-11-06,9,@,Texas A&M,119,W,42,35,7,19,35,54.3,292,5,0,42,141,3.4,1,0,0,6,20,38,52.6,360,4,33,129,3.9,1,2,1,3,5
Oklahoma St.,46,2004-11-06,9,@,Texas,48,L,35,56,-21,12,18,66.7,224,1,1,47,178,3.8,4,0,1,5,18,22,81.8,278,1,42,322,7.7,7,0,2,2,8
Oregon,99,2004-11-06,9,@,California,97,L,27,28,-1,19,33,57.6,218,4,0,34,141,4.1,0,0,0,4,21,32,65.6,275,3,36,219,6.1,1,2,0,2,4
Oregon St.,100,2004-11-06,9,,USC,103,L,20,28,-8,22,51,43.1,330,2,2,25,34,1.4,0,1,3,2,17,31,54.8,205,2,44,210,4.8,1,2,1,3,4
Penn State,37,2004-11-06,9,,Northwestern,35,L,7,14,-7,21,35,60.0,183,1,1,30,97,3.2,0,0,1,1,15,27,55.6,205,0,44,186,4.2,2,1,1,2,2
Pittsburgh,22,2004-11-06,8,@,Syracuse,23,L,31,38,-7,28,42,66.7,342,3,0,39,101,2.6,1,0,0,4,16,29,55.2,230,2,52,239,4.6,3,1,1,2,5
Purdue,38,2004-11-06,9,@,Iowa,29,L,21,23,-2,27,45,60.0,305,3,2,27,52,1.9,0,3,5,3,25,46,54.3,278,2,34,43,1.3,0,0,1,1,2
Rice,59,2004-11-06,9,,Fresno St.,86,L,21,52,-31,9,19,47.4,157,1,3,63,286,4.5,2,1,4,3,13,19,68.4,203,3,32,107,3.3,2,0,0,0,7
Rutgers,39,2004-11-06,9,@,Boston College,13,L,10,21,-11,29,43,67.4,302,0,3,32,73,2.3,1,0,3,1,22,38,57.9,296,1,37,82,2.2,1,2,2,4,3
San Diego St.,90,2004-11-06,9,@,BYU,66,L,16,49,-33,21,47,44.7,229,1,2,35,163,4.7,1,1,3,2,16,27,59.3,339,3,43,187,4.3,3,1,0,1,6
San Jose St.,91,2004-11-06,8,@,Nevada,88,L,24,42,-18,16,27,59.3,273,0,0,28,32,1.1,2,2,2,3,25,35,71.4,252,2,42,202,4.8,4,1,0,1,6
SMU,8,2004-11-06,9,,Tulsa,12,W,41,35,6,15,26,57.7,201,1,0,45,189,4.2,4,1,1,5,14,31,45.2,250,0,42,103,2.5,3,0,2,2,4
South Carolina,117,2004-11-06,9,,Arkansas,108,W,35,32,3,16,24,66.7,159,1,1,41,211,5.1,3,0,1,5,12,24,50.0,138,1,45,247,5.5,2,1,2,3,4
Southern Miss,60,2004-11-06,7,,Cincinnati,2,L,24,52,-28,13,29,44.8,194,0,2,36,137,3.8,3,2,4,3,19,27,70.4,308,5,45,122,2.7,2,0,0,0,7
Stanford,101,2004-11-06,9,@,Arizona St.,96,L,31,34,-3,16,35,45.7,246,2,4,36,37,1.0,2,1,5,4,28,43,65.1,415,4,46,168,3.7,0,3,1,4,4
Syracuse,23,2004-11-06,9,,Pittsburgh,22,W,38,31,7,16,29,55.2,230,2,1,52,239,4.6,3,1,2,5,28,42,66.7,342,3,39,101,2.6,1,0,0,0,4
Temple,10,2004-11-06,9,@,West Virginia,50,L,21,42,-21,16,24,66.7,206,1,1,43,237,5.5,2,0,1,3,14,19,73.7,174,3,47,237,5.0,3,1,1,2,6
Tennessee,118,2004-11-06,9,,Notre Dame,70,L,13,17,-4,21,36,58.3,269,1,1,39,58,1.5,0,0,1,1,12,23,52.2,118,1,36,98,2.7,0,0,0,0,2
Texas,48,2004-11-06,9,,Oklahoma St.,46,W,56,35,21,18,22,81.8,278,1,2,42,322,7.7,7,0,2,8,12,18,66.7,224,1,47,178,3.8,4,0,1,1,5
Texas A&M,119,2004-11-06,9,,Oklahoma,45,L,35,42,-7,20,38,52.6,360,4,1,33,129,3.9,1,2,3,5,19,35,54.3,292,5,42,141,3.4,1,0,0,0,6
Texas Tech,49,2004-11-06,9,,Baylor,41,W,42,17,25,38,50,76.0,406,5,1,35,158,4.5,1,0,1,6,13,26,50.0,120,0,34,158,4.6,2,0,0,0,2
Troy,129,2004-11-06,9,,Florida Atlantic,52,W,24,6,18,8,18,44.4,128,1,0,45,135,3.0,1,1,1,3,15,28,53.6,260,0,33,-12,-0.4,0,0,2,2,0
Tulane,11,2004-11-06,8,,Navy,7,W,42,10,32,18,19,94.7,323,4,0,43,215,5.0,2,0,0,6,4,17,23.5,50,0,56,262,4.7,1,1,1,2,1
Tulsa,12,2004-11-06,9,@,SMU,8,L,35,41,-6,14,31,45.2,250,0,2,42,103,2.5,3,0,2,4,15,26,57.7,201,1,45,189,4.2,4,1,0,1,5
Central Florida,1,2004-11-06,9,,Ohio,80,L,16,17,-1,8,20,40.0,126,2,1,41,78,1.9,0,1,2,2,16,32,50.0,165,1,39,94,2.4,1,0,2,2,2
UCLA,102,2004-11-06,9,,Washington St.,106,L,29,31,-2,18,39,46.2,201,2,1,27,107,4.0,0,2,3,3,17,27,63.0,185,1,61,321,5.3,3,1,0,1,4
UNLV,92,2004-11-06,9,,Wyoming,94,L,45,53,-8,20,34,58.8,223,4,2,50,209,4.2,2,1,3,6,23,37,62.2,240,4,42,83,2.0,3,1,1,2,7
USC,103,2004-11-06,9,@,Oregon St.,100,W,28,20,8,17,31,54.8,205,2,1,44,210,4.8,1,2,3,4,22,51,43.1,330,2,25,34,1.4,0,1,2,3,2
Utah,104,2004-11-06,9,,Colorado St.,85,W,63,31,32,23,29,79.3,292,4,0,45,242,5.4,4,0,0,9,12,26,46.2,194,2,39,226,5.8,2,2,3,5,4
Utah St.,93,2004-11-06,9,@,UL Monroe,130,L,25,32,-7,22,36,61.1,278,1,1,35,115,3.3,1,0,1,3,22,32,68.8,284,2,36,128,3.6,2,0,2,2,4
Vanderbilt,120,2004-11-06,9,,Florida,110,L,17,34,-17,12,26,46.2,118,0,0,52,254,4.9,1,0,0,2,22,29,75.9,307,2,38,193,5.1,2,3,1,4,4
Virginia,24,2004-11-06,8,,Maryland,30,W,16,0,16,10,17,58.8,114,0,1,61,295,4.8,2,1,2,2,12,23,52.2,163,0,27,51,1.9,0,1,2,3,0
Virginia Tech,25,2004-11-06,9,@,North Carolina,21,W,27,24,3,7,18,38.9,100,0,0,51,270,5.3,3,0,0,3,14,21,66.7,165,1,26,131,5.0,1,0,1,1,3
Washington,105,2004-11-06,9,,Arizona,95,L,13,23,-10,16,47,34.0,197,0,2,39,100,2.6,1,2,4,1,11,25,44.0,164,0,38,87,2.3,2,3,0,3,3
Washington St.,106,2004-11-06,9,@,UCLA,102,W,31,29,2,17,27,63.0,185,1,0,61,321,5.3,3,1,1,4,18,39,46.2,201,2,27,107,4.0,0,2,1,3,3
West Virginia,50,2004-11-06,9,,Temple,10,W,42,21,21,14,19,73.7,174,3,1,47,237,5.0,3,1,2,6,16,24,66.7,206,1,43,237,5.5,2,0,1,1,3
Western Michigan,82,2004-11-06,9,@,Bowling Green,73,L,0,52,-52,20,48,41.7,213,0,3,32,82,2.6,0,1,4,0,18,22,81.8,316,4,43,350,8.1,3,1,0,1,7
Wisconsin,40,2004-11-06,9,,Minnesota,33,W,38,14,24,19,26,73.1,297,1,0,60,228,3.8,4,0,0,5,17,34,50.0,258,1,18,73,4.1,1,1,0,1,2
Wyoming,94,2004-11-06,9,@,UNLV,92,W,53,45,8,23,37,62.2,240,4,1,42,83,2.0,3,1,2,7,20,34,58.8,223,4,50,209,4.2,2,1,2,3,6
Northern Illinois,79,2004-11-09,10,,Toledo,81,L,17,31,-14,10,22,45.5,95,1,1,23,85,3.7,1,0,1,2,28,37,75.7,297,0,54,215,4.0,4,0,1,1,4
Toledo,81,2004-11-09,10,@,Northern Illinois,79,W,31,17,14,28,37,75.7,297,0,1,54,215,4.0,4,0,1,4,10,22,45.5,95,1,23,85,3.7,1,0,1,1,2
Louisville,18,2004-11-10,8,,TCU,47,W,55,28,27,18,32,56.3,374,5,0,43,213,5.0,2,2,2,7,13,26,50.0,195,3,41,113,2.8,1,1,1,2,4
TCU,47,2004-11-10,9,@,Louisville,18,L,28,55,-27,13,26,50.0,195,3,1,41,113,2.8,1,1,2,4,18,32,56.3,374,5,43,213,5.0,2,2,0,2,7
Arkansas St.,122,2004-11-11,10,,Utah St.,93,W,16,7,9,11,23,47.8,103,0,1,49,210,4.3,0,1,2,1,17,40,42.5,215,1,23,51,2.2,0,1,3,4,1
Florida St.,16,2004-11-11,10,@,NC State,20,W,17,10,7,5,18,27.8,73,0,1,50,48,1.0,2,1,2,2,9,25,36.0,100,0,34,23,0.7,0,2,0,2,1
NC State,20,2004-11-11,10,,Florida St.,16,L,10,17,-7,9,25,36.0,100,0,0,34,23,0.7,0,2,2,1,5,18,27.8,73,0,50,48,1.0,2,1,1,2,2
Utah St.,93,2004-11-11,10,@,Arkansas St.,122,L,7,16,-9,17,40,42.5,215,1,3,23,51,2.2,0,1,4,1,11,23,47.8,103,0,49,210,4.3,0,1,1,2,1
Fresno St.,86,2004-11-12,9,,Hawaii,87,W,70,14,56,8,11,72.7,176,1,1,64,503,7.9,9,2,3,10,26,45,57.8,167,1,22,106,4.8,1,2,2,4,2
Hawaii,87,2004-11-12,9,@,Fresno St.,86,L,14,70,-56,26,45,57.8,167,1,2,22,106,4.8,1,2,4,2,8,11,72.7,176,1,64,503,7.9,9,2,1,3,10
Memphis,6,2004-11-12,9,,Southern Miss,60,W,30,26,4,21,37,56.8,247,1,1,42,280,6.7,3,1,2,4,17,38,44.7,202,2,35,141,4.0,1,0,1,1,3
Southern Miss,60,2004-11-12,8,@,Memphis,6,L,26,30,-4,17,38,44.7,202,2,1,35,141,4.0,1,0,1,3,21,37,56.8,247,1,42,280,6.7,3,1,1,2,4
Air Force,83,2004-11-13,10,,San Diego St.,90,L,31,37,-6,10,20,50.0,133,0,2,65,353,5.4,4,4,6,4,17,33,51.5,232,2,43,224,5.2,2,1,1,2,4
Akron,71,2004-11-13,10,@,Ohio,80,W,31,19,12,15,22,68.2,190,1,0,44,102,2.3,2,0,0,4,14,27,51.9,157,0,38,138,3.6,2,3,2,5,3
Alabama,107,2004-11-13,10,@,LSU,113,L,10,26,-16,7,15,46.7,114,0,1,43,82,1.9,1,1,2,1,6,14,42.9,91,1,44,192,4.4,1,1,0,1,3
Arizona,95,2004-11-13,10,@,USC,103,L,9,49,-40,15,32,46.9,165,1,2,25,90,3.6,0,0,2,1,31,40,77.5,369,3,38,216,5.7,4,3,0,3,7
Arizona St.,96,2004-11-13,10,,Washington St.,106,W,45,28,17,27,43,62.8,366,5,0,43,141,3.3,1,1,1,6,20,37,54.1,236,1,35,141,4.0,2,1,1,2,4
Arkansas,108,2004-11-13,9,,Ole Miss,116,W,35,3,32,13,20,65.0,155,2,0,51,297,5.8,3,0,0,5,15,34,44.1,168,0,28,175,6.3,0,1,0,1,0
Army,65,2004-11-13,9,@,Tulane,11,L,31,45,-14,22,41,53.7,232,1,2,27,88,3.3,2,0,2,4,23,32,71.9,350,2,48,243,5.1,4,1,1,2,6
Auburn,109,2004-11-13,10,,Georgia,111,W,24,6,18,19,23,82.6,218,2,1,37,186,5.0,1,0,1,3,17,27,63.0,194,1,29,85,2.9,0,1,1,2,1
Ball St.,72,2004-11-13,10,,Central Florida,1,W,21,17,4,12,20,60.0,117,2,1,31,137,4.4,1,0,1,3,13,21,61.9,131,1,53,196,3.7,1,1,0,1,2
Baylor,41,2004-11-13,10,@,Oklahoma St.,46,L,21,49,-28,19,39,48.7,271,2,1,33,127,3.8,1,0,1,3,8,15,53.3,164,2,54,305,5.6,4,0,0,0,7
Boise St.,84,2004-11-13,9,@,San Jose St.,91,W,56,49,7,15,24,62.5,200,0,1,56,280,5.0,8,1,2,8,16,33,48.5,288,2,58,179,3.1,5,1,1,2,7
Boston College,13,2004-11-13,9,@,West Virginia,50,W,36,17,19,18,30,60.0,162,2,0,36,81,2.3,0,0,0,4,21,37,56.8,224,1,50,238,4.8,1,1,2,3,2
Bowling Green,73,2004-11-13,10,,Marshall,55,W,56,35,21,24,37,64.9,389,5,1,35,154,4.4,2,1,2,8,35,56,62.5,363,2,30,98,3.3,3,1,3,4,5
BYU,66,2004-11-13,10,,New Mexico,89,L,14,21,-7,23,38,60.5,259,2,1,34,58,1.7,0,2,3,2,7,12,58.3,143,1,46,114,2.5,2,0,1,1,3
Buffalo,74,2004-11-13,10,,Central Michigan,75,W,36,6,30,7,22,31.8,164,0,1,48,223,4.6,4,1,2,5,24,45,53.3,245,1,39,56,1.4,0,1,1,2,1
California,97,2004-11-13,9,@,Washington,105,W,42,12,30,13,24,54.2,175,2,2,44,304,6.9,3,0,2,6,20,44,45.5,328,1,33,84,2.5,0,1,3,4,1
Central Michigan,75,2004-11-13,10,@,Buffalo,74,L,6,36,-30,24,45,53.3,245,1,1,39,56,1.4,0,1,2,1,7,22,31.8,164,0,48,223,4.6,4,1,1,2,5
Clemson,14,2004-11-13,10,@,Duke,15,L,13,16,-3,12,27,44.4,117,0,2,35,133,3.8,1,2,4,1,20,32,62.5,213,1,38,21,0.6,0,0,1,1,1
Colorado,98,2004-11-13,10,,Kansas St.,44,W,38,31,7,15,27,55.6,225,2,1,36,157,4.4,3,0,1,5,22,34,64.7,212,1,41,160,3.9,2,1,1,2,4
Colorado St.,85,2004-11-13,10,,UNLV,92,W,45,10,35,14,19,73.7,255,3,0,40,129,3.2,2,0,0,6,11,28,39.3,108,0,41,179,4.4,1,2,1,3,1
Connecticut,3,2004-11-13,9,@,Georgia Tech,17,L,10,30,-20,28,49,57.1,205,0,0,24,20,0.8,1,0,0,1,22,38,57.9,288,2,37,122,3.3,0,1,0,1,3
Duke,15,2004-11-13,10,,Clemson,14,W,16,13,3,20,32,62.5,213,1,1,38,21,0.6,0,0,1,1,12,27,44.4,117,0,35,133,3.8,1,2,2,4,1
East Carolina,4,2004-11-13,9,@,South Florida,9,L,17,41,-24,15,27,55.6,156,1,2,30,91,3.0,0,0,2,2,12,16,75.0,233,0,56,276,4.9,4,3,0,3,5
Eastern Michigan,76,2004-11-13,10,@,Kent State,77,L,17,69,-52,17,34,50.0,129,0,1,29,127,4.4,1,1,2,2,29,35,82.9,325,4,41,250,6.1,4,0,0,0,9
Florida,110,2004-11-13,10,,South Carolina,117,W,48,14,34,18,31,58.1,319,6,2,28,92,3.3,0,0,2,6,14,29,48.3,132,1,42,147,3.5,1,0,4,4,2
Florida Atlantic,52,2004-11-13,9,,New Mexico State,69,L,7,35,-28,10,23,43.5,132,1,1,45,161,3.6,0,3,4,1,18,31,58.1,239,2,44,190,4.3,3,0,0,0,5
Florida Intl,53,2004-11-13,7,,Georgia Southern,124,L,32,53,-21,27,37,73.0,281,2,2,33,187,5.7,2,1,3,4,4,10,40.0,95,1,73,494,6.8,5,0,0,0,7
Georgia,111,2004-11-13,10,@,Auburn,109,L,6,24,-18,17,27,63.0,194,1,1,29,85,2.9,0,1,2,1,19,23,82.6,218,2,37,186,5.0,1,0,1,1,3
Georgia Tech,17,2004-11-13,9,,Connecticut,3,W,30,10,20,22,38,57.9,288,2,0,37,122,3.3,0,1,1,3,28,49,57.1,205,0,24,20,0.8,1,0,0,0,1
Houston,5,2004-11-13,10,@,UAB,61,L,7,20,-13,19,39,48.7,196,0,0,48,102,2.1,1,0,0,1,14,25,56.0,238,2,31,120,3.9,1,1,1,2,3
Idaho,133,2004-11-13,11,@,North Texas,57,L,29,51,-22,24,42,57.1,328,2,3,36,98,2.7,2,0,3,4,13,18,72.2,168,2,44,334,7.6,4,0,0,0,7
Indiana,28,2004-11-13,10,,Penn State,37,L,18,22,-4,11,22,50.0,137,0,1,46,138,3.0,1,0,1,2,12,24,50.0,182,1,40,131,3.3,2,0,2,2,3
Iowa,29,2004-11-13,10,@,Minnesota,33,W,29,27,2,24,39,61.5,333,2,0,27,6,0.2,0,0,0,2,9,17,52.9,73,0,54,337,6.2,3,1,3,4,3
Kansas,43,2004-11-13,10,,Texas,48,L,23,27,-4,23,41,56.1,308,1,1,27,40,1.5,1,1,2,2,22,40,55.0,289,1,49,292,6.0,2,0,2,2,3
Kansas St.,44,2004-11-13,10,@,Colorado,98,L,31,38,-7,22,34,64.7,212,1,1,41,160,3.9,2,1,2,4,15,27,55.6,225,2,36,157,4.4,3,0,1,1,5
Kent State,77,2004-11-13,10,,Eastern Michigan,76,W,69,17,52,29,35,82.9,325,4,0,41,250,6.1,4,0,0,9,17,34,50.0,129,0,29,127,4.4,1,1,1,2,2
Kentucky,112,2004-11-13,10,,Vanderbilt,120,W,14,13,1,18,30,60.0,125,2,0,35,164,4.7,0,0,0,2,16,32,50.0,202,1,43,172,4.0,1,1,0,1,2
Louisiana,126,2004-11-13,10,,Troy,129,L,10,13,-3,17,35,48.6,147,0,3,33,135,4.1,1,0,3,1,9,14,64.3,100,0,51,196,3.8,1,1,0,1,1
Louisiana Tech,54,2004-11-13,10,,Tulsa,12,W,38,21,17,11,26,42.3,164,1,0,43,269,6.3,3,2,2,5,13,27,48.1,156,1,47,198,4.2,2,4,2,6,3
UL Monroe,130,2004-11-13,10,@,Middle Tennessee,56,L,24,37,-13,25,47,53.2,291,2,2,36,137,3.8,1,0,2,3,26,37,70.3,241,2,38,213,5.6,2,1,0,1,4
LSU,113,2004-11-13,9,,Alabama,107,W,26,10,16,6,14,42.9,91,1,0,44,192,4.4,1,1,1,3,7,15,46.7,114,0,43,82,1.9,1,1,1,2,1
Marshall,55,2004-11-13,10,@,Bowling Green,73,L,35,56,-21,35,56,62.5,363,2,3,30,98,3.3,3,1,4,5,24,37,64.9,389,5,35,154,4.4,2,1,1,2,8
Miami (FL),19,2004-11-13,9,@,Virginia,24,W,31,21,10,18,33,54.5,177,2,0,40,203,5.1,1,0,0,4,10,25,40.0,94,1,36,221,6.1,2,0,2,2,3
Miami (OH),78,2004-11-13,10,@,Western Michigan,82,W,42,21,21,23,33,69.7,349,2,1,37,203,5.5,4,0,1,6,21,37,56.8,254,3,27,57,2.1,0,0,0,0,3
Michigan,31,2004-11-13,10,,Northwestern,35,W,42,20,22,20,29,69.0,190,2,0,39,231,5.9,3,0,0,6,24,44,54.5,215,1,34,190,5.6,1,0,0,0,2
Michigan St.,32,2004-11-13,10,,Wisconsin,40,W,49,14,35,10,20,50.0,121,3,1,44,430,9.8,3,0,1,7,21,39,53.8,179,0,41,217,5.3,2,1,0,1,2
Middle Tennessee,56,2004-11-13,10,,UL Monroe,130,W,37,24,13,26,37,70.3,241,2,0,38,213,5.6,2,1,1,4,25,47,53.2,291,2,36,137,3.8,1,0,2,2,3
Minnesota,33,2004-11-13,11,,Iowa,29,L,27,29,-2,9,17,52.9,73,0,3,54,337,6.2,3,1,4,3,24,39,61.5,333,2,27,6,0.2,0,0,0,0,2
Nebraska,34,2004-11-13,10,@,Oklahoma,45,L,3,30,-27,8,13,61.5,73,0,1,40,201,5.0,0,0,1,0,30,36,83.3,413,3,31,98,3.2,1,0,0,0,4
Nevada,88,2004-11-13,10,@,SMU,8,L,20,38,-18,30,48,62.5,354,2,1,26,86,3.3,0,3,4,2,14,23,60.9,230,1,52,170,3.3,2,2,2,4,5
New Mexico,89,2004-11-13,10,@,BYU,66,W,21,14,7,7,12,58.3,143,1,1,46,114,2.5,2,0,1,3,23,38,60.5,259,2,34,58,1.7,0,2,1,3,2
New Mexico State,69,2004-11-13,10,@,Florida Atlantic,52,W,35,7,28,18,31,58.1,239,2,0,44,190,4.3,3,0,0,5,10,23,43.5,132,1,45,161,3.6,0,3,1,4,1
North Carolina,21,2004-11-13,10,@,Wake Forest,26,W,31,24,7,19,37,51.4,234,2,1,38,166,4.4,2,1,2,4,12,29,41.4,109,0,49,226,4.6,2,0,1,1,3
North Texas,57,2004-11-13,10,,Idaho,133,W,51,29,22,13,18,72.2,168,2,0,44,334,7.6,4,0,0,7,24,42,57.1,328,2,36,98,2.7,2,0,3,3,4
Northwestern,35,2004-11-13,10,@,Michigan,31,L,20,42,-22,24,44,54.5,215,1,0,34,190,5.6,1,0,0,2,20,29,69.0,190,2,39,231,5.9,3,0,0,0,6
Notre Dame,70,2004-11-13,10,,Pittsburgh,22,L,38,41,-3,15,26,57.7,259,3,2,34,179,5.3,2,0,2,5,26,42,61.9,334,5,38,98,2.6,0,1,0,1,5
Ohio,80,2004-11-13,11,,Akron,71,L,19,31,-12,14,27,51.9,157,0,2,38,138,3.6,2,3,5,3,15,22,68.2,190,1,44,102,2.3,2,0,0,0,4
Ohio St.,36,2004-11-13,10,@,Purdue,38,L,17,24,-7,14,29,48.3,192,1,3,30,146,4.9,1,1,4,2,29,42,69.0,264,3,43,120,2.8,0,0,1,1,3
Oklahoma,45,2004-11-13,10,,Nebraska,34,W,30,3,27,30,36,83.3,413,3,0,31,98,3.2,1,0,0,4,8,13,61.5,73,0,40,201,5.0,0,0,1,1,0
Oklahoma St.,46,2004-11-13,10,,Baylor,41,W,49,21,28,8,15,53.3,164,2,0,54,305,5.6,4,0,0,7,19,39,48.7,271,2,33,127,3.8,1,0,1,1,3
Ole Miss,116,2004-11-13,9,@,Arkansas,108,L,3,35,-32,15,34,44.1,168,0,0,28,175,6.3,0,1,1,0,13,20,65.0,155,2,51,297,5.8,3,0,0,0,5
Oregon,99,2004-11-13,10,,UCLA,102,L,26,34,-8,15,29,51.7,192,1,2,29,145,5.0,1,0,2,3,12,22,54.5,215,1,56,227,4.1,2,1,0,1,4
Oregon St.,100,2004-11-13,10,@,Stanford,101,W,24,19,5,29,42,69.0,334,3,4,38,36,0.9,0,0,4,3,17,45,37.8,247,2,21,1,0.0,0,0,1,1,2
Penn State,37,2004-11-13,10,@,Indiana,28,W,22,18,4,12,24,50.0,182,1,2,40,131,3.3,2,0,2,3,11,22,50.0,137,0,46,138,3.0,1,0,1,1,2
Pittsburgh,22,2004-11-13,9,@,Notre Dame,70,W,41,38,3,26,42,61.9,334,5,0,38,98,2.6,0,1,1,5,15,26,57.7,259,3,34,179,5.3,2,0,2,2,5
Purdue,38,2004-11-13,10,,Ohio St.,36,W,24,17,7,29,42,69.0,264,3,1,43,120,2.8,0,0,1,3,14,29,48.3,192,1,30,146,4.9,1,1,3,4,2
Rice,59,2004-11-13,10,@,UTEP,62,L,28,35,-7,6,14,42.9,97,1,1,79,312,3.9,2,2,3,3,19,28,67.9,191,3,28,83,3.0,1,2,1,3,5
San Diego St.,90,2004-11-13,10,@,Air Force,83,W,37,31,6,17,33,51.5,232,2,1,43,224,5.2,2,1,2,4,10,20,50.0,133,0,65,353,5.4,4,4,2,6,4
San Jose St.,91,2004-11-13,9,,Boise St.,84,L,49,56,-7,16,33,48.5,288,2,1,58,179,3.1,5,1,2,7,15,24,62.5,200,0,56,280,5.0,8,1,1,2,8
SMU,8,2004-11-13,10,,Nevada,88,W,38,20,18,14,23,60.9,230,1,2,52,170,3.3,2,2,4,5,30,48,62.5,354,2,26,86,3.3,0,3,1,4,2
South Carolina,117,2004-11-13,10,@,Florida,110,L,14,48,-34,14,29,48.3,132,1,4,42,147,3.5,1,0,4,2,18,31,58.1,319,6,28,92,3.3,0,0,2,2,6
South Florida,9,2004-11-13,8,,East Carolina,4,W,41,17,24,12,16,75.0,233,0,0,56,276,4.9,4,3,3,5,15,27,55.6,156,1,30,91,3.0,0,0,2,2,2
Stanford,101,2004-11-13,10,,Oregon St.,100,L,19,24,-5,17,45,37.8,247,2,1,21,1,0.0,0,0,1,2,29,42,69.0,334,3,38,36,0.9,0,0,4,4,3
Syracuse,23,2004-11-13,10,@,Temple,10,L,24,34,-10,20,35,57.1,240,0,1,36,235,6.5,3,2,3,3,11,20,55.0,181,1,58,285,4.9,3,0,0,0,4
Temple,10,2004-11-13,10,,Syracuse,23,W,34,24,10,11,20,55.0,181,1,0,58,285,4.9,3,0,0,4,20,35,57.1,240,0,36,235,6.5,3,2,1,3,3
Texas,48,2004-11-13,10,@,Kansas,43,W,27,23,4,22,40,55.0,289,1,2,49,292,6.0,2,0,2,3,23,41,56.1,308,1,27,40,1.5,1,1,1,2,2
Texas A&M,119,2004-11-13,10,,Texas Tech,49,W,32,25,7,16,27,59.3,254,1,0,38,182,4.8,3,0,0,4,31,50,62.0,294,2,26,117,4.5,1,0,3,3,3
Texas Tech,49,2004-11-13,10,@,Texas A&M,119,L,25,32,-7,31,50,62.0,294,2,3,26,117,4.5,1,0,3,3,16,27,59.3,254,1,38,182,4.8,3,0,0,0,4
Troy,129,2004-11-13,10,@,Louisiana,126,W,13,10,3,9,14,64.3,100,0,0,51,196,3.8,1,1,1,1,17,35,48.6,147,0,33,135,4.1,1,0,3,3,1
Tulane,11,2004-11-13,9,,Army,65,W,45,31,14,23,32,71.9,350,2,1,48,243,5.1,4,1,2,6,22,41,53.7,232,1,27,88,3.3,2,0,2,2,4
Tulsa,12,2004-11-13,10,@,Louisiana Tech,54,L,21,38,-17,13,27,48.1,156,1,2,47,198,4.2,2,4,6,3,11,26,42.3,164,1,43,269,6.3,3,2,0,2,5
UAB,61,2004-11-13,9,,Houston,5,W,20,7,13,14,25,56.0,238,2,1,31,120,3.9,1,1,2,3,19,39,48.7,196,0,48,102,2.1,1,0,0,0,1
Central Florida,1,2004-11-13,10,@,Ball St.,72,L,17,21,-4,13,21,61.9,131,1,0,53,196,3.7,1,1,1,2,12,20,60.0,117,2,31,137,4.4,1,0,1,1,3
UCLA,102,2004-11-13,10,@,Oregon,99,W,34,26,8,12,22,54.5,215,1,0,56,227,4.1,2,1,1,4,15,29,51.7,192,1,29,145,5.0,1,0,2,2,3
UNLV,92,2004-11-13,10,@,Colorado St.,85,L,10,45,-35,11,28,39.3,108,0,1,41,179,4.4,1,2,3,1,14,19,73.7,255,3,40,129,3.2,2,0,0,0,6
USC,103,2004-11-13,10,,Arizona,95,W,49,9,40,31,40,77.5,369,3,0,38,216,5.7,4,3,3,7,15,32,46.9,165,1,25,90,3.6,0,0,2,2,1
Utah,104,2004-11-13,10,@,Wyoming,94,W,45,28,17,17,27,63.0,244,3,0,42,244,5.8,3,1,1,6,17,28,60.7,278,2,39,132,3.4,2,1,2,3,4
UTEP,62,2004-11-13,9,,Rice,59,W,35,28,7,19,28,67.9,191,3,1,28,83,3.0,1,2,3,5,6,14,42.9,97,1,79,312,3.9,2,2,1,3,3
Vanderbilt,120,2004-11-13,10,@,Kentucky,112,L,13,14,-1,16,32,50.0,202,1,0,43,172,4.0,1,1,1,2,18,30,60.0,125,2,35,164,4.7,0,0,0,0,2
Virginia,24,2004-11-13,9,,Miami (FL),19,L,21,31,-10,10,25,40.0,94,1,2,36,221,6.1,2,0,2,3,18,33,54.5,177,2,40,203,5.1,1,0,0,0,4
Wake Forest,26,2004-11-13,9,,North Carolina,21,L,24,31,-7,12,29,41.4,109,0,1,49,226,4.6,2,0,1,3,19,37,51.4,234,2,38,166,4.4,2,1,1,2,4
Washington,105,2004-11-13,10,,California,97,L,12,42,-30,20,44,45.5,328,1,3,33,84,2.5,0,1,4,1,13,24,54.2,175,2,44,304,6.9,3,0,2,2,6
Washington St.,106,2004-11-13,10,@,Arizona St.,96,L,28,45,-17,20,37,54.1,236,1,1,35,141,4.0,2,1,2,4,27,43,62.8,366,5,43,141,3.3,1,1,0,1,6
West Virginia,50,2004-11-13,10,,Boston College,13,L,17,36,-19,21,37,56.8,224,1,2,50,238,4.8,1,1,3,2,18,30,60.0,162,2,36,81,2.3,0,0,0,0,4
