School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
UTEP,62,2000-10-14,7,@,San Jose St.,91,W,47,30,17,21,36,58.3,292,3,1,50,186,3.7,4,0,1,7,16,35,45.7,166,0,26,218,8.4,4,0,1,1,4
Vanderbilt,120,2000-10-14,7,@,Georgia,111,L,19,29,-10,29,43,67.4,327,1,3,30,115,3.8,1,1,4,2,12,31,38.7,215,1,30,92,3.1,1,0,0,0,3
Wake Forest,26,2000-10-14,6,@,Georgia Tech,17,L,20,52,-32,27,43,62.8,272,1,2,39,179,4.6,2,2,4,3,16,24,66.7,333,4,47,245,5.2,3,0,0,0,7
Washington,105,2000-10-14,6,@,Arizona St.,96,W,21,15,6,13,30,43.3,110,1,1,42,186,4.4,2,5,6,3,15,46,32.6,202,1,38,60,1.6,0,4,2,6,1
Washington St.,106,2000-10-14,6,@,Arizona,95,L,47,53,-6,20,37,54.1,378,6,2,34,112,3.3,0,3,5,7,15,31,48.4,236,3,57,254,4.5,4,0,2,2,8
Wisconsin,40,2000-10-14,7,@,Michigan St.,32,W,17,10,7,7,21,33.3,96,1,0,40,101,2.5,1,0,0,2,12,24,50.0,183,1,46,183,4.0,0,0,3,3,1
Wyoming,94,2000-10-14,7,,Air Force,83,L,34,51,-17,28,41,68.3,339,2,1,29,82,2.8,2,0,1,4,8,14,57.1,193,1,71,432,6.1,6,1,0,1,7
East Carolina,4,2000-10-19,7,@,Louisville,18,W,28,25,3,11,20,55.0,174,2,2,48,145,3.0,2,1,3,4,22,42,52.4,252,1,38,130,3.4,2,0,4,4,3
Louisville,18,2000-10-19,7,,East Carolina,4,L,25,28,-3,22,42,52.4,252,1,4,38,130,3.4,2,0,4,3,11,20,55.0,174,2,48,145,3.0,2,1,2,3,4
Air Force,83,2000-10-21,7,,New Mexico,89,L,23,29,-6,15,27,55.6,153,1,1,38,145,3.8,2,2,3,3,10,17,58.8,170,1,55,251,4.6,2,0,0,0,4
Akron,71,2000-10-21,8,,Connecticut,3,L,35,38,-3,17,32,53.1,147,2,1,50,289,5.8,3,2,3,5,22,35,62.9,293,1,43,106,2.5,4,0,0,0,5
Alabama,107,2000-10-21,7,@,Tennessee,118,L,10,20,-10,14,30,46.7,181,1,2,28,44,1.6,0,1,3,1,17,24,70.8,213,2,42,96,2.3,0,0,0,0,2
Arizona,95,2000-10-21,7,@,Oregon,99,L,10,14,-4,15,32,46.9,200,1,1,32,17,0.5,0,1,2,1,9,22,40.9,123,2,45,137,3.0,0,0,1,1,2
Arizona St.,96,2000-10-21,7,@,Washington St.,106,W,23,20,3,20,32,62.5,251,1,2,50,117,2.3,2,0,2,3,14,32,43.8,321,1,37,167,4.5,1,2,3,5,2
Arkansas St.,122,2000-10-21,8,,New Mexico State,69,L,29,35,-6,18,23,78.3,244,3,0,28,208,7.4,1,2,2,4,21,40,52.5,258,3,55,259,4.7,1,1,0,1,4
Army,65,2000-10-21,7,,Tulane,11,W,21,17,4,21,34,61.8,171,1,1,40,221,5.5,2,0,1,3,23,43,53.5,268,2,38,164,4.3,0,0,2,2,2
Auburn,109,2000-10-21,8,,Louisiana Tech,54,W,38,28,10,12,18,66.7,135,0,1,48,301,6.3,5,0,1,5,47,65,72.3,433,4,17,36,2.1,0,1,2,3,4
Ball St.,72,2000-10-21,7,@,Buffalo,74,W,44,35,9,13,18,72.2,248,3,0,57,192,3.4,2,2,2,6,14,24,58.3,172,3,44,252,5.7,2,1,1,2,5
Baylor,41,2000-10-21,7,@,Nebraska,34,L,0,59,-59,7,29,24.1,79,0,0,27,5,0.2,0,2,2,0,5,12,41.7,49,0,67,459,6.9,7,0,0,0,8
Boise St.,84,2000-10-21,7,,North Texas,57,W,59,0,59,20,28,71.4,292,4,0,54,291,5.4,3,2,2,8,3,20,15.0,42,0,39,120,3.1,0,0,3,3,0
Boston College,13,2000-10-21,7,@,Pittsburgh,22,L,26,42,-16,19,37,51.4,284,2,3,34,140,4.1,1,0,3,3,16,29,55.2,332,5,45,252,5.6,1,1,0,1,6
Bowling Green,73,2000-10-21,8,,Eastern Michigan,76,W,20,6,14,11,22,50.0,113,0,0,50,141,2.8,2,0,0,2,21,44,47.7,216,0,21,59,2.8,0,2,0,2,0
BYU,66,2000-10-21,8,,San Diego St.,90,L,15,16,-1,34,58,58.6,376,1,0,34,63,1.9,0,1,1,1,14,30,46.7,239,0,28,70,2.5,2,2,0,2,2
Buffalo,74,2000-10-21,7,,Ball St.,72,L,35,44,-9,14,24,58.3,172,3,1,44,252,5.7,2,1,2,5,13,18,72.2,248,3,57,192,3.4,2,2,0,2,6
California,97,2000-10-21,7,@,Washington,105,L,24,36,-12,14,32,43.8,213,1,1,29,132,4.6,1,2,3,3,19,35,54.3,225,2,42,113,2.7,2,1,0,1,4
Central Michigan,75,2000-10-21,7,@,Ohio,80,L,3,52,-49,18,37,48.6,179,0,2,32,111,3.5,0,0,2,0,4,11,36.4,63,0,62,444,7.2,7,1,0,1,7
Clemson,14,2000-10-21,8,@,North Carolina,21,W,38,24,14,14,25,56.0,296,4,0,45,112,2.5,1,0,0,5,18,34,52.9,314,0,38,89,2.3,3,1,2,3,3
Colorado,98,2000-10-21,7,@,Kansas,43,L,15,23,-8,20,36,55.6,246,0,0,32,90,2.8,0,0,0,1,10,22,45.5,152,0,51,262,5.1,2,1,0,1,2
Colorado St.,85,2000-10-21,7,@,Utah,104,W,24,17,7,18,36,50.0,207,2,1,35,68,1.9,0,0,1,3,9,24,37.5,142,1,39,110,2.8,0,1,3,4,2
Connecticut,3,2000-10-21,7,@,Akron,71,W,38,35,3,22,35,62.9,293,1,0,43,106,2.5,4,0,0,5,17,32,53.1,147,2,50,289,5.8,3,2,1,3,5
Duke,15,2000-10-21,7,@,Georgia Tech,17,L,10,45,-35,22,43,51.2,210,1,2,46,112,2.4,0,1,3,1,12,21,57.1,221,1,35,226,6.5,5,0,1,1,6
Eastern Michigan,76,2000-10-21,8,@,Bowling Green,73,L,6,20,-14,21,44,47.7,216,0,0,21,59,2.8,0,2,2,0,11,22,50.0,113,0,50,141,2.8,2,0,0,0,2
Florida St.,16,2000-10-21,8,,Virginia,24,W,37,3,34,22,35,62.9,426,2,1,33,128,3.9,2,1,2,4,14,27,51.9,166,0,46,33,0.7,0,3,2,5,0
Fresno St.,86,2000-10-21,6,@,UTEP,62,L,13,23,-10,14,31,45.2,142,1,1,31,93,3.0,1,0,1,2,20,29,69.0,212,1,44,157,3.6,2,0,1,1,3
Georgia,111,2000-10-21,7,@,Kentucky,112,W,34,30,4,20,38,52.6,400,4,1,24,38,1.6,0,0,1,4,39,58,67.2,528,2,26,92,3.5,1,0,2,2,3
Georgia Tech,17,2000-10-21,7,,Duke,15,W,45,10,35,12,21,57.1,221,1,1,35,226,6.5,5,0,1,6,22,43,51.2,210,1,46,112,2.4,0,1,2,3,1
Hawaii,87,2000-10-21,6,@,Rice,59,L,13,38,-25,25,48,52.1,227,1,5,9,10,1.1,0,0,5,1,3,7,42.9,45,1,69,315,4.6,4,0,0,0,5
Houston,5,2000-10-21,7,@,Memphis,6,W,33,30,3,33,50,66.0,262,4,1,31,64,2.1,0,1,2,4,12,26,46.2,129,2,46,73,1.6,1,1,0,1,3
Idaho,133,2000-10-21,8,@,Utah St.,93,L,14,31,-17,27,45,60.0,251,0,1,36,155,4.3,2,1,2,2,20,36,55.6,439,3,37,130,3.5,1,2,0,2,4
Illinois,27,2000-10-21,7,@,Penn State,37,L,25,39,-14,30,50,60.0,343,3,2,32,129,4.0,0,2,4,3,13,24,54.2,208,2,46,182,4.0,2,1,0,1,5
Indiana,28,2000-10-21,7,,Minnesota,33,W,51,43,8,12,21,57.1,263,2,1,54,348,6.4,5,1,2,7,23,36,63.9,324,2,41,151,3.7,2,1,1,2,5
Iowa,29,2000-10-21,8,,Ohio St.,36,L,10,38,-28,22,42,52.4,233,1,1,39,13,0.3,0,1,2,1,20,36,55.6,338,3,33,108,3.3,2,0,0,0,5
Iowa St.,42,2000-10-21,7,,Texas A&M,119,L,7,30,-23,16,35,45.7,137,1,2,26,102,3.9,0,0,2,1,16,27,59.3,248,2,50,221,4.4,1,1,0,1,3
Kansas,43,2000-10-21,7,,Colorado,98,W,23,15,8,10,22,45.5,152,0,0,51,262,5.1,2,1,1,2,20,36,55.6,246,0,32,90,2.8,0,0,0,0,1
Kansas St.,44,2000-10-21,8,,Texas Tech,49,W,28,23,5,13,25,52.0,160,1,2,44,125,2.8,3,0,2,4,29,60,48.3,302,1,28,35,1.3,2,0,2,2,3
Kent State,77,2000-10-21,8,@,Marshall,55,L,12,34,-22,16,37,43.2,162,1,1,36,75,2.1,0,0,1,1,31,42,73.8,312,2,30,181,6.0,2,1,0,1,4
Kentucky,112,2000-10-21,8,,Georgia,111,L,30,34,-4,39,58,67.2,528,2,2,26,92,3.5,1,0,2,3,20,38,52.6,400,4,24,38,1.6,0,0,1,1,4
Louisiana Tech,54,2000-10-21,8,@,Auburn,109,L,28,38,-10,47,65,72.3,433,4,2,17,36,2.1,0,1,3,4,12,18,66.7,135,0,48,301,6.3,5,0,1,1,5
UL Monroe,130,2000-10-21,8,@,Central Florida,1,L,0,55,-55,17,34,50.0,182,0,1,38,-20,-0.5,0,3,4,0,17,29,58.6,338,5,22,84,3.8,2,0,1,1,7
LSU,113,2000-10-21,8,,Mississippi St.,114,W,45,38,7,24,38,63.2,246,2,1,43,220,5.1,4,1,2,6,12,26,46.2,215,2,40,239,6.0,3,0,1,1,5
Marshall,55,2000-10-21,7,,Kent State,77,W,34,12,22,31,42,73.8,312,2,0,30,181,6.0,2,1,1,4,16,37,43.2,162,1,36,75,2.1,0,0,1,1,1
Maryland,30,2000-10-21,7,,Wake Forest,26,W,37,7,30,20,31,64.5,246,1,0,42,233,5.5,3,1,1,5,29,50,58.0,354,1,30,72,2.4,0,1,3,4,1
Memphis,6,2000-10-21,8,,Houston,5,L,30,33,-3,12,26,46.2,129,2,0,46,73,1.6,1,1,1,3,33,50,66.0,262,4,31,64,2.1,0,1,1,2,4
Miami (FL),19,2000-10-21,6,@,Temple,10,W,45,17,28,12,23,52.2,205,2,1,36,152,4.2,2,3,4,6,17,31,54.8,135,0,44,122,2.8,1,1,1,2,2
Michigan,31,2000-10-21,8,,Michigan St.,32,W,14,0,14,17,31,54.8,138,0,0,35,188,5.4,2,1,1,2,26,37,70.3,292,0,44,63,1.4,0,1,1,2,0
Michigan St.,32,2000-10-21,7,@,Michigan,31,L,0,14,-14,26,37,70.3,292,0,1,44,63,1.4,0,1,2,0,17,31,54.8,138,0,35,188,5.4,2,1,0,1,2
Middle Tennessee,56,2000-10-21,7,@,UAB,61,L,9,14,-5,16,29,55.2,146,1,1,20,65,3.3,0,0,1,1,17,28,60.7,153,1,58,240,4.1,1,1,0,1,2
Minnesota,33,2000-10-21,8,@,Indiana,28,L,43,51,-8,23,36,63.9,324,2,1,41,151,3.7,2,1,2,5,12,21,57.1,263,2,54,348,6.4,5,1,1,2,7
Mississippi St.,114,2000-10-21,6,@,LSU,113,L,38,45,-7,12,26,46.2,215,2,1,40,239,6.0,3,0,1,5,24,38,63.2,246,2,43,220,5.1,4,1,1,2,6
Missouri,115,2000-10-21,7,@,Texas,48,L,12,46,-34,12,33,36.4,176,1,2,38,145,3.8,0,1,3,1,21,32,65.6,282,3,36,212,5.9,1,3,1,4,6
Navy,7,2000-10-21,7,,Rutgers,39,L,21,28,-7,8,18,44.4,107,0,0,70,260,3.7,3,1,1,3,18,33,54.5,304,2,32,112,3.5,1,0,1,1,4
Nebraska,34,2000-10-21,7,,Baylor,41,W,59,0,59,5,12,41.7,49,0,0,67,459,6.9,7,0,0,8,7,29,24.1,79,0,27,5,0.2,0,2,0,2,0
Nevada,88,2000-10-21,7,,San Jose St.,91,L,30,49,-19,28,51,54.9,357,3,2,38,157,4.1,0,0,2,4,19,27,70.4,238,0,46,265,5.8,7,2,0,2,7
New Mexico,89,2000-10-21,8,@,Air Force,83,W,29,23,6,10,17,58.8,170,1,0,55,251,4.6,2,0,0,4,15,27,55.6,153,1,38,145,3.8,2,2,1,3,3
New Mexico State,69,2000-10-21,7,@,Arkansas St.,122,W,35,29,6,21,40,52.5,258,3,0,55,259,4.7,1,1,1,4,18,23,78.3,244,3,28,208,7.4,1,2,0,2,4
North Carolina,21,2000-10-21,7,,Clemson,14,L,24,38,-14,18,34,52.9,314,0,2,38,89,2.3,3,1,3,3,14,25,56.0,296,4,45,112,2.5,1,0,0,0,5
North Texas,57,2000-10-21,7,@,Boise St.,84,L,0,59,-59,3,20,15.0,42,0,3,39,120,3.1,0,0,3,0,20,28,71.4,292,4,54,291,5.4,3,2,0,2,8
Northern Illinois,79,2000-10-21,7,@,Western Michigan,82,L,22,52,-30,12,20,60.0,193,2,1,38,162,4.3,1,1,2,3,22,35,62.9,209,2,46,209,4.5,5,0,0,0,7
Notre Dame,70,2000-10-21,7,@,West Virginia,50,W,42,28,14,9,17,52.9,146,2,0,43,227,5.3,3,0,0,6,16,35,45.7,305,1,46,134,2.9,3,0,1,1,4
Ohio,80,2000-10-21,8,,Central Michigan,75,W,52,3,49,4,11,36.4,63,0,0,62,444,7.2,7,1,1,7,18,37,48.6,179,0,32,111,3.5,0,0,2,2,0
Ohio St.,36,2000-10-21,7,@,Iowa,29,W,38,10,28,20,36,55.6,338,3,0,33,108,3.3,2,0,0,5,22,42,52.4,233,1,39,13,0.3,0,1,1,2,1
Oregon,99,2000-10-21,7,,Arizona,95,W,14,10,4,9,22,40.9,123,2,1,45,137,3.0,0,0,1,2,15,32,46.9,200,1,32,17,0.5,0,1,1,2,1
Oregon St.,100,2000-10-21,7,@,UCLA,102,W,44,38,6,23,37,62.2,351,4,1,53,253,4.8,1,2,3,5,19,33,57.6,363,2,31,72,2.3,2,1,0,1,5
Penn State,37,2000-10-21,8,,Illinois,27,W,39,25,14,13,24,54.2,208,2,0,46,182,4.0,2,1,1,5,30,50,60.0,343,3,32,129,4.0,0,2,2,4,3
Pittsburgh,22,2000-10-21,6,,Boston College,13,W,42,26,16,16,29,55.2,332,5,0,45,252,5.6,1,1,1,6,19,37,51.4,284,2,34,140,4.1,1,0,3,3,3
Purdue,38,2000-10-21,8,@,Wisconsin,40,W,30,24,6,21,43,48.8,274,2,0,26,145,5.6,1,0,0,4,21,29,72.4,243,2,42,158,3.8,1,1,0,1,3
Rice,59,2000-10-21,7,,Hawaii,87,W,38,13,25,3,7,42.9,45,1,0,69,315,4.6,4,0,0,5,25,48,52.1,227,1,9,10,1.1,0,0,5,5,1
Rutgers,39,2000-10-21,7,@,Navy,7,W,28,21,7,18,33,54.5,304,2,1,32,112,3.5,1,0,1,4,8,18,44.4,107,0,70,260,3.7,3,1,0,1,3
San Diego St.,90,2000-10-21,7,@,BYU,66,W,16,15,1,14,30,46.7,239,0,0,28,70,2.5,2,2,2,2,34,58,58.6,376,1,34,63,1.9,0,1,0,1,1
San Jose St.,91,2000-10-21,8,@,Nevada,88,W,49,30,19,19,27,70.4,238,0,0,46,265,5.8,7,2,2,7,28,51,54.9,357,3,38,157,4.1,0,0,2,2,4
South Carolina,117,2000-10-21,8,@,Vanderbilt,120,W,30,14,16,12,26,46.2,151,0,1,52,339,6.5,4,1,2,4,14,27,51.9,214,1,27,148,5.5,1,1,2,3,2
South Florida,9,2000-10-21,7,,Liberty,67,W,44,6,38,14,24,58.3,255,4,0,34,102,3.0,1,2,2,6,14,33,42.4,154,0,33,29,0.9,0,1,2,3,1
Stanford,101,2000-10-21,7,,USC,103,W,32,30,2,20,41,48.8,223,1,2,55,198,3.6,4,0,2,5,15,30,50.0,190,0,29,230,7.9,4,0,2,2,4
Syracuse,23,2000-10-21,7,,Virginia Tech,25,L,14,22,-8,13,25,52.0,217,1,4,41,111,2.7,1,1,5,2,6,11,54.5,75,0,48,165,3.4,3,0,0,0,3
Temple,10,2000-10-21,8,,Miami (FL),19,L,17,45,-28,17,31,54.8,135,0,1,44,122,2.8,1,1,2,2,12,23,52.2,205,2,36,152,4.2,2,3,1,4,6
Tennessee,118,2000-10-21,6,,Alabama,107,W,20,10,10,17,24,70.8,213,2,0,42,96,2.3,0,0,0,2,14,30,46.7,181,1,28,44,1.6,0,1,2,3,1
Texas,48,2000-10-21,7,,Missouri,115,W,46,12,34,21,32,65.6,282,3,1,36,212,5.9,1,3,4,6,12,33,36.4,176,1,38,145,3.8,0,1,2,3,1
Texas A&M,119,2000-10-21,7,@,Iowa St.,42,W,30,7,23,16,27,59.3,248,2,0,50,221,4.4,1,1,1,3,16,35,45.7,137,1,26,102,3.9,0,0,2,2,1
TCU,47,2000-10-21,6,@,Tulsa,12,W,17,3,14,7,12,58.3,62,1,0,46,223,4.8,1,1,1,2,18,39,46.2,222,0,39,72,1.8,0,0,4,4,0
Texas Tech,49,2000-10-21,8,@,Kansas St.,44,L,23,28,-5,29,60,48.3,302,1,2,28,35,1.3,2,0,2,3,13,25,52.0,160,1,44,125,2.8,3,0,2,2,4
Tulane,11,2000-10-21,7,@,Army,65,L,17,21,-4,23,43,53.5,268,2,2,38,164,4.3,0,0,2,2,21,34,61.8,171,1,40,221,5.5,2,0,1,1,3
Tulsa,12,2000-10-21,8,,TCU,47,L,3,17,-14,18,39,46.2,222,0,4,39,72,1.8,0,0,4,0,7,12,58.3,62,1,46,223,4.8,1,1,0,1,2
UAB,61,2000-10-21,7,,Middle Tennessee,56,W,14,9,5,17,28,60.7,153,1,0,58,240,4.1,1,1,1,2,16,29,55.2,146,1,20,65,3.3,0,0,1,1,1
Central Florida,1,2000-10-21,8,,UL Monroe,130,W,55,0,55,17,29,58.6,338,5,1,22,84,3.8,2,0,1,7,17,34,50.0,182,0,38,-20,-0.5,0,3,1,4,0
UCLA,102,2000-10-21,7,,Oregon St.,100,L,38,44,-6,19,33,57.6,363,2,0,31,72,2.3,2,1,1,5,23,37,62.2,351,4,53,253,4.8,1,2,1,3,5
UNLV,92,2000-10-21,7,,Wyoming,94,W,42,23,19,9,15,60.0,175,2,2,35,193,5.5,3,0,2,6,28,42,66.7,237,2,43,127,3.0,1,1,0,1,3
USC,103,2000-10-21,7,@,Stanford,101,L,30,32,-2,15,30,50.0,190,0,2,29,230,7.9,4,0,2,4,20,41,48.8,223,1,55,198,3.6,4,0,2,2,5
Utah,104,2000-10-21,7,,Colorado St.,85,L,17,24,-7,9,24,37.5,142,1,3,39,110,2.8,0,1,4,2,18,36,50.0,207,2,35,68,1.9,0,0,1,1,3
Utah St.,93,2000-10-21,7,,Idaho,133,W,31,14,17,20,36,55.6,439,3,0,37,130,3.5,1,2,2,4,27,45,60.0,251,0,36,155,4.3,2,1,1,2,2
UTEP,62,2000-10-21,8,,Fresno St.,86,W,23,13,10,20,29,69.0,212,1,1,44,157,3.6,2,0,1,3,14,31,45.2,142,1,31,93,3.0,1,0,1,1,2
Vanderbilt,120,2000-10-21,8,,South Carolina,117,L,14,30,-16,14,27,51.9,214,1,2,27,148,5.5,1,1,3,2,12,26,46.2,151,0,52,339,6.5,4,1,1,2,4
Virginia,24,2000-10-21,7,@,Florida St.,16,L,3,37,-34,14,27,51.9,166,0,2,46,33,0.7,0,3,5,0,22,35,62.9,426,2,33,128,3.9,2,1,1,2,4
Virginia Tech,25,2000-10-21,7,@,Syracuse,23,W,22,14,8,6,11,54.5,75,0,0,48,165,3.4,3,0,0,3,13,25,52.0,217,1,41,111,2.7,1,1,4,5,2
Wake Forest,26,2000-10-21,7,@,Maryland,30,L,7,37,-30,29,50,58.0,354,1,3,30,72,2.4,0,1,4,1,20,31,64.5,246,1,42,233,5.5,3,1,0,1,5
Washington,105,2000-10-21,7,,California,97,W,36,24,12,19,35,54.3,225,2,0,42,113,2.7,2,1,1,4,14,32,43.8,213,1,29,132,4.6,1,2,1,3,3
Washington St.,106,2000-10-21,7,,Arizona St.,96,L,20,23,-3,14,32,43.8,321,1,3,37,167,4.5,1,2,5,2,20,32,62.5,251,1,50,117,2.3,2,0,2,2,3
West Virginia,50,2000-10-21,7,,Notre Dame,70,L,28,42,-14,16,35,45.7,305,1,1,46,134,2.9,3,0,1,4,9,17,52.9,146,2,43,227,5.3,3,0,0,0,6
Western Michigan,82,2000-10-21,7,,Northern Illinois,79,W,52,22,30,22,35,62.9,209,2,0,46,209,4.5,5,0,0,7,12,20,60.0,193,2,38,162,4.3,1,1,1,2,3
Wisconsin,40,2000-10-21,8,,Purdue,38,L,24,30,-6,21,29,72.4,243,2,0,42,158,3.8,1,1,1,3,21,43,48.8,274,2,26,145,5.6,1,0,0,0,4
Wyoming,94,2000-10-21,8,@,UNLV,92,L,23,42,-19,28,42,66.7,237,2,0,43,127,3.0,1,1,1,3,9,15,60.0,175,2,35,193,5.5,3,0,2,2,6
BYU,66,2000-10-26,9,,Wyoming,94,W,19,7,12,22,34,64.7,225,0,1,40,128,3.2,2,3,4,2,19,30,63.3,169,1,36,68,1.9,0,1,4,5,1
Wyoming,94,2000-10-26,9,@,BYU,66,L,7,19,-12,19,30,63.3,169,1,4,36,68,1.9,0,1,5,1,22,34,64.7,225,0,40,128,3.2,2,3,1,4,2
Air Force,83,2000-10-28,8,@,Notre Dame,70,L,31,34,-3,17,29,58.6,265,2,0,53,206,3.9,1,1,1,3,10,25,40.0,171,3,47,212,4.5,2,1,0,1,5
Akron,71,2000-10-28,9,,Marshall,55,L,28,31,-3,11,25,44.0,170,1,1,52,235,4.5,3,0,1,4,26,49,53.1,393,2,28,43,1.5,2,1,0,1,4
Alabama,107,2000-10-28,8,,Central Florida,1,L,38,40,-2,15,30,50.0,250,2,4,34,179,5.3,2,1,5,5,27,49,55.1,283,3,33,95,2.9,0,1,1,2,4
Arizona,95,2000-10-28,8,,UCLA,102,L,24,27,-3,7,18,38.9,105,0,4,45,211,4.7,2,0,4,3,19,35,54.3,230,1,39,54,1.4,2,0,2,2,3
Arizona St.,96,2000-10-28,8,,Oregon,99,L,55,56,-1,21,34,61.8,432,5,1,51,235,4.6,2,3,4,8,26,43,60.5,434,6,40,131,3.3,2,2,0,2,8
Arkansas,108,2000-10-28,7,@,Auburn,109,L,19,21,-2,20,42,47.6,204,0,3,29,166,5.7,2,0,3,2,19,30,63.3,240,1,39,113,2.9,2,1,2,3,3
Arkansas St.,122,2000-10-28,9,@,Utah St.,93,L,31,44,-13,22,44,50.0,231,1,1,30,68,2.3,3,1,2,4,24,43,55.8,247,1,39,236,6.1,4,1,0,1,5
Auburn,109,2000-10-28,9,,Arkansas,108,W,21,19,2,19,30,63.3,240,1,2,39,113,2.9,2,1,3,3,20,42,47.6,204,0,29,166,5.7,2,0,3,3,2
Ball St.,72,2000-10-28,8,@,Central Michigan,75,W,38,34,4,18,30,60.0,228,2,2,68,381,5.6,4,2,4,6,7,23,30.4,83,1,36,153,4.3,2,0,0,0,5
Baylor,41,2000-10-28,8,@,Texas,48,L,14,48,-34,9,33,27.3,77,1,4,32,57,1.8,0,1,5,2,23,50,46.0,383,2,36,90,2.5,3,1,1,2,5
Boise St.,84,2000-10-28,8,@,New Mexico State,69,W,34,31,3,23,36,63.9,375,3,0,42,166,4.0,1,0,0,4,9,15,60.0,160,3,47,317,6.7,1,0,0,0,4
Boston College,13,2000-10-28,8,,Rutgers,39,W,42,13,29,11,18,61.1,159,3,0,55,325,5.9,3,1,1,6,13,36,36.1,171,1,37,133,3.6,0,0,2,2,1
Buffalo,74,2000-10-28,8,@,Northern Illinois,79,L,10,73,-63,9,29,31.0,107,1,4,30,174,5.8,0,0,4,1,21,32,65.6,360,3,54,286,5.3,7,0,0,0,10
California,97,2000-10-28,8,@,USC,103,W,28,16,12,7,12,58.3,131,2,0,39,82,2.1,1,1,1,4,19,39,48.7,202,1,39,118,3.0,1,1,2,3,2
Central Michigan,75,2000-10-28,8,,Ball St.,72,L,34,38,-4,7,23,30.4,83,1,0,36,153,4.3,2,0,0,5,18,30,60.0,228,2,68,381,5.6,4,2,2,4,6
Cincinnati,2,2000-10-28,8,,Miami (OH),78,W,45,15,30,16,29,55.2,201,2,0,41,182,4.4,3,0,0,6,20,43,46.5,261,2,42,128,3.0,0,2,2,4,2
Clemson,14,2000-10-28,9,,Georgia Tech,17,L,28,31,-3,15,27,55.6,207,2,1,37,147,4.0,1,1,2,4,35,57,61.4,454,3,40,96,2.4,0,0,0,0,3
Colorado,98,2000-10-28,8,,Oklahoma St.,46,W,37,21,16,24,37,64.9,389,3,0,29,135,4.7,2,1,1,5,30,49,61.2,313,2,38,114,3.0,1,0,1,1,3
Colorado St.,85,2000-10-28,8,@,San Diego St.,90,W,34,22,12,22,34,64.7,232,2,1,33,84,2.5,1,1,2,4,30,46,65.2,393,1,25,26,1.0,0,1,2,3,2
Connecticut,3,2000-10-28,8,,South Florida,9,L,13,21,-8,14,36,38.9,180,0,1,30,115,3.8,1,0,1,1,19,28,67.9,165,1,43,151,3.5,2,1,0,1,3
Duke,15,2000-10-28,8,,Maryland,30,L,9,20,-11,22,38,57.9,253,1,2,40,13,0.3,0,1,3,1,12,23,52.2,182,0,34,172,5.1,2,0,3,3,2
East Carolina,4,2000-10-28,8,,UAB,61,L,13,16,-3,18,35,51.4,253,1,0,41,157,3.8,0,0,0,1,15,26,57.7,192,1,36,156,4.3,0,0,0,0,1
Florida,110,2000-10-28,8,N,Georgia,111,W,34,23,11,18,36,50.0,247,2,3,32,69,2.2,2,1,4,4,20,40,50.0,240,1,45,173,3.8,2,1,3,4,3
Florida St.,16,2000-10-28,9,@,NC State,20,W,58,14,44,14,22,63.6,195,2,0,54,324,6.0,5,0,0,8,21,43,48.8,235,2,22,49,2.2,0,0,3,3,2
Fresno St.,86,2000-10-28,7,,Tulsa,12,W,34,12,22,17,24,70.8,252,4,1,37,199,5.4,0,0,1,4,30,55,54.5,352,0,32,78,2.4,2,2,2,4,2
Georgia,111,2000-10-28,8,N,Florida,110,L,23,34,-11,20,40,50.0,240,1,3,45,173,3.8,2,1,4,3,18,36,50.0,247,2,32,69,2.2,2,1,3,4,4
Georgia Tech,17,2000-10-28,8,@,Clemson,14,W,31,28,3,35,57,61.4,454,3,0,40,96,2.4,0,0,0,3,15,27,55.6,207,2,37,147,4.0,1,1,1,2,4
Hawaii,87,2000-10-28,7,,San Jose St.,91,L,48,57,-9,38,74,51.4,492,5,2,20,74,3.7,2,0,2,7,12,22,54.5,227,3,50,285,5.7,3,1,0,1,8
Houston,5,2000-10-28,8,,Southern Miss,60,L,3,6,-3,15,31,48.4,150,0,0,30,-2,-0.1,0,0,0,0,18,33,54.5,215,0,38,113,3.0,0,1,0,1,0
Illinois,27,2000-10-28,8,@,Michigan St.,32,L,10,14,-4,13,29,44.8,104,0,2,45,182,4.0,0,0,2,1,13,24,54.2,117,0,46,180,3.9,2,1,2,3,2
Indiana,28,2000-10-28,8,,Penn State,37,L,24,27,-3,10,23,43.5,91,0,3,46,225,4.9,3,1,4,3,18,23,78.3,198,1,35,161,4.6,2,1,0,1,3
Iowa,29,2000-10-28,9,,Wisconsin,40,L,7,13,-6,13,27,48.1,122,1,2,24,84,3.5,0,0,2,1,18,26,69.2,292,0,50,118,2.4,1,2,1,3,1
Iowa St.,42,2000-10-28,8,,Missouri,115,W,39,20,19,10,17,58.8,156,0,1,50,339,6.8,5,0,1,6,13,34,38.2,171,1,48,256,5.3,2,0,2,2,3
