School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Ohio St.,36,2019-09-28,5,@,Nebraska,34,W,48,7,41,15,21,71.4,212,3,0,52,371,7.1,3,11,4.0,0,0,6,8,17,47.1,47,0,39,184,4.7,1,0,3,3,1
Oklahoma,45,2019-09-28,4,,Texas Tech,49,W,55,16,39,23,34,67.6,443,3,1,29,203,7.0,4,5,1.0,0,1,7,12,26,46.2,122,0,37,192,5.2,1,1,0,1,1
Oklahoma St.,46,2019-09-28,5,,Kansas St.,44,W,26,13,13,16,25,64.0,153,1,2,44,373,8.5,1,4,1.0,0,2,2,11,23,47.8,118,0,32,126,3.9,1,1,0,1,1
Old Dominion,58,2019-09-28,4,,East Carolina,4,L,21,24,-3,20,30,66.7,203,0,2,42,90,2.1,2,4,1.0,1,3,2,8,21,38.1,202,2,36,107,3.0,0,1,2,3,3
Ole Miss,116,2019-09-28,5,@,Alabama,107,L,31,59,-28,12,30,40.0,197,3,1,57,280,4.9,1,4,2.0,0,1,4,26,37,70.3,418,6,29,157,5.4,1,1,0,1,8
Oregon St.,100,2019-09-28,4,,Stanford,101,L,28,31,-3,27,39,69.2,337,1,0,33,164,5.0,3,7,2.0,0,0,4,19,27,70.4,253,4,31,100,3.2,0,0,0,0,4
Pittsburgh,22,2019-09-28,5,,Delaware,153,W,17,14,3,23,37,62.2,271,2,1,39,172,4.4,0,10,6.0,1,2,2,14,31,45.2,127,2,31,43,1.4,0,0,0,0,2
Purdue,38,2019-09-28,4,,Minnesota,33,L,31,38,-7,27,49,55.1,291,2,2,33,123,3.7,2,8,4.0,0,2,4,21,22,95.5,396,4,34,92,2.7,1,0,0,0,5
Rice,59,2019-09-28,5,,Louisiana Tech,54,L,20,23,-3,16,26,61.5,148,0,1,47,204,4.3,2,5,3.0,0,1,2,21,39,53.8,210,1,22,84,3.8,2,0,0,0,3
Rutgers,39,2019-09-28,4,@,Michigan,31,L,0,52,-52,17,24,70.8,106,0,0,28,48,1.7,0,3,1.0,1,1,0,20,27,74.1,335,2,41,141,3.4,5,0,1,1,7
SMU,8,2019-09-28,5,@,South Florida,9,W,48,21,27,24,29,82.8,252,3,2,48,245,5.1,4,13,10.0,0,2,7,21,40,52.5,288,3,33,54,1.6,0,0,2,2,3
South Alabama,127,2019-09-28,5,@,UL Monroe,130,L,17,30,-13,14,26,53.8,114,0,1,52,263,5.1,2,3,2.0,0,1,2,17,25,68.0,286,3,30,144,4.8,1,0,0,0,4
South Carolina,117,2019-09-28,5,,Kentucky,112,W,24,7,17,15,27,55.6,140,0,0,46,247,5.4,3,8,4.0,1,1,3,13,34,38.2,97,0,28,115,4.1,1,1,1,2,1
South Florida,9,2019-09-28,4,,SMU,8,L,21,48,-27,21,40,52.5,288,3,2,33,54,1.6,0,6,,0,2,3,24,29,82.8,252,3,48,245,5.1,4,0,2,2,7
Southern Miss,60,2019-09-28,5,,UTEP,62,W,31,13,18,19,28,67.9,351,3,0,36,169,4.7,1,7,4.0,1,1,4,14,28,50.0,168,0,25,126,5.0,1,0,0,0,1
Stanford,101,2019-09-28,5,@,Oregon St.,100,W,31,28,3,19,27,70.4,253,4,0,31,100,3.2,0,6,4.0,0,0,4,27,39,69.2,337,1,33,164,5.0,3,0,0,0,4
Syracuse,23,2019-09-28,5,,Holy Cross,214,W,41,3,38,23,36,63.9,286,4,1,36,143,4.0,1,10,5.0,2,3,5,15,35,42.9,120,0,32,18,0.6,0,1,0,1,0
Temple,10,2019-09-28,4,,Georgia Tech,17,W,24,2,22,9,22,40.9,127,0,1,48,198,4.1,2,6,2.0,0,1,3,14,35,40.0,174,0,34,133,3.9,0,2,1,3,0
Texas A&M,119,2019-09-28,5,N,Arkansas,108,W,31,27,4,23,35,65.7,251,3,1,32,90,2.8,1,6,2.0,1,2,4,27,44,61.4,297,1,25,99,4.0,1,0,1,1,3
TCU,47,2019-09-28,4,,Kansas,43,W,51,14,37,19,27,70.4,306,2,0,61,319,5.2,4,7,2.0,0,0,7,12,29,41.4,84,1,18,75,4.2,1,0,0,0,2
Texas St.,128,2019-09-28,5,,Nicholls State,242,W,24,3,21,22,29,75.9,253,2,1,34,109,3.2,1,4,1.0,0,1,3,15,27,55.6,145,0,28,75,2.7,0,1,1,2,0
Texas Tech,49,2019-09-28,4,@,Oklahoma,45,L,16,55,-39,12,26,46.2,122,0,0,37,192,5.2,1,6,1.0,1,1,1,23,34,67.6,443,3,29,203,7.0,4,0,1,1,7
Toledo,81,2019-09-28,4,,BYU,66,W,28,21,7,17,28,60.7,206,1,1,56,242,4.3,2,5,2.0,2,3,3,25,44,56.8,354,2,26,101,3.9,1,0,1,1,3
Troy,129,2019-09-28,4,,Arkansas St.,122,L,43,50,-7,34,58,58.6,367,4,1,33,145,4.4,1,9,2.0,1,2,5,26,36,72.2,455,4,34,103,3.0,1,2,2,4,6
UAB,61,2019-09-28,4,@,Western Kentucky,64,L,13,20,-7,18,31,58.1,181,0,4,39,117,3.0,1,3,2.0,0,4,1,15,24,62.5,189,2,29,33,1.1,0,1,0,1,2
Central Florida,1,2019-09-28,5,,Connecticut,3,W,56,21,35,21,30,70.0,377,4,0,37,230,6.2,3,7,2.0,1,1,8,23,36,63.9,281,3,40,145,3.6,0,2,2,4,3
UCLA,102,2019-09-28,5,@,Arizona,95,L,17,20,-3,22,42,52.4,228,1,1,43,217,5.0,1,6,2.0,0,1,2,29,44,65.9,352,1,30,99,3.3,1,0,0,0,2
UNLV,92,2019-09-28,4,@,Wyoming,94,L,17,53,-36,22,44,50.0,263,1,3,33,77,2.3,1,4,1.0,0,3,2,5,12,41.7,124,2,48,374,7.8,5,0,0,0,7
USC,103,2019-09-28,5,@,Washington,105,L,14,28,-14,19,32,59.4,163,1,3,33,212,6.4,1,3,1.0,0,3,2,16,26,61.5,180,0,34,194,5.7,3,1,0,1,4
Utah,104,2019-09-28,5,,Washington St.,106,W,38,13,25,21,30,70.0,334,2,0,41,192,4.7,3,2,1.0,0,0,5,30,49,61.2,252,1,14,61,4.4,0,0,2,2,1
Utah St.,93,2019-09-28,4,,Colorado St.,85,W,34,24,10,17,33,51.5,204,2,2,54,242,4.5,0,7,1.0,2,4,4,14,30,46.7,217,0,35,79,2.3,2,3,0,3,3
UTEP,62,2019-09-28,4,@,Southern Miss,60,L,13,31,-18,14,28,50.0,168,0,0,25,126,5.0,1,5,1.0,0,0,1,19,28,67.9,351,3,36,169,4.7,1,1,0,1,4
Vanderbilt,120,2019-09-28,4,,Northern Illinois,79,W,24,18,6,21,28,75.0,189,1,0,23,189,8.2,2,7,3.0,0,0,3,17,32,53.1,280,1,31,108,3.5,1,0,0,0,2
Virginia,24,2019-09-28,5,@,Notre Dame,70,L,20,35,-15,30,43,69.8,334,2,2,29,4,0.1,0,3,4.0,3,5,2,17,25,68.0,165,0,35,178,5.1,4,1,0,1,5
Wake Forest,26,2019-09-28,5,@,Boston College,13,W,27,24,3,21,33,63.6,243,2,1,54,197,3.6,1,4,,0,1,3,22,31,71.0,281,3,44,252,5.7,0,1,2,3,3
Washington,105,2019-09-28,5,,USC,103,W,28,14,14,16,26,61.5,180,0,0,34,194,5.7,3,5,1.0,1,1,4,19,32,59.4,163,1,33,212,6.4,1,0,3,3,2
Washington St.,106,2019-09-28,5,@,Utah,104,L,13,38,-25,30,49,61.2,252,1,2,14,61,4.4,0,5,2.0,0,2,1,21,30,70.0,334,2,41,192,4.7,3,0,0,0,5
Western Kentucky,64,2019-09-28,4,,UAB,61,W,20,13,7,15,24,62.5,189,2,0,29,33,1.1,0,8,3.0,1,1,2,18,31,58.1,181,0,39,117,3.0,1,0,4,4,1
Western Michigan,82,2019-09-28,5,,Central Michigan,75,W,31,15,16,18,29,62.1,244,1,1,37,188,5.1,3,6,3.0,0,1,4,33,48,68.8,330,1,32,107,3.3,1,1,2,3,2
Wisconsin,40,2019-09-28,4,,Northwestern,35,W,24,15,9,15,24,62.5,113,0,1,33,133,4.0,1,14,5.0,1,2,3,18,41,43.9,158,1,41,97,2.4,1,2,1,3,2
Wyoming,94,2019-09-28,5,,UNLV,92,W,53,17,36,5,12,41.7,124,2,0,48,374,7.8,5,6,2.0,0,0,7,22,44,50.0,263,1,33,77,2.3,1,0,3,3,2
East Carolina,4,2019-10-03,6,,Temple,10,L,17,27,-10,19,39,48.7,229,2,0,34,98,2.9,0,6,2.0,0,0,2,27,39,69.2,253,1,50,237,4.7,2,1,0,1,3
Georgia Southern,124,2019-10-03,5,@,South Alabama,127,W,20,17,3,9,17,52.9,78,0,0,66,310,4.7,2,6,1.0,0,0,2,8,15,53.3,194,2,24,53,2.2,0,1,0,1,2
South Alabama,127,2019-10-03,6,,Georgia Southern,124,L,17,20,-3,8,15,53.3,194,2,0,24,53,2.2,0,5,2.0,1,1,2,9,17,52.9,78,0,66,310,4.7,2,0,0,0,2
Temple,10,2019-10-03,5,@,East Carolina,4,W,27,17,10,27,39,69.2,253,1,0,50,237,4.7,2,8,3.0,1,1,3,19,39,48.7,229,2,34,98,2.9,0,0,0,0,2
Cincinnati,2,2019-10-04,5,,Central Florida,1,W,27,24,3,17,31,54.8,149,2,1,41,192,4.7,0,8,3.0,0,1,3,25,46,54.3,297,1,42,126,3.0,1,1,3,4,2
New Mexico,89,2019-10-04,5,@,San Jose St.,91,L,21,32,-11,11,26,42.3,161,2,4,41,238,5.8,1,9,3.0,2,6,3,26,39,66.7,412,2,34,52,1.5,1,1,0,1,3
San Jose St.,91,2019-10-04,5,,New Mexico,89,W,32,21,11,26,39,66.7,412,2,0,34,52,1.5,1,1,,1,1,3,11,26,42.3,161,2,41,238,5.8,1,2,4,6,3
Central Florida,1,2019-10-04,6,@,Cincinnati,2,L,24,27,-3,25,46,54.3,297,1,3,42,126,3.0,1,7,1.0,1,4,2,17,31,54.8,149,2,41,192,4.7,0,0,1,1,3
Air Force,83,2019-10-05,5,@,Navy,7,L,25,34,-9,11,26,42.3,246,0,1,43,111,2.6,2,5,,2,3,2,6,8,75.0,162,0,49,215,4.4,4,2,0,2,5
Arizona,95,2019-10-05,5,@,Colorado,98,W,35,30,5,31,41,75.6,404,3,1,26,83,3.2,2,4,,0,1,5,29,44,65.9,337,2,37,159,4.3,1,0,0,0,3
Arkansas St.,122,2019-10-05,6,@,Georgia St.,125,L,38,52,-14,22,34,64.7,306,4,2,22,115,5.2,1,6,3.0,0,2,5,29,41,70.7,382,1,58,340,5.9,6,0,0,0,7
Army,65,2019-10-05,5,,Tulane,11,L,33,42,-9,9,24,37.5,170,1,1,44,193,4.4,3,4,1.0,0,1,5,15,21,71.4,201,1,53,324,6.1,5,2,0,2,6
Auburn,109,2019-10-05,6,@,Florida,110,L,13,24,-11,11,27,40.7,145,1,3,34,124,3.6,0,7,4.0,1,4,1,25,39,64.1,266,2,33,132,4.0,1,4,0,4,3
Ball St.,72,2019-10-05,5,@,Northern Illinois,79,W,27,20,7,4,14,28.6,34,0,1,60,235,3.9,2,6,1.0,1,2,2,21,43,48.8,241,0,30,148,4.9,2,2,1,3,2
Baylor,41,2019-10-05,5,@,Kansas St.,44,W,31,12,19,15,24,62.5,268,1,0,31,158,5.1,3,15,6.0,0,0,4,22,34,64.7,218,1,40,123,3.1,0,1,1,2,1
Boise St.,84,2019-10-05,5,@,UNLV,92,W,38,13,25,22,36,61.1,325,3,0,28,182,6.5,2,11,5.0,1,1,5,24,55,43.6,262,2,31,69,2.2,0,0,1,1,2
Boston College,13,2019-10-05,6,@,Louisville,18,L,39,41,-2,15,33,45.5,304,4,1,45,259,5.8,1,9,,1,2,5,23,34,67.6,428,2,44,236,5.4,3,0,0,0,5
Bowling Green,73,2019-10-05,5,@,Notre Dame,70,L,0,52,-52,15,27,55.6,110,0,1,42,118,2.8,0,4,,0,1,0,21,27,77.8,340,6,34,233,6.9,1,0,0,0,7
Buffalo,74,2019-10-05,6,,Ohio,80,L,20,21,-1,16,23,69.6,197,2,0,43,181,4.2,1,5,4.0,1,1,3,12,19,63.2,155,0,47,186,4.0,3,1,1,2,3
California,97,2019-10-05,6,@,Oregon,99,L,7,17,-10,17,34,50.0,190,1,2,30,66,2.2,0,6,1.0,0,2,1,20,33,60.6,214,1,40,190,4.8,1,2,1,3,2
Central Michigan,75,2019-10-05,6,,Eastern Michigan,76,W,42,16,26,15,24,62.5,279,2,1,45,308,6.8,4,10,5.0,1,2,6,22,38,57.9,208,1,28,77,2.8,1,0,1,1,2
Colorado,98,2019-10-05,5,,Arizona,95,L,30,35,-5,29,44,65.9,337,2,0,37,159,4.3,1,2,,0,0,3,31,41,75.6,404,3,26,83,3.2,2,0,1,1,5
Colorado St.,85,2019-10-05,6,,San Diego St.,90,L,10,24,-14,19,32,59.4,217,1,3,25,18,0.7,0,12,4.0,1,4,1,16,20,80.0,147,3,43,91,2.1,0,0,0,0,3
Connecticut,3,2019-10-05,5,,South Florida,9,L,22,48,-26,18,29,62.1,209,1,0,37,84,2.3,2,4,4.0,1,1,3,12,22,54.5,190,4,42,313,7.5,3,0,2,2,7
Duke,15,2019-10-05,5,,Pittsburgh,22,L,30,33,-3,18,45,40.0,165,1,3,44,123,2.8,3,8,3.0,3,6,4,29,48,60.4,268,3,35,69,2.0,0,2,2,4,4
Eastern Michigan,76,2019-10-05,5,@,Central Michigan,75,L,16,42,-26,22,38,57.9,208,1,1,28,77,2.8,1,2,,0,1,2,15,24,62.5,279,2,45,308,6.8,4,1,1,2,6
Florida,110,2019-10-05,6,,Auburn,109,W,24,13,11,25,39,64.1,266,2,0,33,132,4.0,1,3,2.0,4,4,3,11,27,40.7,145,1,34,124,3.6,0,1,3,4,1
Florida Intl,53,2019-10-05,5,,Massachusetts,68,W,44,0,44,19,33,57.6,263,2,0,55,278,5.1,2,6,2.0,1,1,5,7,24,29.2,77,0,24,38,1.6,0,1,2,3,0
Georgia,111,2019-10-05,5,@,Tennessee,118,W,43,14,29,24,29,82.8,288,2,0,41,238,5.8,2,11,3.0,0,0,5,15,33,45.5,273,2,29,70,2.4,0,1,1,2,2
Georgia St.,125,2019-10-05,5,,Arkansas St.,122,W,52,38,14,29,41,70.7,382,1,0,58,340,5.9,6,6,1.0,0,0,7,22,34,64.7,306,4,22,115,5.2,1,0,2,2,5
Georgia Tech,17,2019-10-05,5,,North Carolina,21,L,22,38,-16,11,24,45.8,171,2,2,29,150,5.2,1,7,1.0,0,2,3,33,51,64.7,376,4,46,211,4.6,1,0,1,1,5
Illinois,27,2019-10-05,5,@,Minnesota,33,L,17,40,-23,20,39,51.3,157,0,1,27,91,3.4,0,4,1.0,0,1,2,9,17,52.9,155,3,52,332,6.4,2,1,1,2,5
Iowa,29,2019-10-05,5,@,Michigan,31,L,3,10,-7,23,42,54.8,260,0,3,30,1,0.0,0,4,2.0,1,4,0,14,26,53.8,147,0,32,124,3.9,1,0,1,1,1
Iowa St.,42,2019-10-05,5,,TCU,47,W,49,24,25,19,24,79.2,247,2,0,37,189,5.1,4,8,2.0,0,0,7,21,30,70.0,221,2,33,108,3.3,1,2,0,2,3
Kansas,43,2019-10-05,6,,Oklahoma,45,L,20,45,-25,18,28,64.3,230,3,0,32,130,4.1,0,4,1.0,0,0,3,20,29,69.0,277,2,37,268,7.2,4,0,1,1,6
Kansas St.,44,2019-10-05,5,,Baylor,41,L,12,31,-19,22,34,64.7,218,1,1,40,123,3.1,0,7,1.0,1,2,1,15,24,62.5,268,1,31,158,5.1,3,0,0,0,4
Kent State,77,2019-10-05,5,@,Wisconsin,40,L,0,48,-48,10,17,58.8,64,0,0,28,60,2.1,0,2,1.0,1,1,0,17,20,85.0,172,2,55,348,6.3,5,1,0,1,7
Liberty,67,2019-10-05,6,@,New Mexico State,69,W,20,13,7,16,31,51.6,173,1,0,37,164,4.4,1,9,4.0,0,0,2,20,31,64.5,265,0,34,131,3.9,1,1,2,3,1
UL Monroe,130,2019-10-05,5,,Memphis,6,L,33,52,-19,24,45,53.3,319,2,1,44,256,5.8,2,3,2.0,0,1,4,15,24,62.5,249,3,36,286,7.9,3,1,1,2,7
Louisville,18,2019-10-05,5,,Boston College,13,W,41,39,2,23,34,67.6,428,2,0,44,236,5.4,3,4,,0,0,5,15,33,45.5,304,4,45,259,5.8,1,1,1,2,5
LSU,113,2019-10-05,5,,Utah St.,93,W,42,6,36,28,39,71.8,353,5,1,51,248,4.9,1,10,2.0,1,2,6,16,31,51.6,140,0,21,28,1.3,0,0,3,3,0
Marshall,55,2019-10-05,5,@,Middle Tennessee,56,L,13,24,-11,26,43,60.5,376,1,3,39,202,5.2,0,5,2.0,1,4,1,17,30,56.7,261,1,37,140,3.8,2,0,0,0,3
Maryland,30,2019-10-05,5,@,Rutgers,39,W,48,7,41,22,34,64.7,290,2,0,28,200,7.1,4,10,3.0,0,0,7,13,25,52.0,163,0,47,151,3.2,1,0,2,2,1
Massachusetts,68,2019-10-05,6,@,Florida Intl,53,L,0,44,-44,7,24,29.2,77,0,2,24,38,1.6,0,4,1.0,1,3,0,19,33,57.6,263,2,55,278,5.1,2,1,0,1,5
Memphis,6,2019-10-05,5,@,UL Monroe,130,W,52,33,19,15,24,62.5,249,3,1,36,286,7.9,3,6,2.0,1,2,7,24,45,53.3,319,2,44,256,5.8,2,0,1,1,4
Miami (FL),19,2019-10-05,5,,Virginia Tech,25,L,35,42,-7,32,52,61.5,469,4,4,23,94,4.1,1,5,2.0,1,5,5,10,20,50.0,184,3,43,153,3.6,3,0,0,0,6
Michigan,31,2019-10-05,5,,Iowa,29,W,10,3,7,14,26,53.8,147,0,1,32,124,3.9,1,13,8.0,0,1,1,23,42,54.8,260,0,30,1,0.0,0,1,3,4,0
Michigan St.,32,2019-10-05,6,@,Ohio St.,36,L,10,34,-24,20,38,52.6,218,1,1,26,69,2.7,0,7,3.0,2,3,1,17,25,68.0,206,2,49,323,6.6,2,1,1,2,4
Middle Tennessee,56,2019-10-05,5,,Marshall,55,W,24,13,11,17,30,56.7,261,1,0,37,140,3.8,2,4,2.0,0,0,3,26,43,60.5,376,1,39,202,5.2,0,1,3,4,1
Minnesota,33,2019-10-05,5,,Illinois,27,W,40,17,23,9,17,52.9,155,3,1,52,332,6.4,2,5,3.0,1,2,5,20,39,51.3,157,0,27,91,3.4,0,0,1,1,2
Missouri,115,2019-10-05,5,,Troy,129,W,42,10,32,18,27,66.7,278,3,0,36,165,4.6,2,5,2.0,0,0,6,20,35,57.1,150,1,31,61,2.0,0,1,2,3,1
Navy,7,2019-10-05,4,,Air Force,83,W,34,25,9,6,8,75.0,162,0,0,49,215,4.4,4,8,2.0,2,2,5,11,26,42.3,246,0,43,111,2.6,2,2,1,3,2
Nebraska,34,2019-10-05,6,,Northwestern,35,W,13,10,3,15,25,60.0,186,0,0,40,133,3.3,1,8,1.0,0,0,1,19,32,59.4,136,0,41,157,3.8,1,0,1,1,1
New Mexico State,69,2019-10-05,6,,Liberty,67,L,13,20,-7,20,31,64.5,265,0,2,34,131,3.9,1,6,4.0,1,3,1,16,31,51.6,173,1,37,164,4.4,1,0,0,0,2
North Carolina,21,2019-10-05,6,@,Georgia Tech,17,W,38,22,16,33,51,64.7,376,4,1,46,211,4.6,1,6,2.0,0,1,5,11,24,45.8,171,2,29,150,5.2,1,0,2,2,3
Northern Illinois,79,2019-10-05,5,,Ball St.,72,L,20,27,-7,21,43,48.8,241,0,1,30,148,4.9,2,5,2.0,2,3,2,4,14,28.6,34,0,60,235,3.9,2,1,1,2,2
Northwestern,35,2019-10-05,5,@,Nebraska,34,L,10,13,-3,19,32,59.4,136,0,1,41,157,3.8,1,10,1.0,0,1,1,15,25,60.0,186,0,40,133,3.3,1,0,0,0,1
Notre Dame,70,2019-10-05,5,,Bowling Green,73,W,52,0,52,21,27,77.8,340,6,0,34,233,6.9,1,8,2.0,0,0,7,15,27,55.6,110,0,42,118,2.8,0,0,1,1,0
Ohio,80,2019-10-05,5,@,Buffalo,74,W,21,20,1,12,19,63.2,155,0,1,47,186,4.0,3,0,,1,2,3,16,23,69.6,197,2,43,181,4.2,1,1,0,1,3
Ohio St.,36,2019-10-05,6,,Michigan St.,32,W,34,10,24,17,25,68.0,206,2,1,49,323,6.6,2,9,4.0,1,2,4,20,38,52.6,218,1,26,69,2.7,0,2,1,3,1
Oklahoma,45,2019-10-05,5,@,Kansas,43,W,45,20,25,20,29,69.0,277,2,1,37,268,7.2,4,7,3.0,0,1,6,18,28,64.3,230,3,32,130,4.1,0,0,0,0,3
Oklahoma St.,46,2019-10-05,6,@,Texas Tech,49,L,35,45,-10,22,37,59.5,290,2,3,56,219,3.9,3,5,1.0,2,5,5,26,44,59.1,424,4,35,162,4.6,1,0,0,0,5
Old Dominion,58,2019-10-05,5,,Western Kentucky,64,L,3,20,-17,11,27,40.7,105,0,1,31,55,1.8,0,3,1.0,0,1,0,21,29,72.4,193,1,37,127,3.4,1,1,1,2,2
Ole Miss,116,2019-10-05,6,,Vanderbilt,120,W,31,6,25,10,18,55.6,99,0,0,44,413,9.4,4,9,3.0,0,0,4,25,46,54.3,202,0,27,62,2.3,0,0,0,0,0
Oregon,99,2019-10-05,5,,California,97,W,17,7,10,20,33,60.6,214,1,1,40,190,4.8,1,7,4.0,2,3,2,17,34,50.0,190,1,30,66,2.2,0,0,2,2,1
Oregon St.,100,2019-10-05,5,@,UCLA,102,W,48,31,17,18,26,69.2,285,5,0,32,163,5.1,2,8,3.0,0,0,7,27,41,65.9,236,1,48,256,5.3,2,0,0,0,4
Penn State,37,2019-10-05,5,,Purdue,38,W,35,7,28,20,29,69.0,264,3,1,46,196,4.3,2,13,10.0,2,3,5,14,28,50.0,123,1,28,-19,-0.7,0,1,0,1,1
Pittsburgh,22,2019-10-05,6,@,Duke,15,W,33,30,3,29,48,60.4,268,3,2,35,69,2.0,0,5,3.0,2,4,4,18,45,40.0,165,1,44,123,2.8,3,3,3,6,4
Purdue,38,2019-10-05,5,@,Penn State,37,L,7,35,-28,14,28,50.0,123,1,0,28,-19,-0.7,0,7,1.0,1,1,1,20,29,69.0,264,3,46,196,4.3,2,2,1,3,5
Rice,59,2019-10-05,6,@,UAB,61,L,20,35,-15,16,36,44.4,171,2,0,37,134,3.6,1,5,1.0,4,4,3,14,26,53.8,282,3,35,129,3.7,2,0,2,2,5
Rutgers,39,2019-10-05,5,,Maryland,30,L,7,48,-41,13,25,52.0,163,0,2,47,151,3.2,1,5,2.0,0,2,1,22,34,64.7,290,2,28,200,7.1,4,0,0,0,7
San Diego St.,90,2019-10-05,5,@,Colorado St.,85,W,24,10,14,16,20,80.0,147,3,0,43,91,2.1,0,11,4.0,0,0,3,19,32,59.4,217,1,25,18,0.7,0,1,3,4,1
SMU,8,2019-10-05,6,,Tulsa,12,W,43,37,6,24,42,57.1,310,1,0,49,130,2.7,3,4,1.0,2,2,5,23,41,56.1,346,4,35,154,4.4,0,0,3,3,5
South Florida,9,2019-10-05,5,@,Connecticut,3,W,48,22,26,12,22,54.5,190,4,2,42,313,7.5,3,10,5.0,0,2,7,18,29,62.1,209,1,37,84,2.3,2,1,0,1,3
Stanford,101,2019-10-05,6,,Washington,105,W,23,13,10,21,31,67.7,293,1,0,43,189,4.4,1,3,2.0,0,0,2,16,36,44.4,206,1,22,88,4.0,0,0,1,1,1
Tennessee,118,2019-10-05,5,,Georgia,111,L,14,43,-29,15,33,45.5,273,2,1,29,70,2.4,0,3,,1,2,2,24,29,82.8,288,2,41,238,5.8,2,0,0,0,5
Texas,48,2019-10-05,5,@,West Virginia,50,W,42,31,11,18,33,54.5,211,2,1,47,224,4.8,4,3,,0,1,6,31,46,67.4,367,3,23,96,4.2,1,0,4,4,4
TCU,47,2019-10-05,5,@,Iowa St.,42,L,24,49,-25,21,30,70.0,221,2,0,33,108,3.3,1,3,1.0,2,2,3,19,24,79.2,247,2,37,189,5.1,4,0,0,0,7
Texas Tech,49,2019-10-05,5,,Oklahoma St.,46,W,45,35,10,26,44,59.1,424,4,0,35,162,4.6,1,13,7.0,0,0,5,22,37,59.5,290,2,56,219,3.9,3,2,3,5,5
Toledo,81,2019-10-05,5,,Western Michigan,82,W,31,24,7,14,22,63.6,200,2,1,53,275,5.2,2,7,5.0,1,2,4,25,51,49.0,303,2,29,117,4.0,1,0,1,1,3
Troy,129,2019-10-05,5,@,Missouri,115,L,10,42,-32,20,35,57.1,150,1,2,31,61,2.0,0,5,2.0,1,3,1,18,27,66.7,278,3,36,165,4.6,2,0,0,0,6
Tulane,11,2019-10-05,5,@,Army,65,W,42,33,9,15,21,71.4,201,1,0,53,324,6.1,5,5,1.0,2,2,6,9,24,37.5,170,1,44,193,4.4,3,0,1,1,5
Tulsa,12,2019-10-05,5,@,SMU,8,L,37,43,-6,23,41,56.1,346,4,3,35,154,4.4,0,8,2.0,0,3,5,24,42,57.1,310,1,49,130,2.7,3,2,0,2,5
UAB,61,2019-10-05,5,,Rice,59,W,35,20,15,14,26,53.8,282,3,2,35,129,3.7,2,7,4.0,0,2,5,16,36,44.4,171,2,37,134,3.6,1,4,0,4,3
UCLA,102,2019-10-05,6,,Oregon St.,100,L,31,48,-17,27,41,65.9,236,1,0,48,256,5.3,2,4,1.0,0,0,4,18,26,69.2,285,5,32,163,5.1,2,0,0,0,7
UNLV,92,2019-10-05,5,,Boise St.,84,L,13,38,-25,24,55,43.6,262,2,1,31,69,2.2,0,4,1.0,0,1,2,22,36,61.1,325,3,28,182,6.5,2,1,0,1,5
Utah St.,93,2019-10-05,5,@,LSU,113,L,6,42,-36,16,31,51.6,140,0,3,21,28,1.3,0,4,2.0,0,3,0,28,39,71.8,353,5,51,248,4.9,1,1,1,2,6
UTEP,62,2019-10-05,5,,UTSA,63,L,16,26,-10,16,31,51.6,181,1,0,30,99,3.3,1,4,1.0,0,0,2,6,14,42.9,46,1,48,320,6.7,2,0,0,0,3
UTSA,63,2019-10-05,5,@,UTEP,62,W,26,16,10,6,14,42.9,46,1,0,48,320,6.7,2,9,4.0,0,0,3,16,31,51.6,181,1,30,99,3.3,1,0,0,0,2
Vanderbilt,120,2019-10-05,5,@,Ole Miss,116,L,6,31,-25,25,46,54.3,202,0,0,27,62,2.3,0,7,3.0,0,0,0,10,18,55.6,99,0,44,413,9.4,4,0,0,0,4
Virginia Tech,25,2019-10-05,5,@,Miami (FL),19,W,42,35,7,10,20,50.0,184,3,0,43,153,3.6,3,9,7.0,0,0,6,32,52,61.5,469,4,23,94,4.1,1,1,4,5,5
Washington,105,2019-10-05,6,@,Stanford,101,L,13,23,-10,16,36,44.4,206,1,1,22,88,4.0,0,4,1.0,0,1,1,21,31,67.7,293,1,43,189,4.4,1,0,0,0,2
West Virginia,50,2019-10-05,5,,Texas,48,L,31,42,-11,31,46,67.4,367,3,4,23,96,4.2,1,5,3.0,0,4,4,18,33,54.5,211,2,47,224,4.8,4,0,1,1,6
Western Kentucky,64,2019-10-05,5,@,Old Dominion,58,W,20,3,17,21,29,72.4,193,1,1,37,127,3.4,1,6,3.0,1,2,2,11,27,40.7,105,0,31,55,1.8,0,0,1,1,0
Western Michigan,82,2019-10-05,6,@,Toledo,81,L,24,31,-7,25,51,49.0,303,2,1,29,117,4.0,1,8,3.0,0,1,3,14,22,63.6,200,2,53,275,5.2,2,1,1,2,4
