School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Total Plays,Total Yards,Total Yards Avg,Total TD,Total Points,Point Diff
Akron,71,2014-11-18,11,,Massachusetts,68,W,26,40,65.0,277,2,37,134,3.6,1,77,411,5.3,3,30,24
Massachusetts,68,2014-11-18,11,@,Akron,71,L,13,21,61.9,168,1,30,67,2.2,0,51,235,4.6,1,6,-24
Northern Illinois,79,2014-11-18,11,@,Ohio,80,W,16,24,66.7,184,2,41,141,3.4,1,65,325,5.0,3,21,7
Ohio,80,2014-11-18,11,,Northern Illinois,79,L,19,28,67.9,141,1,39,203,5.2,1,67,344,5.1,2,14,-7
Bowling Green,73,2014-11-19,11,@,Toledo,81,L,12,37,32.4,167,1,38,104,2.7,1,75,271,3.6,2,20,-7
Toledo,81,2014-11-19,11,,Bowling Green,73,W,9,20,45.0,63,0,53,325,6.1,4,73,388,5.3,4,27,7
Arkansas St.,122,2014-11-20,11,@,Texas St.,128,L,31,57,54.4,366,2,40,132,3.3,1,97,498,5.1,3,27,-18
Duke,15,2014-11-20,11,,North Carolina,21,L,22,40,55.0,262,2,37,116,3.1,1,77,378,4.9,3,20,-25
Kansas St.,44,2014-11-20,10,@,West Virginia,50,W,22,34,64.7,400,1,29,1,0.0,0,63,401,6.4,2,26,6
North Carolina,21,2014-11-20,11,@,Duke,15,W,18,27,66.7,276,2,57,316,5.5,3,84,592,7.0,6,45,25
Texas St.,128,2014-11-20,11,,Arkansas St.,122,W,14,22,63.6,192,2,57,370,6.5,4,79,562,7.1,6,45,18
West Virginia,50,2014-11-20,11,,Kansas St.,44,L,27,48,56.3,310,2,37,123,3.3,0,85,433,5.1,2,20,-6
Air Force,83,2014-11-21,11,@,San Diego St.,90,L,12,27,44.4,189,1,41,140,3.4,1,68,329,4.8,2,14,-16
Rice,59,2014-11-21,11,,UTEP,62,W,10,22,45.5,227,2,42,165,3.9,2,64,392,6.1,4,31,18
San Diego St.,90,2014-11-21,11,,Air Force,83,W,17,31,54.8,326,1,44,176,4.0,1,75,502,6.7,3,30,16
San Jose St.,91,2014-11-21,11,@,Utah St.,93,L,13,21,61.9,61,0,51,191,3.7,1,72,252,3.5,1,7,-34
Utah St.,93,2014-11-21,12,,San Jose St.,91,W,15,23,65.2,108,1,42,313,7.5,5,65,421,6.5,6,41,34
UTEP,62,2014-11-21,11,@,Rice,59,L,17,30,56.7,209,0,25,53,2.1,1,55,262,4.8,1,13,-18
Alabama,107,2014-11-22,11,,Western Carolina,234,W,29,43,67.4,337,3,45,275,6.1,3,88,612,7.0,6,48,34
Appalachian St.,121,2014-11-22,11,@,Louisiana,126,W,11,22,50.0,195,1,47,232,4.9,3,69,427,6.2,5,35,19
Arizona,95,2014-11-22,11,@,Utah,104,W,11,22,50.0,222,0,47,298,6.3,4,69,520,7.5,6,42,32
Arizona St.,96,2014-11-22,11,,Washington St.,106,W,15,25,60.0,232,4,36,98,2.7,3,61,330,5.4,7,52,21
Arkansas,108,2014-11-22,11,,Ole Miss,116,W,8,17,47.1,152,1,50,159,3.2,1,67,311,4.6,3,30,30
Army,65,2014-11-22,11,,Fordham,212,W,2,4,50.0,48,0,64,382,6.0,5,68,430,6.3,6,42,11
Auburn,109,2014-11-22,11,,Samford,232,W,13,22,59.1,186,1,47,200,4.3,3,69,386,5.6,4,31,24
Ball St.,72,2014-11-22,11,,Eastern Michigan,76,W,15,24,62.5,217,3,38,223,5.9,2,62,440,7.1,6,45,15
Baylor,41,2014-11-22,10,,Oklahoma St.,46,W,18,29,62.1,262,2,58,317,5.5,5,87,579,6.7,7,49,21
Boise St.,84,2014-11-22,11,@,Wyoming,94,W,13,19,68.4,246,3,49,312,6.4,4,68,558,8.2,9,63,49
Boston College,13,2014-11-22,11,@,Florida St.,16,L,6,11,54.5,73,1,51,240,4.7,1,62,313,5.0,2,17,-3
BYU,66,2014-11-22,11,,Savannah State,383,W,15,20,75.0,234,4,62,264,4.3,4,82,498,6.1,8,64,64
California,97,2014-11-22,11,,Stanford,101,L,21,40,52.5,231,1,36,179,5.0,1,76,410,5.4,2,17,-21
Central Michigan,75,2014-11-22,12,,Western Michigan,82,L,24,44,54.5,248,2,23,70,3.0,0,67,318,4.7,2,20,-12
Cincinnati,2,2014-11-22,10,@,Connecticut,3,W,20,36,55.6,176,3,48,249,5.2,2,84,425,5.1,5,41,41
Clemson,14,2014-11-22,11,,Georgia St.,125,W,21,33,63.6,148,1,43,209,4.9,3,76,357,4.7,4,28,28
Colorado,98,2014-11-22,11,@,Oregon,99,L,16,32,50.0,105,1,30,121,4.0,0,62,226,3.6,1,10,-34
Colorado St.,85,2014-11-22,11,,New Mexico,89,W,26,36,72.2,406,3,45,292,6.5,5,81,698,8.6,8,58,38
Connecticut,3,2014-11-22,10,,Cincinnati,2,L,14,27,51.9,81,0,27,48,1.8,0,54,129,2.4,0,0,-41
East Carolina,4,2014-11-22,10,,Tulane,11,W,31,44,70.5,358,1,33,139,4.2,3,77,497,6.5,4,34,28
Eastern Michigan,76,2014-11-22,11,@,Ball St.,72,L,36,49,73.5,409,3,36,94,2.6,0,85,503,5.9,3,30,-15
Florida,110,2014-11-22,11,,Eastern Kentucky,203,W,13,23,56.5,326,5,38,104,2.7,2,61,430,7.0,7,52,49
Florida Atlantic,52,2014-11-22,11,@,Middle Tennessee,56,L,22,35,62.9,310,2,41,230,5.6,2,76,540,7.1,4,34,-1
Florida Intl,53,2014-11-22,12,@,North Texas,57,L,11,25,44.0,56,0,30,91,3.0,0,55,147,2.7,2,14,-3
Florida St.,16,2014-11-22,11,,Boston College,13,W,22,32,68.8,281,1,29,110,3.8,1,61,391,6.4,2,20,3
Fresno St.,86,2014-11-22,11,@,Nevada,88,W,25,47,53.2,313,4,52,238,4.6,1,99,551,5.6,5,40,20
Georgia,111,2014-11-22,11,,Charleston Southern,145,W,20,26,76.9,310,4,37,270,7.3,3,63,580,9.2,7,55,46
Georgia St.,125,2014-11-22,11,@,Clemson,14,L,13,33,39.4,115,0,33,40,1.2,0,66,155,2.3,0,0,-28
Hawaii,87,2014-11-22,12,,UNLV,92,W,14,23,60.9,230,2,56,348,6.2,3,79,578,7.3,5,37,2
Houston,5,2014-11-22,10,,Tulsa,12,W,16,21,76.2,227,1,43,244,5.7,4,64,471,7.4,5,38,10
Illinois,27,2014-11-22,11,,Penn State,37,W,26,42,61.9,215,1,27,68,2.5,0,69,283,4.1,1,16,2
Indiana,28,2014-11-22,11,@,Ohio St.,36,L,11,27,40.7,114,0,36,281,7.8,3,63,395,6.3,3,27,-15
Iowa,29,2014-11-22,11,,Wisconsin,40,L,20,30,66.7,311,2,28,101,3.6,1,58,412,7.1,3,24,-2
Iowa St.,42,2014-11-22,10,,Texas Tech,49,L,24,38,63.2,304,2,46,265,5.8,2,84,569,6.8,4,31,-3
Kansas,43,2014-11-22,11,@,Oklahoma,45,L,8,23,34.8,84,0,36,19,0.5,0,59,103,1.7,1,7,-37
Louisiana,126,2014-11-22,11,,Appalachian St.,121,L,21,34,61.8,160,0,35,99,2.8,1,69,259,3.8,1,16,-19
Louisiana Tech,54,2014-11-22,11,@,Old Dominion,58,L,19,31,61.3,217,1,34,109,3.2,2,65,326,5.0,3,27,-3
UL Monroe,130,2014-11-22,11,@,New Mexico State,69,W,35,50,70.0,350,1,27,70,2.6,1,77,420,5.5,3,30,13
Louisville,18,2014-11-22,11,@,Notre Dame,70,W,8,21,38.1,180,1,50,229,4.6,3,71,409,5.8,4,31,3
Marshall,55,2014-11-22,11,@,UAB,61,W,20,39,51.3,284,2,39,231,5.9,0,78,515,6.6,3,23,5
Maryland,30,2014-11-22,11,@,Michigan,31,W,13,24,54.2,165,0,35,147,4.2,2,59,312,5.3,2,23,7
Memphis,6,2014-11-22,11,,South Florida,9,W,18,23,78.3,232,2,39,238,6.1,2,62,470,7.6,4,31,11
Miami (FL),19,2014-11-22,11,@,Virginia,24,L,20,33,60.6,263,1,23,64,2.8,0,56,327,5.8,2,13,-17
Michigan,31,2014-11-22,11,,Maryland,30,L,13,24,54.2,106,0,45,292,6.5,1,69,398,5.8,1,16,-7
Michigan St.,32,2014-11-22,11,,Rutgers,39,W,17,26,65.4,278,2,44,242,5.5,4,70,520,7.4,6,45,42
Middle Tennessee,56,2014-11-22,11,,Florida Atlantic,52,W,20,27,74.1,160,2,46,310,6.7,3,73,470,6.4,5,35,1
Minnesota,33,2014-11-22,11,@,Nebraska,34,W,8,18,44.4,135,0,53,281,5.3,4,71,416,5.9,4,28,4
Mississippi St.,114,2014-11-22,11,,Vanderbilt,120,W,19,25,76.0,219,4,51,283,5.5,2,76,502,6.6,7,51,51
Missouri,115,2014-11-22,11,@,Tennessee,118,W,12,25,48.0,230,2,45,180,4.0,2,70,410,5.9,4,29,8
Nebraska,34,2014-11-22,11,,Minnesota,33,L,12,20,60.0,223,1,38,174,4.6,1,58,397,6.8,3,24,-4
Nevada,88,2014-11-22,11,,Fresno St.,86,L,11,24,45.8,126,1,38,227,6.0,2,62,353,5.7,3,20,-20
New Mexico,89,2014-11-22,11,@,Colorado St.,85,L,3,11,27.3,55,0,40,301,7.5,3,51,356,7.0,3,20,-38
New Mexico State,69,2014-11-22,11,,UL Monroe,130,L,15,32,46.9,102,0,51,276,5.4,2,83,378,4.6,2,17,-13
North Texas,57,2014-11-22,11,,Florida Intl,53,W,9,20,45.0,105,1,44,161,3.7,1,64,266,4.2,2,17,3
Northwestern,35,2014-11-22,11,@,Purdue,38,W,13,24,54.2,181,1,56,233,4.2,3,80,414,5.2,5,38,24
Notre Dame,70,2014-11-22,11,,Louisville,18,L,16,24,66.7,236,2,29,99,3.4,1,53,335,6.3,3,28,-3
Ohio St.,36,2014-11-22,11,,Indiana,28,W,25,35,71.4,302,4,39,225,5.8,1,74,527,7.1,6,42,15
Oklahoma,45,2014-11-22,11,,Kansas,43,W,3,13,23.1,39,0,55,510,9.3,5,68,549,8.1,5,44,37
Oklahoma St.,46,2014-11-22,11,@,Baylor,41,L,13,25,52.0,281,2,43,116,2.7,2,68,397,5.8,4,28,-21
Old Dominion,58,2014-11-22,11,,Louisiana Tech,54,W,29,40,72.5,302,2,32,93,2.9,2,72,395,5.5,4,30,3
Ole Miss,116,2014-11-22,11,@,Arkansas,108,L,18,38,47.4,253,0,33,63,1.9,0,71,316,4.5,0,0,-30
Oregon,99,2014-11-22,11,,Colorado,98,W,26,36,72.2,332,3,41,265,6.5,3,77,597,7.8,6,44,34
Oregon St.,100,2014-11-22,11,@,Washington,105,L,30,46,65.2,314,2,23,47,2.0,0,69,361,5.2,2,13,-24
Penn State,37,2014-11-22,11,@,Illinois,27,L,8,16,50.0,93,1,47,172,3.7,1,63,265,4.2,2,14,-2
Pittsburgh,22,2014-11-22,11,,Syracuse,23,W,14,20,70.0,189,2,52,256,4.9,1,72,445,6.2,3,30,23
Purdue,38,2014-11-22,11,,Northwestern,35,L,26,48,54.2,251,2,32,61,1.9,0,80,312,3.9,2,14,-24
Rutgers,39,2014-11-22,11,@,Michigan St.,32,L,14,31,45.2,139,0,29,95,3.3,0,60,234,3.9,0,3,-42
SMU,8,2014-11-22,10,@,Central Florida,1,L,9,22,40.9,50,0,20,66,3.3,1,42,116,2.8,1,7,-46
South Alabama,127,2014-11-22,11,@,South Carolina,117,L,17,34,50.0,170,0,44,119,2.7,0,78,289,3.7,0,12,-25
South Carolina,117,2014-11-22,11,,South Alabama,127,W,11,20,55.0,244,2,37,210,5.7,1,57,454,8.0,4,37,25
South Florida,9,2014-11-22,11,@,Memphis,6,L,27,46,58.7,301,1,35,95,2.7,1,81,396,4.9,2,20,-11
Stanford,101,2014-11-22,11,@,California,97,W,15,21,71.4,214,0,47,204,4.3,5,68,418,6.1,5,38,21
Syracuse,23,2014-11-22,11,@,Pittsburgh,22,L,10,25,40.0,149,0,29,106,3.7,1,54,255,4.7,1,7,-23
Tennessee,118,2014-11-22,11,,Missouri,115,L,25,38,65.8,226,2,29,53,1.8,0,67,279,4.2,2,21,-8
Texas Tech,49,2014-11-22,11,@,Iowa St.,42,W,23,35,65.7,328,4,40,272,6.8,1,75,600,8.0,5,34,3
Tulane,11,2014-11-22,11,@,East Carolina,4,L,25,43,58.1,301,0,27,24,0.9,0,70,325,4.6,0,6,-28
Tulsa,12,2014-11-22,11,@,Houston,5,L,28,41,68.3,258,2,35,158,4.5,2,76,416,5.5,4,28,-10
UAB,61,2014-11-22,11,,Marshall,55,L,15,26,57.7,141,0,56,205,3.7,2,82,346,4.2,2,18,-5
Central Florida,1,2014-11-22,10,,SMU,8,W,17,26,65.4,254,2,59,236,4.0,3,85,490,5.8,6,53,46
UCLA,102,2014-11-22,11,,USC,103,W,22,31,71.0,326,3,43,135,3.1,2,74,461,6.2,5,38,18
UNLV,92,2014-11-22,12,@,Hawaii,87,L,24,44,54.5,423,3,26,51,2.0,2,70,474,6.8,5,35,-2
USC,103,2014-11-22,11,@,UCLA,102,L,22,34,64.7,214,1,33,62,1.9,1,67,276,4.1,3,20,-18
Utah,104,2014-11-22,11,,Arizona,95,L,18,35,51.4,171,1,43,213,5.0,0,78,384,4.9,1,10,-32
UTSA,63,2014-11-22,11,@,Western Kentucky,64,L,11,23,47.8,119,1,39,115,2.9,0,62,234,3.8,1,7,-38
Vanderbilt,120,2014-11-22,11,@,Mississippi St.,114,L,17,36,47.2,179,0,27,49,1.8,0,63,228,3.6,0,0,-51
Virginia,24,2014-11-22,11,,Miami (FL),19,W,17,25,68.0,146,1,43,195,4.5,2,68,341,5.0,3,30,17
Virginia Tech,25,2014-11-22,11,@,Wake Forest,26,L,16,29,55.2,143,0,39,111,2.8,0,68,254,3.7,0,3,-3
Wake Forest,26,2014-11-22,11,,Virginia Tech,25,W,18,32,56.3,160,0,42,74,1.8,0,74,234,3.2,0,6,3
Washington,105,2014-11-22,12,,Oregon St.,100,W,19,24,79.2,255,2,35,226,6.5,2,59,481,8.2,4,37,24
Washington St.,106,2014-11-22,11,@,Arizona St.,96,L,45,76,59.2,601,3,24,21,0.9,1,100,622,6.2,4,31,-21
Western Kentucky,64,2014-11-22,11,,UTSA,63,W,26,35,74.3,346,5,28,120,4.3,1,63,466,7.4,6,45,38
Western Michigan,82,2014-11-22,11,@,Central Michigan,75,W,16,21,76.2,233,3,37,129,3.5,1,58,362,6.2,4,32,12
Wisconsin,40,2014-11-22,11,@,Iowa,29,W,11,14,78.6,139,0,42,266,6.3,3,56,405,7.2,3,26,2
Wyoming,94,2014-11-22,11,,Boise St.,84,L,16,29,55.2,147,0,38,80,2.1,2,67,227,3.4,2,14,-49
Miami (OH),78,2014-11-25,12,,Ohio,80,L,15,38,39.5,218,1,25,99,4.0,1,63,317,5.0,3,21,-3
Ohio,80,2014-11-25,12,@,Miami (OH),78,W,14,26,53.8,174,2,40,179,4.5,0,66,353,5.3,3,24,3
LSU,113,2014-11-27,12,@,Texas A&M,119,W,12,21,57.1,107,1,57,384,6.7,1,78,491,6.3,2,23,6
Texas,48,2014-11-27,12,,TCU,47,L,20,34,58.8,200,1,36,90,2.5,0,70,290,4.1,1,10,-38
Texas A&M,119,2014-11-27,12,,LSU,113,L,17,27,63.0,144,1,21,84,4.0,1,48,228,4.8,2,17,-6
TCU,47,2014-11-27,11,@,Texas,48,W,20,34,58.8,233,2,31,135,4.4,2,65,368,5.7,6,48,38
Air Force,83,2014-11-28,12,,Colorado St.,85,W,6,15,40.0,135,0,63,242,3.8,3,78,377,4.8,3,27,3
Akron,71,2014-11-28,12,@,Kent State,77,L,17,42,40.5,191,0,30,188,6.3,3,72,379,5.3,3,24,-3
Arizona,95,2014-11-28,12,,Arizona St.,96,W,15,21,71.4,208,2,37,125,3.4,3,58,333,5.7,6,42,7
Arizona St.,96,2014-11-28,12,@,Arizona,95,L,27,44,61.4,267,4,43,113,2.6,0,87,380,4.4,5,35,-7
Arkansas,108,2014-11-28,12,@,Missouri,115,L,13,30,43.3,133,2,30,155,5.2,0,60,288,4.8,2,14,-7
Ball St.,72,2014-11-28,12,@,Bowling Green,73,W,20,29,69.0,286,3,39,199,5.1,2,68,485,7.1,5,41,17
Bowling Green,73,2014-11-28,12,,Ball St.,72,L,18,27,66.7,140,0,39,314,8.1,2,66,454,6.9,3,24,-17
Buffalo,74,2014-11-28,12,@,Massachusetts,68,W,20,27,74.1,255,4,49,293,6.0,2,76,548,7.2,6,41,20
Colorado St.,85,2014-11-28,12,@,Air Force,83,L,23,46,50.0,366,3,32,106,3.3,0,78,472,6.1,3,24,-3
East Carolina,4,2014-11-28,11,@,Tulsa,12,W,28,42,66.7,338,4,37,172,4.6,2,79,510,6.5,7,49,17
Eastern Michigan,76,2014-11-28,12,,Toledo,81,L,8,23,34.8,119,2,34,96,2.8,0,57,215,3.8,2,16,-36
Houston,5,2014-11-28,11,@,SMU,8,W,18,29,62.1,151,0,48,282,5.9,5,77,433,5.6,5,35,26
Iowa,29,2014-11-28,12,,Nebraska,34,L,19,38,50.0,230,2,50,142,2.8,0,88,372,4.2,4,34,-3
Kent State,77,2014-11-28,12,,Akron,71,W,28,45,62.2,298,2,23,112,4.9,2,68,410,6.0,4,27,3
Marshall,55,2014-11-28,12,,Western Kentucky,64,L,29,46,63.0,417,7,36,291,8.1,2,82,708,8.6,9,66,-1
Massachusetts,68,2014-11-28,12,,Buffalo,74,L,13,29,44.8,168,2,35,162,4.6,1,64,330,5.2,3,21,-20
Missouri,115,2014-11-28,12,,Arkansas,108,W,25,42,59.5,265,1,41,158,3.9,1,83,423,5.1,2,21,7
Navy,7,2014-11-28,11,@,South Alabama,127,W,1,4,25.0,42,0,54,388,7.2,6,58,430,7.4,6,42,2
Nebraska,34,2014-11-28,12,@,Iowa,29,W,12,28,42.9,202,4,31,161,5.2,0,59,363,6.2,5,37,3
Northern Illinois,79,2014-11-28,12,@,Western Michigan,82,W,9,20,45.0,159,1,34,196,5.8,3,54,355,6.6,4,31,10
SMU,8,2014-11-28,11,,Houston,5,L,13,28,46.4,145,1,31,78,2.5,0,59,223,3.8,1,9,-26
South Alabama,127,2014-11-28,12,,Navy,7,L,21,32,65.6,177,4,47,238,5.1,1,79,415,5.3,5,40,-2
South Florida,9,2014-11-28,12,,Central Florida,1,L,18,39,46.2,195,0,22,5,0.2,0,61,200,3.3,0,0,-16
Stanford,101,2014-11-28,12,@,UCLA,102,W,16,19,84.2,234,2,45,202,4.5,2,64,436,6.8,4,31,21
Toledo,81,2014-11-28,12,@,Eastern Michigan,76,W,16,20,80.0,341,5,47,172,3.7,2,67,513,7.7,7,52,36
Tulsa,12,2014-11-28,12,,East Carolina,4,L,15,32,46.9,199,1,45,189,4.2,2,77,388,5.0,4,32,-17
Central Florida,1,2014-11-28,11,@,South Florida,9,W,20,29,69.0,150,1,45,145,3.2,1,74,295,4.0,2,16,16
UCLA,102,2014-11-28,12,,Stanford,101,L,20,41,48.8,162,1,26,100,3.8,0,67,262,3.9,1,10,-21
Virginia,24,2014-11-28,12,@,Virginia Tech,25,L,18,38,47.4,276,1,35,38,1.1,0,73,314,4.3,2,20,-4
Virginia Tech,25,2014-11-28,12,,Virginia,24,W,15,35,42.9,235,2,40,198,5.0,0,75,433,5.8,3,24,4
Western Kentucky,64,2014-11-28,12,@,Marshall,55,W,35,51,68.6,516,8,35,222,6.3,1,86,738,8.6,9,67,1
Western Michigan,82,2014-11-28,12,,Northern Illinois,79,L,23,33,69.7,256,1,43,91,2.1,1,76,347,4.6,2,21,-10
Alabama,107,2014-11-29,12,,Auburn,109,W,20,27,74.1,312,4,34,227,6.7,4,61,539,8.8,8,55,11
Appalachian St.,121,2014-11-29,12,,Idaho,133,W,13,20,65.0,223,3,43,207,4.8,3,63,430,6.8,6,45,17
Arkansas St.,122,2014-11-29,12,,New Mexico State,69,W,16,22,72.7,295,2,51,469,9.2,7,73,764,10.5,10,68,33
Auburn,109,2014-11-29,12,@,Alabama,107,L,27,43,62.8,456,3,47,174,3.7,1,90,630,7.0,4,44,-11
Baylor,41,2014-11-29,11,N,Texas Tech,49,W,26,42,61.9,292,3,54,255,4.7,3,96,547,5.7,6,48,2
Boise St.,84,2014-11-29,12,,Utah St.,93,W,19,28,67.9,215,2,54,283,5.2,5,82,498,6.1,7,50,31
Boston College,13,2014-11-29,12,,Syracuse,23,W,13,17,76.5,160,1,49,142,2.9,2,66,302,4.6,4,28,21
BYU,66,2014-11-29,12,@,California,97,W,23,38,60.5,433,5,39,107,2.7,1,77,540,7.0,6,42,7
California,97,2014-11-29,12,,BYU,66,L,38,60,63.3,393,4,41,173,4.2,1,101,566,5.6,5,35,-7
Cincinnati,2,2014-11-29,11,@,Temple,10,W,19,31,61.3,174,1,33,81,2.5,1,64,255,4.0,2,14,8
Clemson,14,2014-11-29,12,,South Carolina,117,W,15,21,71.4,266,2,40,225,5.6,3,61,491,8.0,5,35,18
Colorado,98,2014-11-29,12,,Utah,104,L,20,31,64.5,317,1,32,116,3.6,3,63,433,6.9,4,34,-4
Connecticut,3,2014-11-29,11,@,Memphis,6,L,13,27,48.1,162,1,36,107,3.0,0,63,269,4.3,1,10,-31
Duke,15,2014-11-29,12,,Wake Forest,26,W,20,32,62.5,293,2,45,146,3.2,3,77,439,5.7,5,41,20
Florida,110,2014-11-29,12,@,Florida St.,16,L,13,32,40.6,169,1,33,113,3.4,0,65,282,4.3,1,19,-5
Florida Atlantic,52,2014-11-29,12,,Old Dominion,58,L,9,19,47.4,133,0,36,207,5.8,3,55,340,6.2,4,28,-3
Florida St.,16,2014-11-29,12,,Florida,110,W,12,24,50.0,125,2,41,181,4.4,0,65,306,4.7,3,24,5
Fresno St.,86,2014-11-29,12,,Hawaii,87,W,19,32,59.4,162,1,37,171,4.6,3,69,333,4.8,4,28,7
Georgia,111,2014-11-29,12,,Georgia Tech,17,L,18,28,64.3,194,1,39,194,5.0,1,67,388,5.8,3,24,-6
Georgia Southern,124,2014-11-29,12,,UL Monroe,130,W,8,19,42.1,136,0,59,333,5.6,3,78,469,6.0,3,22,6
Georgia St.,125,2014-11-29,12,,Texas St.,128,L,32,47,68.1,356,4,27,160,5.9,0,74,516,7.0,4,31,-23
Georgia Tech,17,2014-11-29,12,@,Georgia,111,W,6,16,37.5,64,1,70,399,5.7,3,86,463,5.4,4,30,6
Hawaii,87,2014-11-29,13,@,Fresno St.,86,L,22,39,56.4,247,3,46,106,2.3,0,85,353,4.2,3,21,-7
Idaho,133,2014-11-29,12,@,Appalachian St.,121,L,21,37,56.8,208,1,42,157,3.7,3,79,365,4.6,4,28,-17
Illinois,27,2014-11-29,12,@,Northwestern,35,W,17,28,60.7,147,3,47,291,6.2,2,75,438,5.8,6,47,14
Indiana,28,2014-11-29,12,,Purdue,38,W,15,24,62.5,119,0,46,239,5.2,2,70,358,5.1,2,23,7
Iowa St.,42,2014-11-29,11,,West Virginia,50,L,26,50,52.0,275,2,40,135,3.4,1,90,410,4.6,3,24,-13
Kansas,43,2014-11-29,12,@,Kansas St.,44,L,16,27,59.3,139,2,22,57,2.6,0,49,196,4.0,2,13,-38
Kansas St.,44,2014-11-29,11,,Kansas,43,W,23,30,76.7,311,4,39,194,5.0,2,69,505,7.3,6,51,38
Kentucky,112,2014-11-29,12,@,Louisville,18,L,14,29,48.3,176,0,41,151,3.7,2,70,327,4.7,4,40,-4
Louisiana,126,2014-11-29,12,@,Troy,129,W,14,19,73.7,142,0,49,344,7.0,6,68,486,7.1,6,42,19
Louisiana Tech,54,2014-11-29,12,,Rice,59,W,22,35,62.9,408,4,36,269,7.5,6,71,677,9.5,11,76,45
UL Monroe,130,2014-11-29,12,@,Georgia Southern,124,L,30,48,62.5,322,2,16,19,1.2,0,64,341,5.3,2,16,-6
Louisville,18,2014-11-29,12,,Kentucky,112,W,22,35,62.9,389,3,39,83,2.1,3,74,472,6.4,6,44,4
Maryland,30,2014-11-29,12,,Rutgers,39,L,14,24,58.3,195,2,36,281,7.8,3,60,476,7.9,5,38,-3
Memphis,6,2014-11-29,12,,Connecticut,3,W,22,41,53.7,194,4,44,178,4.0,1,85,372,4.4,5,41,31
Miami (FL),19,2014-11-29,12,,Pittsburgh,22,L,22,45,48.9,296,2,28,125,4.5,0,73,421,5.8,2,23,-12
Michigan,31,2014-11-29,12,@,Ohio St.,36,L,23,33,69.7,251,2,38,121,3.2,2,71,372,5.2,4,28,-14
Michigan St.,32,2014-11-29,12,@,Penn State,37,W,13,26,50.0,180,1,41,118,2.9,2,67,298,4.4,4,34,24
Middle Tennessee,56,2014-11-29,12,@,UTEP,62,L,9,17,52.9,99,0,44,259,5.9,3,61,358,5.9,3,21,-3
Minnesota,33,2014-11-29,12,@,Wisconsin,40,L,5,18,27.8,95,0,44,177,4.0,3,62,272,4.4,3,24,-10
Mississippi St.,114,2014-11-29,12,@,Ole Miss,116,L,22,37,59.5,282,1,47,163,3.5,1,84,445,5.3,2,17,-14
Nevada,88,2014-11-29,12,@,UNLV,92,W,5,13,38.5,46,3,53,408,7.7,3,66,454,6.9,7,49,22
New Mexico,89,2014-11-29,12,,Wyoming,94,W,6,7,85.7,141,1,32,241,7.5,2,39,382,9.8,5,36,6
New Mexico State,69,2014-11-29,12,@,Arkansas St.,122,L,28,43,65.1,314,4,34,178,5.2,1,77,492,6.4,5,35,-33
North Carolina,21,2014-11-29,12,,NC State,20,L,17,35,48.6,177,1,28,30,1.1,0,63,207,3.3,1,7,-28
NC State,20,2014-11-29,12,@,North Carolina,21,W,9,11,81.8,66,3,58,388,6.7,2,69,454,6.6,5,35,28
North Texas,57,2014-11-29,12,@,UTSA,63,L,24,43,55.8,287,1,37,150,4.1,1,80,437,5.5,2,27,-7
Northwestern,35,2014-11-29,12,,Illinois,27,L,24,42,57.1,218,1,38,154,4.1,2,80,372,4.7,4,33,-14
Notre Dame,70,2014-11-29,12,@,USC,103,L,16,39,41.0,245,0,25,104,4.2,2,64,349,5.5,2,14,-35
Ohio St.,36,2014-11-29,12,,Michigan,31,W,15,24,62.5,183,1,39,233,6.0,4,63,416,6.6,6,42,14
Old Dominion,58,2014-11-29,12,@,Florida Atlantic,52,W,32,50,64.0,282,3,32,206,6.4,1,82,488,6.0,4,31,3
Ole Miss,116,2014-11-29,12,,Mississippi St.,114,W,14,31,45.2,327,1,31,205,6.6,3,62,532,8.6,4,31,14
Oregon,99,2014-11-29,12,@,Oregon St.,100,W,19,25,76.0,367,4,40,198,5.0,2,65,565,8.7,6,47,28
Oregon St.,100,2014-11-29,12,,Oregon,99,L,23,47,48.9,216,1,32,146,4.6,1,79,362,4.6,2,19,-28
Penn State,37,2014-11-29,12,,Michigan St.,32,L,21,45,46.7,195,0,22,38,1.7,1,67,233,3.5,1,10,-24
Pittsburgh,22,2014-11-29,12,@,Miami (FL),19,W,8,12,66.7,134,1,47,226,4.8,4,59,360,6.1,5,35,12
Purdue,38,2014-11-29,12,@,Indiana,28,L,19,35,54.3,123,0,34,228,6.7,1,69,351,5.1,1,16,-7
Rice,59,2014-11-29,12,@,Louisiana Tech,54,L,25,40,62.5,337,4,32,34,1.1,0,72,371,5.2,4,31,-45
Rutgers,39,2014-11-29,12,@,Maryland,30,W,28,42,66.7,347,4,35,144,4.1,1,77,491,6.4,5,41,3
San Diego St.,90,2014-11-29,12,,San Jose St.,91,W,4,16,25.0,34,0,60,393,6.6,5,76,427,5.6,5,38,31
San Jose St.,91,2014-11-29,12,@,San Diego St.,90,L,17,30,56.7,133,1,31,98,3.2,0,61,231,3.8,1,7,-31
South Carolina,117,2014-11-29,12,@,Clemson,14,L,23,41,56.1,276,1,33,63,1.9,1,74,339,4.6,2,17,-18
