School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Rutgers,39,2002-09-28,5,@,Tennessee,118,L,14,35,-21,17,32,53.1,151,1,1,43,121,2.8,0,0,1,2,15,28,53.6,284,3,23,94,4.1,2,0,0,0,5
San Diego St.,90,2002-09-28,5,,UCLA,102,L,7,43,-36,18,40,45.0,208,1,2,30,63,2.1,0,3,5,1,14,24,58.3,238,2,51,153,3.0,2,0,0,0,5
San Jose St.,91,2002-09-28,5,,UTEP,62,W,58,24,34,25,36,69.4,330,3,1,37,179,4.8,3,1,2,8,19,44,43.2,303,1,35,157,4.5,2,2,4,6,3
SMU,8,2002-09-28,5,@,Hawaii,87,L,10,42,-32,6,21,28.6,46,0,2,51,192,3.8,1,1,3,1,21,43,48.8,314,1,26,173,6.7,3,3,3,6,6
South Carolina,117,2002-09-28,5,@,Vanderbilt,120,W,20,14,6,17,25,68.0,213,1,1,45,185,4.1,1,0,1,2,10,19,52.6,105,2,36,136,3.8,0,0,1,1,2
South Florida,9,2002-09-28,4,@,Oklahoma,45,L,14,31,-17,24,44,54.5,267,2,1,34,61,1.8,0,2,3,2,22,34,64.7,194,2,33,45,1.4,1,1,0,1,4
Southern Miss,60,2002-09-28,5,@,Army,65,W,27,6,21,14,24,58.3,138,1,1,40,165,4.1,2,2,3,3,19,43,44.2,252,0,35,141,4.0,0,0,6,6,0
Stanford,101,2002-09-28,3,@,Arizona St.,96,L,24,65,-41,16,36,44.4,179,2,4,40,239,6.0,1,3,7,3,23,39,59.0,421,5,34,114,3.4,3,0,1,1,8
Syracuse,23,2002-09-28,4,@,Auburn,109,L,34,37,-3,15,30,50.0,163,1,3,44,158,3.6,2,0,3,4,17,33,51.5,271,2,54,231,4.3,3,2,2,4,5
Temple,10,2002-09-28,5,,Cincinnati,2,L,22,35,-13,16,33,48.5,213,1,0,32,111,3.5,2,1,1,3,24,39,61.5,312,3,41,83,2.0,2,0,1,1,5
Tennessee,118,2002-09-28,4,,Rutgers,39,W,35,14,21,15,28,53.6,284,3,0,23,94,4.1,2,0,0,5,17,32,53.1,151,1,43,121,2.8,0,0,1,1,2
Texas,48,2002-09-28,4,@,Tulane,11,W,49,0,49,18,32,56.3,193,2,1,34,176,5.2,3,1,2,7,14,35,40.0,127,0,29,88,3.0,0,2,2,4,0
Texas A&M,119,2002-09-28,4,,Louisiana Tech,54,W,31,3,28,15,30,50.0,238,1,0,43,206,4.8,3,2,2,4,23,43,53.5,172,0,21,79,3.8,0,0,1,1,0
Toledo,81,2002-09-28,5,@,Pittsburgh,22,L,19,37,-18,32,46,69.6,331,2,1,30,104,3.5,1,2,3,3,18,27,66.7,316,3,40,153,3.8,2,0,1,1,5
Troy,129,2002-09-28,5,@,Missouri,115,L,7,44,-37,18,31,58.1,231,1,4,28,69,2.5,0,1,5,1,19,36,52.8,218,1,52,277,5.3,3,0,1,1,5
Tulane,11,2002-09-28,5,,Texas,48,L,0,49,-49,14,35,40.0,127,0,2,29,88,3.0,0,2,4,0,18,32,56.3,193,2,34,176,5.2,3,1,1,2,7
Tulsa,12,2002-09-28,5,,Kansas,43,L,33,43,-10,19,31,61.3,236,4,2,32,216,6.8,1,0,2,5,21,36,58.3,266,1,50,257,5.1,5,0,0,0,6
UAB,61,2002-09-28,5,,Memphis,6,W,31,17,14,13,22,59.1,167,1,1,47,223,4.7,2,1,2,4,22,40,55.0,259,1,35,68,1.9,1,2,2,4,2
Central Florida,1,2002-09-28,4,,Liberty,67,W,48,17,31,26,37,70.3,427,4,0,30,144,4.8,3,5,5,7,11,31,35.5,104,1,40,186,4.7,0,1,2,3,2
UCLA,102,2002-09-28,4,@,San Diego St.,90,W,43,7,36,14,24,58.3,238,2,0,51,153,3.0,2,0,0,5,18,40,45.0,208,1,30,63,2.1,0,3,2,5,1
USC,103,2002-09-28,4,,Oregon St.,100,W,22,0,22,23,41,56.1,231,2,1,49,99,2.0,0,1,2,2,8,31,25.8,80,0,29,51,1.8,0,2,1,3,0
Utah,104,2002-09-28,5,,Air Force,83,L,26,30,-4,11,20,55.0,109,0,2,46,181,3.9,3,4,6,3,6,16,37.5,99,2,48,188,3.9,2,2,1,3,4
Utah St.,93,2002-09-28,5,@,Boise St.,84,L,38,63,-25,24,40,60.0,355,3,2,35,65,1.9,1,2,4,5,17,28,60.7,376,5,36,178,4.9,3,2,1,3,9
UTEP,62,2002-09-28,5,@,San Jose St.,91,L,24,58,-34,19,44,43.2,303,1,4,35,157,4.5,2,2,6,3,25,36,69.4,330,3,37,179,4.8,3,1,1,2,8
Vanderbilt,120,2002-09-28,5,,South Carolina,117,L,14,20,-6,10,19,52.6,105,2,1,36,136,3.8,0,0,1,2,17,25,68.0,213,1,45,185,4.1,1,0,1,1,2
Virginia,24,2002-09-28,5,@,Wake Forest,26,W,38,34,4,24,30,80.0,349,4,0,27,49,1.8,1,1,1,5,13,24,54.2,146,0,68,349,5.1,4,0,0,0,4
Virginia Tech,25,2002-09-28,5,@,Western Michigan,82,W,30,0,30,14,25,56.0,212,1,2,39,128,3.3,2,0,2,4,24,44,54.5,233,0,27,35,1.3,0,3,0,3,0
Wake Forest,26,2002-09-28,5,,Virginia,24,L,34,38,-4,13,24,54.2,146,0,0,68,349,5.1,4,0,0,4,24,30,80.0,349,4,27,49,1.8,1,1,0,1,5
Washington,105,2002-09-28,4,,Idaho,133,W,41,27,14,32,45,71.1,438,3,0,45,129,2.9,1,1,1,5,22,40,55.0,309,2,25,95,3.8,1,1,1,2,3
Washington St.,106,2002-09-28,5,@,California,97,W,48,38,10,29,45,64.4,474,4,0,27,104,3.9,1,2,2,6,29,47,61.7,371,3,27,101,3.7,2,0,2,2,5
West Virginia,50,2002-09-28,4,,East Carolina,4,W,37,17,20,6,14,42.9,33,0,0,62,536,8.6,4,1,1,5,23,33,69.7,207,0,24,65,2.7,1,1,2,3,2
Western Michigan,82,2002-09-28,4,,Virginia Tech,25,L,0,30,-30,24,44,54.5,233,0,0,27,35,1.3,0,3,3,0,14,25,56.0,212,1,39,128,3.3,2,0,2,2,4
Clemson,14,2002-10-03,5,@,Florida St.,16,L,31,48,-17,18,28,64.3,334,2,2,33,107,3.2,2,2,4,4,8,20,40.0,114,1,49,272,5.6,4,0,0,0,6
Florida St.,16,2002-10-03,6,,Clemson,14,W,48,31,17,8,20,40.0,114,1,0,49,272,5.6,4,0,0,6,18,28,64.3,334,2,33,107,3.2,2,2,2,4,4
Illinois,27,2002-10-03,6,@,Minnesota,33,L,10,31,-21,25,51,49.0,339,1,0,33,104,3.2,0,2,2,1,15,30,50.0,144,1,56,302,5.4,2,0,1,1,4
Minnesota,33,2002-10-03,6,,Illinois,27,W,31,10,21,15,30,50.0,144,1,1,56,302,5.4,2,0,1,4,25,51,49.0,339,1,33,104,3.2,0,2,0,2,1
BYU,66,2002-10-04,5,@,Utah St.,93,W,35,34,1,28,45,62.2,312,2,1,55,269,4.9,3,1,2,5,24,57,42.1,331,0,18,129,7.2,3,0,3,3,4
Colorado St.,85,2002-10-04,6,@,Fresno St.,86,L,30,32,-2,11,23,47.8,219,2,1,40,247,6.2,2,0,1,4,20,28,71.4,184,1,36,157,4.4,1,0,0,0,3
Fresno St.,86,2002-10-04,6,,Colorado St.,85,W,32,30,2,20,28,71.4,184,1,0,36,157,4.4,1,0,0,3,11,23,47.8,219,2,40,247,6.2,2,0,1,1,4
Utah St.,93,2002-10-04,6,,BYU,66,L,34,35,-1,24,57,42.1,331,0,3,18,129,7.2,3,0,3,4,28,45,62.2,312,2,55,269,4.9,3,1,1,2,5
Air Force,83,2002-10-05,5,,Navy,7,W,48,7,41,6,7,85.7,107,0,0,67,429,6.4,5,0,0,6,5,12,41.7,87,0,52,260,5.0,1,2,1,3,1
Akron,71,2002-10-05,6,@,Eastern Michigan,76,L,34,42,-8,29,37,78.4,344,2,2,29,162,5.6,3,2,4,5,25,39,64.1,390,4,44,157,3.6,1,1,1,2,6
Alabama,107,2002-10-05,6,,Georgia,111,L,25,27,-2,16,29,55.2,197,1,1,37,109,2.9,1,1,2,3,15,27,55.6,224,2,42,161,3.8,1,1,2,3,3
Arizona,95,2002-10-05,5,,Oregon,99,L,14,31,-17,23,41,56.1,302,2,1,27,30,1.1,0,0,1,2,18,27,66.7,244,2,43,188,4.4,2,1,0,1,4
Arizona St.,96,2002-10-05,6,,North Carolina,21,L,35,38,-3,27,45,60.0,474,0,2,35,183,5.2,5,3,5,5,25,40,62.5,417,5,34,61,1.8,0,0,2,2,5
Arkansas,108,2002-10-05,4,@,Tennessee,118,L,38,41,-3,12,21,57.1,211,1,0,66,238,3.6,3,0,0,4,19,28,67.9,291,2,47,162,3.4,3,1,1,2,5
Arkansas St.,122,2002-10-05,7,,Middle Tennessee,56,W,13,7,6,6,13,46.2,59,0,0,42,229,5.5,0,1,1,1,12,23,52.2,137,0,40,193,4.8,1,2,2,4,1
Army,65,2002-10-05,5,@,East Carolina,4,L,24,59,-35,17,42,40.5,245,1,3,34,129,3.8,1,1,4,3,9,15,60.0,137,2,50,191,3.8,5,2,0,2,8
Ball St.,72,2002-10-05,5,,Northern Illinois,79,L,29,41,-12,20,46,43.5,233,2,4,41,184,4.5,2,0,4,4,13,20,65.0,171,4,44,144,3.3,0,2,0,2,5
Baylor,41,2002-10-05,5,,Kansas,43,W,35,32,3,23,34,67.6,379,3,2,38,100,2.6,1,1,3,4,23,42,54.8,246,2,30,116,3.9,3,0,1,1,5
Boise St.,84,2002-10-05,5,,Hawaii,87,W,58,31,27,19,30,63.3,215,3,0,47,186,4.0,3,0,0,7,35,57,61.4,360,1,16,79,4.9,3,2,1,3,4
Bowling Green,73,2002-10-05,4,,Ohio,80,W,72,21,51,24,30,80.0,343,5,0,48,349,7.3,5,1,1,10,1,7,14.3,12,0,51,193,3.8,3,2,0,2,3
Buffalo,74,2002-10-05,6,,Western Michigan,82,L,17,31,-14,17,36,47.2,136,1,1,29,75,2.6,1,3,4,2,23,40,57.5,283,2,46,125,2.7,1,3,2,5,4
California,97,2002-10-05,6,@,Washington,105,W,34,27,7,13,24,54.2,266,5,0,42,125,3.0,0,1,1,5,35,59,59.3,399,0,28,42,1.5,2,1,2,3,2
Cincinnati,2,2002-10-05,5,,Miami (OH),78,L,26,31,-5,27,48,56.3,353,1,2,27,89,3.3,2,1,3,3,28,38,73.7,253,2,34,161,4.7,2,1,1,2,4
Colorado,98,2002-10-05,5,,Kansas St.,44,W,35,31,4,13,20,65.0,289,3,0,43,194,4.5,2,1,1,5,5,14,35.7,83,0,44,320,7.3,4,0,1,1,4
Connecticut,3,2002-10-05,6,@,Miami (FL),19,L,14,48,-34,11,28,39.3,100,1,0,34,90,2.6,0,1,1,2,25,39,64.1,284,3,29,214,7.4,3,1,1,2,7
Duke,15,2002-10-05,6,,Virginia,24,L,22,27,-5,26,44,59.1,256,2,1,47,158,3.4,0,2,3,2,27,43,62.8,315,1,20,2,0.1,2,0,1,1,3
East Carolina,4,2002-10-05,5,,Army,65,W,59,24,35,9,15,60.0,137,2,0,50,191,3.8,5,2,2,8,17,42,40.5,245,1,34,129,3.8,1,1,3,4,3
Eastern Michigan,76,2002-10-05,6,,Akron,71,W,42,34,8,25,39,64.1,390,4,1,44,157,3.6,1,1,2,6,29,37,78.4,344,2,29,162,5.6,3,2,2,4,5
Florida,110,2002-10-05,6,@,Ole Miss,116,L,14,17,-3,19,44,43.2,205,2,4,30,95,3.2,0,0,4,2,18,33,54.5,154,0,33,37,1.1,1,1,0,1,2
Georgia,111,2002-10-05,5,@,Alabama,107,W,27,25,2,15,27,55.6,224,2,2,42,161,3.8,1,1,3,3,16,29,55.2,197,1,37,109,2.9,1,1,1,2,3
Georgia Tech,17,2002-10-05,6,,Wake Forest,26,L,21,24,-3,18,30,60.0,254,3,1,21,78,3.7,0,1,2,3,19,32,59.4,238,0,60,209,3.5,2,0,0,0,2
Hawaii,87,2002-10-05,5,@,Boise St.,84,L,31,58,-27,35,57,61.4,360,1,1,16,79,4.9,3,2,3,4,19,30,63.3,215,3,47,186,4.0,3,0,0,0,7
Houston,5,2002-10-05,5,@,TCU,47,L,17,34,-17,20,46,43.5,242,2,2,27,27,1.0,0,3,5,2,15,26,57.7,172,1,48,201,4.2,1,1,2,3,4
Idaho,133,2002-10-05,6,,Montana,135,L,31,38,-7,30,49,61.2,333,1,1,32,122,3.8,3,0,1,4,16,28,57.1,311,2,40,81,2.0,2,0,0,0,4
Iowa,29,2002-10-05,6,,Purdue,38,W,31,28,3,14,22,63.6,226,2,0,37,158,4.3,0,1,1,4,35,59,59.3,410,1,29,97,3.3,3,0,2,2,4
Kansas,43,2002-10-05,6,@,Baylor,41,L,32,35,-3,23,42,54.8,246,2,1,30,116,3.9,3,0,1,5,23,34,67.6,379,3,38,100,2.6,1,1,2,3,4
Kansas St.,44,2002-10-05,5,@,Colorado,98,L,31,35,-4,5,14,35.7,83,0,1,44,320,7.3,4,0,1,4,13,20,65.0,289,3,43,194,4.5,2,1,0,1,5
Kent State,77,2002-10-05,6,,Marshall,55,L,21,42,-21,12,19,63.2,145,0,2,36,262,7.3,3,0,2,3,31,45,68.9,377,2,41,268,6.5,3,0,2,2,5
Louisiana,126,2002-10-05,5,@,LSU,113,L,0,48,-48,8,26,30.8,53,0,1,34,17,0.5,0,2,3,0,10,23,43.5,154,3,47,205,4.4,4,2,0,2,7
Louisiana Tech,54,2002-10-05,6,@,Rice,59,L,20,37,-17,22,37,59.5,189,0,3,27,95,3.5,2,0,3,2,4,8,50.0,137,1,59,249,4.2,3,1,0,1,5
UL Monroe,130,2002-10-05,5,,Tulane,11,L,9,52,-43,20,47,42.6,239,0,4,35,120,3.4,0,3,7,0,22,36,61.1,316,4,39,129,3.3,2,0,1,1,7
LSU,113,2002-10-05,5,,Louisiana,126,W,48,0,48,10,23,43.5,154,3,0,47,205,4.4,4,2,2,7,8,26,30.8,53,0,34,17,0.5,0,2,1,3,0
Marshall,55,2002-10-05,4,@,Kent State,77,W,42,21,21,31,45,68.9,377,2,2,41,268,6.5,3,0,2,5,12,19,63.2,145,0,36,262,7.3,3,0,2,2,3
Maryland,30,2002-10-05,6,@,West Virginia,50,W,48,17,31,8,20,40.0,162,1,0,37,215,5.8,4,2,2,6,16,32,50.0,138,1,57,186,3.3,1,0,3,3,2
Miami (FL),19,2002-10-05,5,,Connecticut,3,W,48,14,34,25,39,64.1,284,3,1,29,214,7.4,3,1,2,7,11,28,39.3,100,1,34,90,2.6,0,1,0,1,2
Miami (OH),78,2002-10-05,6,@,Cincinnati,2,W,31,26,5,28,38,73.7,253,2,1,34,161,4.7,2,1,2,4,27,48,56.3,353,1,27,89,3.3,2,1,2,3,3
Middle Tennessee,56,2002-10-05,5,@,Arkansas St.,122,L,7,13,-6,12,23,52.2,137,0,2,40,193,4.8,1,2,4,1,6,13,46.2,59,0,42,229,5.5,0,1,0,1,1
Mississippi St.,114,2002-10-05,5,@,South Carolina,117,L,10,34,-24,21,40,52.5,205,0,3,25,69,2.8,1,2,5,1,11,21,52.4,178,2,59,230,3.9,2,1,1,2,4
Missouri,115,2002-10-05,5,,Oklahoma,45,L,24,31,-7,19,39,48.7,178,1,3,44,271,6.2,2,0,3,3,21,33,63.6,317,2,30,126,4.2,2,0,0,0,4
Navy,7,2002-10-05,5,@,Air Force,83,L,7,48,-41,5,12,41.7,87,0,1,52,260,5.0,1,2,3,1,6,7,85.7,107,0,67,429,6.4,5,0,0,0,6
Nebraska,34,2002-10-05,6,,McNeese State,241,W,38,14,24,12,18,66.7,151,1,1,52,444,8.5,4,0,1,5,15,36,41.7,234,1,43,121,2.8,1,0,0,0,2
Nevada,88,2002-10-05,5,@,UNLV,92,L,17,21,-4,23,50,46.0,323,1,1,22,68,3.1,0,1,2,1,16,35,45.7,262,2,49,206,4.2,1,1,0,1,3
New Mexico State,69,2002-10-05,5,,UTEP,62,W,49,14,35,10,16,62.5,189,2,0,52,286,5.5,4,0,0,7,19,26,73.1,213,1,37,117,3.2,1,1,2,3,2
North Carolina,21,2002-10-05,5,@,Arizona St.,96,W,38,35,3,25,40,62.5,417,5,2,34,61,1.8,0,0,2,5,27,45,60.0,474,0,35,183,5.2,5,3,2,5,5
North Texas,57,2002-10-05,6,,South Florida,9,L,17,24,-7,8,28,28.6,114,1,3,35,84,2.4,1,2,5,2,29,47,61.7,271,2,44,161,3.7,1,1,1,2,3
Northern Illinois,79,2002-10-05,6,@,Ball St.,72,W,41,29,12,13,20,65.0,171,4,0,44,144,3.3,0,2,2,5,20,46,43.5,233,2,41,184,4.5,2,0,4,4,4
Northwestern,35,2002-10-05,6,,Ohio St.,36,L,16,27,-11,24,45,53.3,283,0,1,27,113,4.2,1,1,2,1,11,22,50.0,170,0,56,285,5.1,3,3,0,3,3
Notre Dame,70,2002-10-05,5,,Stanford,101,W,31,7,24,14,27,51.9,129,0,1,43,249,5.8,2,0,1,4,21,43,48.8,201,1,30,61,2.0,0,0,3,3,1
Ohio,80,2002-10-05,6,@,Bowling Green,73,L,21,72,-51,1,7,14.3,12,0,0,51,193,3.8,3,2,2,3,24,30,80.0,343,5,48,349,7.3,5,1,0,1,10
Ohio St.,36,2002-10-05,6,@,Northwestern,35,W,27,16,11,11,22,50.0,170,0,0,56,285,5.1,3,3,3,3,24,45,53.3,283,0,27,113,4.2,1,1,1,2,1
Oklahoma,45,2002-10-05,5,@,Missouri,115,W,31,24,7,21,33,63.6,317,2,0,30,126,4.2,2,0,0,4,19,39,48.7,178,1,44,271,6.2,2,0,3,3,3
Oklahoma St.,46,2002-10-05,5,@,Texas,48,L,15,17,-2,14,31,45.2,134,1,3,29,139,4.8,1,0,3,2,24,46,52.2,267,1,43,145,3.4,1,0,1,1,2
Ole Miss,116,2002-10-05,5,,Florida,110,W,17,14,3,18,33,54.5,154,0,0,33,37,1.1,1,1,1,2,19,44,43.2,205,2,30,95,3.2,0,0,4,4,2
Oregon,99,2002-10-05,5,@,Arizona,95,W,31,14,17,18,27,66.7,244,2,0,43,188,4.4,2,1,1,4,23,41,56.1,302,2,27,30,1.1,0,0,1,1,2
Oregon St.,100,2002-10-05,6,,UCLA,102,L,35,43,-8,16,41,39.0,260,2,2,18,93,5.2,1,0,2,5,24,33,72.7,378,1,53,247,4.7,3,2,0,2,5
Penn State,37,2002-10-05,5,@,Wisconsin,40,W,34,31,3,21,37,56.8,287,0,1,36,149,4.1,3,0,1,3,15,25,60.0,217,2,36,92,2.6,1,0,1,1,4
Pittsburgh,22,2002-10-05,6,@,Syracuse,23,W,48,24,24,10,15,66.7,279,2,1,47,180,3.8,3,1,2,6,14,29,48.3,131,1,38,144,3.8,2,4,0,4,3
Purdue,38,2002-10-05,6,@,Iowa,29,L,28,31,-3,35,59,59.3,410,1,2,29,97,3.3,3,0,2,4,14,22,63.6,226,2,37,158,4.3,0,1,0,1,4
Rice,59,2002-10-05,5,,Louisiana Tech,54,W,37,20,17,4,8,50.0,137,1,0,59,249,4.2,3,1,1,5,22,37,59.5,189,0,27,95,3.5,2,0,3,3,2
San Jose St.,91,2002-10-05,6,@,SMU,8,W,34,23,11,17,35,48.6,277,3,1,24,57,2.4,1,0,1,5,6,18,33.3,70,1,61,267,4.4,1,1,1,2,2
SMU,8,2002-10-05,6,,San Jose St.,91,L,23,34,-11,6,18,33.3,70,1,1,61,267,4.4,1,1,2,2,17,35,48.6,277,3,24,57,2.4,1,0,1,1,5
South Carolina,117,2002-10-05,6,,Mississippi St.,114,W,34,10,24,11,21,52.4,178,2,1,59,230,3.9,2,1,2,4,21,40,52.5,205,0,25,69,2.8,1,2,3,5,1
South Florida,9,2002-10-05,5,@,North Texas,57,W,24,17,7,29,47,61.7,271,2,1,44,161,3.7,1,1,2,3,8,28,28.6,114,1,35,84,2.4,1,2,3,5,2
Stanford,101,2002-10-05,4,@,Notre Dame,70,L,7,31,-24,21,43,48.8,201,1,3,30,61,2.0,0,0,3,1,14,27,51.9,129,0,43,249,5.8,2,0,1,1,4
Syracuse,23,2002-10-05,5,,Pittsburgh,22,L,24,48,-24,14,29,48.3,131,1,0,38,144,3.8,2,4,4,3,10,15,66.7,279,2,47,180,3.8,3,1,1,2,6
Tennessee,118,2002-10-05,5,,Arkansas,108,W,41,38,3,19,28,67.9,291,2,1,47,162,3.4,3,1,2,5,12,21,57.1,211,1,66,238,3.6,3,0,0,0,4
Texas,48,2002-10-05,5,,Oklahoma St.,46,W,17,15,2,24,46,52.2,267,1,1,43,145,3.4,1,0,1,2,14,31,45.2,134,1,29,139,4.8,1,0,3,3,2
Texas A&M,119,2002-10-05,5,,Texas Tech,49,L,47,48,-1,21,37,56.8,367,7,1,36,150,4.2,0,0,1,7,49,61,80.3,474,5,27,70,2.6,0,2,1,3,6
TCU,47,2002-10-05,5,,Houston,5,W,34,17,17,15,26,57.7,172,1,2,48,201,4.2,1,1,3,4,20,46,43.5,242,2,27,27,1.0,0,3,2,5,2
Texas Tech,49,2002-10-05,6,@,Texas A&M,119,W,48,47,1,49,61,80.3,474,5,1,27,70,2.6,0,2,3,6,21,37,56.8,367,7,36,150,4.2,0,0,1,1,7
Troy,129,2002-10-05,6,,Austin Peay,201,W,41,3,38,12,22,54.5,147,3,1,52,336,6.5,3,0,1,6,10,25,40.0,120,0,28,24,0.9,0,1,1,2,0
Tulane,11,2002-10-05,6,@,UL Monroe,130,W,52,9,43,22,36,61.1,316,4,1,39,129,3.3,2,0,1,7,20,47,42.6,239,0,35,120,3.4,0,3,4,7,0
UCLA,102,2002-10-05,5,@,Oregon St.,100,W,43,35,8,24,33,72.7,378,1,0,53,247,4.7,3,2,2,5,16,41,39.0,260,2,18,93,5.2,1,0,2,2,5
UNLV,92,2002-10-05,5,,Nevada,88,W,21,17,4,16,35,45.7,262,2,0,49,206,4.2,1,1,1,3,23,50,46.0,323,1,22,68,3.1,0,1,1,2,1
USC,103,2002-10-05,5,@,Washington St.,106,L,27,30,-3,32,50,64.0,381,2,1,32,72,2.3,2,0,1,4,23,44,52.3,315,2,29,201,6.9,1,1,1,2,3
UTEP,62,2002-10-05,6,@,New Mexico State,69,L,14,49,-35,19,26,73.1,213,1,2,37,117,3.2,1,1,3,2,10,16,62.5,189,2,52,286,5.5,4,0,0,0,7
Virginia,24,2002-10-05,6,@,Duke,15,W,27,22,5,27,43,62.8,315,1,1,20,2,0.1,2,0,1,3,26,44,59.1,256,2,47,158,3.4,0,2,1,3,2
Wake Forest,26,2002-10-05,6,@,Georgia Tech,17,W,24,21,3,19,32,59.4,238,0,0,60,209,3.5,2,0,0,2,18,30,60.0,254,3,21,78,3.7,0,1,1,2,3
Washington,105,2002-10-05,5,,California,97,L,27,34,-7,35,59,59.3,399,0,2,28,42,1.5,2,1,3,2,13,24,54.2,266,5,42,125,3.0,0,1,0,1,5
Washington St.,106,2002-10-05,6,,USC,103,W,30,27,3,23,44,52.3,315,2,1,29,201,6.9,1,1,2,3,32,50,64.0,381,2,32,72,2.3,2,0,1,1,4
West Virginia,50,2002-10-05,5,,Maryland,30,L,17,48,-31,16,32,50.0,138,1,3,57,186,3.3,1,0,3,2,8,20,40.0,162,1,37,215,5.8,4,2,0,2,6
Western Michigan,82,2002-10-05,5,@,Buffalo,74,W,31,17,14,23,40,57.5,283,2,2,46,125,2.7,1,3,5,4,17,36,47.2,136,1,29,75,2.6,1,3,1,4,2
Wisconsin,40,2002-10-05,6,,Penn State,37,L,31,34,-3,15,25,60.0,217,2,1,36,92,2.6,1,0,1,4,21,37,56.8,287,0,36,149,4.1,3,0,1,1,3
Wyoming,94,2002-10-05,5,,Citadel,228,W,34,30,4,20,25,80.0,265,3,2,50,239,4.8,2,1,3,5,24,48,50.0,335,1,41,201,4.9,2,2,0,2,3
Louisville,18,2002-10-08,6,@,Memphis,6,W,38,32,6,21,31,67.7,177,2,0,38,132,3.5,2,1,1,5,22,45,48.9,261,4,37,98,2.6,1,1,1,2,5
Memphis,6,2002-10-08,6,,Louisville,18,L,32,38,-6,22,45,48.9,261,4,1,37,98,2.6,1,1,2,5,21,31,67.7,177,2,38,132,3.5,2,1,0,1,5
Boston College,13,2002-10-10,5,,Virginia Tech,25,L,23,28,-5,16,30,53.3,232,0,3,26,83,3.2,2,1,4,3,4,7,57.1,86,1,61,334,5.5,3,0,0,0,4
Minnesota,33,2002-10-10,7,,Northwestern,35,W,45,42,3,6,9,66.7,101,2,0,70,418,6.0,3,1,1,6,21,35,60.0,216,1,39,306,7.8,5,0,0,0,6
Northwestern,35,2002-10-10,7,@,Minnesota,33,L,42,45,-3,21,35,60.0,216,1,0,39,306,7.8,5,0,0,6,6,9,66.7,101,2,70,418,6.0,3,1,0,1,6
Virginia Tech,25,2002-10-10,6,@,Boston College,13,W,28,23,5,4,7,57.1,86,1,0,61,334,5.5,3,0,0,4,16,30,53.3,232,0,26,83,3.2,2,1,3,4,3
Air Force,83,2002-10-12,6,,BYU,66,W,52,9,43,4,9,44.4,77,0,0,79,386,4.9,7,0,0,7,23,46,50.0,325,1,18,-21,-1.2,0,1,4,5,1
Akron,71,2002-10-12,7,,Liberty,67,W,49,21,28,19,27,70.4,186,2,0,58,440,7.6,5,2,2,7,15,26,57.7,262,1,31,109,3.5,1,2,1,3,3
Arizona,95,2002-10-12,6,@,Washington,105,L,28,32,-4,29,41,70.7,443,3,1,29,24,0.8,1,1,2,4,25,35,71.4,345,3,38,82,2.2,1,1,0,1,4
Arizona St.,96,2002-10-12,7,,Oregon St.,100,W,13,9,4,14,34,41.2,186,1,2,33,55,1.7,0,1,3,1,16,40,40.0,224,0,31,9,0.3,0,1,3,4,0
Arkansas,108,2002-10-12,5,@,Auburn,109,W,38,17,21,7,15,46.7,66,0,1,45,426,9.5,5,0,1,5,21,34,61.8,288,1,40,104,2.6,1,1,2,3,2
Arkansas St.,122,2002-10-12,8,@,Ole Miss,116,L,17,52,-35,12,23,52.2,131,0,3,36,133,3.7,2,0,3,2,17,22,77.3,320,3,42,188,4.5,4,3,1,4,7
Army,65,2002-10-12,6,,TCU,47,L,27,46,-19,10,24,41.7,146,1,2,37,97,2.6,3,0,2,4,12,15,80.0,147,1,60,265,4.4,4,2,0,2,5
Auburn,109,2002-10-12,6,,Arkansas,108,L,17,38,-21,21,34,61.8,288,1,2,40,104,2.6,1,1,3,2,7,15,46.7,66,0,45,426,9.5,5,0,1,1,5
Ball St.,72,2002-10-12,6,@,Toledo,81,L,17,37,-20,18,32,56.3,182,1,1,44,127,2.9,1,0,1,2,21,26,80.8,258,3,39,260,6.7,2,1,0,1,5
Baylor,41,2002-10-12,6,,Texas A&M,119,L,0,41,-41,15,37,40.5,122,0,5,28,107,3.8,0,0,5,0,18,37,48.6,257,4,39,138,3.5,1,0,1,1,5
Boise St.,84,2002-10-12,6,@,Tulsa,12,W,52,24,28,18,27,66.7,205,1,2,51,353,6.9,6,1,3,7,26,52,50.0,319,3,29,82,2.8,0,1,0,1,3
Bowling Green,73,2002-10-12,5,@,Central Michigan,75,W,45,35,10,18,33,54.5,176,1,1,44,228,5.2,4,0,1,6,27,47,57.4,232,1,39,209,5.4,4,0,0,0,5
BYU,66,2002-10-12,6,@,Air Force,83,L,9,52,-43,23,46,50.0,325,1,4,18,-21,-1.2,0,1,5,1,4,9,44.4,77,0,79,386,4.9,7,0,0,0,7
