Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Gus Frerotte,QB,29.153,2000-12-31,NFL,DEN,@,BAL,L 3-21,17,18,Sun,13,28,46.43,124,0,1,44.3,4,34,4.43,2.82,FrerGu00
Jarious Jackson,QB,23.242,2000-12-31,NFL,DEN,@,BAL,L 3-21,17,18,Sun,5,10,50.00,54,0,0,66.2,1,9,5.40,5.40,JackJa01
Shaun King,QB,23.216,2000-12-31,NFL,TAM,@,PHI,L 3-21,17,18,Sun,17,31,54.84,171,0,0,70.8,4,22,5.52,5.52,KingSh00
Donovan McNabb,QB,24.036,2000-12-31,NFL,PHI,,TAM,W 21-3,17,18,Sun,24,33,72.73,161,2,1,90.6,2,10,4.88,4.73,McNaDo00
Aaron Brooks,QB,24.288,2001-01-06,NFL,NOR,@,MIN,L 16-34,18,19,Sat,30,48,62.50,295,2,2,76.3,2,9,6.15,5.10,BrooAa00
Daunte Culpepper,QB,23.344,2001-01-06,NFL,MIN,,NOR,W 34-16,17,19,Sat,17,31,54.84,302,3,0,120.6,0,0,9.74,11.68,CulpDa00
Jay Fiedler,QB,29.008,2001-01-06,NFL,MIA,@,OAK,L 0-27,18,19,Sat,18,37,48.65,176,0,3,28.7,2,12,4.76,1.11,FiedJa00
Rich Gannon,QB,35.017,2001-01-06,NFL,OAK,,MIA,W 27-0,17,19,Sat,12,18,66.67,143,1,0,109.3,,16,7.94,9.06,GannRi00
Tony Banks,QB,27.277,2001-01-07,NFL,BAL,@,TEN,W 24-10,18,19,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BankTo00
Kerry Collins,QB,28.008,2001-01-07,NFL,NYG,,PHI,W 20-10,17,19,Sun,12,19,63.16,125,0,0,82.1,1,0,6.58,6.58,CollKe00
Trent Dilfer,QB,28.300,2001-01-07,NFL,BAL,@,TEN,W 24-10,18,19,Sun,5,16,31.25,117,0,0,58.6,3,32,7.31,7.31,DilfTr00
Donovan McNabb,QB,24.043,2001-01-07,NFL,PHI,@,NYG,L 10-20,18,19,Sun,20,41,48.78,181,1,1,59.1,6,41,4.41,3.80,McNaDo00
Steve McNair,QB,27.328,2001-01-07,NFL,TEN,,BAL,L 10-24,17,19,Sun,24,46,52.17,176,0,1,52.4,1,4,3.83,2.85,McNaSt00
Neil O'Donnell,QB,34.188,2001-01-07,NFL,TEN,,BAL,L 10-24,17,19,Sun,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,ODonNe00
Kerry Collins,QB,28.015,2001-01-14,NFL,NYG,,MIN,W 41-0,18,20,Sun,28,39,71.79,381,5,2,120.8,0,0,9.77,10.03,CollKe00
Daunte Culpepper,QB,23.352,2001-01-14,NFL,MIN,@,NYG,L 0-41,18,20,Sun,13,28,46.43,78,0,3,13.7,4,18,2.79,-2.04,CulpDa00
Trent Dilfer,QB,28.307,2001-01-14,NFL,BAL,@,OAK,W 16-3,19,20,Sun,9,18,50.00,190,1,1,83.1,2,18,10.56,9.17,DilfTr00
Rich Gannon,QB,35.025,2001-01-14,NFL,OAK,,BAL,L 3-16,18,20,Sun,11,21,52.38,80,0,2,22.0,,20,3.81,-0.48,GannRi00
Jason Garrett,QB,34.292,2001-01-14,NFL,NYG,,MIN,W 41-0,18,20,Sun,1,1,100.00,4,0,0,83.3,1,5,4.00,4.00,GarrJa00
Bobby Hoying,QB,28.116,2001-01-14,NFL,OAK,,BAL,L 3-16,18,20,Sun,8,16,50.00,107,0,2,32.0,,0,6.69,1.06,HoyiBo00
Tony Banks,QB,27.298,2001-01-28,NFL,BAL,N,NYG,W 34-7,20,21,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,BankTo00
Kerry Collins,QB,28.029,2001-01-28,NFL,NYG,N,BAL,L 7-34,19,21,Sun,15,39,38.46,112,0,4,7.1,4,26,2.87,-1.74,CollKe00
Trent Dilfer,QB,28.321,2001-01-28,NFL,BAL,N,NYG,W 34-7,20,21,Sun,12,25,48.00,153,1,0,80.9,3,20,6.12,6.92,DilfTr00
