Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id
Eddie Kennison,X,29.231,2002-09-08,NFL,KAN,@,CLE,W 40-39,1,1,Sun,12.00,16.0,19.0,14.0,0,0,0,0,0,0,0,0,4,120,0,0,,,,,KennEd00
Erron Kinney,TE,25.042,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,0,0,0,1,25,0,0,,,,,KinnEr00
Jim Kleinsasser,HB,25.220,2002-09-08,NFL,MIN,@,CHI,L 23-27,1,1,Sun,5.80,10.8,10.8,8.3,0,0,0,0,0,0,0,0,5,58,0,0,,,,,KleiJi00
Rob Konrad,FB,25.300,2002-09-08,NFL,MIA,,DET,W 49-21,1,1,Sun,3.40,7.4,7.4,5.4,0,0,0,0,0,1,-1,0,4,35,0,0,,,,,KonrRo00
Dorsey Levens,RB,32.110,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,2.30,4.3,4.3,3.3,0,0,0,0,0,3,9,0,2,14,0,0,,,,,LeveDo00
Chad Lewis,TE,30.338,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,8.80,11.8,11.8,10.3,0,0,0,0,0,0,0,0,3,28,1,0,,,,,LewiCh00
Jamal Lewis,RB,23.010,2002-09-08,NFL,BAL,@,CAR,L 7-10,1,1,Sun,9.70,13.7,13.7,11.7,0,0,0,0,0,17,64,0,4,33,0,0,,,,,LewiJa00
Jermaine Lewis,WR,27.327,2002-09-08,NFL,HOU,,DAL,W 19-10,1,1,Sun,1.30,2.3,2.3,1.8,0,0,0,0,0,1,5,0,1,8,0,0,,,,,LewiJe00
Rian Lindell,K,25.231,2002-09-08,NFL,SEA,@,OAK,L 17-31,1,1,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,linderia01
Kevin Lockett,WR,28.000,2002-09-08,NFL,WAS,,ARI,W 31-23,1,1,Sun,9.40,12.4,12.4,10.9,0,0,0,0,0,0,0,0,3,34,1,0,,,,,LockKe00
Ryan Longwell,K,28.023,2002-09-08,NFL,GNB,,ATL,W 37-34,1,1,Sun,13.00,13.0,,14.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,longwrya01
Stacey Mack,RB,27.074,2002-09-08,NFL,JAX,,IND,L 25-28,1,1,Sun,1.60,1.6,1.6,1.6,0,0,0,0,0,4,16,0,0,0,0,0,,,,,MackSt00
Joel Makovicka,FB,26.337,2002-09-08,NFL,ARI,@,WAS,L 23-31,1,1,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,MakoJo00
Kris Mangum,TE,29.024,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,1.40,3.4,3.4,2.4,0,0,0,0,0,0,0,0,2,14,0,0,,,,,MangKr00
Peyton Manning,QB,26.168,2002-09-08,NFL,IND,@,JAX,W 28-25,1,1,Sun,20.94,20.9,20.9,20.9,19,31,211,3,0,2,5,0,0,0,0,0,,,,,MannPe00
Curtis Martin*,RB,29.130,2002-09-08,NFL,NYJ,@,BUF,W 37-31,1,1,Sun,4.10,9.1,9.1,6.6,0,0,0,0,0,4,6,0,5,35,0,0,,,,,MartCu00
David Martin,TE,23.179,2002-09-08,NFL,GNB,,ATL,W 37-34,1,1,Sun,6.70,8.7,8.7,7.7,0,0,0,0,0,0,0,0,2,7,1,0,,,,,MartDa00
Derrick Mason,WR,28.234,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,10.90,17.9,20.9,14.4,0,0,0,0,0,0,0,0,7,109,0,0,,,,,MasoDe00
Shane Matthews,QB,32.099,2002-09-08,NFL,WAS,,ARI,W 31-23,1,1,Sun,23.08,23.1,27.1,24.1,28,40,327,3,1,4,0,0,0,0,0,0,,,,,MattSh00
Deuce McAllister,RB,23.255,2002-09-08,NFL,NOR,@,TAM,W 26-20,1,1,Sun,12.10,16.1,19.1,14.1,0,0,0,0,0,31,109,0,4,12,0,0,,,,,McAlDe00
Ed McCaffrey,WR,34.022,2002-09-08,NFL,DEN,,STL,W 23-16,1,1,Sun,11.00,13.0,13.0,12.0,0,0,0,0,0,0,0,0,2,50,1,0,,,,,McCaEd00
Keenan McCardell,WR,32.245,2002-09-08,NFL,TAM,,NOR,L 20-26,1,1,Sun,12.30,18.3,18.3,15.3,0,0,0,0,0,0,0,0,6,63,1,0,,,,,McCaKe00
Justin McCareins,WR,23.281,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,6.20,7.2,7.2,6.7,0,0,0,0,0,0,0,0,1,2,1,0,,,,,McCaJu00
Fred McCrary,FB,29.354,2002-09-08,NFL,SDG,@,CIN,W 34-6,1,1,Sun,2.90,5.9,5.9,4.4,0,0,0,0,0,1,-1,0,3,30,0,0,,,,,McCrFr00
Mike McMahon,QB,23.212,2002-09-08,NFL,DET,@,MIA,L 21-49,1,1,Sun,16.26,16.3,17.3,17.3,13,25,179,1,1,2,11,1,0,0,0,0,,,,,McMaMi00
Randy McMichael,TE,23.072,2002-09-08,NFL,MIA,,DET,W 49-21,1,1,Sun,13.30,17.3,17.3,15.3,0,0,0,0,0,0,0,0,4,73,1,0,,,,,McMiRa01
Donovan McNabb,QB,25.287,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,15.98,16.0,19.0,18.0,18,36,212,3,2,3,15,0,0,0,0,0,,,,,McNaDo00
Steve McNair,QB,29.206,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,19.16,19.2,20.2,20.2,24,34,269,2,1,5,24,0,0,0,0,0,,,,,McNaSt00
Rondell Mealey,RB,25.196,2002-09-08,NFL,GNB,,ATL,W 37-34,1,1,Sun,10.10,11.1,11.1,10.6,0,0,0,0,0,5,30,1,1,11,0,0,,,,,MealRo00
Itula Mili,TE,29.141,2002-09-08,NFL,SEA,@,OAK,L 17-31,1,1,Sun,8.30,11.3,11.3,9.8,0,0,0,0,0,0,0,0,3,23,1,0,,,,,MiliIt00
Billy Miller,TE,25.137,2002-09-08,NFL,HOU,,DAL,W 19-10,1,1,Sun,7.90,8.9,8.9,8.4,0,0,0,0,0,0,0,0,1,19,1,0,,,,,MillBi00
Jim Miller,QB,31.211,2002-09-08,NFL,CHI,,MIN,W 27-23,1,1,Sun,16.28,16.3,18.3,17.3,20,33,297,2,1,3,4,0,0,0,0,0,,,,,MillJi00
Travis Minor,RB,23.070,2002-09-08,NFL,MIA,,DET,W 49-21,1,1,Sun,4.50,4.5,4.5,4.5,0,0,0,0,0,11,45,0,0,0,0,0,,,,,MinoTr00
Pete Mitchell,TE,30.334,2002-09-08,NFL,JAX,,IND,L 25-28,1,1,Sun,8.20,11.2,11.2,9.7,0,0,0,0,0,0,0,0,3,22,1,0,,,,,MitcPe00
Quincy Morgan,WR,24.350,2002-09-08,NFL,CLE,,KAN,L 39-40,1,1,Sun,27.10,36.1,39.1,31.6,0,0,0,0,0,0,0,0,9,151,2,0,,,,,MorgQu00
Chad Morton,RB-K,25.157,2002-09-08,NFL,NYJ,@,BUF,W 37-31,1,1,Sun,12.50,13.5,13.5,13.0,0,0,0,0,0,1,-1,0,1,6,0,0,,,,,MortCh00
Johnnie Morton,Z,30.336,2002-09-08,NFL,KAN,@,CLE,W 40-39,1,1,Sun,1.50,2.5,2.5,2.0,0,0,0,0,0,0,0,0,1,15,0,0,,,,,MortJo00
Randy Moss*,WR,25.207,2002-09-08,NFL,MIN,@,CHI,L 23-27,1,1,Sun,11.80,17.8,17.8,14.8,0,0,0,0,0,0,0,0,6,58,1,0,,,,,MossRa00
Santana Moss,WR,23.099,2002-09-08,NFL,NYJ,@,BUF,W 37-31,1,1,Sun,2.90,3.9,3.9,3.4,0,0,0,0,0,1,12,0,1,17,0,0,,,,,MossSa00
Eric Moulds,WR,29.053,2002-09-08,NFL,BUF,,NYJ,L 31-37,1,1,Sun,17.20,25.2,28.2,21.2,0,0,0,0,0,0,0,0,8,112,1,0,,,,,MoulEr00
Muhsin Muhammad,WR,29.126,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,5.40,7.4,7.4,6.4,0,0,0,0,0,1,17,0,2,37,0,0,,,,,MuhaMu00
Joe Nedney,K,29.170,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,7.00,7.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,nednejoe01
Josh Norman,TE,22.043,2002-09-08,NFL,SDG,@,CIN,W 34-6,1,1,Sun,6.10,7.1,7.1,6.6,0,0,0,0,0,0,0,0,1,1,1,0,,,,,NormJo00
Dennis Northcutt,WR,24.260,2002-09-08,NFL,CLE,,KAN,L 39-40,1,1,Sun,10.30,11.3,11.3,10.8,0,0,0,0,0,0,0,0,1,43,1,0,,,,,NortDe00
Jerome Pathon,WR,26.266,2002-09-08,NFL,NOR,@,TAM,W 26-20,1,1,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,PathJe00
Rodney Peete,QB,36.176,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,9.04,9.0,9.0,9.0,12,19,136,1,0,2,-4,0,0,0,0,0,,,,,PeetRo00
Todd Pinkston,WR,25.138,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,3.70,6.7,6.7,5.2,0,0,0,0,0,0,0,0,3,37,0,0,,,,,PinkTo00
Michael Pittman,RB,27.025,2002-09-08,NFL,TAM,,NOR,L 20-26,1,1,Sun,8.10,13.1,13.1,10.6,0,0,0,0,0,12,50,0,5,31,0,0,,,,,PittMi00
Jake Plummer,QB,27.263,2002-09-08,NFL,ARI,@,WAS,L 23-31,1,1,Sun,16.58,16.6,17.6,17.6,14,36,187,1,1,2,11,1,0,0,0,0,,,,,PlumJa00
Marcus Pollard,TE,30.212,2002-09-08,NFL,IND,@,JAX,W 28-25,1,1,Sun,1.40,4.4,5.4,2.9,0,0,0,0,0,0,0,0,3,34,0,0,,,,,PollMa00
Jerry Porter,WR,24.056,2002-09-08,NFL,OAK,,SEA,W 31-17,1,1,Sun,2.20,3.2,3.2,2.7,0,0,0,0,0,1,4,0,1,18,0,0,,,,,PortJe00
Clinton Portis,RB,21.007,2002-09-08,NFL,DEN,,STL,W 23-16,1,1,Sun,3.40,3.4,3.4,3.4,0,0,0,0,0,5,34,0,0,0,0,0,,,,,PortCl00
Peerless Price,WR,25.316,2002-09-08,NFL,BUF,,NYJ,L 31-37,1,1,Sun,7.30,14.3,14.3,10.8,0,0,0,0,0,1,-7,0,7,80,0,0,,,,,PricPe00
Ricky Proehl,WR,34.185,2002-09-08,NFL,STL,@,DEN,L 16-23,1,1,Sun,1.50,3.5,3.5,2.5,0,0,0,0,0,0,0,0,2,15,0,0,,,,,ProeRi00
Neil Rackers,K,26.023,2002-09-08,NFL,CIN,,SDG,L 6-34,1,1,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,rackenei01
Chris Redman,QB,25.063,2002-09-08,NFL,BAL,@,CAR,L 7-10,1,1,Sun,10.62,10.6,11.6,11.6,20,34,218,1,1,1,-1,0,0,0,0,0,,,,,RedmCh00
Jake Reed,WR,34.345,2002-09-08,NFL,NOR,@,TAM,W 26-20,1,1,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,ReedJa00
Josh Reed,WR,22.130,2002-09-08,NFL,BUF,,NYJ,L 31-37,1,1,Sun,3.30,6.3,6.3,4.8,0,0,0,0,0,0,0,0,3,33,0,0,,,,,ReedJo01
Jerry Rice*,WR,39.330,2002-09-08,NFL,OAK,,SEA,W 31-17,1,1,Sun,2.50,4.5,4.5,3.5,0,0,0,0,0,0,0,0,2,25,0,0,,,,,RiceJe00
Tony Richardson,FB,30.265,2002-09-08,NFL,KAN,@,CLE,W 40-39,1,1,Sun,3.90,5.9,5.9,4.9,0,0,0,0,0,3,13,0,2,26,0,0,,,,,RichTo00
Mikhael Ricks,TE,27.298,2002-09-08,NFL,DET,@,MIA,L 21-49,1,1,Sun,6.80,9.8,9.8,8.3,0,0,0,0,0,0,0,0,3,68,0,0,,,,,RickMi00
Jay Riemersma,TE,29.114,2002-09-08,NFL,BUF,,NYJ,L 31-37,1,1,Sun,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,RiemJa00
Jon Ritchie,FB,28.004,2002-09-08,NFL,OAK,,SEA,W 31-17,1,1,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,RitcJo00
Koren Robinson,WR,22.173,2002-09-08,NFL,SEA,@,OAK,L 17-31,1,1,Sun,3.90,8.9,8.9,6.4,0,0,0,0,0,0,0,0,5,39,0,0,,,,,RobiKo00
Marcus Robinson,WR,27.193,2002-09-08,NFL,CHI,,MIN,W 27-23,1,1,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,RobiMa00
Cory Schlesinger,FB,30.077,2002-09-08,NFL,DET,@,MIA,L 21-49,1,1,Sun,8.90,9.9,9.9,9.4,0,0,0,0,0,8,28,1,1,1,0,0,,,,,SchlCo00
Shannon Sharpe*,TE,34.074,2002-09-08,NFL,DEN,,STL,W 23-16,1,1,Sun,3.10,6.1,6.1,4.6,0,0,0,0,0,0,0,0,3,31,0,0,,,,,SharSh00
Bobby Shaw,WR,27.138,2002-09-08,NFL,JAX,,IND,L 25-28,1,1,Sun,4.80,9.8,9.8,7.3,0,0,0,0,0,0,0,0,5,48,0,0,,,,,ShawBo00
David Sloan,TE,30.092,2002-09-08,NFL,NOR,@,TAM,W 26-20,1,1,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,SloaDa00
Emmitt Smith*,RB,33.116,2002-09-08,NFL,DAL,@,HOU,L 10-19,1,1,Sun,7.90,9.9,9.9,8.9,0,0,0,0,0,17,67,0,2,12,0,0,,,,,SmitEm00
Jimmy Smith,WR,33.211,2002-09-08,NFL,JAX,,IND,L 25-28,1,1,Sun,10.40,18.4,21.4,14.4,0,0,0,0,0,0,0,0,8,104,0,0,,,,,SmitJi00
Lamar Smith,RB,31.283,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,8.40,8.4,8.4,8.4,0,0,0,0,0,24,84,0,0,0,0,0,,,,,SmitLa00
Rod Smith,WR,32.116,2002-09-08,NFL,DEN,,STL,W 23-16,1,1,Sun,10.70,15.7,15.7,13.2,0,0,0,0,0,0,0,0,5,47,1,0,,,,,SmitRo01
Steve Smith,WR,23.119,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,1.80,5.8,6.8,3.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,,SmitSt01
Duce Staley,RB,27.193,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,12.50,17.5,17.5,15.0,0,0,0,0,0,7,18,0,5,47,1,0,,,,,StalDu00
Donte' Stallworth,WR,21.302,2002-09-08,NFL,NOR,@,TAM,W 26-20,1,1,Sun,12.30,16.3,16.3,14.3,0,0,0,0,0,0,0,0,4,63,1,0,,,,,StalDo00
Jerramy Stevens,TE,22.299,2002-09-08,NFL,SEA,@,OAK,L 17-31,1,1,Sun,1.80,4.8,4.8,3.3,0,0,0,0,0,0,0,0,3,18,0,0,,,,,StevJe00
Brandon Stokley,WR,26.077,2002-09-08,NFL,BAL,@,CAR,L 7-10,1,1,Sun,9.70,15.7,15.7,12.7,0,0,0,0,0,1,14,0,6,83,0,0,,,,,StokBr00
Matt Stover,K,34.224,2002-09-08,NFL,BAL,@,CAR,L 7-10,1,1,Sun,1.00,1.0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,stovemat01
John Tait,RT,27.225,2002-09-08,NFL,KAN,@,CLE,W 40-39,1,1,Sun,2.80,2.8,2.8,2.8,0,0,0,0,0,1,28,0,0,0,0,0,,,,,TaitJo20
Fred Taylor,RB,26.224,2002-09-08,NFL,JAX,,IND,L 25-28,1,1,Sun,17.80,21.8,21.8,19.8,0,0,0,0,0,24,83,1,4,35,0,0,,,,,TaylFr00
Travis Taylor,WR,24.162,2002-09-08,NFL,BAL,@,CAR,L 7-10,1,1,Sun,5.30,7.3,7.3,6.3,0,0,0,0,0,0,0,0,2,53,0,0,,,,,TaylTr01
David Terrell,WR,27.062,2002-09-08,NFL,CHI,,MIN,W 27-23,1,1,Sun,6.90,7.9,7.9,7.4,0,0,0,0,0,0,0,0,1,9,1,0,,,,,TerrDa00
Vinny Testaverde,QB,38.299,2002-09-08,NFL,NYJ,@,BUF,W 37-31,1,1,Sun,20.80,20.8,20.8,20.8,24,30,210,2,0,1,24,0,0,0,0,0,,,,,TestVi00
Anthony Thomas,RB,24.305,2002-09-08,NFL,CHI,,MIN,W 27-23,1,1,Sun,12.70,16.7,16.7,14.7,0,0,0,0,0,19,45,1,4,22,0,0,,,,,ThomAn01
Derrius Thompson,WR,25.065,2002-09-08,NFL,WAS,,ARI,W 31-23,1,1,Sun,11.80,15.8,15.8,13.8,0,0,0,0,0,1,13,0,4,45,1,0,,,,,ThomDe00
James Thrash,WR,27.133,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,9.20,11.2,11.2,10.2,0,0,0,0,0,0,0,0,2,32,1,0,,,,,ThraJa00
LaDainian Tomlinson*,RB,23.077,2002-09-08,NFL,SDG,@,CIN,W 34-6,1,1,Sun,21.90,24.9,27.9,23.4,0,0,0,0,0,21,114,1,3,45,0,0,,,,,TomlLa00
Mike Vanderjagt,PK,32.168,2002-09-08,NFL,IND,@,JAX,W 28-25,1,1,Sun,4.00,4.0,,4.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,4,4,vandemik01
Michael Vick,QB,22.074,2002-09-08,NFL,ATL,@,GNB,L 34-37,1,1,Sun,25.56,25.6,25.6,25.6,15,23,209,1,0,9,72,1,0,0,0,0,,,,,VickMi00
Javon Walker,WR,23.329,2002-09-08,NFL,GNB,,ATL,W 37-34,1,1,Sun,12.70,16.7,16.7,14.7,0,0,0,0,0,1,11,0,4,56,1,0,,,,,WalkJa00
Wesley Walls,TE,36.194,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,9.80,11.8,11.8,10.8,0,0,0,0,0,0,0,0,2,38,1,0,,,,,WallWe00
Kurt Warner*,QB,31.078,2002-09-08,NFL,STL,@,DEN,L 16-23,1,1,Sun,11.40,11.4,15.4,12.4,32,41,315,0,1,1,8,0,0,0,0,0,,,,,WarnKu00
Lamont Warren,RB,29.247,2002-09-08,NFL,DET,@,MIA,L 21-49,1,1,Sun,8.10,9.1,9.1,8.6,0,0,0,0,0,5,8,0,1,13,1,0,,,,,WarrLa00
Peter Warrick,WR,25.081,2002-09-08,NFL,CIN,,SDG,L 6-34,1,1,Sun,3.50,7.5,7.5,5.5,0,0,0,0,0,0,0,0,4,35,0,0,,,,,WarrPe00
Reggie Wayne,WR,23.295,2002-09-08,NFL,IND,@,JAX,W 28-25,1,1,Sun,3.50,5.5,5.5,4.5,0,0,0,0,0,0,0,0,2,35,0,0,,,,,WaynRe00
Jonathan Wells,RB,23.049,2002-09-08,NFL,HOU,,DAL,W 19-10,1,1,Sun,2.40,3.4,3.4,2.9,0,0,0,0,0,9,18,0,1,6,0,0,,,,,WellJo00
Brian Westbrook,RB/K,23.006,2002-09-08,NFL,PHI,@,TEN,L 24-27,1,1,Sun,4.20,4.2,4.2,4.2,0,0,0,0,0,8,42,0,0,0,0,0,,,,,WestBr00
Michael Westbrook,WR,30.063,2002-09-08,NFL,CIN,,SDG,L 6-34,1,1,Sun,2.00,4.0,4.0,3.0,0,0,0,0,0,0,0,0,2,20,0,0,,,,,WestMi00
Tyrone Wheatley,RB,30.232,2002-09-08,NFL,OAK,,SEA,W 31-17,1,1,Sun,8.30,11.3,11.3,9.8,0,0,0,0,0,18,65,0,3,18,0,0,,,,,WheaTy00
Dez White,WR,23.016,2002-09-08,NFL,CHI,,MIN,W 27-23,1,1,Sun,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,,WhitDe00
Jamel White,RB,25.209,2002-09-08,NFL,CLE,,KAN,L 39-40,1,1,Sun,6.20,9.2,9.2,7.7,0,0,0,0,0,12,42,0,3,20,0,0,,,,,WhitJa00
Michael Wiley,RB,24.246,2002-09-08,NFL,DAL,@,HOU,L 10-19,1,1,Sun,10.60,10.6,10.6,10.6,0,0,0,0,0,1,46,1,0,0,0,0,,,,,WileMi00
Jeff Wilkins,K,30.142,2002-09-08,NFL,STL,@,DEN,L 16-23,1,1,Sun,10.00,10.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,wilkijef01
Boo Williams,TE,23.078,2002-09-08,NFL,NOR,@,TAM,W 26-20,1,1,Sun,9.20,10.2,10.2,9.7,0,0,0,0,0,0,0,0,1,32,1,0,,,,,WillBo00
Moe Williams,RB,28.044,2002-09-08,NFL,MIN,@,CHI,L 23-27,1,1,Sun,4.40,5.4,5.4,4.9,0,0,0,0,0,7,48,0,1,-4,0,0,,,,,WillMo00
Ricky Williams,RB,25.110,2002-09-08,NFL,MIA,,DET,W 49-21,1,1,Sun,23.10,23.1,26.1,23.1,0,0,0,0,0,20,111,2,0,0,0,0,,,,,WillRi00
Roland Williams,TE,27.134,2002-09-08,NFL,OAK,,SEA,W 31-17,1,1,Sun,1.60,2.6,2.6,2.1,0,0,0,0,0,0,0,0,1,16,0,0,,,,,WillRo01
Frank Wycheck,TE,30.329,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,4.70,7.7,7.7,6.2,0,0,0,0,0,0,0,0,3,47,0,0,,,,,WychFr00
Todd Yoder,TE,24.174,2002-09-08,NFL,TAM,,NOR,L 20-26,1,1,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,YodeTo00
Jerome Bettis*,RB,30.205,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,1.50,1.5,2.5,1.5,0,0,0,0,0,8,35,0,0,0,0,0,,,,,BettJe00
Tom Brady,QB,25.037,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,23.76,23.8,23.8,23.8,29,43,294,3,0,0,0,0,0,0,0,0,,,,,BradTo00
Deion Branch,WR,23.053,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,14.30,20.3,20.3,17.3,0,0,0,0,0,0,0,0,6,83,1,0,,,,,BranDe00
Troy Brown,WR,31.069,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,2.20,8.2,8.2,5.2,0,0,0,0,0,0,0,0,6,22,0,0,,,,,BrowTr00
Mark Bruener,TE,29.358,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,2.50,6.5,6.5,4.5,0,0,0,0,0,0,0,0,4,25,0,0,,,,,BrueMa00
Plaxico Burress,WR,25.028,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,1.10,2.1,2.1,1.6,0,0,0,0,0,0,0,0,1,11,0,0,,,,,BurrPl00
Cam Cleeland,TE,27.025,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,4.00,10.0,10.0,7.0,0,0,0,0,0,0,0,0,6,40,0,0,,,,,CleeCa00
Marc Edwards,FB,27.296,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,1.40,2.4,2.4,1.9,0,0,0,0,0,1,3,0,1,11,0,0,,,,,EdwaMa00
Christian Fauria,TE,30.352,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,7.10,9.1,9.1,8.1,0,0,0,0,0,0,0,0,2,11,1,0,,,,,FaurCh00
Donald Hayes,WR,27.058,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,11.40,14.4,14.4,12.9,0,0,0,0,0,0,0,0,3,54,1,0,,,,,HayeDo00
David Patten,WR,28.021,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,7.00,11.0,11.0,9.0,0,0,0,0,0,0,0,0,4,70,0,0,,,,,PattDa00
Todd Peterson,K,32.217,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,2.00,2.0,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,2,petertod01
Antwaan Randle El,WR,23.023,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,9.80,15.8,15.8,12.8,1,1,5,0,0,1,9,0,6,87,0,0,,,,,RandAn00
Antowain Smith,RB,30.179,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,4.00,4.0,5.0,4.0,0,0,0,0,0,17,60,0,0,0,0,0,,,,,SmitAn00
Kordell Stewart,QB,29.328,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,13.28,13.3,17.3,16.3,24,37,242,1,3,8,16,1,0,0,0,0,,,,,StewKo00
Adam Vinatieri,K,29.255,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,12.00,12.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,vinatada01
Hines Ward,WR,26.185,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,15.00,23.0,23.0,19.0,0,0,0,0,0,0,0,0,8,90,1,0,,,,,WardHi00
Amos Zereoue,RB,25.336,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,2.90,5.9,5.9,4.4,0,0,0,0,0,7,14,0,3,15,0,0,,,,,ZereAm00
Derrick Alexander,WR,30.313,2002-09-15,NFL,MIN,,BUF,L 39-45,2,2,Sun,8.50,11.5,11.5,10.0,0,0,0,0,0,0,0,0,3,25,1,0,,,,,AlexDe00
Shaun Alexander,RB,25.016,2002-09-15,NFL,SEA,,ARI,L 13-24,2,2,Sun,8.30,14.3,14.3,11.3,0,0,0,0,0,17,37,0,6,46,0,0,,,,,AlexSh00
James Allen,RB,27.171,2002-09-15,NFL,HOU,@,SDG,L 3-24,2,2,Sun,5.60,6.6,6.6,6.1,0,0,0,0,0,13,51,0,1,5,0,0,,,,,AlleJa00
Mike Alstott,FB,28.268,2002-09-15,NFL,TAM,@,BAL,W 25-0,2,2,Sun,4.80,9.8,9.8,7.3,0,0,0,0,0,11,23,0,5,25,0,0,,,,,AlstMi00
Morten Andersen*,K,42.027,2002-09-15,NFL,KAN,,JAX,L 16-23,2,2,Sun,10.00,10.0,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,andermor01
Mike Anderson,FB,28.359,2002-09-15,NFL,DEN,@,SFO,W 24-14,2,2,Sun,15.60,16.6,16.6,16.1,0,0,0,0,0,10,95,0,1,1,1,0,,,,,AndeMi00
Richie Anderson,FB,31.002,2002-09-15,NFL,NYJ,,NWE,L 7-44,2,2,Sun,2.90,7.9,7.9,5.4,0,0,0,0,0,1,1,0,5,28,0,0,,,,,AndeRi00
Scotty Anderson,WR,22.295,2002-09-15,NFL,DET,@,CAR,L 7-31,2,2,Sun,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,,AndeSc00
Tiki Barber,RB,27.161,2002-09-15,NFL,NYG,@,STL,W 26-21,2,2,Sun,11.00,17.0,17.0,14.0,0,0,0,0,0,19,80,0,6,30,0,0,,,,,BarbTi00
Kevan Barlow,RB,23.251,2002-09-15,NFL,SFO,,DEN,L 14-24,2,2,Sun,5.60,6.6,6.6,6.1,0,0,0,0,0,7,47,0,1,9,0,0,,,,,BarlKe00
