Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id 
Ronnie Brown,RB,25.313,2007-10-21,NFL,MIA,,NWE,L 28-49,7,7,Sun,17,76,4.47,0,BrowRo05
Correll Buckhalter,RB,29.015,2007-10-21,NFL,PHI,,CHI,L 16-19,6,7,Sun,3,13,4.33,0,BuckCo00
Reggie Bush,RB,22.233,2007-10-21,NFL,NOR,,ATL,W 22-16,6,7,Sun,17,54,3.18,0,BushRe00
Jason Campbell,QB,25.294,2007-10-21,NFL,WAS,,ARI,W 21-19,6,7,Sun,2,7,3.50,0,CampJa00
Jesse Chatman,RB,28.029,2007-10-21,NFL,MIA,,NWE,L 28-49,7,7,Sun,7,73,10.43,1,ChatJe00
Patrick Cobbs,RB,24.263,2007-10-21,NFL,MIA,,NWE,L 28-49,7,7,Sun,3,14,4.67,1,CobbPa00
Jerricho Cotchery,WR,25.127,2007-10-21,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,1,-1,-1.00,0,CotcJe00
Zack Crockett,RB,34.323,2007-10-21,NFL,TAM,@,DET,L 16-23,7,7,Sun,1,0,0.00,0,CrocZa00
Daunte Culpepper,QB,30.266,2007-10-21,NFL,OAK,,KAN,L 10-12,6,7,Sun,3,4,1.33,0,CulpDa00
Jay Cutler,QB,24.175,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,3,41,13.67,0,CutlJa00
Najeh Davenport,RB,28.255,2007-10-21,NFL,PIT,@,DEN,L 28-31,6,7,Sun,2,6,3.00,0,DaveNa00
Trent Dilfer,QB,35.222,2007-10-21,NFL,SFO,@,NYG,L 15-33,6,7,Sun,3,11,3.67,0,DilfTr00
De Dorsey,HB,23.081,2007-10-21,NFL,CIN,,NYJ,W 38-31,6,7,Sun,7,23,3.29,0,DorsDe00
Reuben Droughns,RB,29.061,2007-10-21,NFL,NYG,,SFO,W 33-15,7,7,Sun,5,7,1.40,0,DrouRe00
T.J. Duckett,RB,26.246,2007-10-21,NFL,DET,,TAM,W 23-16,6,7,Sun,4,30,7.50,0,DuckT.00
Warrick Dunn,RB,32.289,2007-10-21,NFL,ATL,@,NOR,L 16-22,7,7,Sun,13,28,2.15,0,DunnWa00
Kyle Eckel,FB,25.295,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,6,12,2.00,0,EckeKy00
Heath Evans,RB,28.295,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,4,14,3.50,0,EvanHe00
Justin Fargas,RB,27.269,2007-10-21,NFL,OAK,,KAN,L 10-12,6,7,Sun,1,1,1.00,0,FargJu00
Kevin Faulk,RB,31.138,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,6,27,4.50,0,FaulKe00
Jeff Garcia,QB,37.239,2007-10-21,NFL,TAM,@,DET,L 16-23,7,7,Sun,6,10,1.67,0,GarcJe00
Frank Gore,RB,24.160,2007-10-21,NFL,SFO,@,NYG,L 15-33,6,7,Sun,14,88,6.29,0,GoreFr00
Earnest Graham,RB,27.279,2007-10-21,NFL,TAM,@,DET,L 16-23,7,7,Sun,19,92,4.84,0,GrahEa00
Ahman Green,RB,30.247,2007-10-21,NFL,HOU,,TEN,L 36-38,7,7,Sun,11,39,3.55,0,GreeAh00
Brian Griese,QB,32.217,2007-10-21,NFL,CHI,@,PHI,W 19-16,7,7,Sun,1,0,0.00,0,GrieBr00
Joey Harrington,QB,29.000,2007-10-21,NFL,ATL,@,NOR,L 16-22,7,7,Sun,1,0,0.00,0,HarrJo00
Chris Henry,RB,22.137,2007-10-21,NFL,TEN,@,HOU,W 38-36,6,7,Sun,11,57,5.18,1,HenrCh01
Travis Henry,RB,28.357,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,17,51,3.00,0,HenrTr00
Priest Holmes,RB,34.014,2007-10-21,NFL,KAN,@,OAK,W 12-10,7,7,Sun,4,9,2.25,0,HolmPr00
T.J. Houshmandzadeh,WR,30.025,2007-10-21,NFL,CIN,,NYJ,W 38-31,6,7,Sun,1,8,8.00,0,HousTJ00
Damon Huard,QB,34.104,2007-10-21,NFL,KAN,@,OAK,W 12-10,7,7,Sun,2,-2,-1.00,0,HuarDa00
Tony Hunt,RB,21.331,2007-10-21,NFL,PHI,,CHI,L 16-19,6,7,Sun,1,1,1.00,0,HuntTo01
Tarvaris Jackson,QB,24.183,2007-10-21,NFL,MIN,@,DAL,L 14-24,6,7,Sun,4,20,5.00,0,JackTa00
Brandon Jacobs,RB,25.107,2007-10-21,NFL,NYG,,SFO,W 33-15,7,7,Sun,18,107,5.94,1,JacoBr00
Edgerrin James,RB,29.081,2007-10-21,NFL,ARI,@,WAS,L 19-21,7,7,Sun,27,83,3.07,0,JameEd00
Calvin Johnson,WR,22.022,2007-10-21,NFL,DET,,TAM,W 23-16,6,7,Sun,1,32,32.00,1,JohnCa00
Chad Johnson,WR,29.285,2007-10-21,NFL,CIN,,NYJ,W 38-31,6,7,Sun,1,15,15.00,0,JohnCh01
Jeremi Johnson,FB,27.047,2007-10-21,NFL,CIN,,NYJ,W 38-31,6,7,Sun,1,1,1.00,0,JohnJe00
Larry Johnson,RB,27.336,2007-10-21,NFL,KAN,@,OAK,W 12-10,7,7,Sun,24,112,4.67,1,JohnLa00
Julius Jones,RB,26.068,2007-10-21,NFL,DAL,,MIN,W 24-14,7,7,Sun,9,28,3.11,0,JoneJu01
Kevin Jones,HB,25.061,2007-10-21,NFL,DET,,TAM,W 23-16,6,7,Sun,15,76,5.07,1,JoneKe02
Thomas Jones,RB,29.063,2007-10-21,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,19,67,3.53,0,JoneTh00
LaMont Jordan,RB,28.344,2007-10-21,NFL,OAK,,KAN,L 10-12,6,7,Sun,11,29,2.64,0,JordLa00
Jon Kitna,QB,35.030,2007-10-21,NFL,DET,,TAM,W 23-16,6,7,Sun,4,9,2.25,0,KitnJo00
Byron Leftwich,QB,27.280,2007-10-21,NFL,ATL,@,NOR,L 16-22,7,7,Sun,3,6,2.00,0,LeftBy00
Cleo Lemon,QB,28.066,2007-10-21,NFL,MIA,,NWE,L 28-49,7,7,Sun,3,16,5.33,1,LemoCl00
Brian Leonard,RB,23.260,2007-10-21,NFL,STL,@,SEA,L 6-33,7,7,Sun,12,44,3.67,0,LeonBr00
Marshawn Lynch,RB,21.182,2007-10-21,NFL,BUF,,BAL,W 19-14,6,7,Sun,27,84,3.11,1,LyncMa00
Laurence Maroney,RB,22.258,2007-10-21,NFL,NWE,@,MIA,W 49-28,7,7,Sun,6,31,5.17,0,MaroLa00
Willis McGahee,HB,26.000,2007-10-21,NFL,BAL,@,BUF,L 14-19,7,7,Sun,19,114,6.00,1,McGaWi00
Jason McKie,FB,27.152,2007-10-21,NFL,CHI,@,PHI,W 19-16,7,7,Sun,1,5,5.00,0,McKiJa00
Donovan McNabb,QB,30.330,2007-10-21,NFL,PHI,,CHI,L 16-19,6,7,Sun,2,18,9.00,0,McNaDo00
Travis Minor,RB,28.113,2007-10-21,NFL,STL,@,SEA,L 6-33,7,7,Sun,1,1,1.00,0,MinoTr00
Maurice Morris,RB,27.324,2007-10-21,NFL,SEA,,STL,W 33-6,7,7,Sun,10,42,4.20,0,MorrMa00
Ovie Mughelli,FB,27.133,2007-10-21,NFL,ATL,@,NOR,L 16-22,7,7,Sun,1,3,3.00,0,MughOv00
Jerious Norwood,RB,24.084,2007-10-21,NFL,ATL,@,NOR,L 16-22,7,7,Sun,6,38,6.33,0,NorwJe00
Samie Parker,WR,26.210,2007-10-21,NFL,KAN,@,OAK,W 12-10,7,7,Sun,1,2,2.00,0,ParkSa00
Willie Parker,HB,26.344,2007-10-21,NFL,PIT,@,DEN,L 28-31,6,7,Sun,21,93,4.43,0,ParkWi00
Chad Pennington,QB,31.117,2007-10-21,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,3,7,2.33,0,PennCh01
Adrian Peterson,RB,22.214,2007-10-21,NFL,MIN,@,DAL,L 14-24,6,7,Sun,12,63,5.25,1,PeteAd01
Adrian Peterson,RB,28.112,2007-10-21,NFL,CHI,@,PHI,W 19-16,7,7,Sun,4,21,5.25,0,PeteAd00
Antonio Pittman,RB,21.306,2007-10-21,NFL,STL,@,SEA,L 6-33,7,7,Sun,4,8,2.00,0,PittAn00
Clinton Portis,RB,26.050,2007-10-21,NFL,WAS,,ARI,W 21-19,6,7,Sun,18,43,2.39,2,PortCl00
Dominic Rhodes,RB,28.277,2007-10-21,NFL,OAK,,KAN,L 10-12,6,7,Sun,9,21,2.33,0,RhodDo00
Tony Richardson,FB,35.308,2007-10-21,NFL,MIN,@,DAL,L 14-24,6,7,Sun,1,1,1.00,0,RichTo00
Michael Robinson,RB,24.257,2007-10-21,NFL,SFO,@,NYG,L 15-33,6,7,Sun,1,4,4.00,0,RobiMi00
Ben Roethlisberger,QB,25.233,2007-10-21,NFL,PIT,@,DEN,L 28-31,6,7,Sun,3,20,6.67,0,RoetBe00
Tony Romo,QB,27.183,2007-10-21,NFL,DAL,,MIN,W 24-14,7,7,Sun,1,4,4.00,0,RomoTo00
Sage Rosenfels,QB,29.229,2007-10-21,NFL,HOU,,TEN,L 36-38,7,7,Sun,1,0,0.00,0,RoseSa00
Cecil Sapp,RB,28.302,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,1,3,3.00,0,SappCe00
Mike Sellers,FB,32.092,2007-10-21,NFL,WAS,,ARI,W 21-19,6,7,Sun,5,11,2.20,0,SellMi00
Marcel Shipp,RB,29.074,2007-10-21,NFL,ARI,@,WAS,L 19-21,7,7,Sun,1,-1,-1.00,0,ShipMa00
Musa Smith,RB,25.143,2007-10-21,NFL,BAL,@,BUF,L 14-19,7,7,Sun,1,6,6.00,0,SmitMu00
Aaron Stecker,RB,31.342,2007-10-21,NFL,NOR,,ATL,W 22-16,6,7,Sun,1,1,1.00,0,StecAa00
Brandon Stokley,WR,31.120,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,1,-6,-6.00,0,StokBr00
Chester Taylor,RB,28.029,2007-10-21,NFL,MIN,@,DAL,L 14-24,6,7,Sun,10,47,4.70,0,TaylCh01
Anthony Thomas,RB,29.348,2007-10-21,NFL,BUF,,BAL,W 19-14,6,7,Sun,3,9,3.00,0,ThomAn01
Pierre Thomas,RB,22.307,2007-10-21,NFL,NOR,,ATL,W 22-16,6,7,Sun,2,28,14.00,1,ThomPi00
Derrick Ward,RB,27.052,2007-10-21,NFL,NYG,,SFO,W 33-15,7,7,Sun,7,27,3.86,0,WardDe01
Kurt Warner*,QB,36.121,2007-10-21,NFL,ARI,@,WAS,L 19-21,7,7,Sun,1,0,0.00,0,WarnKu00
Leon Washington,RB/K,25.053,2007-10-21,NFL,NYJ,@,CIN,L 31-38,7,7,Sun,3,11,3.67,0,WashLe00
Kenny Watson,HB,29.222,2007-10-21,NFL,CIN,,NYJ,W 38-31,6,7,Sun,31,130,4.19,3,WatsKe00
Leonard Weaver,FB,25.028,2007-10-21,NFL,SEA,,STL,W 33-6,7,7,Sun,3,11,3.67,0,WeavLe00
Brian Westbrook,RB,28.049,2007-10-21,NFL,PHI,,CHI,L 16-19,6,7,Sun,18,79,4.39,0,WestBr00
LenDale White,RB,22.305,2007-10-21,NFL,TEN,@,HOU,W 38-36,6,7,Sun,27,104,3.85,1,WhitLe01
Roydell Williams,WR,26.221,2007-10-21,NFL,TEN,@,HOU,W 38-36,6,7,Sun,1,-6,-6.00,0,WillRo05
Kris Wilson,FB,26.060,2007-10-21,NFL,KAN,@,OAK,W 12-10,7,7,Sun,1,5,5.00,0,WilsKr00
Anthony Wright,QB,31.249,2007-10-21,NFL,NYG,,SFO,W 33-15,7,7,Sun,1,-1,-1.00,0,WrigAn00
Dwayne Wright,RB,24.141,2007-10-21,NFL,BUF,,BAL,W 19-14,6,7,Sun,3,10,3.33,0,WrigDw01
Selvin Young,RB,24.020,2007-10-21,NFL,DEN,,PIT,W 31-28,6,7,Sun,2,1,0.50,0,YounSe00
Joseph Addai,RB,24.172,2007-10-22,NFL,IND,@,JAX,W 29-7,6,7,Mon,16,85,5.31,0,AddaJo00
Quinn Gray,QB,28.154,2007-10-22,NFL,JAX,,IND,L 7-29,6,7,Mon,2,8,4.00,0,GrayQu00
Greg Jones,FB/R,26.166,2007-10-22,NFL,JAX,,IND,L 7-29,6,7,Mon,1,2,2.00,0,JoneGr01
Maurice Jones-Drew,RB/K,22.213,2007-10-22,NFL,JAX,,IND,L 7-29,6,7,Mon,13,52,4.00,1,DrewMa00
Kenton Keith,RB,27.100,2007-10-22,NFL,IND,@,JAX,W 29-7,6,7,Mon,15,56,3.73,1,KeitKe00
Peyton Manning,QB,31.212,2007-10-22,NFL,IND,@,JAX,W 29-7,6,7,Mon,2,0,0.00,1,MannPe00
Fred Taylor,RB,31.268,2007-10-22,NFL,JAX,,IND,L 7-29,6,7,Mon,11,55,5.00,0,TaylFr00
Joseph Addai,RB,24.178,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,23,100,4.35,2,AddaJo00
Derek Anderson,QB,24.135,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,1,-1,-1.00,0,AndeDe00
Michael Bennett,RB,29.076,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,2,23,11.50,1,BennMi00
Cedric Benson,RB,24.304,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,13,50,3.85,0,BensCe00
Ladell Betts,RB,28.062,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,3,9,3.00,0,BettLa00
Brooks Bollinger,QB,27.347,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,2,15,7.50,0,BollBr00
Marty Booker,WR,31.089,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,1,0,0.00,0,BookMa00
Jon Bradley,FB,26.288,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,2,3,1.50,0,BradJo20
Tom Brady,QB,30.086,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,4,14,3.50,2,BradTo00
Correll Buckhalter,RB,29.022,2007-10-28,NFL,PHI,@,MIN,W 23-16,7,8,Sun,2,3,1.50,0,BuckCo00
Reggie Bush,RB,22.240,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,10,64,6.40,0,BushRe00
Jason Campbell,QB,25.301,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,1,7,7.00,0,CampJa00
David Carr,QB,28.099,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,5,21,4.20,0,CarrDa00
Matt Cassel,QB,25.164,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,1,15,15.00,1,CassMa00
Jesse Chatman,RB,28.036,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,16,79,4.94,0,ChatJe00
Patrick Cobbs,RB,24.270,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,4,19,4.75,0,CobbPa00
Josh Cribbs,WR,24.141,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,1,18,18.00,0,CribJo01
Daunte Culpepper,QB,30.273,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,2,9,4.50,0,CulpDa00
Najeh Davenport,RB,28.262,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,8,23,2.88,0,DaveNa00
Clifton Dawson,RB,24.020,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,3,-2,-0.67,0,DawsCl00
Ron Dayne,RB,29.228,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,17,47,2.76,0,DaynRo00
Reuben Droughns,RB,29.068,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,8,27,3.38,0,DrouRe00
T.J. Duckett,RB,26.253,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,1,1,1.00,0,DuckT.00
Adimchinobe Echemandu,RB,26.341,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,10,62,6.20,0,EcheAd00
Kyle Eckel,FB,25.302,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,4,2,0.50,0,EckeKy00
Trent Edwards,QB,23.363,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,1,2,2.00,0,EdwaTr01
Heath Evans,RB,28.302,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,5,24,4.80,0,EvanHe00
Justin Fargas,RB,27.276,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,12,61,5.08,0,FargJu00
Kevin Faulk,RB,31.145,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,5,32,6.40,0,FaulKe00
DeShaun Foster,RB,27.291,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,19,62,3.26,1,FostDe00
Jeff Garcia,QB,37.246,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,4,45,11.25,0,GarcJe00
Frank Gore,RB,24.167,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,12,41,3.42,0,GoreFr00
Earnest Graham,RB,27.286,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,14,62,4.43,0,GrahEa00
Quinn Gray,QB,28.160,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,3,0,0.00,0,GrayQu00
Brian Griese,QB,32.224,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,3,8,2.67,0,GrieBr00
Justin Griffith,FB,27.099,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,1,6,6.00,0,GrifJu00
Matt Gutierrez,QB,23.141,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,2,-10,-5.00,0,GutiMa00
Jerome Harrison,RB,24.244,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,5,32,6.40,0,HarrJe00
Chris Henry,RB,22.144,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,4,48,12.00,1,HenrCh01
Devin Hester,KR/W,24.358,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,2,-6,-3.00,0,HestDe99
Maurice Hicks,RB,29.098,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,2,19,9.50,0,HickMa00
Ike Hilliard,WR,31.206,2007-10-28,NFL,TAM,,JAX,L 23-24,8,8,Sun,1,6,6.00,0,HillIk00
Santonio Holmes,WR,23.239,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,1,2,2.00,0,HolmSa00
Glenn Holt,WR,23.089,2007-10-28,NFL,CIN,,PIT,L 13-24,7,8,Sun,1,1,1.00,0,HoltGl00
Brad Hoover,FB,30.351,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,2,6,3.00,0,HoovBr00
Fred Jackson,RB,26.250,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,1,1,1.00,0,JackFr02
Steven Jackson,RB,24.098,2007-10-28,NFL,STL,,CLE,L 20-27,8,8,Sun,8,41,5.13,1,JackSt00
Brandon Jacobs,RB,25.114,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,23,131,5.70,0,JacoBr00
Calvin Johnson,WR,22.029,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,1,11,11.00,0,JohnCa00
Kevin Jones,HB,25.068,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,23,105,4.57,1,JoneKe02
Thomas Jones,RB,29.070,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,16,70,4.38,0,JoneTh00
Maurice Jones-Drew,RB/K,22.219,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,10,48,4.80,0,DrewMa00
LaMont Jordan,RB,28.351,2007-10-28,NFL,OAK,@,TEN,L 9-13,7,8,Sun,12,16,1.33,0,JordLa00
Mike Karney,FB,26.114,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,1,0,0.00,0,KarnMi00
Kenton Keith,RB,27.106,2007-10-28,NFL,IND,@,CAR,W 31-7,7,8,Sun,6,33,5.50,0,KeitKe00
Jon Kitna,QB,35.037,2007-10-28,NFL,DET,@,CHI,W 16-7,7,8,Sun,1,-1,-1.00,0,KitnJo00
Cleo Lemon,QB,28.073,2007-10-28,NFL,MIA,,NYG,L 10-13,8,8,Sun,5,28,5.60,0,LemoCl00
Brian Leonard,RB,23.267,2007-10-28,NFL,STL,,CLE,L 20-27,8,8,Sun,15,33,2.20,0,LeonBr00
Jamal Lewis,RB,28.060,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,17,61,3.59,0,LewiJa00
Marshawn Lynch,RB,21.189,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,21,80,3.81,0,LyncMa00
Eli Manning,QB,26.298,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,5,25,5.00,1,MannEl00
Laurence Maroney,RB,22.265,2007-10-28,NFL,NWE,,WAS,W 52-7,8,8,Sun,14,75,5.36,0,MaroLa00
Donovan McNabb,QB,30.337,2007-10-28,NFL,PHI,@,MIN,W 23-16,7,8,Sun,3,13,4.33,0,McNaDo00
Travis Minor,RB,28.120,2007-10-28,NFL,STL,,CLE,L 20-27,8,8,Sun,1,5,5.00,0,MinoTr00
Lorenzo Neal,FB,36.305,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,2,2,1.00,0,NealLo00
Moran Norris,FB,29.134,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,1,1,1.00,0,NorrMo00
Dennis Northcutt,WR/K,29.310,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,1,5,5.00,0,NortDe00
Carson Palmer,QB,27.305,2007-10-28,NFL,CIN,,PIT,L 13-24,7,8,Sun,1,2,2.00,0,PalmCa00
Willie Parker,HB,26.351,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,22,126,5.73,1,ParkWi00
David Patten,WR,33.070,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,1,-6,-6.00,0,PattDa00
Chad Pennington,QB,31.124,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,2,5,2.50,0,PennCh01
Adrian Peterson,RB,28.119,2007-10-28,NFL,CHI,,DET,L 7-16,8,8,Sun,2,11,5.50,0,PeteAd00
Adrian Peterson,RB,22.221,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,20,70,3.50,0,PeteAd01
Clinton Portis,RB,26.057,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,11,27,2.45,0,PortCl00
Tony Richardson,FB,35.315,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,1,1,1.00,0,RichTo00
Philip Rivers,QB,25.324,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,4,5,1.25,0,RivePh00
Michael Robinson,RB,24.264,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,2,6,3.00,0,RobiMi00
Ben Roethlisberger,QB,25.240,2007-10-28,NFL,PIT,@,CIN,W 24-13,7,8,Sun,2,9,4.50,0,RoetBe00
Sage Rosenfels,QB,29.236,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,1,6,6.00,0,RoseSa00
Mike Sellers,FB,32.099,2007-10-28,NFL,WAS,@,NWE,L 7-52,7,8,Sun,1,4,4.00,0,SellMi00
Jeremy Shockey,TE,27.071,2007-10-28,NFL,NYG,@,MIA,W 13-10,8,8,Sun,1,6,6.00,0,ShocJe00
Alex Smith,QB,23.174,2007-10-28,NFL,SFO,,NOR,L 10-31,7,8,Sun,4,16,4.00,0,SmitAl03
Darren Sproles,RB/K,24.130,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,1,2,2.00,0,SproDa00
Aaron Stecker,RB,31.349,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,12,35,2.92,0,StecAa00
Chester Taylor,RB,28.036,2007-10-28,NFL,MIN,,PHI,L 16-23,7,8,Sun,6,19,3.17,0,TaylCh01
Fred Taylor,RB,31.274,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,24,68,2.83,0,TaylFr00
Vinny Testaverde,QB,43.349,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,2,5,2.50,0,TestVi00
Pierre Thomas,RB,22.314,2007-10-28,NFL,NOR,@,SFO,W 31-10,7,8,Sun,3,9,3.00,0,ThomPi00
LaBrandon Toefield,RB,27.034,2007-10-28,NFL,JAX,@,TAM,W 24-23,7,8,Sun,6,12,2.00,1,ToefLa00
LaDainian Tomlinson*,RB,28.127,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,17,90,5.29,0,TomlLa00
Matt Turk,P,39.134,2007-10-28,NFL,HOU,@,SDG,L 10-35,8,8,Sun,1,0,0.00,0,TurkMa20
Michael Turner,RB,25.257,2007-10-28,NFL,SDG,,HOU,W 35-10,7,8,Sun,4,10,2.50,0,TurnMi00
Lawrence Vickers,FB,24.173,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,1,3,3.00,0,VickLa00
Leon Washington,RB/K,25.060,2007-10-28,NFL,NYJ,,BUF,L 3-13,8,8,Sun,5,25,5.00,0,WashLe00
Kenny Watson,HB,29.229,2007-10-28,NFL,CIN,,PIT,L 13-24,7,8,Sun,19,88,4.63,0,WatsKe00
Brian Westbrook,RB,28.056,2007-10-28,NFL,PHI,@,MIN,W 23-16,7,8,Sun,21,46,2.19,1,WestBr00
LenDale White,RB,22.312,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,25,133,5.32,0,WhitLe01
DeAngelo Williams,RB,24.186,2007-10-28,NFL,CAR,,IND,L 7-31,7,8,Sun,5,14,2.80,0,WillDe02
Dwayne Wright,RB,24.148,2007-10-28,NFL,BUF,@,NYJ,W 13-3,7,8,Sun,12,25,2.08,0,WrigDw01
Jason Wright,RB,25.108,2007-10-28,NFL,CLE,@,STL,W 27-20,7,8,Sun,4,19,4.75,0,WrigJa01
Vince Young,QB,24.163,2007-10-28,NFL,TEN,,OAK,W 13-9,7,8,Sun,7,11,1.57,0,YounVi00
Jay Cutler,QB,24.183,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,3,7,2.33,0,CutlJa00
Brett Favre*,QB,38.019,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,2,-8,-4.00,0,FavrBr00
Ryan Grant,RB,24.324,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,22,104,4.73,0,GranRy00
Andre Hall,RB,25.070,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,3,10,3.33,0,HallAn01
Vernand Morency,RB,27.267,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,2,8,4.00,0,MoreVe00
DeShawn Wynn,RB,24.020,2007-10-29,NFL,GNB,@,DEN,W 19-13,7,8,Mon,1,1,1.00,0,WynnDe00
Selvin Young,RB,24.028,2007-10-29,NFL,DEN,,GNB,L 13-19,7,8,Mon,18,71,3.94,0,YounSe00
Joseph Addai,RB,24.185,2007-11-04,NFL,IND,,NWE,L 20-24,8,9,Sun,26,112,4.31,0,AddaJo00
Shaun Alexander,RB,30.066,2007-11-04,NFL,SEA,@,CLE,L 30-33,8,9,Sun,14,32,2.29,0,AlexSh00
Derek Anderson,QB,24.142,2007-11-04,NFL,CLE,,SEA,W 33-30,8,9,Sun,2,21,10.50,0,AndeDe00
