Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Jamie Martin,QB,32.325,2002-12-30,NFL,STL,,SFO,W 31-20,16,17,Mon,22,35,62.86,245,3,2,88.4,1,8,7.00,6.14,MartJa00
Tim Rattay,QB,25.290,2002-12-30,NFL,SFO,@,STL,L 20-31,16,17,Mon,14,21,66.67,138,2,0,116.8,3,18,6.57,8.48,RattTi00
Brett Favre*,QB,33.086,2003-01-04,NFL,GNB,,ATL,L 7-27,17,18,Sat,20,42,47.62,247,1,2,54.4,2,14,5.88,4.21,FavrBr00
Peyton Manning,QB,26.286,2003-01-04,NFL,IND,@,NYJ,L 0-41,17,18,Sat,14,31,45.16,137,0,2,31.3,1,13,4.42,1.52,MannPe00
Chad Pennington,QB,26.192,2003-01-04,NFL,NYJ,,IND,W 41-0,17,18,Sat,19,25,76.00,222,3,0,142.0,2,6,8.88,11.28,PennCh01
Michael Vick,QB,22.192,2003-01-04,NFL,ATL,@,GNB,W 27-7,17,18,Sat,13,25,52.00,117,1,0,78.2,0,0,4.68,5.48,VickMi00
Matt Allen,P,25.074,2003-01-05,NFL,NYG,@,SFO,L 38-39,17,18,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,AlleMa20
Kerry Collins,QB,30.006,2003-01-05,NFL,NYG,@,SFO,L 38-39,17,18,Sun,29,43,67.44,342,4,1,112.7,2,15,7.95,8.77,CollKe00
Jeff Garcia,QB,32.315,2003-01-05,NFL,SFO,,NYG,W 39-38,17,18,Sun,27,44,61.36,331,3,1,97.8,0,0,7.52,7.86,GarcJe00
Kelly Holcomb,QB,29.180,2003-01-05,NFL,CLE,@,PIT,L 33-36,17,18,Sun,26,43,60.47,429,3,1,107.6,1,5,9.98,10.33,HolcKe00
Tommy Maddox,QB,31.125,2003-01-05,NFL,PIT,,CLE,W 36-33,17,18,Sun,30,48,62.50,367,3,2,89.5,3,24,7.65,7.02,MaddTo00
Terrell Owens*,WR,29.029,2003-01-05,NFL,SFO,,NYG,W 39-38,17,18,Sun,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,OwenTe00
Doug Johnson,QB,25.076,2003-01-11,NFL,ATL,@,PHI,L 6-20,18,19,Sat,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,JohnDo00
Tommy Maddox,QB,31.131,2003-01-11,NFL,PIT,@,TEN,L 31-34,18,19,Sat,21,41,51.22,266,2,1,77.9,1,9,6.49,6.37,MaddTo00
Donovan McNabb,QB,26.047,2003-01-11,NFL,PHI,,ATL,W 20-6,17,19,Sat,20,30,66.67,247,1,0,103.1,2,20,8.23,8.90,McNaDo00
Steve McNair,QB,29.331,2003-01-11,NFL,TEN,,PIT,W 34-31,17,19,Sat,27,44,61.36,338,2,2,81.4,1,7,7.68,6.55,McNaSt00
Neil O'Donnell,QB,36.192,2003-01-11,NFL,TEN,,PIT,W 34-31,17,19,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,ODonNe00
Antwaan Randle El,WR,23.147,2003-01-11,NFL,PIT,@,TEN,L 31-34,18,19,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,RandAn00
Michael Vick,QB,22.199,2003-01-11,NFL,ATL,@,PHI,L 6-20,18,19,Sat,22,38,57.89,274,0,2,58.4,3,27,7.21,4.84,VickMi00
Rich Gannon,QB,37.023,2003-01-12,NFL,OAK,,NYJ,W 30-10,17,19,Sun,20,30,66.67,283,2,1,105.3,,11,9.43,9.27,GannRi00
Jeff Garcia,QB,32.322,2003-01-12,NFL,SFO,@,TAM,L 6-31,18,19,Sun,22,41,53.66,193,0,3,35.9,4,27,4.71,1.41,GarcJe00
Brad Johnson,QB,34.121,2003-01-12,NFL,TAM,,SFO,W 31-6,17,19,Sun,15,31,48.39,196,2,1,76.8,1,9,6.32,6.16,JohnBr00
Rob Johnson,QB,29.300,2003-01-12,NFL,TAM,,SFO,W 31-6,17,19,Sun,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,JohnRo00
Chad Pennington,QB,26.200,2003-01-12,NFL,NYJ,@,OAK,L 10-30,18,19,Sun,21,47,44.68,183,1,2,44.9,4,16,3.89,2.40,PennCh01
Rich Gannon,QB,37.030,2003-01-19,NFL,OAK,,TEN,W 41-24,18,20,Sun,29,41,70.73,286,3,0,114.5,,0,6.98,8.44,GannRi00
Brad Johnson,QB,34.128,2003-01-19,NFL,TAM,@,PHI,W 27-10,18,20,Sun,20,33,60.61,259,1,1,82.8,0,0,7.85,7.09,JohnBr00
Donovan McNabb,QB,26.055,2003-01-19,NFL,PHI,,TAM,L 10-27,18,20,Sun,26,49,53.06,243,0,1,58.5,2,11,4.96,4.04,McNaDo00
Steve McNair,QB,29.339,2003-01-19,NFL,TEN,@,OAK,L 24-41,18,20,Sun,21,36,58.33,194,1,0,82.4,2,20,5.39,5.94,McNaSt00
Rich Gannon,QB,37.037,2003-01-26,NFL,OAK,N,TAM,L 21-48,19,20,Sun,24,44,54.55,272,2,5,48.9,5,22,6.18,1.98,GannRi00
Brad Johnson,QB,34.135,2003-01-26,NFL,TAM,N,OAK,W 48-21,19,20,Sun,18,34,52.94,215,2,1,79.9,0,0,6.32,6.18,JohnBr00
