Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Joey Harrington,QB,25.068,2003-12-28,NFL,DET,,STL,W 30-20,16,17,Sun,26,36,72.22,238,3,1,106.0,,8,6.61,7.03,HarrJo00
Jarious Jackson,QB,26.239,2003-12-28,NFL,DEN,@,GNB,L 3-31,16,17,Sun,4,9,44.44,41,0,1,18.5,0,0,4.56,-0.44,JackJa01
Brad Johnson,QB,35.106,2003-12-28,NFL,TAM,@,TEN,L 13-33,16,17,Sun,13,23,56.52,96,0,3,27.0,0,0,4.17,-1.70,JohnBr00
Danny Kanell,QB,30.037,2003-12-28,NFL,DEN,@,GNB,L 3-31,16,17,Sun,9,18,50.00,61,0,1,34.7,,,3.39,0.89,KaneDa00
Shaun King,QB,26.213,2003-12-28,NFL,TAM,@,TEN,L 13-33,16,17,Sun,11,15,73.33,106,1,1,87.1,2,17,7.07,5.40,KingSh00
Jon Kitna,QB,31.098,2003-12-28,NFL,CIN,,CLE,L 14-22,16,17,Sun,23,35,65.71,175,0,1,65.8,3,19,5.00,3.71,KitnJo00
Byron Leftwich,QB,23.348,2003-12-28,NFL,JAX,@,ATL,L 14-21,16,17,Sun,19,32,59.38,167,1,0,83.7,1,4,5.22,5.84,LeftBy00
Tommy Maddox,QB,32.117,2003-12-28,NFL,PIT,@,BAL,L 10-13,16,17,Sun,14,27,51.85,108,0,3,22.4,5,31,4.00,-1.00,MaddTo00
Peyton Manning,QB,27.279,2003-12-28,NFL,IND,@,HOU,W 20-17,16,17,Sun,26,38,68.42,220,1,1,81.0,1,9,5.79,5.13,MannPe00
Tee Martin,QB,25.156,2003-12-28,NFL,OAK,@,SDG,L 14-21,16,17,Sun,2,11,18.18,14,0,1,1.7,0,0,1.27,-2.82,MartTe00
Deuce McAllister,RB,25.001,2003-12-28,NFL,NOR,,DAL,W 13-7,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,McAlDe00
Josh McCown,QB,24.177,2003-12-28,NFL,ARI,,MIN,W 18-17,16,17,Sun,20,33,60.61,224,2,1,88.4,8,69,6.79,6.64,McCoJo01
Josh Miller,P,33.167,2003-12-28,NFL,PIT,@,BAL,L 10-13,16,17,Sun,1,1,100.00,81,1,0,158.3,0,0,81.00,101.00,MillJo25
Rick Mirer,QB,33.284,2003-12-28,NFL,OAK,@,SDG,L 14-21,16,17,Sun,4,11,36.36,21,0,0,44.9,5,35,1.91,1.91,MireRi00
Neil O'Donnell,QB,37.178,2003-12-28,NFL,TEN,,TAM,W 33-13,16,17,Sun,18,27,66.67,232,2,1,102.7,0,0,8.59,8.41,ODonNe00
Jesse Palmer,QB,25.084,2003-12-28,NFL,NYG,,CAR,L 24-37,16,17,Sun,18,43,41.86,110,2,4,26.2,2,11,2.56,-0.70,PalmJe00
Doug Pederson,QB,35.331,2003-12-28,NFL,GNB,,DEN,W 31-3,16,17,Sun,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,PedeDo00
Chad Pennington,QB,27.185,2003-12-28,NFL,NYJ,@,MIA,L 21-23,16,17,Sun,22,28,78.57,221,1,0,111.5,4,30,7.89,8.61,PennCh01
Antwaan Randle El,WR,24.133,2003-12-28,NFL,PIT,@,BAL,L 10-13,16,17,Sun,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,RandAn00
Kordell Stewart,QB,31.073,2003-12-28,NFL,CHI,@,KAN,L 3-31,16,17,Sun,5,15,33.33,86,0,2,14.2,0,0,5.73,-0.27,StewKo00
Michael Vick,QB,23.185,2003-12-28,NFL,ATL,,JAX,W 21-14,16,17,Sun,12,22,54.55,180,2,1,93.0,1,2,8.18,7.95,VickMi00
Kurt Warner*,QB,32.189,2003-12-28,NFL,STL,@,DET,L 20-30,16,17,Sun,4,11,36.36,23,0,0,44.9,0,0,2.09,2.09,WarnKu00
Anthony Wright,QB,27.317,2003-12-28,NFL,BAL,,PIT,W 13-10,16,17,Sun,16,27,59.26,163,0,1,61.2,2,12,6.04,4.37,WrigAn00
Quincy Carter,QB,26.082,2004-01-03,NFL,DAL,@,CAR,L 10-29,17,18,Sat,21,36,58.33,154,0,1,56.9,3,22,4.28,3.03,CartQu00
Jake Delhomme,QB,28.358,2004-01-03,NFL,CAR,,DAL,W 29-10,17,18,Sat,18,29,62.07,273,1,0,104.5,1,0,9.41,10.10,DelhJa00
Steve McNair,QB,30.323,2004-01-03,NFL,TEN,@,BAL,W 20-17,17,18,Sat,14,23,60.87,159,1,3,56.5,0,0,6.91,1.91,McNaSt00
Anthony Wright,QB,27.323,2004-01-03,NFL,BAL,,TEN,L 17-20,17,18,Sat,20,37,54.05,214,1,2,57.7,2,13,5.78,3.89,WrigAn00
Brett Favre*,QB,34.086,2004-01-04,NFL,GNB,,SEA,W 33-27,17,18,Sun,26,38,68.42,319,1,0,102.9,0,0,8.39,8.92,FavrBr00
Matt Hasselbeck,QB,28.101,2004-01-04,NFL,SEA,@,GNB,L 27-33,17,18,Sun,25,45,55.56,305,0,1,67.4,2,14,6.78,5.78,HassMa00
Brock Huard,QB,27.264,2004-01-04,NFL,IND,,DEN,W 41-10,17,18,Sun,4,5,80.00,17,0,0,80.8,0,0,3.40,3.40,HuarBr00
Peyton Manning,QB,27.286,2004-01-04,NFL,IND,,DEN,W 41-10,17,18,Sun,22,26,84.62,377,5,0,158.3,0,0,14.50,18.35,MannPe00
Jake Plummer,QB,29.016,2004-01-04,NFL,DEN,@,IND,L 10-41,17,18,Sun,23,30,76.67,181,1,2,74.4,2,5,6.03,3.70,PlumJa00
Tom Brady,QB,26.160,2004-01-10,NFL,NWE,,TEN,W 17-14,17,19,Sat,21,41,51.22,201,1,0,73.3,0,0,4.90,5.39,BradTo00
Marc Bulger,QB,26.280,2004-01-10,NFL,STL,,CAR,L 23-29,17,19,Sat,27,46,58.70,332,0,3,53.9,2,16,7.22,4.28,BulgMa00
Jake Delhomme,QB,29.000,2004-01-10,NFL,CAR,@,STL,W 29-23,18,19,Sat,16,26,61.54,290,1,1,96.6,3,21,11.15,10.19,DelhJa00
Steve McNair,QB,30.330,2004-01-10,NFL,TEN,@,NWE,L 14-17,18,19,Sat,18,26,69.23,210,1,1,90.2,3,10,8.08,7.12,McNaSt00
Steve Smith,WR,24.243,2004-01-10,NFL,CAR,@,STL,W 29-23,18,19,Sat,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,SmitSt01
Brett Favre*,QB,34.093,2004-01-11,NFL,GNB,@,PHI,L 17-20,18,19,Sun,15,28,53.57,180,2,1,82.4,1,9,6.43,6.25,FavrBr00
Trent Green,QB,33.186,2004-01-11,NFL,KAN,,IND,L 31-38,17,19,Sun,18,30,60.00,212,1,0,92.6,0,0,7.07,7.73,GreeTr00
Peyton Manning,QB,27.293,2004-01-11,NFL,IND,@,KAN,W 38-31,18,19,Sun,22,30,73.33,304,3,0,138.7,1,12,10.13,12.13,MannPe00
Donovan McNabb,QB,27.047,2004-01-11,NFL,PHI,,GNB,W 20-17,17,19,Sun,21,39,53.85,248,2,0,90.5,8,49,6.36,7.38,McNaDo00
Tom Brady,QB,26.168,2004-01-18,NFL,NWE,,IND,W 24-14,18,20,Sun,22,37,59.46,237,1,1,76.1,0,0,6.41,5.73,BradTo00
Jake Delhomme,QB,29.008,2004-01-18,NFL,CAR,@,PHI,W 14-3,19,20,Sun,9,14,64.29,101,1,0,109.5,0,0,7.21,8.64,DelhJa00
Koy Detmer,QB,30.197,2004-01-18,NFL,PHI,,CAR,L 3-14,18,20,Sun,7,14,50.00,88,0,1,40.2,1,8,6.29,3.07,DetmKo00
Peyton Manning,QB,27.300,2004-01-18,NFL,IND,@,NWE,L 14-24,19,20,Sun,23,47,48.94,237,1,4,35.5,4,29,5.04,1.64,MannPe00
Donovan McNabb,QB,27.054,2004-01-18,NFL,PHI,,CAR,L 3-14,18,20,Sun,10,22,45.45,100,0,3,19.3,4,28,4.55,-1.59,McNaDo00
Tom Brady,QB,26.182,2004-02-01,NFL,NWE,N,CAR,W 32-29,19,21,Sun,32,48,66.67,354,3,1,100.5,0,0,7.38,7.69,BradTo00
Jake Delhomme,QB,29.022,2004-02-01,NFL,CAR,N,NWE,L 29-32,20,21,Sun,16,33,48.48,323,3,0,113.6,4,28,9.79,11.61,DelhJa00
