Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,unique_id
Mike Tomczak,QB,37.071,2000-01-02,NFL,PIT,,TEN,L 36-47,16,17,Sun,21,39,53.85,309,2,1,86.4,2,14,7.92,7.79,TomcMi00
Steve Walsh,QB,33.032,2000-01-02,NFL,IND,@,BUF,L 6-31,16,17,Sun,3,8,37.50,19,0,1,6.2,0,0,2.38,-3.25,WalsSt00
Kurt Warner*,QB,28.194,2000-01-02,NFL,STL,@,PHI,L 31-38,16,17,Sun,12,24,50.00,141,2,2,61.3,2,15,5.88,3.79,WarnKu00
Chris Chandler,QB,34.083,2000-01-03,NFL,ATL,,SFO,W 34-29,16,17,Mon,19,37,51.35,306,3,0,106.4,0,0,8.27,9.89,ChanCh00
Jeff Garcia,QB,29.313,2000-01-03,NFL,SFO,@,ATL,L 29-34,16,17,Mon,26,34,76.47,373,2,0,131.1,1,10,10.97,12.15,GarcJe00
Gus Frerotte,QB,28.161,2000-01-08,NFL,DET,@,WAS,L 13-27,17,18,Sat,21,46,45.65,251,1,2,52.0,5,38,5.46,3.93,FrerGu00
Brad Johnson,QB,31.117,2000-01-08,NFL,WAS,,DET,W 27-13,17,18,Sat,15,31,48.39,174,1,2,49.7,1,8,5.61,3.35,JohnBr00
Rob Johnson,QB,26.296,2000-01-08,NFL,BUF,@,TEN,L 16-22,17,18,Sat,10,22,45.45,131,0,0,64.8,6,34,5.95,5.95,JohnRo00
Steve McNair,QB,26.328,2000-01-08,NFL,TEN,,BUF,W 22-16,17,18,Sat,13,24,54.17,76,0,1,43.1,3,21,3.17,1.29,McNaSt00
Troy Aikman*,QB,33.049,2000-01-09,NFL,DAL,@,MIN,L 10-27,17,18,Sun,22,38,57.89,286,0,1,70.7,1,8,7.53,6.34,AikmTr00
Jeff George,QB,32.032,2000-01-09,NFL,MIN,,DAL,W 27-10,17,18,Sun,12,25,48.00,212,3,0,117.0,3,13,8.48,10.88,GeorJe00
Jon Kitna,QB,27.110,2000-01-09,NFL,SEA,,MIA,L 17-20,17,18,Sun,14,30,46.67,162,1,2,46.8,6,32,5.40,3.07,KitnJo00
Dan Marino*,QB,38.116,2000-01-09,NFL,MIA,@,SEA,W 20-17,17,18,Sun,17,30,56.67,196,1,0,87.6,1,5,6.53,7.20,MariDa00
Mark Brunell,QB,29.120,2000-01-15,NFL,JAX,,MIA,W 62-7,17,19,Sat,5,9,55.56,105,2,0,136.6,2,14,11.67,16.11,BrunMa00
Jay Fiedler,QB,28.017,2000-01-15,NFL,JAX,,MIA,W 62-7,17,19,Sat,7,11,63.64,172,2,1,108.9,0,0,15.64,15.18,FiedJa00
Damon Huard,QB,26.190,2000-01-15,NFL,MIA,@,JAX,L 7-62,18,19,Sat,5,16,31.25,46,0,0,40.6,3,17,2.88,2.88,HuarDa00
Brad Johnson,QB,31.124,2000-01-15,NFL,WAS,@,TAM,L 13-14,18,19,Sat,20,32,62.50,149,0,1,60.5,3,28,4.66,3.25,JohnBr00
Shaun King,QB,22.231,2000-01-15,NFL,TAM,,WAS,W 14-13,17,19,Sat,15,32,46.88,157,1,1,59.0,2,10,4.91,4.13,KingSh00
Dan Marino*,QB,38.122,2000-01-15,NFL,MIA,@,JAX,L 7-62,18,19,Sat,11,25,44.00,95,1,2,34.6,2,14,3.80,1.00,MariDa00
Jeff George,QB,32.039,2000-01-16,NFL,MIN,@,STL,L 37-49,18,19,Sun,29,50,58.00,423,4,1,104.0,4,35,8.46,9.16,GeorJe00
Peyton Manning,QB,23.298,2000-01-16,NFL,IND,,TEN,L 16-19,17,19,Sun,19,42,45.24,227,0,0,62.3,0,0,5.40,5.40,MannPe00
Steve McNair,QB,26.336,2000-01-16,NFL,TEN,@,IND,W 19-16,18,19,Sun,13,24,54.17,112,0,0,66.7,0,0,4.67,4.67,McNaSt00
Kurt Warner*,QB,28.208,2000-01-16,NFL,STL,,MIN,W 49-37,17,19,Sun,27,33,81.82,391,5,1,143.0,2,17,11.85,13.52,WarnKu00
Mark Brunell,QB,29.128,2000-01-23,NFL,JAX,,TEN,L 14-33,18,20,Sun,19,38,50.00,226,1,2,55.4,3,10,5.95,4.11,BrunMa00
Shaun King,QB,22.239,2000-01-23,NFL,TAM,@,STL,L 6-11,18,20,Sun,13,29,44.83,163,0,2,34.1,5,41,5.62,2.52,KingSh00
Steve McNair,QB,26.343,2000-01-23,NFL,TEN,@,JAX,W 33-14,19,20,Sun,14,23,60.87,112,1,1,69.5,1,0,4.87,3.78,McNaSt00
Kurt Warner*,QB,28.215,2000-01-23,NFL,STL,,TAM,W 11-6,18,20,Sun,26,43,60.47,258,1,3,56.2,0,0,6.00,3.33,WarnKu00
Steve McNair,QB,26.350,2000-01-30,NFL,TEN,N,STL,L 16-23,20,20,Sun,22,36,61.11,214,0,0,77.8,1,6,5.94,5.94,McNaSt00
Kurt Warner*,QB,28.222,2000-01-30,NFL,STL,N,TEN,W 23-16,19,20,Sun,24,45,53.33,414,2,0,99.7,2,7,9.20,10.09,WarnKu00
