Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Charlie Adams,WR,25.078,2005-01-09,NFL,DEN,@,IND,L 24-49,17,17,Sun,1,25,25.00,0,AdamCh00
Najeh Davenport,RB,25.336,2005-01-09,NFL,GNB,,MIN,L 17-31,17,17,Sun,3,69,23.00,0,DaveNa00
Reuben Droughns,RB,26.141,2005-01-09,NFL,DEN,@,IND,L 24-49,17,17,Sun,2,36,18.00,0,DrouRe00
Tony Fisher,RB,25.089,2005-01-09,NFL,GNB,,MIN,L 17-31,17,17,Sun,1,10,10.00,0,FishTo00
Triandos Luke,WR,23.016,2005-01-09,NFL,DEN,@,IND,L 24-49,17,17,Sun,1,41,41.00,0,LukeTr00
Mewelde Moore,RB,22.169,2005-01-09,NFL,MIN,@,GNB,W 31-17,17,17,Sun,2,36,18.00,0,MoorMe00
James Mungro,RB,26.331,2005-01-09,NFL,IND,,DEN,W 49-24,17,17,Sun,1,18,18.00,0,MungJa00
Dominic Rhodes,RB,25.358,2005-01-09,NFL,IND,,DEN,W 49-24,17,17,Sun,1,36,36.00,0,RhodDo00
Cecil Sapp,RB,26.017,2005-01-09,NFL,DEN,@,IND,L 24-49,17,17,Sun,4,86,21.50,0,SappCe00
Onterrio Smith,RB,24.032,2005-01-09,NFL,MIN,@,GNB,W 31-17,17,17,Sun,2,35,17.50,0,SmitOn00
Andrae Thurman,WR,24.076,2005-01-09,NFL,GNB,,MIN,L 17-31,17,17,Sun,1,17,17.00,0,ThurAn00
Aveion Cason,RB,25.187,2005-01-15,NFL,STL,@,ATL,L 17-47,18,18,Sat,6,122,20.33,0,CasoAv00
Jerricho Cotchery,WR-K,22.213,2005-01-15,NFL,NYJ,@,PIT,L 17-20,18,18,Sat,5,113,22.60,0,CotcJe00
Brandon Manumaleuna,TE,25.011,2005-01-15,NFL,STL,@,ATL,L 17-47,18,18,Sat,1,0,0.00,0,ManuBr00
Antwaan Randle El,WR,25.151,2005-01-15,NFL,PIT,,NYJ,W 20-17,17,18,Sat,1,20,20.00,0,RandAn00
Allen Rossum,CB,29.085,2005-01-15,NFL,ATL,,STL,W 47-17,17,18,Sat,4,80,20.00,0,RossAl99
Ike Taylor,CB,24.255,2005-01-15,NFL,PIT,,NYJ,W 20-17,17,18,Sat,3,58,19.33,0,TaylIk20
Tedy Bruschi,ILB,31.221,2005-01-16,NFL,NWE,,IND,W 20-3,17,18,Sun,1,15,15.00,0,BrusTe99
Mewelde Moore,RB,22.176,2005-01-16,NFL,MIN,@,PHI,L 14-27,18,18,Sun,2,71,35.50,0,MoorMe00
James Mungro,RB,26.338,2005-01-16,NFL,IND,@,NWE,L 3-20,18,18,Sun,2,10,5.00,0,MungJa00
J.R. Reed,S,22.340,2005-01-16,NFL,PHI,,MIN,W 27-14,17,18,Sun,2,74,37.00,0,ReedJ.20
Dominic Rhodes,RB,25.365,2005-01-16,NFL,IND,@,NWE,L 3-20,18,18,Sun,2,48,24.00,0,RhodDo00
Onterrio Smith,RB,24.039,2005-01-16,NFL,MIN,@,PHI,L 14-27,18,18,Sun,2,40,20.00,0,SmitOn00
Matt Cushing,TE,29.205,2005-01-23,NFL,PIT,,NWE,L 27-41,18,19,Sun,1,11,11.00,0,CushMa00
DeAngelo Hall,LCB,21.065,2005-01-23,NFL,ATL,@,PHI,L 10-27,18,19,Sun,1,15,15.00,0,HallDe99
Roderick Hood,CB,23.112,2005-01-23,NFL,PHI,,ATL,W 27-10,18,19,Sun,2,33,16.50,0,HoodRo20
Bethel Johnson,WR,25.347,2005-01-23,NFL,NWE,@,PIT,W 41-27,18,19,Sun,4,90,22.50,0,JohnBe00
Patrick Pass,FB,27.023,2005-01-23,NFL,NWE,@,PIT,W 41-27,18,19,Sun,1,17,17.00,0,PassPa00
Antwaan Randle El,WR,25.159,2005-01-23,NFL,PIT,,NWE,L 27-41,18,19,Sun,4,75,18.75,0,RandAn00
J.R. Reed,S,22.347,2005-01-23,NFL,PHI,,ATL,W 27-10,18,19,Sun,1,21,21.00,0,ReedJ.20
Allen Rossum,CB,29.093,2005-01-23,NFL,ATL,@,PHI,L 10-27,18,19,Sun,4,102,25.50,0,RossAl99
Ike Taylor,CB,24.263,2005-01-23,NFL,PIT,,NWE,L 27-41,18,19,Sun,3,29,9.67,0,TaylIk20
Roderick Hood,CB,23.126,2005-02-06,NFL,PHI,N,NWE,L 21-24,19,20,Sun,1,32,32.00,0,HoodRo20
Bethel Johnson,WR,25.361,2005-02-06,NFL,NWE,N,PHI,W 24-21,19,20,Sun,2,44,22.00,0,JohnBe00
Patrick Pass,FB,27.037,2005-02-06,NFL,NWE,N,PHI,W 24-21,19,20,Sun,1,17,17.00,0,PassPa00
J.R. Reed,S,22.361,2005-02-06,NFL,PHI,N,NWE,L 21-24,19,20,Sun,4,82,20.50,0,ReedJ.20
