Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Johnnie Morton,Z,30.343,2002-09-15,NFL,KAN,,JAX,L 16-23,2,2,Sun,1,20,20.00,0,MortJo00
Randy Moss*,WR,25.214,2002-09-15,NFL,MIN,,BUF,L 39-45,2,2,Sun,1,5,5.00,0,MossRa00
Lorenzo Neal,FB,31.262,2002-09-15,NFL,CIN,@,CLE,L 7-20,2,2,Sun,1,5,5.00,0,NealLo00
Neil O'Donnell,QB,36.074,2002-09-15,NFL,TEN,@,DAL,L 13-21,2,2,Sun,2,-2,-1.00,0,ODonNe00
Patrick Pass,FB,24.258,2002-09-15,NFL,NWE,@,NYJ,W 44-7,2,2,Sun,4,27,6.75,0,PassPa00
Rodney Peete,QB,36.183,2002-09-15,NFL,CAR,,DET,W 31-7,2,2,Sun,1,0,0.00,0,PeetRo00
Chad Pennington,QB,26.081,2002-09-15,NFL,NYJ,,NWE,L 7-44,2,2,Sun,1,9,9.00,0,PennCh01
Michael Pittman,RB,27.032,2002-09-15,NFL,TAM,@,BAL,W 25-0,2,2,Sun,13,37,2.85,0,PittMi00
Jake Plummer,QB,27.270,2002-09-15,NFL,ARI,@,SEA,W 24-13,2,2,Sun,2,27,13.50,0,PlumJa00
Clinton Portis,RB,21.014,2002-09-15,NFL,DEN,@,SFO,W 24-14,2,2,Sun,4,12,3.00,0,PortCl00
Antwaan Randle El,WR,23.029,2002-09-15,NFL,PIT,,OAK,L 17-30,2,2,Sun,1,10,10.00,0,RandAn00
Chris Redman,QB,25.070,2002-09-15,NFL,BAL,,TAM,L 0-25,2,2,Sun,1,0,0.00,0,RedmCh00
Tony Richardson,FB,30.272,2002-09-15,NFL,KAN,,JAX,L 16-23,2,2,Sun,1,-1,-1.00,0,RichTo00
Koren Robinson,WR,22.180,2002-09-15,NFL,SEA,,ARI,L 13-24,2,2,Sun,1,6,6.00,0,RobiKo00
Cory Schlesinger,FB,30.084,2002-09-15,NFL,DET,@,CAR,L 7-31,2,2,Sun,3,1,0.33,0,SchlCo00
Marcel Shipp,RB,24.038,2002-09-15,NFL,ARI,@,SEA,W 24-13,2,2,Sun,8,39,4.88,0,ShipMa00
Antowain Smith,RB,30.185,2002-09-15,NFL,NWE,@,NYJ,W 44-7,2,2,Sun,15,66,4.40,0,SmitAn00
Emmitt Smith*,RB,33.123,2002-09-15,NFL,DAL,,TEN,W 21-13,2,2,Sun,18,59,3.28,0,SmitEm00
Lamar Smith,RB,31.290,2002-09-15,NFL,CAR,,DET,W 31-7,2,2,Sun,20,60,3.00,2,SmitLa00
Rod Smith,WR,32.123,2002-09-15,NFL,DEN,@,SFO,W 24-14,2,2,Sun,3,-3,-1.00,0,SmitRo01
Steve Smith,WR,23.126,2002-09-15,NFL,CAR,,DET,W 31-7,2,2,Sun,1,-4,-4.00,0,SmitSt01
Terrelle Smith,FB,24.187,2002-09-15,NFL,NOR,,GNB,W 35-20,2,2,Sun,1,-1,-1.00,0,SmitTe00
Jerald Sowell,FB,28.237,2002-09-15,NFL,NYJ,,NWE,L 7-44,2,2,Sun,1,0,0.00,0,SoweJe00
Aaron Stecker,RB,26.306,2002-09-15,NFL,TAM,@,BAL,W 25-0,2,2,Sun,5,15,3.00,0,StecAa00
James Stewart,RB,30.262,2002-09-15,NFL,DET,@,CAR,L 7-31,2,2,Sun,12,53,4.42,0,StewJa00
Kordell Stewart,QB,29.334,2002-09-15,NFL,PIT,,OAK,L 17-30,2,2,Sun,3,10,3.33,0,StewKo00
Mack Strong,FB,31.004,2002-09-15,NFL,SEA,,ARI,L 13-24,2,2,Sun,1,2,2.00,0,StroMa00
Chester Taylor,RB,22.358,2002-09-15,NFL,BAL,,TAM,L 0-25,2,2,Sun,2,2,1.00,0,TaylCh01
Fred Taylor,RB,26.231,2002-09-15,NFL,JAX,@,KAN,W 23-16,2,2,Sun,20,114,5.70,1,TaylFr00
Anthony Thomas,RB,24.312,2002-09-15,NFL,CHI,@,ATL,W 14-13,2,2,Sun,26,84,3.23,1,ThomAn01
LaDainian Tomlinson*,RB,23.084,2002-09-15,NFL,SDG,,HOU,W 24-3,2,2,Sun,27,84,3.11,0,TomlLa00
Amani Toomer,WR,28.007,2002-09-15,NFL,NYG,@,STL,W 26-21,2,2,Sun,1,2,2.00,0,ToomAm00
Stephen Trejo,FB,24.299,2002-09-15,NFL,DET,@,CAR,L 7-31,2,2,Sun,1,0,0.00,0,TrejSt00
Matt Turk,P,34.091,2002-09-15,NFL,NYJ,,NWE,L 7-44,2,2,Sun,1,14,14.00,0,TurkMa20
Michael Vick,QB,22.081,2002-09-15,NFL,ATL,,CHI,L 13-14,2,2,Sun,10,56,5.60,0,VickMi00
Hines Ward,WR,26.191,2002-09-15,NFL,PIT,,OAK,L 17-30,2,2,Sun,1,-1,-1.00,0,WardHi00
Kurt Warner*,QB,31.085,2002-09-15,NFL,STL,,NYG,L 21-26,2,2,Sun,2,5,2.50,0,WarnKu00
Peter Warrick,WR,25.088,2002-09-15,NFL,CIN,@,CLE,L 7-20,2,2,Sun,1,11,11.00,0,WarrPe00
Jonathan Wells,RB,23.056,2002-09-15,NFL,HOU,@,SDG,L 3-24,2,2,Sun,6,3,0.50,0,WellJo00
Tyrone Wheatley,RB,30.239,2002-09-15,NFL,OAK,@,PIT,W 30-17,2,2,Sun,3,13,4.33,0,WheaTy00
Dez White,WR,23.023,2002-09-15,NFL,CHI,@,ATL,W 14-13,2,2,Sun,1,21,21.00,0,WhitDe00
Jamel White,RB,25.216,2002-09-15,NFL,CLE,,CIN,W 20-7,2,2,Sun,8,38,4.75,0,WhitJa00
Michael Wiley,RB,24.253,2002-09-15,NFL,DAL,,TEN,W 21-13,2,2,Sun,2,-2,-1.00,0,WileMi00
Moe Williams,RB,28.051,2002-09-15,NFL,MIN,,BUF,L 39-45,2,2,Sun,17,102,6.00,1,WillMo00
Ricky Williams,RB,25.117,2002-09-15,NFL,MIA,@,IND,W 21-13,2,2,Sun,24,132,5.50,0,WillRi00
Amos Zereoue,RB,25.342,2002-09-15,NFL,PIT,,OAK,L 17-30,2,2,Sun,3,12,4.00,0,ZereAm00
Champ Bailey*,LCB,24.086,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,1,4,4.00,0,BailCh00
Stephen Davis,RB,28.199,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,12,53,4.42,0,DaviSt00
Dorsey Levens,RB,32.118,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,6,65,10.83,1,LeveDo00
Shane Matthews,QB,32.107,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,2,16,8.00,0,MattSh00
Donovan McNabb,QB,25.295,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,5,36,7.20,1,McNaDo00
Duce Staley,RB,27.201,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,15,55,3.67,0,StalDu00
Kenny Watson,HB,24.187,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,3,16,5.33,0,WatsKe00
Brian Westbrook,FB,23.014,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,2,12,6.00,0,WestBr00
David Akers,K,27.287,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,1,10,10.00,0,akersdav01
Shaun Alexander,RB,25.023,2002-09-22,NFL,SEA,@,NYG,L 6-9,3,3,Sun,14,37,2.64,0,AlexSh00
James Allen,RB,27.178,2002-09-22,NFL,HOU,,IND,L 3-23,3,3,Sun,11,27,2.45,0,AlleJa00
Mike Anderson,FB,29.001,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,7,28,4.00,0,AndeMi00
Tiki Barber,RB,27.168,2002-09-22,NFL,NYG,,SEA,W 9-6,3,3,Sun,21,50,2.38,0,BarbTi00
Kevan Barlow,RB,23.258,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,15,94,6.27,1,BarlKe00
Michael Bennett,RB,24.040,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,9,23,2.56,1,BennMi00
Ladell Betts,RB,23.026,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1,2,2.00,0,BettLa00
David Boston,WR,24.034,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,1,7,7.00,0,BostDa00
Corey Bradford,WR,26.288,2002-09-22,NFL,HOU,,IND,L 3-23,3,3,Sun,1,-11,-11.00,0,BradCo00
Tom Brady,QB,25.050,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,1,2,2.00,0,BradTo00
Drew Brees,QB,23.250,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,3,21,7.00,0,BreeDr00
Aaron Brooks,QB,26.182,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,7,28,4.00,1,BrooAa00
Antonio Bryant,WR,21.197,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,1,24,24.00,0,BryaAn00
Shawn Bryson,RB,25.306,2002-09-22,NFL,BUF,@,DEN,L 23-28,3,3,Sun,2,4,2.00,0,BrysSh00
Reche Caldwell,WR,23.178,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,1,6,6.00,0,CaldRe00
David Carr,QB,23.063,2002-09-22,NFL,HOU,,IND,L 3-23,3,3,Sun,4,17,4.25,0,CarrDa00
Quincy Carter,QB,24.344,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,3,-6,-2.00,0,CartQu00
Chris Chambers,WR,24.041,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,1,6,6.00,0,ChamCh00
Doug Chapman,RB,25.031,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,1,2,2.00,0,ChapDo00
Bob Christian,FB,33.312,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,1,0,0.00,0,ChriBo00
Kerry Collins,QB,29.266,2002-09-22,NFL,NYG,,SEA,W 9-6,3,3,Sun,3,-4,-1.33,0,CollKe00
Greg Comella,FB,27.055,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,1,0,0.00,0,ComeGr00
Tim Couch,QB,25.053,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,3,23,7.67,0,CoucTi00
Daunte Culpepper,QB,25.237,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,4,32,8.00,0,CulpDa00
Najeh Davenport,FB,23.226,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,22,84,3.82,0,DaveNa00
Stephen Davis,RB,28.205,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,13,59,4.54,0,DaviSt00
Ron Dayne,RB,24.192,2002-09-22,NFL,NYG,,SEA,W 9-6,3,3,Sun,11,48,4.36,0,DaynRo00
Koy Detmer,QB,29.079,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,1,3,3.00,0,DetmKo00
Trent Dilfer,QB,30.193,2002-09-22,NFL,SEA,@,NYG,L 6-9,3,3,Sun,2,1,0.50,0,DilfTr00
Corey Dillon,HB,27.333,2002-09-22,NFL,CIN,@,ATL,L 3-30,3,3,Sun,18,66,3.67,0,DillCo00
T.J. Duckett,FB,21.217,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,18,67,3.72,0,DuckT.00
Warrick Dunn,RB,27.260,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,8,18,2.25,1,DunnWa00
Tim Dwight,WR,27.071,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,2,3,1.50,0,DwigTi00
Marc Edwards,FB,27.309,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,2,4,2.00,0,EdwaMa00
Robert Edwards,RB,27.355,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,2,16,8.00,0,EdwaRo00
Kevin Faulk,RB,26.109,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,1,-1,-1.00,0,FaulKe00
Brett Favre*,QB,32.347,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,1,-1,-1.00,0,FavrBr00
Jay Fiedler,QB,30.267,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,2,5,2.50,0,FiedJa00
Tony Fisher,RB,22.345,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,3,5,1.67,0,FishTo00
Terrell Fletcher,RB,29.008,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,2,4,2.00,0,FletTe00
Jeff Garcia,QB,32.210,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,3,21,7.00,0,GarcJe00
Eddie George,RB,28.363,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,23,59,2.57,1,GeorEd00
Nick Goings,RB,24.239,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,3,10,3.33,0,GoinNi00
Jacquez Green,WR,26.250,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1,1,1.00,0,GreeJa00
Mike Green,FB/R,25.290,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,4,9,2.25,0,GreeMi00
Trent Green,QB,32.075,2002-09-22,NFL,KAN,@,NWE,L 38-41,3,3,Sun,2,7,3.50,0,GreeTr00
William Green,RB,22.279,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,8,26,3.25,0,GreeWi01
Brian Griese,QB,27.188,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,5,4,0.80,0,GrieBr00
Az-Zahir Hakim,WR,25.111,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,1,-5,-5.00,0,HakiAz00
Dante Hall,KR/W,24.021,2002-09-22,NFL,KAN,@,NWE,L 38-41,3,3,Sun,2,34,17.00,0,HallDa00
Troy Hambrick,RB,25.320,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,5,11,2.20,0,HambTr00
Garrison Hearst,RB,31.261,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,19,97,5.11,0,HearGa00
Travis Henry,HB,23.328,2002-09-22,NFL,BUF,@,DEN,L 23-28,3,3,Sun,12,35,2.92,1,HenrTr00
Priest Holmes,RB,28.350,2002-09-22,NFL,KAN,@,NWE,L 38-41,3,3,Sun,30,180,6.00,2,HolmPr00
Darrell Jackson,WR,23.290,2002-09-22,NFL,SEA,@,NYG,L 6-9,3,3,Sun,2,2,1.00,0,JackDa00
Edgerrin James,RB,24.052,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,25,88,3.52,0,JameEd00
Travis Jervey,RB,30.140,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,2,4,2.00,0,JervTr00
Doug Johnson,QB,24.330,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,2,-2,-1.00,0,JohnDo00
Leon Johnson,RB,28.071,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,1,7,7.00,0,JohnLe00
Thomas Jones,RB,24.034,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,17,73,4.29,0,JoneTh00
LaMont Jordan,RB-K,23.315,2002-09-22,NFL,NYJ,@,MIA,L 3-30,3,3,Sun,4,11,2.75,0,JordLa00
Jon Kitna,QB,30.001,2002-09-22,NFL,CIN,@,ATL,L 3-30,3,3,Sun,1,-3,-3.00,0,KitnJo00
Dorsey Levens,RB,32.124,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,1,-1,-1.00,0,LeveDo00
Peyton Manning,QB,26.182,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,2,0,0.00,0,MannPe00
Curtis Martin*,RB,29.144,2002-09-22,NFL,NYJ,@,MIA,L 3-30,3,3,Sun,16,43,2.69,0,MartCu00
Deuce McAllister,RB,23.269,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,17,45,2.65,0,McAlDe00
James McKnight,WR,30.097,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,2,12,6.00,0,McKnJa00
Donovan McNabb,QB,25.301,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,6,67,11.17,1,McNaDo00
Steve McNair,QB,29.220,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,5,17,3.40,0,McNaSt00
Rondell Mealey,RB,25.210,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,5,7,1.40,0,MealRo00
Jim Miller,QB,31.225,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,2,7,3.50,0,MillJi00
Travis Minor,RB,23.084,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,4,21,5.25,1,MinoTr00
Scottie Montgomery,WR,24.119,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,1,28,28.00,0,MontSc00
Santana Moss,WR,23.113,2002-09-22,NFL,NYJ,@,MIA,L 3-30,3,3,Sun,1,5,5.00,0,MossSa00
Lorenzo Neal,FB,31.269,2002-09-22,NFL,CIN,@,ATL,L 3-30,3,3,Sun,1,3,3.00,0,NealLo00
Terrell Owens*,WR,28.289,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,1,38,38.00,1,OwenTe00
Jake Plummer,QB,27.277,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,3,17,5.67,0,PlumJa00
Clinton Portis,RB,21.021,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,18,103,5.72,1,PortCl00
Tim Rattay,QB,25.191,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,3,2,0.67,0,RattTi00
Tom Rouen,P,34.105,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,1,0,0.00,0,rouentom01
Cory Schlesinger,FB,30.091,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,5,12,2.40,1,SchlCo00
John Simon,RB,23.285,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,1,1,1.00,0,SimoJo00
Antowain Smith,RB,30.192,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,16,92,5.75,1,SmitAn00
Emmitt Smith*,RB,33.130,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,11,52,4.73,0,SmitEm00
Lamar Smith,RB,31.297,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,30,154,5.13,2,SmitLa00
Duce Staley,RB,27.207,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,11,41,3.73,0,StalDu00
James Stewart,HB,30.269,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,14,88,6.29,0,StewJa00
Vinny Testaverde,QB,38.313,2002-09-22,NFL,NYJ,@,MIA,L 3-30,3,3,Sun,1,-1,-1.00,0,TestVi00
Anthony Thomas,RB,24.319,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,27,111,4.11,0,ThomAn01
Robert Thomas,FB,27.295,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,3,20,6.67,0,ThomRo02
Derrius Thompson,WR,25.079,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1,-5,-5.00,0,ThomDe00
James Thrash,WR,27.147,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,2,33,16.50,0,ThraJa00
LaDainian Tomlinson*,RB,23.091,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,26,91,3.50,2,TomlLa00
Michael Vick,QB,22.088,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,5,56,11.20,0,VickMi00
Lamont Warren,RB,29.261,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,1,0,0.00,0,WarrLa00
Jonathan Wells,RB,23.063,2002-09-22,NFL,HOU,,IND,L 3-23,3,3,Sun,14,93,6.64,0,WellJo00
Brian Westbrook,RB/K,23.020,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,4,0,0.00,0,WestBr00
Jamel White,RB,25.223,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,9,43,4.78,0,WhitJa00
Michael Wiley,RB,24.260,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,4,20,5.00,0,WileMi00
Moe Williams,RB,28.058,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,4,16,4.00,0,WillMo00
Ricky Williams,RB,25.124,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,24,151,6.29,1,WillRi00
Mike Alstott,FB,28.276,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,5,10,2.00,1,AlstMi00
Trung Canidate,RB,25.204,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,6,15,2.50,0,CaniTr00
Marshall Faulk*,RB,29.209,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,6,9,1.50,1,FaulMa00
Lamar Gordon,RB,22.259,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,4,44,11.00,1,GordLa00
Michael Pittman,RB,27.040,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,11,53,4.82,0,PittMi00
Kurt Warner*,QB,31.093,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,3,19,6.33,0,WarnKu00
Terrence Wilkins,WR,27.056,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,1,2,2.00,0,WilkTe00
Shaun Alexander,RB,25.030,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,24,139,5.79,4,AlexSh00
James Allen,RB,27.185,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,14,41,2.93,0,AlleJa00
Matt Allen,P,24.341,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,1,10,10.00,0,AlleMa20
Mike Alstott,FB,28.282,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,7,29,4.14,1,AlstMi00
Tiki Barber,RB,27.175,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,13,55,4.23,1,BarbTi00
Brandon Bennett,HB,29.238,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,2,0,0.00,0,BennBr00
Michael Bennett,RB,24.047,2002-09-29,NFL,MIN,@,SEA,L 23-48,4,4,Sun,15,91,6.07,0,BennMi00
Jerome Bettis*,RB,30.225,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,14,24,1.71,0,BettJe00
Drew Bledsoe,QB,30.227,2002-09-29,NFL,BUF,,CHI,W 33-27,4,4,Sun,2,4,2.00,0,BledDr00
Tom Brady,QB,25.057,2002-09-29,NFL,NWE,@,SDG,L 14-21,4,4,Sun,1,3,3.00,0,BradTo00
Deion Branch,WR,23.073,2002-09-29,NFL,NWE,@,SDG,L 14-21,4,4,Sun,1,4,4.00,0,BranDe00
Drew Brees,QB,23.257,2002-09-29,NFL,SDG,,NWE,W 21-14,4,4,Sun,4,4,1.00,0,BreeDr00
Aaron Brooks,QB,26.189,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,4,49,12.25,0,BrooAa00
Dee Brown,RB,24.140,2002-09-29,NFL,CAR,@,GNB,L 14-17,4,4,Sun,9,52,5.78,0,BrowDe02
Tim Brown*,WR,36.069,2002-09-29,NFL,OAK,,TEN,W 52-25,3,4,Sun,1,-2,-2.00,0,BrowTi00
Isaac Bruce,WR,29.323,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,1,13,13.00,0,BrucIs00
Mark Brunell,QB,32.012,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,2,13,6.50,0,BrunMa00
Shawn Bryson,RB,25.313,2002-09-29,NFL,BUF,,CHI,W 33-27,4,4,Sun,11,31,2.82,0,BrysSh00
David Carr,QB,23.070,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,2,17,8.50,0,CarrDa00
Quincy Carter,QB,24.351,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,4,26,6.50,0,CartQu00
Doug Chapman,RB,25.038,2002-09-29,NFL,MIN,@,SEA,L 23-48,4,4,Sun,1,10,10.00,0,ChapDo00
Mike Cloud,RB,27.090,2002-09-29,NFL,KAN,,MIA,W 48-30,4,4,Sun,3,8,2.67,0,ClouMi00
Laveranues Coles,WR,24.274,2002-09-29,NFL,NYJ,@,JAX,L 3-28,4,4,Sun,1,-1,-1.00,0,ColeLa00
Curtis Conway,WR,31.259,2002-09-29,NFL,SDG,,NWE,W 21-14,4,4,Sun,1,5,5.00,0,ConwCu00
Ernie Conwell,TE,30.043,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,1,2,2.00,0,ConwEr00
Tim Couch,QB,25.060,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,1,2,2.00,0,CoucTi00
Daunte Culpepper,QB,25.244,2002-09-29,NFL,MIN,@,SEA,L 23-48,4,4,Sun,9,63,7.00,1,CulpDa00
Najeh Davenport,RB,23.233,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,3,12,4.00,0,DaveNa00
Ron Dayne,RB,24.199,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,3,2,0.67,0,DaynRo00
Trent Dilfer,QB,30.200,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,3,5,1.67,0,DilfTr00
Corey Dillon,HB,27.340,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,21,59,2.81,0,DillCo00
Donald Driver,WR,27.239,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,1,15,15.00,0,DrivDo00
Marc Edwards,FB,27.316,2002-09-29,NFL,NWE,@,SDG,L 14-21,4,4,Sun,3,3,1.00,0,EdwaMa00
Robert Edwards,RB,27.362,2002-09-29,NFL,MIA,@,KAN,L 30-48,4,4,Sun,1,5,5.00,0,EdwaRo00
Kevin Faulk,RB,26.116,2002-09-29,NFL,NWE,@,SDG,L 14-21,4,4,Sun,1,3,3.00,0,FaulKe00
Marshall Faulk*,RB,29.215,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,18,73,4.06,0,FaulMa00
Brett Favre*,QB,32.354,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,1,-1,-1.00,0,FavrBr00
Jeff Feagles,P,36.206,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,1,-8,-8.00,0,FeagJe20
Jay Fiedler,QB,30.274,2002-09-29,NFL,MIA,@,KAN,L 30-48,4,4,Sun,3,15,5.00,1,FiedJa00
Terrell Fletcher,RB,29.015,2002-09-29,NFL,SDG,,NWE,W 21-14,4,4,Sun,2,12,6.00,0,FletTe00
Chris Fuamatu-Ma'afala,RB,25.209,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,5,20,4.00,0,FuamCh00
Joey Galloway,WR,30.313,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,1,-7,-7.00,0,GallJo00
Charlie Garner,RB,30.228,2002-09-29,NFL,OAK,,TEN,W 52-25,3,4,Sun,11,57,5.18,0,GarnCh00
David Garrard,QB,24.227,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,2,-2,-1.00,0,GarrDa00
Eddie George,RB,29.005,2002-09-29,NFL,TEN,@,OAK,L 25-52,4,4,Sun,11,26,2.36,1,GeorEd00
Ahman Green,RB,25.225,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,17,73,4.29,0,GreeAh00
